slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
os-pacios-adega-farragacho-a-teixeira,Os Pacios - Adega Farragacho,A Teixeira,Vino,"Os Pacios, vino artesanal de mencía y variedades blancas de Ribeira Sacra","Abeleda, 32, 32764 A Teixeira, Ourense","Pequeña bodega familiar de la subzona Ribeiras do Sil con media hectárea de viñedo y producción limitada, creada como homenaje a la memoria de la familia.",,+34684037926,,,,,,42.39167,-7.47417,,pendiente,no comprobado,,,9344,es,,,,,,es,galicia,ourense
vina-costeira-ribadavia,Viña Costeira,Ribadavia,Vino,"Ribeiro, treixadura, godello","Valdepereira s/n, 32415 Ribadavia, Ourense",Bodega cooperativa de referencia en Ribeiro que elabora vinos con variedades gallegas y proyecto de enoturismo en Valdepereira.,Consultar web o visitas,+34988477210,informacion@costeira.es,https://costeira.wine/,,https://www.instagram.com/vinacosteira/,https://www.google.com/maps/search/?api=1&query=Vi%C3%B1a%20Costeira%2C%20Valdepereira%20s%2Fn%2C%2032415%20Ribadavia%2C%20Ourense&query_place_id=ChIJrWn1G9n0Lw0REO4WD7IhrpM,42.3056343,-8.118833,/productores/es/galicia/ourense/vina-costeira-ribadavia.webp,,sí,ecommerce,,12184,es,,,,,,es,galicia,ourense
casal-de-arman-ribadavia,Casal de Armán,Ribadavia,Vino,"Ribeiro, treixadura, vinos de finca","Lugar O Cotiño 1, 32415 San Andrés, Ribadavia, Ourense","Bodega familiar del Ribeiro con viñedo propio, vinos de finca y enoturismo en el entorno de Ribadavia.",Consultar web o visitas,+34699060464,,https://www.bodegascasaldearman.com/,,https://www.instagram.com/casaldearman/,https://www.google.com/maps/search/?api=1&query=Casal%20de%20Arm%C3%A1n%2C%20Lugar%20O%20Coti%C3%B1o%201%2C%2032415%20San%20Andr%C3%A9s%2C%20Ribadavia%2C%20Ourense&query_place_id=ChIJnytHl_j0Lw0RfoWy2R-6gss,42.321484,-8.1084531,/productores/es/galicia/ourense/casal-de-arman-ribadavia.webp,,sí,ecommerce,,3454,es,,,,,,es,galicia,ourense
coto-de-gomariz-leiro,Coto de Gomariz,Leiro,Vino,"Ribeiro, treixadura, sousón","Barro de Gomariz s/n, 32429 Leiro, Ourense",Bodega de Gomariz especializada en vinos de Ribeiro con trabajo de viñedo parcelario y variedades autóctonas.,Consultar web o venta directa,+34695220256,gomariz@cotodegomariz.com,https://www.cotodegomariz.com/,https://www.facebook.com/cotodegomariz/,https://www.instagram.com/cotodegomariz/,https://www.google.com/maps/search/?api=1&query=Coto%20de%20Gomariz%2C%20Barro%20de%20Gomariz%20s%2Fn%2C%2032429%20Leiro%2C%20Ourense&query_place_id=ChIJMSbFnjHzLw0R03syxX3YjwA,42.381119,-8.111887,/productores/es/galicia/ourense/coto-de-gomariz-leiro.webp,,no,,,4670,es,,,,,,es,galicia,ourense
ramon-do-casar-castrelo-de-mino,Ramón do Casar,Castrelo de Miño,Vino,"Treixadura, albariño, mencía","OU-402 km 18, 32430 O Prado, Castrelo de Miño, Ourense",Bodega de Castrelo de Miño dedicada a vinos de Ribeiro con elaboración propia y visitas en bodega.,Consultar web o visitas,+34988036097,,https://ramondocasar.es/,,https://www.instagram.com/ramondocasar/,https://www.google.com/maps/search/?api=1&query=Ram%C3%B3n%20do%20Casar%2C%20OU-402%20km%2018%2C%2032430%20O%20Prado%2C%20Castrelo%20de%20Mi%C3%B1o%2C%20Ourense&query_place_id=ChIJRRl-YiT0Lw0RfKISILNZvZQ,42.3211892,-8.0546847,/productores/es/galicia/ourense/ramon-do-casar-castrelo-de-mino.webp,,sí,ecommerce,,11049,es,,,,,,es,galicia,ourense
adega-sameiras-ribadavia,Adega Sameirás,Ribadavia,Vino,Ribeiro blanco y tinto,"OU-211 98, 32415 Ribadavia, Ourense",Adega familiar de Ribadavia que produce vinos de Ribeiro con uvas autóctonas y elaboración de pequeña escala.,Consultar web o venta directa,+34678894963,,https://www.adegasameiras.com/,,,https://www.google.com/maps/search/?api=1&query=Adega%20Sameir%C3%A1s%2C%20OU-211%2098%2C%2032415%20Ribadavia%2C%20Ourense&query_place_id=ChIJzT3XNc6KLw0RUUSIAeDZQyQ,42.319143,-8.110779,/productores/es/galicia/ourense/adega-sameiras-ribadavia.webp,,sí,ecommerce,,349,es,,,,,,es,galicia,ourense
pazo-casanova,Pazo Casanova,Ourense,Vino,"Ribeiro, treixadura, vinos de pazo","Camiño de Souto Sanín 1, 32990 Arrabaldo, Ourense","Pazo y bodega del Ribeiro en Arrabaldo, con viñedo propio y elaboración de vinos blancos y tintos gallegos.",Consultar web o visitas,+34988384196,,https://pazocasanova.es/,,https://www.instagram.com/pazo_casanova/,https://www.google.com/maps/search/?api=1&query=Pazo%20Casanova%2C%20Cami%C3%B1o%20de%20Souto%20San%C3%ADn%201%2C%2032990%20Arrabaldo%2C%20Ourense&query_place_id=ChIJ1Sfd7En3Lw0RZ4OaPjgxKx4,42.3470609,-7.9777666,/productores/es/galicia/ourense/pazo-casanova.webp,,sí,ecommerce,,10093,es,,,,,,es,galicia,ourense
alan-de-val-a-rua,Alan de Val,A Rúa,Vino,"Godello, mencía, vinos Valdeorras","Lugar de Pedrazais s/n, 32350 A Rúa, Ourense",Adega familiar de Valdeorras que elabora godello y mencía con uvas de viñedos propios en A Rúa.,Consultar web o venta directa,+34679154466,,https://alandeval.com/,,https://www.instagram.com/alandeval/,https://www.google.com/maps/search/?api=1&query=Alan%20de%20Val%2C%20Lugar%20de%20Pedrazais%20s%2Fn%2C%2032350%20A%20R%C3%BAa%2C%20Ourense&query_place_id=ChIJ04R1-qiAMA0R1sifr_rTgDs,42.4023325,-7.0896712,/productores/es/galicia/ourense/alan-de-val-a-rua.webp,,sí,ecommerce,,560,es,,,,,,es,galicia,ourense
bodegas-godeval-o-barco,Bodegas Godeval,O Barco de Valdeorras,Vino,Godello de Valdeorras,"Mosteiro de Xagoaza s/n, 32317 O Barco, Ourense","Bodega pionera en la recuperación del godello, situada junto al monasterio de Xagoaza en Valdeorras.",Consultar web o visitas,+34988108282,godeval@godeval.com,https://godeval.com/,,https://www.instagram.com/amigos_de_godeval/,https://www.google.com/maps/search/?api=1&query=Bodegas%20Godeval%2C%20Mosteiro%20de%20Xagoaza%20s%2Fn%2C%2032317%20O%20Barco%2C%20Ourense&query_place_id=ChIJuUurOyCEMA0Rxxxx&query_place_id=ChIJuUurOyCEMA0Rx_9LT-PZxbQ,42.4358889,-7.0049456,/productores/es/galicia/ourense/bodegas-godeval-o-barco.webp,,sí,ecommerce,,2038,es,,,,,,es,galicia,ourense
a-coroa-a-rua,A Coroa,A Rúa,Vino,"Godello, mencía","Rúa da Coroa 15, 32350 A Rúa, Ourense",Bodega de A Rúa con viñedo en Valdeorras y elaboración centrada en godello y mencía.,Consultar web o venta directa,+34988310648,,https://acoroa.com/,,https://www.instagram.com/acoroa/,https://www.google.com/maps/search/?api=1&query=A%20Coroa%2C%20R%C3%BAa%20da%20Coroa%2015%2C%2032350%20A%20R%C3%BAa%2C%20Ourense&query_place_id=ChIJg29swQJ-MA0RfdcKL2YYj_c,42.4017307,-7.0929437,/productores/es/galicia/ourense/a-coroa-a-rua.webp,,sí,ecommerce,,37,es,,,,,,es,galicia,ourense
