slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
azienda-agricola-antoniotti,Azienda Agricola Antoniotti,Andorno Micca,Lácteos y quesos,formaggi biologici,"Str. degli Eremiti, 52, 13811 Andorno Micca BI",,,,,http://www.aziendaagricolaantoniotti.it/,,,https://www.google.com/maps/search/?api=1&query=Azienda%20Agricola%20Antoniotti%2C%20Str.%20degli%20Eremiti%2C%2052%2C%2013811%20Andorno%20Micca%20BI&query_place_id=ChIJg3QtMIAfhkcRKv7JavTb1Sk,45.620370699999995,8.0761448,,,no comprobado,,,273,,,,,,,it,piemonte,biella,,,,,,
cascina-salomone,Cascina Salomone,Roppolo,Miel,miele biologico,"Borgata Salonone 15, 13883 Roppolo BI",,,,info@cascinasalomone.it,https://www.cascinasalomone.it/,https://www.facebook.com/CascinaSalomone/?locale=it_IT,https://www.instagram.com/cascina_salomone/,https://www.google.com/maps/search/?api=1&query=Cascina%20Salomone%2C%20Borgata%20Salonone%2015%2C%2013883%20Roppolo%20BI&query_place_id=ChIJdXE559guhkcRbOhbB-cgse4,45.426159299999995,8.082766399999999,,,no comprobado,,,883,,,,,,,it,piemonte,biella,,,,,,
lavino-zona,Lavino Zona,Valdilana,Cerveza,birra agricola artigianale,"Frazione Bulliana, 6, 13836 Valdilana BI",,,,,http://lavinozona.com/,,,https://www.google.com/maps/search/?api=1&query=Lavino%20Zona%2C%20Frazione%20Bulliana%2C%206%2C%2013836%20Valdilana%20BI&query_place_id=ChIJgzPWEiMZhkcRwvfV7NKuC0o,45.6590266,8.1524036,,,no comprobado,,,2476,,,,,,,it,piemonte,biella,,,,,,
azienda-agricola-manenti,Azienda Agricola Manenti,Sostegno,Fruta y verdura,ortaggi e frutta biologici,"Via Parrocchiale, 3, 13868 Sostegno BI",,,,,https://www.aziendagricolamanenti.it/,,,https://www.google.com/maps/search/?api=1&query=Azienda%20Agricola%20Manenti%2C%20Via%20Parrocchiale%2C%203%2C%2013868%20Sostegno%20BI&query_place_id=ChIJxRZbTuIWhkcRHV6ejdeOlr4,45.6550041,8.2717836,,,no comprobado,,,405,,,,,,,it,piemonte,biella,,,,,,
birrificio-elvo,Birrificio Elvo,Graglia,Cerveza,birra artigianale,"Via Casale Gatto, 12, 13895 Vagliumina BI",,,,info@elvo.it,https://www.elvo.it,,,https://www.google.com/maps/search/?api=1&query=45.5358939%2C7.9770603&query_place_id=ChIJRyNmtMWdiEcRasiNTCt4FXI,45.5358939,7.9770603,,,no comprobado,,,623,,,,,,,it,piemonte,biella,,,,,,
birrificio-un-terzo,Birrificio Un Terzo,Pralungo,Cerveza,birra artigianale,"Via Giacomo Matteotti, 19, 13899 Pralungo BI",,,+393332218946,info@birrificiounterzo.it,https://www.birrificiounterzo.it,,,https://www.google.com/maps/search/?api=1&query=45.5920791%2C8.038357699999999&query_place_id=ChIJVUCF_6cmhkcRpjJwoeMR4so,45.5920791,8.038357699999999,,,no comprobado,,,653,,,,,,,it,piemonte,biella,,,,,,
botalla-formaggi,Botalla Formaggi,Mongrando,Lácteos y quesos,"Toma Piemontese DOP, Maccagno, formaggi caprini e burro","Via Mombarone, 19, 13888 Mongrando BI",Botalla produce e stagiona formaggi piemontesi di latte vaccino e caprino presso il proprio caseificio di Mongrando.,,+3901526353,info@botallaformaggi.com,https://www.botallaformaggi.com/,,,https://www.google.com/maps/search/?api=1&query=Botalla%20Formaggi%2C%20Via%20Mombarone%2C%2019%2C%2013888%20Mongrando%20BI&query_place_id=ChIJmZnSGWknhkcRbjWUAWjfjLU,45.5167,8.0000,,,no comprobado,,,686,it,,,,,,it,piemonte,biella,,,,,,
caseificio-rosso,Caseificio Rosso,Biella,Lácteos y quesos,"Maccagno, Toma, GratinBlu e formaggi piemontesi","Via Serralunga, 11/13, 13900 Biella BI",Il Caseificio Rosso produce e stagiona formaggi piemontesi nel proprio caseificio di Biella e li vende tramite il proprio negozio online.,,+390156108887,orders@caseificiorosso.it,https://caseificiorosso.it/,,,,45.5664,8.0533,,,sí,ecommerce,,1330,it,,,,,,it,piemonte,biella,,,,,,
caseificio-valle-elvo,Caseificio Valle Elvo,Occhieppo Superiore,Lácteos y quesos,"Toma della Valle Elvo, Maccagno e burro","Via Opifici, 22, 13898 Occhieppo Superiore BI",La cooperativa agricola Valle Elvo produce formaggi locali a latte crudo e burro nel proprio caseificio di Occhieppo Superiore.,,+390152595234,caseificio@cmve.it,https://www.caseificiovalleelvo.it/,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Valle%20Elvo%2C%20Via%20Opifici%2C%2022%2C%2013898%20Occhieppo%20Superiore%20BI&query_place_id=ChIJfSutKRyeiEcR9f0VP4UyPFw,45.5660,8.0024,,,no comprobado,,,1477,it,,,,,,it,piemonte,biella,,,,,,
birrificio-beer-in,Beer In,Valdilana,Cerveza,birra artigianale,"Frazione Zoccolo, 3/B, 13835 Valdilana BI",Beer In è un birrificio artigianale indipendente a Valdilana.,,+390150157607,info@birrificiobeerin.it,https://www.birrificiobeerin.it/,,,,45.6571,8.1505,,,no comprobado,,,527,it,,,,,,it,piemonte,biella,,,,,,
cascina-montefino,Cascina Montefino,Graglia,Lácteos y quesos,"Toma, Maccagno, formaggi freschi, burro e yogurt","Regione Taglià, 1, 13895 Graglia BI","Il caseificio della famiglia Peretto, presso Cascina Montefino, produce formaggi di latte vaccino e altri prodotti lattiero-caseari a Graglia.",,,,,,,https://www.google.com/maps/search/?api=1&query=Cascina%20Montefino%2C%20Regione%20Tagli%C3%A0%2C%201%2C%2013895%20Graglia%20BI&query_place_id=ChIJ7QacjLOdiEcRm8VBJljPByA,45.5586,7.9780,,pendiente,no comprobado,,,878,it,,,,,,it,piemonte,biella,,,,,,
sisagro-fattoria-prato-delle-cicogne,SisAgro — Fattoria Prato delle Cicogne,Mottalciata,Lácteos y quesos,formaggi di latte crudo di capra,"Via Maestra, Fattoria Prato delle Cicogne, 13874 Mottalciata BI",SisAgro alleva capre e trasforma il loro latte crudo in formaggio presso la Fattoria Prato delle Cicogne.,,+393714483856,info@sisagro.it,https://www.sisagro.it/,,,https://www.google.com/maps/search/?api=1&query=SisAgro%20%E2%80%94%20Fattoria%20Prato%20delle%20Cicogne%2C%20Via%20Maestra%2C%20Fattoria%20Prato%20delle%20Cicogne%2C%2013874%20Mottalciata%20BI&query_place_id=ChIJmyF6Xvs6hkcROOz8kcvn5HQ,45.5050,8.2067,,,no comprobado,,,3129,it,,,,,,it,piemonte,biella,,,,,,
societa-agricola-albertana,Società Agricola Albertana,Netro,Lácteos y quesos,formaggi caprini a latte crudo,"Regione Castignolio, 2, 13896 Netro BI",Albertana alleva capre e produce formaggi caprini a latte crudo nella propria azienda agricola di Netro.,,+393388250679,info@albertana.net,https://www.albertana.net/,,,https://www.google.com/maps/search/?api=1&query=Societ%C3%A0%20Agricola%20Albertana%2C%20Regione%20Castignolio%2C%202%2C%2013896%20Netro%20BI&query_place_id=ChIJpZskshGciEcRb0WfOmFdpjk,45.5375,7.9472,,,no comprobado,,,3150,it,,,,,,it,piemonte,biella,,,,,,
azienda-agricola-ca-nel-bosco,Azienda Agricola Ca’ nel Bosco,Portula,Lácteos y quesos,"toma, ricotta, robiole e formaggi caprini","Frazione Gila, 25/B, 13833 Portula BI",Ca’ nel Bosco alleva capre e produce una gamma di formaggi caprini nella propria azienda agricola di Portula.,,+393498015473,info@agricanelbosco.it,http://agricanelbosco.it/,,,https://www.google.com/maps/search/?api=1&query=Azienda%20Agricola%20Ca%E2%80%99%20nel%20Bosco%2C%20Frazione%20Gila%2C%2025%2FB%2C%2013833%20Portula%20BI&query_place_id=ChIJmyVK_noZhkcRlaE_FO6zkkQ,45.6748,8.1795,,,no comprobado,,,302,it,,,,,,it,piemonte,biella,,,,,,
azienda-agricola-rosso-baietto-pietro,Azienda Agricola Rosso Baietto Pietro,Netro,Lácteos y quesos,Toma della Valle Elvo e formaggi d'alpeggio,"Regione Candorno, 2, 13896 Netro BI",Pietro Rosso Baietto trasforma il latte dell’azienda agricola in Toma della Valle Elvo e altri formaggi di montagna a Netro.,,+393319738993,pietrobaietto@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=Azienda%20Agricola%20Rosso%20Baietto%20Pietro%2C%20Regione%20Candorno%2C%202%2C%2013896%20Netro%20BI&query_place_id=ChIJLWLwH56diEcRlF9QJe0S7C8,45.5375,7.9472,,pendiente,no comprobado,,,444,it,,,,,,it,piemonte,biella,,,,,,
ca-dandrei,Ca’ d’Andrei,Sagliano Micca,Lácteos y quesos,"Tumin, Quadrot, Bruel e formaggi caprini","Via Trento, 2, 13816 Sagliano Micca BI",Ca’ d’Andrei alleva capre e produce formaggi a latte crudo presso la propria azienda agricola di Sagliano Micca.,,+393485825444,info@cadandrei.it,https://www.cadandrei.it/,,,https://www.google.com/maps/search/?api=1&query=Ca%E2%80%99%20d%E2%80%99Andrei%2C%20Via%20Trento%2C%202%2C%2013816%20Sagliano%20Micca%20BI&query_place_id=ChIJbZ8aJ_6fiEcRfIjPCX_rGEc,45.6167,8.0500,,,no comprobado,,,723,it,,,,,,it,piemonte,biella,,,,,,
azienda-agricola-mazzuchetti-riccardo,Azienda Agricola Mazzuchetti Riccardo,Sagliano Micca,Lácteos y quesos,Maccagno a latte crudo,"Via Cappellaro, 13, 13816 Sagliano Micca BI","Riccardo Mazzuchetti gestisce un’azienda agricola biologica a Sagliano Micca, dove produce Maccagno a latte crudo.",,,,,,,https://www.google.com/maps/search/?api=1&query=Azienda%20Agricola%20Mazzuchetti%20Riccardo%2C%20Via%20Cappellaro%2C%2013%2C%2013816%20Sagliano%20Micca%20BI&query_place_id=ChIJvc7Fwd4fhkcRv36JORZVsDk,45.6167,8.0500,,pendiente,no comprobado,,,413,it,,,,,,it,piemonte,biella,,,,,,
cascina-andriana-ugo-prina-mello,Cascina Andriana — Ugo Prina Mello,Sandigliano,Lácteos y quesos,"Maccagno, ricotta e formaggi misti","Via Andriana, 5, 13876 Sandigliano BI","Ugo Prina Mello produce Maccagno, ricotta e formaggi a latte misto presso Cascina Andriana, a Sandigliano.",,,,,,,https://www.google.com/maps/search/?api=1&query=Cascina%20Andriana%20%E2%80%94%20Ugo%20Prina%20Mello%2C%20Via%20Andriana%2C%205%2C%2013876%20Sandigliano%20BI&query_place_id=ChIJVTaL8SYkhkcRKTJazQBemj4,45.5127,8.0763,,pendiente,no comprobado,,,852,it,,,,,,it,piemonte,biella,,,,,,
azienda-agricola-ramella-tiziana,Azienda Agricola Ramella Tiziana,Sordevolo,Lácteos y quesos,formaggi d'alpeggio e burro a latte crudo,"Cascina Croce, Via Bagneri, 14, 13817 Sordevolo BI",Tiziana Ramella trasforma il latte crudo di montagna in formaggio e burro a Cascina Croce e nell’unità stagionale dell’Alpe Muanda.,,,,,,,,45.5744,7.9745,,pendiente,no comprobado,,,437,it,,,,,,it,piemonte,biella,,,,,,
azienda-agricola-bozzo-loretta,Azienda Agricola Bozzo Loretta,Valdilana,Lácteos y quesos,"Toma, Maccagno, burro e ricotta","Frazione Giardino, 4/B, 13835 Valdilana BI","Loretta Bozzo produce Toma, Maccagno, burro e ricotta nell’azienda agricola dell’ex comune di Trivero, oggi Valdilana.",,+393495274846,lory.bozzo@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=Azienda%20Agricola%20Bozzo%20Loretta%2C%20Frazione%20Giardino%2C%204%2FB%2C%2013835%20Valdilana%20BI&query_place_id=ChIJMS-kMyoZhkcR_V1gdXZ_eKY,45.6571,8.1505,,pendiente,no comprobado,,,296,it,,,,,,it,piemonte,biella,,,,,,
