producer_id,field,source_locale,source_hash,text,origin,engine,engine_version,prompt_version,glossary_version
1,descripcion,es,7f3e41ccc689425fb3af7d05e6926edff470234a312c46d4eddbfe3249ba8b4d,Gluten-free bakery and pastry shop with in-house production.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
2,descripcion,es,8958aaafca1ac167ada0d52639e97d719637c232a51e87c6aaf195f9376983d2,Gluten-free bakery and café run by 0% Gluten in Granollers.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
3,descripcion,es,f65a325ae7e0f01856bf6ba44c8aa91443434cdc08b98784f1482c0fd453bacd,0% Gluten Vic is a local producer of gluten-free bread and gluten-free pastries in Vic.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
7,descripcion,ca,ea797004ce83326955f2ab7eb42d7e3cac8c9d87dfbf3fb739237387fbf0101c,Rabbit farm that processes rabbit meat into llonganissa and other prepared products and offers direct sales to individuals.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
9,descripcion,es,f18d41a06cb026127c215511ddbfcf824cbeda2f263b048602b512dd4d79c5b9,"Producer of organic cherries from Torrelles, with an updated market calendar and orders by telephone or WhatsApp during the season.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
14,descripcion,es,5a6f4d050e8cf3380326b78c973a2a7f39c78d8d7bc371568fd4c335aef389f2,"Signature artisan pastry shop in the Eixample, specialising in sweets and made-to-order products.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
18,descripcion,es,258ab060365c7badd742aa45d8ce1f8f37f853239c1d37f981b72c66c5d7cc70,"Cheese dairy in Éller, at an altitude of almost 1.500 m, making raw-milk cheeses—one fresh, one young and two matured in a natural cave—and yogurt using only milk from its own herd of Alpine goats; the dairy has been operating since 2016.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
27,descripcion,ca,0f09d4b2cda2a88d628fd72818c0b721bd6d60910ea8a3f11a90694cd63b47a1,"Mataró workshop producing natural jams, pâtés and preserves.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
31,descripcion,ca,37e8593efa7f8676fd83b96a18c76f34baa3c65bd2bfe6c21e5266dbff5977aa,Family wine project producing wines with their own character in the Garraf area.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
53,descripcion,es,781beadc9936bdc1d5b38344a6bc03b25a113b6a669d6c492f498d892e08c09c,"Bakery and pastry workshop in the Raval with limited daily production, creative pastries and sourdough fermentation.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
64,descripcion,ca,b28435afb47c4fa2a8c81f5dfff0c6e3e3d0ea9d3d1e81431b2612ef81507ea1,Artisan charcuterie business founded in 1890; sausages and cooked dishes made to its own recipes.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
68,descripcion,es,6bc1b22f255ad490651dd2ed91c809c8820f7227ad944c65df61e4b9941167ce,"Beekeeping operation active since 1983, with organic production, a workshop, apitourism and an official shop selling honey and derived products.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
70,descripcion,ca,934119810de9cc3d8cd1b955b69d383c9b8d249395348c33ac28deb7be525e08,"Beekeeping project by Sergio García Gallego dedicated to its own black bee honey, swarms and queens.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
74,descripcion,es,401d72bdddb1e08387c30c9aa1f9a094a5e374dfd28cef73c1fb60a5a4c88188,"Brewpub with 40 taps of craft beer, much of it made in-house, and tapas.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
84,descripcion,es,69e9412ded194cc754128b6831a0134a1077d0e6e317ee8bc9e1633bc909285f,"Family farm with 14 hectares and 3.600 Arbequina olive trees; it offers bottles from 0,25 l to 5 l.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
