producer_id,field,source_locale,source_hash,text,origin,engine,engine_version,prompt_version,glossary_version
1,descripcion,es,7f3e41ccc689425fb3af7d05e6926edff470234a312c46d4eddbfe3249ba8b4d,Fleca i pastisseria sense gluten amb elaboració pròpia.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
2,descripcion,es,8958aaafca1ac167ada0d52639e97d719637c232a51e87c6aaf195f9376983d2,Obrador i cafeteria sense gluten de 0% Gluten a Granollers.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
3,descripcion,es,f65a325ae7e0f01856bf6ba44c8aa91443434cdc08b98784f1482c0fd453bacd,0% Gluten Vic és un elaborador local de pa sense gluten i pastisseria sense gluten a Vic.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
9,descripcion,es,f18d41a06cb026127c215511ddbfcf824cbeda2f263b048602b512dd4d79c5b9,Productor de cireres ecològiques de Torrelles amb calendari de mercats actualitzat i encàrrecs per telèfon o WhatsApp durant la temporada.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
11,descripcion,es,b5dc289d704d47fc86274896c5a1b737b9973febd632f9353e153c06c731522c,Vermuteria i espai gastronòmic actiu amb cuina pròpia i servei de càtering; hi predomina el consum al local.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
14,descripcion,es,5a6f4d050e8cf3380326b78c973a2a7f39c78d8d7bc371568fd4c335aef389f2,Pastisseria artesana d'autor a l'Eixample especialitzada en dolços i encàrrecs.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
18,descripcion,es,258ab060365c7badd742aa45d8ce1f8f37f853239c1d37f981b72c66c5d7cc70,"Formatgeria d'Éller, a gairebé 1.500 m d'altitud, que elabora formatges de llet crua —un de fresc, un de tendre i dos de madurats en cova natural— i iogurt únicament amb la llet del seu propi ramat de cabres alpines, en marxa des de 2016.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
53,descripcion,es,781beadc9936bdc1d5b38344a6bc03b25a113b6a669d6c492f498d892e08c09c,"Obrador de fleca i pastisseria al Raval amb producció diària limitada, brioixeria creativa i fermentacions amb massa mare.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
68,descripcion,es,6bc1b22f255ad490651dd2ed91c809c8820f7227ad944c65df61e4b9941167ce,"Explotació apícola activa des de 1983 amb producció ecològica, obrador, apiturisme i botiga oficial de mel i derivats.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
74,descripcion,es,401d72bdddb1e08387c30c9aa1f9a094a5e374dfd28cef73c1fb60a5a4c88188,"Brewpub amb 40 aixetes de cervesa artesana, en gran part d'elaboració pròpia, i tapes.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
84,descripcion,es,69e9412ded194cc754128b6831a0134a1077d0e6e317ee8bc9e1633bc909285f,"Explotació familiar de 14 hectàrees i 3.600 oliveres arbequines; ofereix ampolles de 0,25 l a 5 l.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
233,descripcion,es,3a72be956d703c276a7857fc50083d4a2ad89909ef49bdd1d6a9aadad238ccfe,"Elaboració i envasament d'olives, cogombrets i altres adobats per al canal gurmet i horeca.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
260,descripcion,es,568f75349912121eec5817e39685f02fc19e8ee1bd5a4b9f9f2288bafd6fe658,"Empresa familiar dedicada a la transformació, el farciment i l'amaniment d'olives i adobats.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
282,descripcion,es,bdb0e9da7a7177b10f86cb4184e51f7d81833aa2399f956d92f7815ad22ef872,Piscifactoria de l'Ametlla de Mar dedicada a la cria i comercialització sostenible d'orada i llobarro.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
394,descripcion,es,02c4f9f823bb9128fc86d1c54e922a84a816e8b645991aeed2b825c34172d09e,Celler cooperatiu de Nulles especialitzat en vins i caves Adernats.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
406,descripcion,es,c063b6e3f9f94bfc24e3819c4b3d0648044ddea0066e629383b575dadf31deab,"Cooperativa agrària de Tordera amb agrobotiga física, producte hortícola de proximitat, planter i subministraments per al camp.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
407,descripcion,es,e87c7e1ffd6f0764a6782d0801f81f7e4cec5bb9afaae3c4bf71062fb64621bb,Explotació agropecuària de Ramon Pons a Can Viver de Torrebonica.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
408,descripcion,es,b965d37253a21b7fc763ce777e186b04d7837241b81e22ac680274b436c1e391,Cooperativa agrària de Llerona dedicada a la mongeta del ganxet i altres productes agraris del Vallès.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
409,descripcion,es,089e38e26223f35960dc19e147e2e102b64103835276b19b135e8e01a894ce21,Cooperativa agrària que agrupa productors locals i comercialitza producte fresc mitjançant la cooperativa i Mercabarna.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
412,descripcion,es,f48195dc64adc305f25b078fcd1e476783b17db3b9ce4172f3e9f5ad621e0211,Empresa familiar de tres generacions amb hortalissa ecològica al Papiol i una ampliació de cinc hectàrees a Sant Boi.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
413,descripcion,es,170208ee261268a54822032b67e747cdcb50c285fff2278a14e19f66409f64f0,"Agricola Bach Oller, SL és una granja de nous a Moià amb venda directa.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
414,descripcion,es,16e1b43880aa45e1bcb6b6d372f0f8da3f139a74d3e762b9f12fc09ebe201bbb,"Granja familiar de quarta generació amb fruita i horta de producció integrada, ous i venda directa a la finca.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
415,descripcion,es,8f28704ae5b0c224ca040c2e5abdc3aef9f86323818a44753baab8a39a4dbdcd,"Cooperativa de Corbera d'Ebre (1959) amb més de 150 socis; produeix fruita dolça, fruits secs, vins DO Terra Alta i oli DOP Terra Alta.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
416,descripcion,es,e8c0a09b9b8b8986d24713dbff6898c77e23483b6f489dc066edb35c00e12643,"Cooperativa històrica d'Ulldemolins (1954), oli ecològic DOP Siurana sota la marca La Llena i vins DO Montsant a la Vall del Silenci.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
417,descripcion,es,dc2fadd947cee206545a9005ef5246442e9d9ea5b97f2c84411b76296776e5c3,"Societat agrària que comercialitza cítrics, hortalisses i llegums en circuit curt.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
419,descripcion,es,2e29a30804c87c0e3a0d00a50652dcaa21770b6c90a4806c8b29a4d4f12a26ec,Cooperativa de viticultors activa des de 1963 que elabora vins i oli amb raïm i olives de les famílies sòcies.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
420,descripcion,es,033a523edd3ccf70e94f61d60c0fbe697a5d2d331f0b467d2062e46d6d45a121,"Almàssera cooperativa centenària (1919) amb edifici modernista, productora d'oli d'oliva arbequina DOP Les Garrigues.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
421,descripcion,es,d1644c3f63c7981ed795373e85572e9602894760e5ae5590bae2b11e0b7388b1,"Cooperativa agroalimentària de Montblanc amb vins, caves i oli de la Conca de Barberà.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
422,descripcion,es,bf1ff657ebb47cae9df33be37ebe8bbc19e6dc1bf35401b7c35c23e695a0f87f,"Cooperativa agrícola de Vila-seca fundada el 1901, elaboradora d'oli d'oliva verge extra arbequina amb DOP Siurana.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
424,descripcion,es,97571c46b23bba5bc7b0dcaacc87a450a9b246667da972c44f741db04f2be82f,"Cooperativa agrícola de Malgrat de Mar dedicada a la producció i comercialització d'hortalisses del Pla de Grau, inclosa la mongeta del ganxet.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
436,descripcion,es,2410dbace3f027c3c8b975d76c77654a8e57d21f612640e3d6ff8a61311b94ab,Explotació caprina familiar a Montgai amb cabres malaguenyes; llet de cabra catalana i venda de carn de cabrit.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
437,descripcion,es,4e0a77d926aab65ae045ec79e55161ae08110241d69f37bcd69d0035c1bc8878,"Cooperativa familiar agroecològica que cultiva horta i fruita, cria gallines ecològiques i produeix oli a la seva finca de l'Horta de Lleida.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
438,descripcion,es,4c6ee59cd268bcdccd8b5d5433e69578913eb1e11bc7fc8b1e537a9c55413b53,"Cooperativa agrària de l'Anoia amb molí propi, on transforma les olives dels socis i comercialitza l'oli nou.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
440,descripcion,es,b95557dddb0b629f745323cbb18e5f6ffc4d91f5731528315e8a8aa8922045f2,"Explotació familiar de Caldes de Montbui que cultiva horta, fruita, cereal i olivera i accepta encàrrecs directes de producte de temporada.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
447,descripcion,es,9205f3b073832bd3466a99a4041d1d9c782ae6e5aa4bd54157ca1e71c07d75ca,Marca de conserves vegetals elaborades a partir del tomàquet de Márquez Horticultors a Calella.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
458,descripcion,es,4cbe6ae1fa108beed2ff71e0553a3a782858dab495ec4c8a1f94424697ff47ab,Explotació agropecuària de Palou dedicada a la producció d'ous i la cria de porcí.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
459,descripcion,es,c3e1df5a9e5bc07f958fe3cc25b9819db86bc7d060dcf38db27df77acd740168,Cooperativa agropecuària de Gavà i Baix Llobregat; activitat vinculada a subministraments agrícoles i productes i serveis per al sector agrari.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
467,descripcion,es,c83241a76876334703a532f7315519cdc30c66d48cd907463415f3cc12596f39,"Productor d'hortalisses de proximitat i botiga local de fruita, verdura, planter i productes per al camp.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
468,descripcion,es,0f0d6d5235d37d982f7ffbca1e76a8878aa05c4b211576a9f7c72773115de34f,"Empresa familiar de Xavi Calm Sans dedicada al planter, l'horta i la comercialització d'aliments de proximitat, a més de subministraments agrícoles.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
473,descripcion,es,ad4da4db9283c8f39a2fd2c37b7fb470a771a71d872153b74a830004d50a2546,Empresa familiar d'agricultura tradicional i ecològica amb collita pròpia i de proximitat; ven en mercats setmanals i reparteix encàrrecs a Caldes i els voltants.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
474,descripcion,es,76f984d583a561fd84639c0430f88034f9defdd3fad8793bab8ef7a6dbc1607c,Agrupació de productors que cultiva i ven directament els trumfos d'Odèn mitjançant mètodes tradicionals de muntanya.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
500,descripcion,es,619f297edfa08d890cc647693fd9b31b5fc21762c8b1d3230539b9f54376d3af,Productor local amb venda directa; presència al mercat de Cirera‑Molins (Mataró) durant la temporada.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
513,descripcion,es,a675b0b75249e7115dc1507c0ec7937aa2ce63ae677087888e4451c551bdbfa1,Històrica deu del Pirineu (Font del Bou) que embotella aigua mineral de mineralització molt feble.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
514,descripcion,es,7b113e165aa5d1438c299d5d7412c4f006af09a55a38130209f849817bd41541,Deu històrica de Llagostera explotada des de 1823; aigua mineral natural amb gas carbònic propi a l'entorn de les Gavarres.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
515,descripcion,es,cb743df86f166045a3b7fbec6cd33d7b4cf74f4f696ab124f3d3ce8ec85fe22b,Empresa familiar iniciada el 1993 que envasa aigua mineral natural d'un aqüífer volcànic situat a 120 metres de profunditat a la finca Can Talleda.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
516,descripcion,es,5cb87119d6545ea770e8437f884b1f02c52d5e55d71fc14661bdafc68cc60ec0,"Aigua mineral natural artesiana de mineralització feble, embotellada directament a la deu d'Estamariu sense bombament.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
517,descripcion,es,dc3e0daab2f3d8b89bd2851d6ff6e1c5c60f4fc62746c6f592609f11a2d6c228,"Empresa d'aigua mineral carbònica natural de Vilajuïga, embotellada a l'Alt Empordà.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
528,descripcion,es,f868474c26f4afd0cf406fbc8cb4388a15a9f048306377b41047c6117c36bcf3,Empresa familiar amb quatre generacions de cultiu de fruita de pinyol a Aitona i venda directa sota la marca Aitona Gourmet.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
562,descripcion,es,655da2f848df84397e52cd793c475f981cf39a3e72bf64a77d5b75acd84e04ee,Obrador d'alimentació sense gluten ni al·lèrgens al Polígon Mas Roger (Pineda de Mar); enviaments a tota la Península i Click&Collect.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
566,descripcion,es,e2633c8aa414cd722345d6465c23383e7e9ce1a2af48f5f288a817a5809e19d3,Carnisseria i xarcuteria amb productes d'elaboració pròpia des de 1958.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
572,descripcion,es,46312107d03f7a2e5d169d381d77e07ef87aaaf7f37c08b9d51203b080e2bebf,Productor local. Oli d'oliva verge extra i productes de finca.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
582,descripcion,es,f69e3f72192ca95663010e8658908f426224bfff21fa792ccf8d1bcea16fd68b,"Empresa familiar de tres generacions dedicada al cultiu d'horta i especialitzada en brassicàcies, amb venda directa i exportació.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
585,descripcion,es,ac86ba6fbb716e146f47b7390bd9a6f0c3184fca8686792e400ee1ff27fbf3c1,Pastisseria artesana amb ingredients ecològics; obrador del mestre Eduard Aligué.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
589,descripcion,es,426d1c6715d8d11740e3f8522269a8796e73fbab3b95610ec35e068dc891ef1a,"Celler històric d'Alella actiu des de 1906, elaborador de vins mediterranis amb Pansa Blanca i Garnatxa, escumosos, generosos i vermuts; disposa de botiga pròpia.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
607,descripcion,es,7e7f946a7df3acb27c6a778170c7e0524818d639dd9f4b188a6076bec663148a,Explotació familiar de Mieres que cultiva hortalisses i llegums amb mètode biodinàmic i certificació ecològica i prepara cistelles personalitzades.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
613,descripcion,es,c25408d419da9feacadcc98a5916ca406a2a7d05a4953c6f049ff7aa95467493,"Celler de vins d'autor ecològics, vegans i de producció limitada; Alkimia Wines també elabora al Molar i Marçà.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
619,descripcion,es,253b9ea69a8291018ddf7cad906d1a03be305b6adf6e37ec24686463064a6029,"Línia d'infusions de Coffee Center a Aiguaviva, elaborador gironí de cafès, tes i infusions amb producte de proximitat.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
688,descripcion,es,cf24dd22bae789c528bb13dd4b51498178618ae75deb883af829ad3ed8f0eeaa,"Celler familiar de tercera generació que cultiva les vinyes de Les Rovires i elabora cava artesanal des de 1950, amb especialitat en llargues criances i desgorjament tradicional.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
697,descripcion,es,01d765e970552d2f7267106e186b66094665023e5d473c08de5341963f752fa3,"Formatgeria artesana amb ramat propi de cabres alpines; transforma la llet en iogurt, mató, quefir i formatges i admet encàrrecs per correu electrònic.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
698,descripcion,es,e414e3b7bf38a50de148a75e89234d5ace1a9a88f685a511da2974898b1b4596,Majorista d'ous de salmó atlàntic i altres conserves marines.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
705,descripcion,es,93afe333a7d1c58e4d765d7fdc8083d2644695ae03d4bc5802ff272459a7517d,"Celler familiar de la DO Terra Alta a Batea; vins de garnatxa blanca i negres, amb enoturisme i botiga en línia pròpia.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
707,descripcion,es,91f181eddf7cac86a61159b3e136dd6d39871429334a1a4b667dcd4b9b9ee128,"Taulell de rebosteria plant-based a Gràcia, actiu el 2026 i amb elaboració dolça artesana.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
708,descripcion,es,1fda24162eb0f6af6605307b33243b1a37595e57d7f90bb8fb5c9a6d5338fd0c,"Cooperativa de Terrassa amb torradora pròpia que elabora cafès ecològics i de comerç just, inclosos cafès d'especialitat i càpsules.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
727,descripcion,es,792d0c04031c94b736ecce46c346748d245a0e380a304a693d56802cbe4e5505,Projecte vitivinícola de Carles Amat i Maria Montané que treballa vinyes familiars d'Olèrdola i elabora vins ecològics de mínima intervenció al Viver de Cellers de Vilafranca i al seu celler experimental.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
728,descripcion,es,4f0bfe0ea88951128ec48fb22b3d67cbba46676484e37daa8b059d7df479dcc3,"Amate Garcia, Sergio ofereix horta de proximitat a Malgrat de Mar.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
730,descripcion,es,8accb51ba12b60cd69f33cc666da78bb08e3b0611cfacccb118bfd3534bae493,Microtorrador amb cafeteria; torren in-house i serveixen cafès de filtre i espresso d'origen.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
761,descripcion,es,1a662e6aebc609731f0d403ea73c81eb8c7de8b29a4fc10c11701dc6552cbe9f,"Empresa familiar de segona generació que des de 1986 controla a Serra de Daró la cria, elaboració i distribució de derivats de l'ànec.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
762,descripcion,es,42c77493c6e856d943d7c5df4143d567f31b5bddf89b4f0cbafd5f96a9b9c07d,Projecte familiar de Montgai que cultiva oliveres i produeix olis de finca amb traçabilitat des del camp fins a l'envasament.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
763,descripcion,es,7db627d5e22e7d79272bac687a958ba7c3d6fd03c1d65152b0639657c82f848e,Empresa familiar fructícola que cultiva pomes i peres a Girona i les transforma en purés naturals a les seves instal·lacions de Campllong.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
769,descripcion,es,ef6159246078191212ee6ce2e0aae23e4a3ccaccbc0831080daf69da5c90e545,"Ramaderia de Mieres que cria i elabora carn Angus amb traçabilitat pròpia, botiga refrigerada i encàrrecs de peces per WhatsApp.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
772,descripcion,es,f78f30ec125a32aa7928bb77ce685900e18a62721c5eb4414a42d8640170945c,Torrador artesanal de cafès d'especialitat; formacions i assessorament.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
774,descripcion,es,82a32a046779bd8f632f39af8e01a2aa8e1741289eab20f44475ffc724b49685,Fàbrica modernista (1870) que continua destil·lant en alambins de coure del s. XIX; icona local al costat del passeig marítim.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
778,descripcion,es,6d97ebae31da5b50b0d77830adb5b55da54d35eb60bc359fc31f9a9a870dbb24,"Marca d'alimentació del Grup Cooperatiu TEB: un centre especial de treball que elabora i envasa condiments, sofregits i preparats secs i dona ocupació a persones amb discapacitat intel·lectual.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
779,descripcion,es,a1e7bf249474a458753dd905985f5e2c80ff5d560ee97b1af2d0fd5b888e3998,"Productora d'horta, llegums i tubercles amb venda directa i circuit curt.",machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
783,descripcion,es,f1b4672bd7ad18c3021c65a2d4a0149c7fe5670975a7ee1883c527a0688c0d85,Obrador tradicional de Lleida; reconeixement de la demarcació pel seu pa el 2025.,machine,codex-subagent,gpt-5.6-sol-2026-08-24,chisan-description-v10,2026-08-24.3
