slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta
bodega-carreprado-alba-de-cerrato,Bodega Carreprado,Alba de Cerrato,Bodega,"Tinto joven, roble, crianza y rosado de tempranillo","C. Tercias, 58, 34219 Alba de Cerrato, Palencia","Bodega fundada en 2021 para recuperar la tradición vitivinícola de Alba de Cerrato, perdida desde los años ochenta; elabora tinto joven, roble, crianza y rosado de tempranillo.",Consultar web,+34659097482,,https://www.carreprado.es/,,,https://www.google.com/maps/search/?api=1&query=Bodega%20Carreprado&query_place_id=ChIJmb2f2cj_Rg0R2TuHYkgUV80,41.8121432,-4.3646722,,verificado,sí,ecommerce
bodega-remigio-de-salas-jalon-duenas,Bodega Remigio Salas Jalón (Las Luceras),Dueñas,Bodega,"Las Luceras verdejo, rosado, roble y reserva","Carril de Vinateros, s/n, 34210 Dueñas, Palencia, España","Bodega familiar de la D.O. Cigales fundada en 1778 en Dueñas, con nueve bodegas subterráneas unidas por galerías y vinos Las Luceras de viñedo propio.",Consultar web,+34979814168,bodegaremigiodesalas@gmail.com,https://lasluceras.es/,,https://www.instagram.com/bodega_remigio.de_salas/,https://www.google.com/maps/search/?api=1&query=Bodega%20Remigio%20de%20Salas%20Jal%C3%B3n&query_place_id=ChIJNV7WHJKoRw0RRE-sX8XziVU,41.880210399999996,-4.5466361,,verificado,sí,ecommerce
basileo-vino-de-reyes-herrera-de-valdecanas,Basileo Vino de Reyes,Herrera de Valdecañas,Bodega,Tinto de tempranillo y merlot de la D.O. Arlanza,"Finca Lancha Quebrada, 34248 Herrera de Valdecañas, Palencia","Bodega de Basilio Varas en la finca Lancha Quebrada de Herrera de Valdecañas, con 10 hectáreas de viñedo plantadas en 2005 —tempranillo y merlot— dentro de la D.O. Arlanza.",Consultar por teléfono,+34609248344,basiliovaras@hotmail.com,,,,https://www.google.com/maps/search/?api=1&query=Bodega+Basileo+Finca+Lancha+Quebrada+Herrera+de+Valdeca%C3%B1as,42.05,-4.2,,parcial,no comprobado,
pagos-de-negredo-palenzuela,Pagos de Negredo Viñedos,Palenzuela,Bodega,"Quinta Negredo y Coto Redondo, D.O. Arlanza","N-622, km 85, 34257 Palenzuela, Palencia","Viñedos Pagos de Negredo nació en 1997 cuando la familia Primo Cavía recuperó 22 hectáreas de la Dehesa de Negredo; elabora tempranillo de la D.O. Arlanza sobre el valle del Arlanza, a 740 metros.",Consultar web,+34649190304,administracion@pagosdenegredo.com,https://pagosdenegredo.com/,http://www.facebook.com/pages/Pagos-de-Negredo/125427434263337,,https://www.google.com/maps/search/?api=1&query=Pagos%20de%20Negredo&query_place_id=ChIJVT284aBGRg0RF0TEvK0iYFY,42.084147300000005,-4.1682391,,verificado,no comprobado,
bodega-esteban-araujo-torquemada,Bodega y Destilería Esteban Araujo,Torquemada,Licores y vermut,"Vermú Corito, orujos y licores artesanos","34230 Torquemada, Palencia","Casa familiar de Torquemada que mantiene la bodega del siglo XV y la antigua destilería Esteban: vinos de la D.O. Arlanza, orujos, licores y el vermú Corito, con 19 productos en banda azul de Alimentos de Palencia.",Consultar web,+34620479142,destileriaestebanaraujo@gmail.com,https://coritovermu.es/,,,https://www.google.com/maps/search/?api=1&query=Bodega%20Esteban%20Araujo&query_place_id=ChIJhz3FGSxMRg0RUECISJIbr_E,42.0302059,-4.3136946,,verificado,sí,ecommerce
senorio-de-valdesneros-torquemada,Señorío de Valdesneros,Torquemada,Bodega,"Eruelo crianza, Neros blanco y el vino de hielo Amantia","Av. de la Paz, 4, 34230 Torquemada, Palencia","Bodega palentina de Torquemada que elabora vino de la tierra de forma artesanal: tintos Eruelo y Cornitero, blanco y rosado Neros y el vino de hielo Amantia.",Consultar web,+34979800545,info@bodegasvaldesneros.com,https://www.bodegasvaldesneros.com/,https://www.facebook.com/senoriovaldesneros.torquemadapalencia,https://www.instagram.com/bodega_valdesneros/,https://www.google.com/maps/search/?api=1&query=Se%C3%B1or%C3%ADo%20de%20Valdesneros&query_place_id=ChIJgVQk3dNNRg0Rxc9n9sSqPLQ,42.0324016,-4.3222927,,verificado,sí,ecommerce
bodegas-barrialba-venta-de-banos,Bodegas Barrialba,Venta de Baños,Bodega,"Tinto joven y de barrica, IGP Vinos de Castilla y León","C. Línea Ferrocarril, 2D, 34200 Venta de Baños, Palencia","Bodega de Venta de Baños con una capacidad de 24.000 botellas de tinto de tempranillo bajo la IGP Vinos de Castilla y León, criado de 10 a 15 meses en roble americano y francés.",Consultar web,+34629501416,info@bodegasbarrialba.es,https://www.bodegasbarrialba.es/,,,https://www.google.com/maps/search/?api=1&query=Bodegas%20Barrialba&query_place_id=ChIJAbPlsLauRw0RPM9PMO0NPi0,41.9164555,-4.496590299999999,,verificado,no comprobado,
embutidos-cervera-cervera-de-pisuerga,Embutidos Cervera,Cervera de Pisuerga,Charcutería,Morcillas y boronos artesanos,"Pol. Industrial de Cervera de Pisuerga, parcela 31, 34840 Cervera de Pisuerga, Palencia","Empresa familiar con más de veinticinco años elaborando a diario morcillas y boronos artesanos con la receta tradicional de la Montaña Palentina, bajo la marca Embutidos Artesanos Cervera.",Consultar por teléfono,+34979870923,,http://www.morcillascervera.es/,,,https://www.google.com/maps/search/?api=1&query=Embutidos%20Cervera&query_place_id=ChIJHxBEcV1bSA0R5PJr9Nkh_uM,42.857541999999995,-4.48509,,verificado,no comprobado,
embutidos-cillamayor-cillamayor,Embutidos Cillamayor,Barruelo de Santullán,Charcutería,Carnes y embutidos,"C. las Escuelas, s/n, Cillamayor, 34829 Barruelo de Santullán, Palencia","Cillamayor Maestros Artesanos, S.L. elabora embutidos tradicionales en su obrador familiar de Cillamayor y los vende directamente desde su propia tienda.",Consultar web,+34619417025,info@embutidoscillamayor.es,https://embutidoscillamayor.es/,https://www.facebook.com/pages/category/Grocery-Store/Embutidos-Cillamayor-115079950179085/,https://www.instagram.com/embutidoscillamayor/,https://www.google.com/maps/search/?api=1&query=Embutidos%20Cillamayor&query_place_id=ChIJdzVUMEXzSA0RUIlo0J5KprY,42.8613351,-4.2792125,,verificado,sí,ecommerce
morcillas-de-la-pena-cornon-de-la-pena,Morcillas de La Peña,Santibáñez de la Peña,Charcutería,"Morcilla de arroz, morcilla de cebolla y crema de morcilla","Calle Mayor, 14, Cornón de la Peña, 34879 Santibáñez de la Peña, Palencia","Negocio familiar que elabora morcilla de arroz, morcilla de cebolla y crema de morcilla de forma artesanal en Cornón de la Peña desde 1986, con la marca Morcillas de La Peña.",Consultar por teléfono,+34979860433,tmsbores@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=Morcillas%20de%20La%20Pe%C3%B1a&query_place_id=ChIJ5TWTsslqSA0RCMLeV6oa5PU,42.7667428,-4.7489396,,parcial,no comprobado,
morcillas-de-fuente-andrino-fuente-andrino,Morcillas de Fuenteandrino,Villaherreros,Charcutería,"Morcilla tradicional, morcilla de cebolla y crema de morcilla","C. San Lorenzo, s/n, Fuente-Andrino, 34469 Villaherreros, Palencia","Obrador familiar de Fuente-Andrino que elabora morcilla tradicional de arroz, morcilla de cebolla y crema de morcilla sin gluten, lactosa, conservantes ni colorantes.",Consultar web,+34629816492,roberto@morcillasdefuenteandrino.com,https://www.morcillasdefuenteandrino.com/,,,https://www.google.com/maps/search/?api=1&query=Morcillas%20de%20Fuente%20Andrino&query_place_id=ChIJVVVVIETURw0RAifRs8KMQuE,42.412148599999995,-4.454269,,verificado,sí,ecommerce
carniceria-m-prieto-grijota,Carnicería M. Prieto,Grijota,Charcutería,"Salchichas, chorizo fresco, gijas y adobados","Pl. Mayor, 10, 34192 Grijota, Palencia","Carnicería con obrador propio en la plaza de Grijota, con seis elaborados en banda azul de Alimentos de Palencia: salchichas, chorizo fresco, burger meat, gijas, costilla y lomo adobados.",Consultar por teléfono,+34625881506,,,,,https://www.google.com/maps/search/?api=1&query=Carnicer%C3%ADa%20M.%20Prieto&query_place_id=ChIJ0RPiu0ewRw0RY4akEeDdel4,42.053491799999996,-4.5815269,,parcial,no comprobado,
carnicas-campos-de-castilla-osorno,Cárnicas Campos de Castilla,Osorno la Mayor,Charcutería,"Chorizo de herradura, sarta y curado","Canal de Castilla, 1, 34460 Osorno la Mayor, Palencia","Elaboración artesanal de embutidos de cerdo sin aditivos ni conservantes en Osorno la Mayor, con el chorizo de herradura, sarta y curado como referencias.",Consultar web,+34609528390,administracion@camposcastilla.es,https://camposcastilla.es/,,,https://www.google.com/maps/search/?api=1&query=C%C3%A1rnicas%20Campos%20de%20Castilla&query_place_id=ChIJhymQlvYrRg0R30uM5vl0CyI,42.4122242,-4.366181,,verificado,no comprobado,
carnicas-odriozola-palencia,Cárnicas Odriozola,Palencia,Charcutería,"Salchichas, chorizos y hamburguesas de receta propia","Calle Sevilla, P-18H, 34001 Palencia","Empresa familiar palentina desde 1997, con cebaderos propios en Villalobón y Villamartín donde cría entre 600 y 800 terneras, sala de despiece y elaborados de receta propia.","L-V 7:00-15:00, S 7:00-11:00",+34979726727,,http://carnicasodriozola.com/,,,https://www.google.com/maps/search/?api=1&query=C%C3%A1rnicas%20Odriozola&query_place_id=ChIJrdKMFs6xRw0RG39v4TXOAiw,41.9962538,-4.514516599999999,,verificado,no comprobado,
industrias-carnicas-santa-marina-palencia,Industrias Cárnicas Santa Marina,Palencia,Charcutería,Carnes y embutidos,"C. Francia, 26, 34004 Palencia","Industria cárnica palentina con más de cincuenta años, con cámara frigorífica, sala de despiece y fábrica de embutidos propias.",Consultar web,+34979710818,,http://www.industriascarnicassantamarina.es/,,,https://www.google.com/maps/search/?api=1&query=Industrias%20C%C3%A1rnicas%20Santa%20Marina&query_place_id=ChIJkxKkl8WxRw0R4eErOBMBFUM,42.0056011,-4.5124014,,verificado,no comprobado,
