slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
balaji-wafers,Balaji Wafers,Vajdi Vad,Aperitivos,,,Balaji Wafers is a savoury-snack maker in Vajdi Vad making regional savoury snacks.,,+919128127837,,https://balajiwafers.com/,,,,,,,pendiente,sí,ecommerce,,17,en,,,,,,in,western,gujarat,,,,,,
das-khaman,Das Khaman,Ahmedabad,Comida preparada,,,Das Khaman is a prepared-food maker in Ahmedabad making regional prepared foods.,,+919428046105,,https://daskhaman.com/,,,,23.02194,72.57972,,pendiente,no,,,43,en,,,,,,in,western,gujarat,,,,,,
dudhsagar-dairy,Dudhsagar Dairy (Mehsana District Co-operative Milk Producers' Union),Mehsana,Lácteos y quesos,,,Dudhsagar Dairy (Mehsana District Co-operative Milk Producers' Union) is a dairy producer in Mehsana making milk and dairy products.,,+918562024252,sagar@mehsanaunion.coop,https://dudhsagardairy.coop/,,,,23.60000,72.40000,,pendiente,no,,,49,en,,,,,,in,western,gujarat,,,,,,
gopal-snacks,Gopal Snacks,Rajkot,Aperitivos,,,Gopal Snacks is a savoury-snack maker in Rajkot making regional savoury snacks.,,+919725208359,info@gopalsnacks.com,https://gopalsnacks.com/,,,,22.29167,70.79333,,pendiente,no,,,61,en,,,,,,in,western,gujarat,,,,,,
jagdish-farshan,Jagdish Farshan,Vadodara,Aperitivos,,,Jagdish Farshan is a savoury-snack maker in Vadodara making regional savoury snacks.,,,,https://jagdishfarshan.com/,,,,22.30000,73.20000,,pendiente,sí,ecommerce,,74,en,,,,,,in,western,gujarat,,,,,,
sabar-dairy,Sabar Dairy (Sabarkantha District Co-operative Milk Producers' Union),Himatnagar,Lácteos y quesos,,,Sabar Dairy (Sabarkantha District Co-operative Milk Producers' Union) is a dairy producer in Himatnagar making milk and dairy products.,,+919127722260,amul@sabardairy.coop,https://sabardairy.org/,,,,23.60000,72.95000,,pendiente,no,,,138,en,,,,,,in,western,gujarat,,,,,,
sahaj-oil,Sahaj Oil,Rajkot,Aceite,,,Sahaj Oil is an edible-oil producer in Rajkot making pressed and processed edible oils.,,+919974116500,sales@sahajoil.com,https://sahajoil.com/,,,,22.29167,70.79333,,pendiente,sí,ecommerce,,139,en,,,,,,in,western,gujarat,,,,,,
shree-hathi-masala,Shree Hathi Masala,Rajkot,Condimentos,,,Shree Hathi Masala is a spice and condiment producer in Rajkot making spices and condiments.,,+919428211521,,https://hathimasala.com/,,,,22.29167,70.79333,,pendiente,sí,ecommerce,,144,en,,,,,,in,western,gujarat,,,,,,
tirupati-edible-oils,Tirupati Edible Oils (N.K. Proteins),Kadi,Aceite,,,Tirupati Edible Oils (N.K. Proteins) is an edible-oil producer in Kadi making pressed and processed edible oils.,,+917966309999,info@nkproteins.com,https://nkproteins.com/,,,,23.29917,72.33361,,pendiente,no,,,163,en,,,,,,in,western,gujarat,,,,,,
vasudhara-dairy,Vasudhara Dairy (Valsad District Co-operative Milk Producers' Union),Alipur,Lácteos y quesos,,,Vasudhara Dairy (Valsad District Co-operative Milk Producers' Union) is a dairy producer in Alipur making milk and dairy products.,,,,https://vasudharadairy.com/,,,,,,,pendiente,no,,,168,en,,,,,,in,western,gujarat,,,,,,
sardar-patel-farm,SARDAR PATEL FARM,Ahmedabad,Fruta y verdura,fruta y verdura ecológica,"Kathwada, Ahmedabad, Gujarat, India",,,+919825332814,jdparadiso@yahoo.com,https://www.sardarpatelfarm.com,https://www.facebook.com/SardarPatelFarm/,https://www.instagram.com/sardar_patel_farm/,,23.02194,72.57972,,pendiente,sí,ecommerce,,175,,,,,,,in,western,gujarat,,,,,,
adf-foods-nadiad-factory,ADF Foods — Nadiad Factory,Nadiad,Comida preparada,"Indian ready meals, pickles and pastes","83/86 GIDC Industrial Estate, Nadiad, 387001",,,,,https://adf-foods.com/,,,,,,,pendiente,no comprobado,,,194,,,,,,,in,western,gujarat,,,,,,
