slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
domaine-besancenot,Domaine Besancenot,Beaune,Vino,,"78 Faubourg Saint Nicolas, 21200 Beaune",,,,,https://www.domaine-besancenot.fr,,,https://www.google.com/maps/search/?api=1&query=47.030540%2C4.841767&query_place_id=ChIJ696Likvz8kcRE9y-lzsDPSk,47.030540,4.841767,,pendiente,no comprobado,,,496,,,,,,,fr,bourgogne-franche-comte,cote-dor
domaine-le-guellec-ducouet,Domaine le Guellec-Ducouet,Brochon,Vino,,"1 Rue du Tilleul, 21220 Brochon",,,,,https://leguellec-ducouet.com,,,https://www.google.com/maps/search/?api=1&query=47.238389%2C4.969535&query_place_id=ChIJPVidpOeb8kcRWK7n6tPGHvU,47.238389,4.969535,,pendiente,no comprobado,,,618,,,,,,,fr,bourgogne-franche-comte,cote-dor
sylvie-venague,Sylvie Venague,Chambeire,Carne,,"18, Chemin de Vaux, 21110 Chambeire",,,,,https://www.alpaga-lama.fr,,,https://www.google.com/maps/search/?api=1&query=47.283910%2C5.260231&query_place_id=ChIJyxNucOSm8kcRIMTCl0WUzm0,47.283910,5.260231,,pendiente,no comprobado,,,1712,,,,,,,fr,bourgogne-franche-comte,cote-dor
domaine-gillon-freres,Domaine Gillon Freres,Gomméville,Vino,,"13 Rue du Pont, 21400 Gomméville",,,,,https://www.domainegillon.com,,,https://www.google.com/maps/search/?api=1&query=47.962272%2C4.497005&query_place_id=ChIJKY_ZySnL7UcRj2A2657ScXg,47.962272,4.497005,,pendiente,no comprobado,,,597,,,,,,,fr,bourgogne-franche-comte,cote-dor
cornu-edmond-et-fils,Cornu Edmond et Fils,Ladoix-Serrigny,Vino,,"6 Rue du Bief, 21550 Ladoix-Serrigny",,,,,https://www.bourgogne-vigne-verre.com/fr/6-domaine-e-cornu-et-fils,,,https://www.google.com/maps/search/?api=1&query=47.070999%2C4.876039&query_place_id=ChIJ-92R8f-M8kcRHHtmSNdw478,47.070999,4.876039,,pendiente,no comprobado,,,440,,,,,,,fr,bourgogne-franche-comte,cote-dor
domaine-nudant,Domaine Nudant,Ladoix-Serrigny,Vino,,"11 Route de Dijon, 21550 Ladoix-Serrigny",,,,,https://www.domaine-nudant.fr,,,https://www.google.com/maps/search/?api=1&query=47.076386%2C4.882804&query_place_id=ChIJrZT5WZSN8kcR-z2D9zfNOXk,47.076386,4.882804,,pendiente,no comprobado,,,637,,,,,,,fr,bourgogne-franche-comte,cote-dor
earl-collotte,EARL Collotte,Marsannay-la-Côte,Vino,,"25 Rue du Carré, 21160 Marsannay-la-Côte",,,,,https://www.domainecollotte.com,,,https://www.google.com/maps/search/?api=1&query=47.275628%2C4.986727&query_place_id=ChIJc1kcG5uc8kcRwvPLhOqiiyA,47.275628,4.986727,,pendiente,no comprobado,,,694,,,,,,,fr,bourgogne-franche-comte,cote-dor
domaine-berthelemot,Domaine Berthelemot,Meursault,Vino,Vins,"24 Rue des Forges, 21190 Meursault",Un domaine viticole biologique situé à Meursault produit des vins sous l’identité Domaine Berthelemot.,,,,https://www.domaineberthelemot.com/,https://www.facebook.com/DomaineBerthelemotBrigitte?ref=nf,https://www.instagram.com/domaineberthelemot/,https://www.google.com/maps/search/?api=1&query=46.984048%2C4.765539&query_place_id=ChIJl2cAaQX08kcRPhM-rBQkNFM,46.984048,4.765539,,,no comprobado,,,494,fr,,,,,,fr,bourgogne-franche-comte,cote-dor
domaine-gerard-doreau,Domaine Gerard Doreau,Monthelie,Vino,,"6 Rue du Dessous, 21190 Monthelie",,,,,https://www.domaine-doreau.fr,,,https://www.google.com/maps/search/?api=1&query=46.992364%2C4.764861&query_place_id=ChIJqbUt36718kcRVQu50dH_O80,46.992364,4.764861,,pendiente,no comprobado,,,596,,,,,,,fr,bourgogne-franche-comte,cote-dor
domaine-des-lambrays,Domaine des Lambrays,Morey-Saint-Denis,Vino,Vins,"31 Rue Basse, 21220 Morey-Saint-Denis",Un domaine viticole biologique situé à Morey-Saint-Denis produit des vins sous l’identité Domaine des Lambrays.,,,,https://www.lambrays.com/,,,https://www.google.com/maps/search/?api=1&query=47.1979934%2C4.9633233&query_place_id=ChIJPQ5YqL2a8kcRLEdqbZOO844,47.1979934,4.9633233,,,no comprobado,,,562,fr,,,,,,fr,bourgogne-franche-comte,cote-dor
domaine-charles-francois-et-fils,Domaine Charles Francois et Fils,Nantoux,Vino,,"9 Rue de Pichot, 21190 Nantoux",,,,,https://www.domaine-charles.com,,,https://www.google.com/maps/search/?api=1&query=47.033425%2C4.759665&query_place_id=ChIJK-B47TX18kcRALRMGfx7Wvg,47.033425,4.759665,,pendiente,no comprobado,,,502,,,,,,,fr,bourgogne-franche-comte,cote-dor
domaine-nicolas,Domaine Nicolas,Nolay,Vino,,"38 Rue de Cirey, 21340 Nolay",,,,,https://www.domaine-nicolas.fr,,,https://www.google.com/maps/search/?api=1&query=46.958946%2C4.620469&query_place_id=ChIJMUS6FvFb8kcR5v00g-97C3c,46.958946,4.620469,,pendiente,no comprobado,,,636,,,,,,,fr,bourgogne-franche-comte,cote-dor
domaine-francois-legros,Domaine Francois Legros,Nuits-Saint-Georges,Vino,,"7 Rue Francois Mignotte, 21700 Nuits-Saint-Georges",,,,,https://www.domainefrancoislegros.com,,,https://www.google.com/maps/search/?api=1&query=47.138522%2C4.948975&query_place_id=ChIJa8k-Os-R8kcRsX6odQnRQbo,47.138522,4.948975,,pendiente,no comprobado,,,591,,,,,,,fr,bourgogne-franche-comte,cote-dor
domaine-rapet,Domaine Rapet,Pernand-Vergelesses,Vino,,"2 Place de la Mairie, 21420 Pernand-Vergelesses",,,,,https://domaine-rapet.com,,,https://www.google.com/maps/search/?api=1&query=47.079724%2C4.851927&query_place_id=ChIJ-wbkjGaM8kcR82W1eB_KP3k,47.079724,4.851927,,pendiente,no comprobado,,,646,,,,,,,fr,bourgogne-franche-comte,cote-dor
earl-moissenet-bonnard,EARL Moissenet-Bonnard,Pommard,Otros,,"5 Route d'Autun, 21630 Pommard",,,,,https://www.moissenet-bonnard.com,,,https://www.google.com/maps/search/?api=1&query=47.007867%2C4.796810&query_place_id=ChIJKei-eO308kcRAh6n34Yz_cQ,47.007867,4.796810,,pendiente,no comprobado,,,729,,,,,,,fr,bourgogne-franche-comte,cote-dor
domaine-benoit-ente,Domaine Benoit Ente,Puligny-Montrachet,Vino,Vins,"4 Rue de la Mairie, 21190 Puligny-Montrachet",Un domaine viticole biologique situé à Puligny-Montrachet produit des vins sous l’identité Domaine Benoit Ente.,,,contact@benoit-ente.fr,https://www.benoitente.fr/,,https://www.instagram.com/domainebenoitente/,https://www.google.com/maps/search/?api=1&query=46.9454354%2C4.7535564&query_place_id=ChIJh6kCS2_28kcRKzMtdNwK_G4,46.9454354,4.7535564,,,no comprobado,,,492,fr,,,,,,fr,bourgogne-franche-comte,cote-dor
domaine-moe,Domaine Moë,Villars-Fontaine,Vino,,"2 Route de la Côte de Nuits, 21700 Villars-Fontaine",,,,,http://www.domaine-bazin.fr/,,,https://www.google.com/maps/search/?api=1&query=47.147142%2C4.892402&query_place_id=ChIJOTMf3j-O8kcRCy69sm7hhR8,47.147142,4.892402,,pendiente,no comprobado,,,630,,,,,,,fr,bourgogne-franche-comte,cote-dor
domaine-fribourg-hacquard,Domaine Fribourg Hacquard,Villers-la-Faye,Vino,,"4 Route des Chaumes, 21700 Villers-la-Faye",,,,,https://www.domaine-fribourg.com,,,https://www.google.com/maps/search/?api=1&query=47.105820%2C4.875302&query_place_id=ChIJI6vxKGuO8kcRwk4VbZEJynE,47.105820,4.875302,,pendiente,no comprobado,,,593,,,,,,,fr,bourgogne-franche-comte,cote-dor
domaine-d-ardhuy,Domaine d'Ardhuy,Corgoloin,Vino,Vins,"CLOS DES LANGRES, 21700 Corgoloin",,,+33380629873,,https://www.ardhuy.com,https://www.facebook.com/domaineardhuy/,https://www.instagram.com/domaineardhuy/,https://www.google.com/maps/search/?api=1&query=47.08510099999999%2C4.897261900000001&query_place_id=ChIJmetwIbyN8kcReEb8lmEy5h8,47.08510099999999,4.897261900000001,,,no comprobado,,,510,,,,,,,fr,bourgogne-franche-comte,cote-dor
fabrice-gillotte,Fabrice Gillotte,Dijon,Chocolate,chocolats et confiseries,21 RUE DU BOURG 21000 DIJON,,,,,https://chocolat-gillotte.com/,,,https://www.google.com/maps/search/?api=1&query=47.321314%2C5.039641&query_place_id=ChIJadzLCumd8kcRZWYQVzRcsCU,47.321314,5.039641,,,no comprobado,,,766,,,,,,,fr,bourgogne-franche-comte,cote-dor
brasserie-elixkir,Brasserie Elixkir,Quetigny,Cerveza,,,,,,,,,https://www.instagram.com/elixkir,,47.3209,5.1123,,pendiente,no comprobado,,,158,,,,,,,fr,bourgogne-franche-comte,cote-dor
moutarderie-fallot,Moutarderie Fallot,Beaune,Condimentos,,,,,,,https://www.fallot.com/,,,,,,,pendiente,no comprobado,,,1960,,,,,,,fr,bourgogne-franche-comte,cote-dor
mulot-petitjean,Mulot & Petitjean,Dijon,Dulces y repostería,,,,,,,https://mulotpetitjean.com/maison/visiter-la-fabrique/,,,,,,,pendiente,no comprobado,,,1961,,,,,,,fr,bourgogne-franche-comte,cote-dor
