slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
lacesa,LA.CE.SA.,Birori,Lácteos y quesos,Pecorino Sardo DOP,"S.S. 129 km 95,700, località Orosai, 08010 Birori NU",La cooperativa LA.CE.SA. produce Pecorino Sardo DOP nel proprio caseificio di Birori.,,+39078572051,,,,,https://www.google.com/maps/search/?api=1&query=LA.CE.SA.%2C%20S.S.%20129%20km%2095%2C700%2C%20localit%C3%A0%20Orosai%2C%2008010%20Birori%20NU&query_place_id=ChIJ4z18n3O13RIRp5a6VUr_Ot4,40.2746482,8.8122509,,pendiente,no comprobado,,,2219,it,,,,,
dorgali-pastori,Dorgali Pastori,Dorgali,Lácteos y quesos,Pecorino Sardo DOP,Regione Golloi 08022 Dorgali NU,Dorgali Pastori produce Pecorino Sardo DOP e altri formaggi ovini nel proprio caseificio cooperativo.,,+39078496517,dorgpastori@tiscali.it,https://www.dorgalipastori.it/,,,https://www.google.com/maps/search/?api=1&query=Dorgali%20Pastori%2C%20Regione%20Golloi%2008022%20Dorgali%20NU&query_place_id=ChIJJS9J9Cf03hIRc9l1viV5pc4,40.2984225,9.5853813,,,no comprobado,,,1687,it,,,,,
fattorie-gennargentu,Fattorie Gennargentu,Fonni,Lácteos y quesos,Pecorino Sardo DOP,Località Janna e Ferru 08023 Fonni NU,Fattorie Gennargentu produce Pecorino Sardo DOP e altri formaggi di montagna nel proprio caseificio Janna e Ferru.,,+39078458017,info@fattoriegennargentu.it,https://fattoriegennargentu.it/,,,,40.1732306,9.2987822,,,no comprobado,,,1784,it,,,,,
auricchio-macomer,Auricchio Macomer,Macomer,Lácteos y quesos,Pecorino Sardo DOP,Zona Industriale Tossilo 08015 Macomer NU,Gennaro Auricchio produce Pecorino Sardo DOP e altri formaggi di pecora presso il proprio stabilimento di Macomer.,,+390785221011,,https://www.auricchio.it/,,,https://www.google.com/maps/search/?api=1&query=Auricchio%20Macomer%2C%20Zona%20Industriale%20Tossilo%2008015%20Macomer%20NU&query_place_id=ChIJ9b_F__q03RIRFIbI064IYPE,40.2397379,8.789807,,,no comprobado,,,223,it,,,,,
birrificio-trulla,Birrificio Trulla,Nuoro,Cerveza,"Iscurigada, Lupina, Mesubirra","Via Giuseppe Biasi 54/56, 08100 Nuoro NU",Brewpub y microcervecería artesanal activa en Nuoro desde 2014; trasladó su sede productiva a Via Giuseppe Biasi en 2025.,,,corrainesas@gmail.com,,https://www.facebook.com/TrullaBrewPub,,https://www.google.com/maps/search/?api=1&query=Birrificio%20Trulla%2C%20Via%20Giuseppe%20Biasi%2054%2F56%2C%2008100%20Nuoro%20NU&query_place_id=ChIJS-uPH-yG3hIRu1hOeSChI98,40.314220,9.308305,,pendiente,no comprobado,,,651,es,,,,,
birrificio-marduk,Birrificio Marduk,Irgoli,Cerveza,,,,,,,https://www.birrificiomarduk.com/,,https://www.instagram.com/birrificiomarduk/,,40.41036,9.63037,,pendiente,no comprobado,,,3399,,,,,,
torronificio-pruneddu,Torronificio Pruneddu,Tonara,Dulces y repostería,,,,,,,https://pruneddu.com/,,https://www.instagram.com/torronificiopruneddu/,,40.02367,9.17152,,pendiente,no comprobado,,,3400,,,,,,
caseificio-erkiles,Caseificio Erkìles,Olzai,Lácteos y quesos,,,,,,info@erkiles.it,https://www.erkiles.it/,,https://www.instagram.com/caseificioerkiles/,,40.18250,9.14778,,pendiente,no comprobado,,,3401,,,,,,
cantina-canneddu,Cantina Canneddu,Mamoiada,Vino,,,,,,,https://www.cantinacanneddu.it/,,https://www.instagram.com/cantinacanneddu/,,40.21417,9.28361,,pendiente,no comprobado,,,3402,,,,,,
eminas-cantina,Eminas Cantina,Mamoiada,Vino,,,,,,info@eminas.it,https://www.eminas.it/,,https://www.instagram.com/eminas_cantina/,,40.21417,9.28361,,pendiente,no comprobado,,,3403,,,,,,
