slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
caseificio-picciau,Caseificio Picciau,Decimomannu,Lácteos y quesos,Pecorino Sardo DOP,"S.S. 130 km 14,300, zona PIP, 09033 Decimomannu CA",Il Caseificio Picciau produce Pecorino Sardo DOP e altri formaggi ovini e caprini nel proprio caseificio di Decimomannu.,,+390709639106,picciauformaggi@tiscali.it,https://www.picciauformaggi.it/,,,https://www.google.com/maps/search/?api=1&query=39.3179504%2C8.9784838&query_place_id=ChIJgZQqm6pA5xIRKFaOZfyAjJ4,39.3179504,8.9784838,,,no comprobado,,,1299,it,,,,,,it,sardegna,cagliari
podda-formaggi,Podda Formaggi,Sestu,Lácteos y quesos,Pecorino Sardo DOP,"ex S.S. 131 km 7,7, 09028 Sestu CA",Podda Formaggi produce Pecorino Sardo DOP nel proprio caseificio di Sestu.,,+3907022058,,,,,https://www.google.com/maps/search/?api=1&query=Podda%20Formaggi%2C%20ex%20S.S.%20131%20km%207%2C7%2C%2009028%20Sestu%20CA&query_place_id=ChIJES1k0GY35xIRiz_JDuLQBWk,39.2787669,9.0769585,,pendiente,no comprobado,,,2971,it,,,,,,it,sardegna,cagliari
argiolas-formaggi,Argiolas Formaggi,Dolianova,Lácteos y quesos,Pecorino Sardo DOP,"S.P. 14, 3-5, 09041 Dolianova SU",Argiolas Formaggi produce Pecorino Sardo DOP e altri formaggi sardi presso il proprio caseificio di Dolianova.,,+39070740293,argiolas@argiolasformaggi.com,https://www.argiolasformaggi.com/,,,https://www.google.com/maps/search/?api=1&query=39.38688519999999%2C9.188057299999999&query_place_id=ChIJDT1bifOy4BIRb0b2MynCicQ,39.38688519999999,9.188057299999999,,,no comprobado,,,214,it,,,,,,it,sardegna,cagliari
caseificio-serra,Caseificio Serra,Ortacesus,Lácteos y quesos,Pecorino Sardo DOP,"Zona industriale Bau Sueddi, 09040 Ortacesus SU",Il Caseificio Serra produce Pecorino Sardo DOP e altri formaggi ovini nel proprio caseificio di Ortacesus.,,+390709819016,agroalimentareserra@gmail.com,https://www.caseificioserra.it/,,,https://www.google.com/maps/search/?api=1&query=39.540957%2C9.089271799999999&query_place_id=ChIJQTH9jk1R5xIRLhfrCV7OXpA,39.540957,9.089271799999999,,,sí,email,,1373,it,,,,,,it,sardegna,cagliari
caseificio-murtas,Caseificio Murtas,Silius,Lácteos y quesos,Pecorino Sardo DOP,"Zona PIP, località Is Nais, 09040 Silius SU",Il Caseificio Murtas produce Pecorino Sardo DOP e altri formaggi ovini e caprini nel proprio caseificio di Silius.,,+390702048352,info@caseificiomurtas.it,https://www.caseificiomurtas.it/,,,https://www.google.com/maps/search/?api=1&query=39.5322679%2C9.286399699999999&query_place_id=ChIJTWO836-u4BIR5xuA1SNWqoE,39.5322679,9.286399699999999,,,no comprobado,,,1271,it,,,,,,it,sardegna,cagliari
caseificio-fratelli-codonesu,Caseificio Fratelli Codonesu,Castiadas,Lácteos y quesos,Formaggi ovini freschi e stagionati,"Località Camisa, 09040 Castiadas SU",Caseificio agricolo familiare che trasforma il latte del proprio gregge in formaggi sardi freschi e stagionati di latte ovino.,Lun-Sáb 09:00-13:00 y 17:00-19:30,+393294472380,caseificiocodonesu@tiscali.it,https://www.caseificiocodonesu.it/,,,,39.23636,9.49917,,,no comprobado,,,1129,it,,,,,,it,sardegna,cagliari
formaggi-aresu,Formaggi Aresu,Donori,Lácteos y quesos,Formaggi ovini e caprini,"Via Is Arenas 5, 09040 Donori SU",Caseificio artigianale che produce formaggi sardi ovini e caprini nel proprio stabilimento di Donori e vende direttamente dal caseificio.,,+39070981177,info@formaggiaresu.com,https://www.formaggiaresu.com/,,,https://www.google.com/maps/search/?api=1&query=Formaggi%20Aresu%2C%20Via%20Is%20Arenas%205%2C%2009040%20Donori%20SU&query_place_id=ChIJ3VwXhwhN5xIRIjZtWT_CX7s,39.43172,9.12668,,,no comprobado,,,1810,it,,,,,,it,sardegna,cagliari
azienda-agricola-fossada,Azienda Agricola Fossada,Escalaplano,Lácteos y quesos,Axridda,"Via Mascagni 3, 08043 Escalaplano SU","L’azienda agricola familiare di Rino Farci produce formaggio ovino a latte crudo Axridda, stagionato sotto argilla e olio di lentisco.",,,rinofarci71@tiscali.it,,https://www.facebook.com/570147176525801/,,,39.62473,9.35194,,,no comprobado,,,351,it,,,,,,it,sardegna,cagliari
maoddi-formaggi,Maoddi Formaggi,Genoni,Lácteos y quesos,Pecorino Romano DOP,"Località Santa Maria, 09054 Genoni SU",Fratelli Maoddi produce formaggi ovini e ricotta nello stabilimento di Genoni; l'unità separata di Nuragus ospita uffici e attività relative ai prodotti finiti.,,+390782819001,info@maoddi.it,https://www.maoddi.it/,,,,39.79390,9.00699,,,no comprobado,,,2552,it,,,,,,it,sardegna,cagliari
caseificio-antonio-garau,Caseificio Antonio Garau dal 1880,Mandas,Lácteos y quesos,"Granduca di Mandas, Piccolo Giunco e Su Crabittu","Via Cagliari 173, 09040 Mandas SU",Storico caseificio familiare che produce formaggi sardi ovini e caprini premiati e li vende nello spaccio aziendale di Mandas e online.,,+39070984167,info@caseificiogarau.com,https://caseificiogarau.com/,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Antonio%20Garau%20dal%201880%2C%20Via%20Cagliari%20173%2C%2009040%20Mandas%20SU&query_place_id=ChIJ_WEK5Rv_3RIR3yDRC5vtb78,39.65540,9.12981,,,sí,ecommerce,,940,it,,,,,,it,sardegna,cagliari
sardaform,Sardaform,Muravera,Lácteos y quesos,"Pecorino, caprino e ricotta","Località Santa Maria, S.S. 125 km 61,800, 09043 Muravera SU",Caseificio artigianale familiare che produce formaggi freschi e stagionati di latte ovino e caprino e li vende direttamente presso l'unità produttiva di Muravera.,Verano: Lun-Vie 09:00-13:00 y 17:00-19:30; Sáb 09:00-13:00 y 17:00-19:00; Dom 10:00-12:00. Invierno: Lun-Vie 09:00-13:00 y 16:00-19:00; Sáb 09:00-13:00 y 16:00-18:30; Dom 10:00-12:00,+393479452664,sardaform@gmail.com,https://www.formaggidimuravera.it/,,,,39.41962,9.57630,,,no comprobado,,,3094,it,,,,,,it,sardegna,cagliari
unione-pastori-nurri,Unione Pastori Nurri,Nurri,Lácteos y quesos,"Noeros Pecorino Romano DOP, Crabarida e Gran Nurri","Zona industriale Taccu 57, 09059 Nurri SU",Cooperativa casearia che trasforma il latte ovino e caprino dei soci in Pecorino Romano DOP e altri formaggi sardi.,Tienda: Lun-Sáb 08:00-13:00; Lun y Vie 16:30-18:30,+390782849060,formaggi@unionepastorinurri.com,https://www.unionepastorinurri.it/,,,https://www.google.com/maps/search/?api=1&query=Unione%20Pastori%20Nurri%2C%20Zona%20industriale%20Taccu%2057%2C%2009059%20Nurri%20SU&query_place_id=ChIJNYVIdlwH3hIRzTrdchIHD5o,39.71128,9.23040,,,sí,email,,3315,it,,,,,,it,sardegna,cagliari
caseificio-artigianale-baupardis,Caseificio Artigianale Baupardis,Silius,Lácteos y quesos,Formaggi ovini e caprini,"Via Cagliari 48, 09040 Silius SU",Il caseificio artigianale di Giovanni Giuseppe Nonnis produce formaggi tradizionali ovini e caprini e ricotta a Silius.,,+39070959165,caseificioartigianalebaupardis@gmail.com,https://www.caseificioartigianalebaupardis.com/,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Artigianale%20Baupardis%2C%20Via%20Cagliari%2048%2C%2009040%20Silius%20SU&query_place_id=ChIJ_1sjaLCu4BIRv2ooY8WQcl4,39.51689,9.29383,,,no comprobado,,,946,it,,,,,,it,sardegna,cagliari
caseificio-cocco-stefano,Caseificio Cocco Stefano,Sinnai,Lácteos y quesos,Fiordilatte,"Zona PIP; punto vendita in Via Giacomo Puccini 21, 09048 Sinnai CA","Stabilimento di formaggi ovini con uno spaccio aperto al pubblico a Sinnai, noto localmente anche per il fiordilatte.",,+390709191268,caseificiococco@tiscali.it,,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Cocco%20Stefano%2C%20Zona%20PIP%3B%20punto%20vendita%20in%20Via%20Giacomo%20Puccini%2021%2C%2009048%20Sinnai%20CA&query_place_id=ChIJJaRI_U-14BIRoPmV_SAclTQ,39.30256,9.20311,,pendiente,no comprobado,,,1023,it,,,,,,it,sardegna,cagliari
caseificio-mattana,Caseificio Mattana Francesco,Sinnai,Lácteos y quesos,Formaggi ovini e caprini,"Via Benedetto Croce 29, 09048 Sinnai CA",Caseificio di Sinnai autorizzato a trasformare latte ovino e caprino e indicato pubblicamente come produttore locale di formaggi.,,+39070766788,,,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Mattana%20Francesco%2C%20Via%20Benedetto%20Croce%2029%2C%2009048%20Sinnai%20CA&query_place_id=ChIJD-_2G1u14BIRu1kk8f1kk9Q,39.30256,9.20311,,pendiente,no comprobado,,,1246,it,,,,,,it,sardegna,cagliari
formaggi-valdes,Formaggi Valdes,Villasor,Lácteos y quesos,Formaggi e latticini,"Via Cavour 21, 09034 Villasor SU",Piccolo caseificio di Villasor che produce derivati del latte e gestisce un banco pubblico di vendita dei formaggi nei propri locali.,,+390709648176,,,,,https://www.google.com/maps/search/?api=1&query=Formaggi%20Valdes%2C%20Via%20Cavour%2021%2C%2009034%20Villasor%20SU&query_place_id=ChIJOa5xuKJG5xIRZA3eXhNqPKA,39.38089,8.94133,,pendiente,no comprobado,,,1819,it,,,,,,it,sardegna,cagliari
birrificio-barley,Birrificio Barley,Maracalagonis,Cerveza,"BB Evò, BB Arrevescia e Friska","Zona PIP, lotto 62 B, località Is Tramatzus, 09069 Maracalagonis CA","Birrificio sardo indipendente che produce birre artigianali non filtrate e non pastorizzate, tra cui la propria gamma BB di uva-ale.",,+39070789496,info@barley.it,https://www.barley.it/,,,https://www.google.com/maps/search/?api=1&query=Birrificio%20Barley%2C%20Zona%20PIP%2C%20lotto%2062%20B%2C%20localit%C3%A0%20Is%20Tramatzus%2C%2009069%20Maracalagonis%20CA&query_place_id=ChIJf4OF6yM15xIR00cCXIg_w1A,39.28622,9.22886,,,no comprobado,,,605,it,,,,,,it,sardegna,cagliari
tenuta-capo-boi,Tenuta Capo Boi,Sinnai,Fruta y verdura,"agrumi biologici, marmellate, liquori","Via Lungomare, 5, località Solanas, 09048 Sinnai CA",Finca ecológica de Solanas que cultiva cítricos y transforma su cosecha en mermeladas y licores vendidos en su tienda en línea.,,,info@tenutacapoboi.it,https://tenutacapoboi.it/,,,,39.30256,9.20311,,,sí,ecommerce,Conservas|Destilados y licores,3240,es,,,,,,it,sardegna,cagliari
vergara-food,Vergara Food di Vittorio Vergara,Elmas,Lácteos y quesos,"Formaggi e derivati del latte vaccini, caprini e ovini",Via dell'Acquedotto Romano snc,"Vergara Food è un produttore caseario attivo di Elmas, autorizzato a trasformare latte vaccino, caprino e ovino.",,+393480748260,,,,,https://www.google.com/maps/search/?api=1&query=Vergara%20Food%20di%20Vittorio%20Vergara%2C%20Via%20dell%27Acquedotto%20Romano%20snc&query_place_id=ChIJ--w62lE25xIRoUlD0xb8J0Y,39.26788,9.04999,,pendiente,no comprobado,,,3343,it,,,,,,it,sardegna,cagliari
biora-nuragus,Biora,Nuragus,Lácteos y quesos,"Formaggi e derivati del latte vaccini, caprini e ovini","Via Sant'Elia 1, 08030 Nuragus SU","L’unità di trasformazione di Nuragus di Biora è autorizzata a produrre latticini di vacca, capra e pecora per l’attività alimentare dell’azienda.",,,,,,,,39.77743,9.03671,,pendiente,no comprobado,,,561,it,,,,,,it,sardegna,cagliari
cancedda-mariano,Cancedda Mariano,Nurri,Lácteos y quesos,Pecorino Romano DOP; formaggi ovini,"Località Nabidera, 08035 Nurri SU",Mariano Cancedda gestisce un caseificio ovino a Nurri che produce tradizionalmente Pecorino Romano e altri prodotti di latte ovino.,,+390782849282,sandro.cancedda@tiscali.it,,,,,39.71128,9.2304,,pendiente,no comprobado,,,759,it,,,,,,it,sardegna,cagliari
industria-casearia-serra-raffaele,Industria Casearia Serra Raffaele,Nurri,Lácteos y quesos,"Formaggi e derivati del latte vaccini, caprini e ovini","Via Fontana Nuova 37, 08035 Nurri SU","Il caseificio della famiglia Serra di Nurri è autorizzato a trasformare latte vaccino, caprino e ovino nello stabilimento Fontana Nuova.",,,,,,,https://www.google.com/maps/search/?api=1&query=Industria%20Casearia%20Serra%20Raffaele%2C%20Via%20Fontana%20Nuova%2037%2C%2008035%20Nurri%20SU&query_place_id=ChIJdYmleiQH3hIRlHcq1cycSx0,39.71128,9.2304,,pendiente,no comprobado,,,2162,it,,,,,,it,sardegna,cagliari
quartu-2a,Quartu 2A,Quartu Sant'Elena,Lácteos y quesos,"Formaggi e derivati del latte vaccini, caprini e ovini","Via Padre Giovanni Picci 50, 09045 Quartu Sant'Elena CA","Quartu 2A è un produttore caseario attivo il cui stabilimento di Quartu Sant'Elena trasforma latte vaccino, caprino e ovino.",,,,,,,,39.24135,9.18392,,pendiente,no comprobado,,,3017,it,,,,,,it,sardegna,cagliari
gentili-sapori-sardi,Gentili Sapori Sardi,Sestu,Lácteos y quesos,Casizolu; provola vaccina,"S.P. 8, bivio di Sestu km 7,700, 09028 Sestu CA","Gentili Sapori Sardi produce e stagiona Casizolu di latte vaccino sardo nel proprio caseificio di Sestu, oltre all'attività all'ingrosso.",,,,,,,https://www.google.com/maps/search/?api=1&query=Gentili%20Sapori%20Sardi%2C%20S.P.%208%2C%20bivio%20di%20Sestu%20km%207%2C700%2C%2009028%20Sestu%20CA&query_place_id=ChIJFbncej425xIRw7CbTDJll-o,39.29944,9.09183,,pendiente,no comprobado,,,2015,it,,,,,,it,sardegna,cagliari
caseificio-monte-accas,Caseificio Monte Accas – Fratelli Frau,Siliqua,Lácteos y quesos,Fiore Sardo DOP; Pastore Monte Accas; Minoreddu; Monti Blu; Gigante Monte Accas; casu axedu; ricotta,Località Monte Accas,La famiglia Frau trasforma il latte delle proprie pecore e capre in formaggi tradizionali a latte crudo e ricotta presso il caseificio agricolo di Siliqua.,,+393397510334,monteaccas@tiscali.it,https://www.monteaccas.it/,,,,39.3011,8.80795,,,sí,telefono|email,,1260,it,,,,,,it,sardegna,cagliari
caffe-dell-arte-specialty-coffee,Caffè dell'Arte Specialty Coffee,Cagliari,Café,"Café en grano, espresso y filtro","Via Caprera 3, 09123 Cagliari CA",Microtorrefazione de café de especialidad en Cerdeña fundada por Andrea Pettinari con sala de tueste en Cagliari.,,+390707510594,,https://www.caffedellartecagliari.com/,,https://www.instagram.com/caffedellarte/,,39.2180622,9.1076645,,,sí,ecommerce,,744,es,,,,,,it,sardegna,cagliari
essentzia-coffee-project,Essentzia Coffee Project,Cagliari,Café,"Café en grano, espresso y filtro","Via Santa Gilla 129A, 09122 Cagliari CA",Laboratorio de tueste specialty y formación en Cagliari con instalación de tueste propia abierta.,,+393514773456,info@essentziacoffee.it,https://essentziacoffee.it/,,https://www.instagram.com/essentziacoffeecagliari/,,39.2314749,9.0943833,,,sí,ecommerce,,1707,es,,,,,,it,sardegna,cagliari
