slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
allevatori-sulcitani,Allevatori Sulcitani,Carbonia,Lácteos y quesos,Pecorino Sardo DOP,"Località Sirai, 14, 09013 Carbonia SU",The Allevatori Sulcitani cooperative produces Pecorino Sardo DOP and other sheep and goat cheeses at its Carbonia dairy.,,+390781698356,info@allevatorisulcitani.it,https://allevatorisulcitani.it/,,,https://www.google.com/maps/search/?api=1&query=Allevatori%20Sulcitani%2C%20Localit%C3%A0%20Sirai%2C%2014%2C%2009013%20Carbonia%20SU&query_place_id=ChIJzWE3Ag8I5xIRiXy8EU_bz7U,39.1906696,8.5018281,,,no comprobado,,,140,en,,,,,,it,sardegna,sulcis-iglesiente,,,,,,
caseificio-iesum,Caseificio Iesum,Musei,Lácteos y quesos,"Quesos de oveja, cabra y vaca","Zona Industriale, 09010 Musei SU","Caseificio Iesum is an artisan dairy producing sheep's milk, goat's milk and cow's milk cheeses at its authorised unit in Musei.",,+393489339046,iesumcaseificio@gmail.com,,,,,39.30751,8.67041,,pendiente,no comprobado,,,1166,en,,,,,,it,sardegna,sulcis-iglesiente,,,,,,
latteria-sociale-santadi,Latteria Sociale Santadi,Santadi,Lácteos y quesos,"Pecorino, quesos semicurados y curados","Via Cagliari, 72, 09010 Santadi SU","Founded in 1962, Latteria Sociale Santadi processes local milk into certified pecorino and other semi-matured and matured cheeses.",,+390781950009,latteria.santadi@tiscali.it,,,,https://www.google.com/maps/search/?api=1&query=Latteria%20Sociale%20Santadi%2C%20Via%20Cagliari%2C%2072%2C%2009010%20Santadi%20SU&query_place_id=ChIJVWBKMbIb5xIRAhC1XYtFTGI,39.1021226,8.7007122,,pendiente,no comprobado,,,2443,en,,,,,,it,sardegna,sulcis-iglesiente,,,,,,
agricola-allevatori-tallaroga,Agricola Allevatori Tallaroga,Villamassargia,Lácteos y quesos,"Rustico, Rugiada, Costa dei Fiori, Ginestra, Bocciolo, Asfodelo","Località Tallaroga, 09010 Villamassargia SU",The Tallaroga livestock farmers' cooperative makes naturally matured sheep's milk and goat's milk cheeses from milk supplied by its small member farms.,,+39078121314,info@tallarogaformaggi.it,https://www.tallarogaformaggi.it/,,,https://www.google.com/maps/search/?api=1&query=Agricola%20Allevatori%20Tallaroga%2C%20Localit%C3%A0%20Tallaroga%2C%2009010%20Villamassargia%20SU&query_place_id=ChIJ1WXbiaoN5xIR-cbDJsBal90,39.2907578,8.6175772,,,no comprobado,,,57,en,,,,,,it,sardegna,sulcis-iglesiente,,,,,,
aerre-societa-agricola,AERRE Società Agricola,Calasetta,Frutos secos,Almendras ecológicas,"Via Marconi, 5, 09011 Calasetta SU",Angelo Rivano's organic farm grows almonds for fresh consumption and for the confectionery industry in Calasetta.,,+393484602771,info@angelorivano.it,https://www.biodistrettosudsardegna.it/filiera-ortofrutta/,,,,39.11052,8.36823,,pendiente,no comprobado,,,45,en,,,,,,it,sardegna,sulcis-iglesiente,,,,,,
azienda-elia-argiolas,Azienda Elia Argiolas,Narcao,Aceite,S’Ollu de Diana — olio extravergine di oliva biologico,"Via Nazionale, 4, Rio Murtas, 09010 Narcao SU",Elia Argiolas cultivates about thirty hectares of olive groves in Narcao and produces certified organic S’Ollu de Diana extra virgin olive oil.,,+393245625675,,https://www.vaionline.com/it/shop/eliaargiolas/,,,,39.16667,8.68333,,,no comprobado,,,494,en,,,,,,it,sardegna,sulcis-iglesiente,,,,,,
tenuta-la-sabbiosa,Tenuta La Sabbiosa,Calasetta,Vino,"Carignano del Sulcis DOC Bio, DOC, Superiore y Moscato","Località Cussorgia, Case Sparse, 09011 Calasetta SU",Biomar's Tenuta La Sabbiosa recovers old ungrafted vineyards on the sandy coastal soils of Calasetta and makes certified organic Carignano del Sulcis wines.,,+393357107161,info@biomar.bio,https://tenutalasabbiosa.com/,,,https://www.google.com/maps/search/?api=1&query=Tenuta%20La%20Sabbiosa%2C%20Localit%C3%A0%20Cussorgia%2C%20Case%20Sparse%2C%2009011%20Calasetta%20SU&query_place_id=ChIJoZwyn8it5xIRuPstxTeis64,39.11052,8.36823,,,no comprobado,,,3258,en,,,,,,it,sardegna,sulcis-iglesiente,,,,,,
la-casa-di-sophia,La Casa di Sophia,Calasetta,Vino,Istmo — Carignano del Sulcis DOC biologico,"Località Spiaggia Grande, 09011 Calasetta SU",Luisa Camoglio organically cultivates old ungrafted Carignano vines at Spiaggia Grande and makes Istmo wine in the estate winery.,,+393479737575,info@lacasadisophia.com,https://lacasadisophia.com/,,,,39.0856236,8.3597479,,,sí,ecommerce,,2217,en,,,,,,it,sardegna,sulcis-iglesiente,,,,,,
sa-craberia,Sa Craberia — Azienda Ovicaprina Brau Antonangelo,Carbonia,Lácteos y quesos,"caciotta y semicurado de cabra, stracchino, ricotta y yogur de cabra","Località Medau Brau, 09013 Carbonia SU","Sa Craberia raises Murcian goats on its Medau Brau pastures and turns their milk into award-winning artisan goat cheeses, ricotta and yogurt.",,,,https://gff.co.uk/directory/producer/?id=42154,,,,39.1668,8.52196,,pendiente,no comprobado,,,3054,en,,,,,,it,sardegna,sulcis-iglesiente,,,,,,
fluminese-formaggi,Fluminese Formaggi,Fluminimaggiore,Lácteos y quesos,"quesos de leche cruda de oveja y cabra, frescos y curados","Via Garibaldi, 46/A, 09010 Fluminimaggiore SU","Mattia Montalbano runs this artisan dairy in Fluminimaggiore, producing raw-milk sheep's and goat's cheeses in both fresh and matured styles.",lun-sáb 09:00-12:30,+393408317646,info@flumineseformaggi.it,,https://www.facebook.com/flumineseformaggi/,,https://www.google.com/maps/search/?api=1&query=Fluminese%20Formaggi%2C%20Via%20Garibaldi%2C%2046%2FA%2C%2009010%20Fluminimaggiore%20SU&query_place_id=ChIJb0o-NoR35xIR7bxfLeyx-dw,39.4389071,8.5005820,,,no comprobado,,,1803,en,,,,,,it,sardegna,sulcis-iglesiente,,,,,,
masseria-de-nannai,Masseria de Nannai,Villamassargia,Carne,"carnes frescas, coppiette, jamón, lardo y embutidos curados","Regione Monte Gioiosa, 2, 09010 Villamassargia SU",Alessia Cardia's family farm raises animals outdoors and transforms its own meat in an on-farm workshop into fresh cuts and naturally matured artisan cured meats.,,+393453017281,masseriadenannai@gmail.com,https://masseriadenannai.com/,,,https://www.google.com/maps/search/?api=1&query=Masseria%20de%20Nannai%2C%20Regione%20Monte%20Gioiosa%2C%202%2C%2009010%20Villamassargia%20SU&query_place_id=ChIJsy9viwUT5xIRev9Xe8YL_NY,39.2736894,8.6847429,,,sí,whatsapp,,2580,en,,,,,,it,sardegna,sulcis-iglesiente,,,,,,
u-tabarka,U Tabarka,Carloforte,Vino,,,,,,info@u-tabarka.it,https://www.u-tabarka.it/,https://www.facebook.com/profile.php?id=100028375944744,https://www.instagram.com/utabarkawinery/,,39.14501,8.30545,,pendiente,no comprobado,,,3687,,,,,,,it,sardegna,sulcis-iglesiente,,,,,,
