slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
kilchoman-distillery,Kilchoman Distillery,Bruichladdich,Destilados y licores,Islay single malt whisky,"Kilchoman Distillery, Bruichladdich, Isle of Islay, Argyll and Bute PA49 7UT",This farm distillery on Islay grows its own barley and malts part of it on site.,,,,https://www.kilchomandistillery.com/,https://www.facebook.com/Kilchomanwhisky,https://www.instagram.com/kilchomandistillery,,55.795635,-6.39643,,parcial,sí,ecommerce,,357,en,,,,,
isle-of-mull-cheese,Isle of Mull Cheese,Tobermory,Lácteos y quesos,Isle of Mull cheddar,"Sgriob-ruadh Farm, Tobermory, Isle of Mull",This farm dairy above Tobermory makes unpasteurised cheddar from its own herd.,,+441688302627,office@iomc.co.uk,https://isleofmullcheese.co.uk/,https://www.facebook.com/isleofmullcheese,https://www.instagram.com/isle_of_mull_cheese,,56.62,-6.07,,parcial,no comprobado,,,335,en,,,,,
ardnahoe-distillery,Ardnahoe Distillery,Port Askaig,Destilados y licores,"Islay single malt whisky, Infinite Loch, Bholsa, cask-strength whisky","Ardnahoe Distillery, Port Askaig, Isle of Islay, PA46 7RN","Islay distillery producing peated single malt whisky at Ardnahoe, including Infinite Loch, Bholsa and limited cask-strength releases.",,+441496840777,info@ardnahoedistillery.com,https://ardnahoedistillery.com/,,,,55.868024,-6.118676,,verificado,sí,ecommerce,,27,en,,,,,
caol-ila-distillery,Caol Ila Distillery,Port Askaig,Destilados y licores,peated and unpeated Islay single malt whisky,"Caol Ila Distillery, Port Askaig, Isle of Islay, PA46 7RL",Historic Islay distillery near Port Askaig producing peated and unpeated Caol Ila single malt whisky.,,+441496302769,caolila@malts.com,https://www.malts.com/en-gb/distilleries/caol-ila,,,,55.854703,-6.109606,,verificado,no comprobado,,,102,en,,,,,
isle-of-mull-chocolate-company,Isle of Mull Chocolate Company,Craignure,Chocolate,"handmade chocolates, truffles, bars","The Pier Head, Craignure, Isle of Mull, PA65 6AY","This family-run artisan producer makes chocolates, truffles, figures and bean-to-bar chocolate onsite in Craignure.",,+441680812270,sales@isleofmullchocolates.co.uk,https://isleofmullchocolates.co.uk/,,,,56.465942,-5.698723,,verificado,sí,ecommerce,,336,en,,,,,
loch-fyne-oysters,Loch Fyne Oysters,Clachan,Pescado,oysters,"Clachan, Cairndow, Argyll, PA26 8BL","This producer farms oysters and mussels in Loch Fyne and operates a traditional smokehouse.",,+441499600264,info@lochfyne.com,https://www.lochfyne.com,,,,56.269632,-4.933263,,verificado,sí,ecommerce,,403,en,,,,,
tobermory-fish-company,Tobermory Fish Company,Tobermory,Pescado,"trout, fish","Baliscate, Tobermory, Isle of Mull, PA75 6QA","This artisan producer hot- and cold-smokes fish, including Tobermory smoked trout.",,+441688302120,info@tobermoryfish.co.uk,https://tobermoryfish.co.uk,,,,56.616038,-6.070607,,parcial,no comprobado,,,690,en,,,,,
isle-of-bute-smokehouse,Isle of Bute Smokehouse,Rothesay,Pescado,"trout, salmon","12 Watergate, Rothesay, Isle of Bute, PA20 9AB",Traditional artisan smokehouse curing and smoking Scottish salmon and trout.,,+441700502808,info@butesmokehouse.com,https://butesmokehouse.com,,,,55.836879,-5.053185,,parcial,no comprobado,,,334,en,,,,,
creelers-skipness-smokehouse,Creelers Skipness Smokehouse,Skipness,Pescado,smoked fish,"Skipness, Tarbert, Argyll, PA29 6XT",This approved productive smokehouse is operated by Creelers at Skipness.,,,,,,,,55.768197,-5.344502,,parcial,no comprobado,,,147,en,,,,,
jura-distillery,Jura Distillery,Craighouse,Destilados y licores,,,,,,,https://www.jurawhisky.com/en-us/distillery/,,,,,,,parcial,no comprobado,,,851,,,,,,
