slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
burnside-brewery,Burnside Brewery,Laurencekirk,Cerveza,beer,"Woodburnden, Fordoun, Laurencekirk, AB30 1JL",Burnside Brewery produces beer at its Laurencekirk site.,,+441561377316,,https://www.burnsidebrewery.co.uk/,,,,56.851327,-2.383894,,verificado,no comprobado,,,98,en,,,,,
ellon-spirit-ellon-spirits,Ellon Spirit Company - Ellon Spirits,Ellon,Destilados y licores,"gin, rum, vodka","Unit 2, Castle Street, Castlepark Industrial Estate Ellon, AB41 9RF","Ellon Spirit Company - Ellon Spirits produces gin, rum, vodka at its Ellon site.",,,k.murphy@ellongin.com,https://www.ellonspirits.com/,,,,57.367548,-2.056764,,verificado,sí,ecommerce,,210,en,,,,,
glendronach-distillery-and-visitor-centre,GlenDronach Distillery And Visitor Centre,Huntly,Destilados y licores,whisky,"Forgue, Huntly, Aberdeenshire, AB54 6DB",GlenDronach Distillery And Visitor Centre produces whisky at its Huntly site.,,,,https://www.glendronachdistillery.com/,,,,57.484586,-2.629585,,verificado,sí,ecommerce,,258,en,,,,,
brawliemuir-farm,Brawliemuir Farm,Johnshaven,Miel,honey,"Brawliemuir Farm, Johnshaven, Aberdeenshire, DD10 0HY",Brawliemuir Farm produces honey at its Johnshaven site.,,+447523928419,,https://www.brawliemuirfarm.co.uk/,,,,56.827654,-2.36045,,verificado,no comprobado,,,81,en,,,,,
rora-dairy,Rora Dairy,Longside,Lácteos y quesos,"natural yoghurt, fruit yoghurt, Greek-style yoghurt","Middleton of Rora Farm, Longside, Aberdeenshire, AB42 4US","Farm dairy near Longside making natural, fruit and Greek-style yoghurt from milk produced by its own herd of 250 cows.",,,hello@roradairy.co.uk,https://roradairy.co.uk/,,,,57.538265,-1.902645,,verificado,no comprobado,,,553,en,,,,,
seidear,Seidear,Maryculter,Sidra,"Seidear Cluny Castle, Seidear Castle Forbes, Seidear Castle Fraser","The Steading, Home Farm, Kingcausie, Maryculter, AB12 5FR",The Wee Scottish Cider Company makes Seidear from Scottish apples using keeving and bottle fermentation in the traditional method.,,,christian@seidear.com,https://seidear.com/,,,,57.091342,-2.224839,,verificado,sí,ecommerce,,570,en,,,,,
wark-farm-pies,Wark Farm Pies,Alford,Comida preparada,artisan meat and vegetable pies,"Wark Farm, Cushnie, Alford, AB33 8LL",Farm producer making artisan pies and sausage rolls in its own organic-farm butchery near Alford.,,+447947692480,information@warkfarmpies.co.uk,https://www.warkfarmpies.co.uk/,,,,57.17476,-2.800663,,verificado,no comprobado,,,721,en,,,,,
braemar-brewing-co,Braemar Brewing Co.,Braemar,Cerveza,"pale ale, golden ale, stout, seasonal ales","Airlie House, Chapel Brae, Braemar, AB35 5YT",Nano brewery in central Braemar producing bottled and draught real ales.,,+447709199914,,https://brewbraemar.uk/,,,,57.004699,-3.408867,,parcial,no comprobado,,,79,en,,,,,
glenglassaugh-distillery,Glenglassaugh Distillery,Portsoy,Destilados y licores,single malt Scotch whisky,"Glenglassaugh Distillery, Glassaugh, Portsoy, Aberdeenshire, AB45 2SQ",Coastal distillery between Sandend and Portsoy producing Glenglassaugh single malt Scotch whisky.,,,info@glenglassaugh.com,https://www.glenglassaugh.com/,,,,57.677588,-2.737287,,verificado,no comprobado,,,260,en,,,,,
ugie-salmon,Ugie Salmon,Peterhead,Pescado,"salmon, fish","Golf Road, Peterhead, AB42 1EU","Historic salmon fish house dating to 1585, smoking wild and farmed salmon traditionally.",,+441779472698,info@ugiesalmon.co.uk,https://ugiesalmon.co.uk,,,,57.513492,-1.79697,,verificado,sí,ecommerce,,708,en,,,,,
