slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
agrival,Agrival,Aosta,Conservas,"confetture, salse, mele essiccate, aceto di sidro",Corso Lancieri d'Aosta 13/i,"Laboratorio artigianale che produce conserve, salse e specialità a base di mele con ingredienti della Valle d'Aosta.",,+393477818340,info@marmellateagrival.com,https://www.marmellateagrival.com/,,,,45.7304747,7.3102225,,,no comprobado,,Condimentos,103,it,,,,,,it,valle-daosta,aosta,,,,,,
birrificio-b63,Birrificio B63,Aosta,Cerveza,"Blues, Country, Jazz, Reggae, Rock",Corso Lancieri di Aosta 11/a,"Birrificio artigianale attivo ad Aosta dal 2010, che produce birre non filtrate ispirate alla tradizione tedesca e ricette stagionali locali.",Tue and Thu 14:30-19:00; Sat 10:00-12:00,+393281425864,info@birrificio63.it,https://www.birrificio63.it/,,,,45.7372965,7.3177223,,,no comprobado,,,601,it,,,,,,it,valle-daosta,aosta,,,,,,
maison-agricole-dd-fleurie,Maison Agricole D&D Fleurie,Aosta,Vino,"Vallée d'Aoste DOC Torrette, Fumin, Petite Arvine, miel de montagne",Regione La Bioulaz 13/B,"Azienda agricola familiare fondata nel 2002, che produce vini di montagna e miele biologico sui versanti sopra Aosta.",By appointment,+393299299667,,,,,,45.7377082,7.2950169,,pendiente,no comprobado,,Miel,2539,it,,,,,,it,valle-daosta,aosta,,,,,,
ottin-elio,Ottin Elio,Aosta,Vino,"Petite Arvine, Pinot Noir, Torrette Supérieur, Fumin",Fraz. Porossan Neyves 209/D,"Cantina di montagna che vinifica le proprie uve dal 2007, con vigneti gestiti secondo pratiche rispettose dell'ambiente.",By appointment,+393474071331,info@ottinvini.it,https://www.ottinvini.it/,,,,45.7559619,7.3255744,,,no comprobado,,,2725,it,,,,,,it,valle-daosta,aosta,,,,,,
taema,TAEMA,Aosta,Vino,Vallée d'Aoste DOC wines,Via Vevey 23,"Cantina urbana nello storico Mulino della Ressaz di Aosta, che vinifica uve provenienti dai vigneti di famiglia, tra cui Champagnole.",By appointment,+393341822471,info@tanteunemarietta.it,,,,,45.7353741,7.3250305,,pendiente,no comprobado,,,3230,it,,,,,,it,valle-daosta,aosta,,,,,,
institut-agricole-regional,Institut Agricole Régional,Aosta,Vino,"Chardonnay, Petite Arvine, Fumin, Fontina, honey",Regione La Rochère 1/A,"Istituto agricolo che produce e vende i propri vini, latticini, frutta, cereali, miele e carne nelle strutture valdostane.",Mon-Fri 08:00-12:00 and 14:00-16:30,+390165215811,iar@iaraosta.it,https://www.iaraosta.it/,,,,45.7369991,7.2997142,,,no comprobado,,Lácteos y quesos|Fruta y verdura|Legumbres y cereales|Miel|Carne,2166,it,,,,,,it,valle-daosta,aosta,,,,,,
salumificio-arnad-le-vieux,Salumificio Arnad Le Vieux,Arnad,Carne,"Valle d'Aosta Lard d'Arnad DOP, mocetta, coppa al ginepro",Fraz. Arnad Le Vieux 43,"Produttore di salumi fondato ad Arnad nel decennio iniziato nel 1990, specializzato in Lard d'Arnad DOP e salumi tradizionali della Valle d'Aosta.",Daily 08:00-12:30 and 15:00-19:30,+390125968811,info@arnadlevieux.com,https://www.arnadlevieux.com/,,,https://www.google.com/maps/search/?api=1&query=45.6464638%2C7.7167891&query_place_id=ChIJtVR50Cq-iEcRVTS9D_pJFh0,45.6464638,7.7167891,,,no comprobado,,,3066,it,,,,,,it,valle-daosta,aosta,,,,,,
maison-bertolin,Maison Bertolin,Arnad,Carne,"Valle d'Aosta Lard d'Arnad DOP, mocetta, boudin, coppa al ginepro",Fraz. Champagnolaz 10,"Produttore familiare di salumi fondato ad Arnad nel 1957, che produce Lard d'Arnad DOP e altri salumi tradizionali.",Daily 09:00-12:00 and 14:30-19:00; Sat-Sun 09:00-19:00,+390125966127,puntovendita@bertolin.com,https://www.bertolin.com/,,,https://www.google.com/maps/search/?api=1&query=45.6348055%2C7.725865499999999&query_place_id=ChIJLV2nE4WViEcRlv3HJaPRU9I,45.6348055,7.725865499999999,,,sí,ecommerce,,2541,it,,,,,,it,valle-daosta,aosta,,,,,,
bonin-dino,Bonin Dino,Arnad,Vino,"Arnad-Montjovet DOP, Petite Arvine, Pinot Noir, Nebbiolo Picotendro",Fraz. Ville 40,Azienda vitivinicola familiare che coltiva circa 2.5 ettari ad Arnad e produce una gamma di vini Vallée d'Aoste DOP.,By appointment,+393383053476,dino.bonin@libero.it,,,,https://www.google.com/maps/search/?api=1&query=45.6403951%2C7.727584999999999&query_place_id=ChIJLft860SViEcRt0673yX2B8I,45.6403951,7.727584999999999,,pendiente,no comprobado,,,671,it,,,,,,it,valle-daosta,aosta,,,,,,
la-kiuva,La Kiuva,Arnad,Vino,"Arnad-Montjovet, Picotendro, Traverse",Frazione Pied de Ville 42,"Cooperativa agricola che vinifica ad Arnad l'uva dei soci e produce vino imbottigliato, spumante e distillati d'uva.",Mon-Thu 08:00-18:00; Fri-Sun 08:00-22:00,+390125966351,lakiuva@libero.it,https://kiuva.it/,,,,45.6395829,7.7251191,,,sí,ecommerce,Destilados y licores|Carne,2246,it,,,,,,it,valle-daosta,aosta,,,,,,
