slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales
aceite-bardomus-alcala-de-xivert,Aceite Bardomus,Alcalà de Xivert,Aceite,Aceite de oliva virgen extra,"Partida Tormassal s/n, 12570 Alcalà de Xivert, Castellón","Productor local de aceite de oliva virgen extra en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,+34676294364,,http://www.bardomus.com,,https://www.instagram.com/bardomus_aove/,https://www.google.com/maps/search/?api=1&query=Aceite%20Bardomus%2C%2012570%20Alcal%C3%A0%20de%20Xivert%2C%20Castell%C3%B3n&query_place_id=ChIJuSG8TPMToBIRU4g4fKJhAis,40.2472979,0.2189514,/productores/es/comunitat-valenciana/castellon/aceite-bardomus-alcala-de-xivert.webp,verificado,sí,ecommerce,
oliquina-aceite-de-oliva-virgen-extra-cabanes,Oliquina - Aceite de Oliva Virgen Extra,Cabanes,Aceite,Aceite de oliva virgen extra,"Camí Pou de Bóta, 12180 Cabanes, Castellón",Proyecto oleícola de Cabanes que elabora aceite de oliva virgen extra bajo la marca Oliquina.,Consultar web,+34615614411,martinahribes@gmail.com,https://masencalma.com,,https://www.instagram.com/mas.en.calma/,https://www.google.com/maps/search/?api=1&query=Oliquina%20-%20Aceite%20de%20Oliva%20Virgen%20Extra%2C%20Cam%C3%AD%20del%20Pou%20de%20la%20B%C3%B3ta%2C%2012180%20Cabanes%2C%20Castell%C3%B3&query_place_id=ChIJyz3Kt50HoBIRyy5CqTPUitw,40.1441662,0.0583711,/productores/es/comunitat-valenciana/castellon/oliquina-aceite-de-oliva-virgen-extra-cabanes.webp,verificado,no,,
aceite-enverde-segorbe,Aceite Enverde,Segorbe,Aceite,Aceite de oliva virgen extra,"Avenida España, 119, 12400 Segorbe, Castellón","Productor local de aceite de oliva virgen extra en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,+34964713335,,https://segorbenostrum.es/,,https://www.instagram.com/segorbenostrum/,https://www.google.com/maps/search/?api=1&query=Aceite%20Enverde%2C%20Av.%20Espa%C3%B1a%2C%20119%2C%2012400%20Segorbe%2C%20Castell%C3%B3n&query_place_id=ChIJP26KoQR7YA0Ru503VKcGM3U,39.84709910000001,-0.4898911,/productores/es/comunitat-valenciana/castellon/aceite-enverde-segorbe.webp,verificado,sí,ecommerce,
aceites-lo-caneta-canet-lo-roig,Aceites Lo Canetà,Canet lo Roig,Aceite,Aceite de oliva,"Canet lo Roig, Castellón","Productor local de aceite de oliva en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,+34619247558,,https://locaneta.com/,,https://www.instagram.com/locaneta/,https://www.google.com/maps/search/?api=1&query=Aceites%20Lo%20Canet%C3%A0%2C%20Calle%20Dr.%20Clara%2C%2022%2C%2012350%20Canet%20lo%20Roig%2C%20Castell%C3%B3n&query_place_id=ChIJa3uVyj1noBIRKercFR0Xewg,40.55162,0.24314,/productores/es/comunitat-valenciana/castellon/aceites-lo-caneta-canet-lo-roig.webp,verificado,sí,ecommerce,
agua-de-bejis-bejis,Agua de Bejís,Bejís,Bebidas sin alcohol,"Agua mineral natural en 0,5, 1,5, 5, 8, 10, 13 y 20 l","Partida Los Cloticos, s/n, 12430 Bejís, Castellón","Planta municipal que embotella agua mineral natural directamente del nacimiento de Los Cloticos, a unos cinco kilómetros de Bejís, en formatos de 0,5 a 20 litros.",Consultar web,+34964764165,comercial@bejis.es,https://aguadebejis.es/,,,https://www.google.com/maps/search/?api=1&query=Agua%20de%20Bej%C3%ADs%2C%20Partida%20Los%20Cloticos%2C%20S%2FN%2C%2012430%20Beg%C3%ADs%2C%20Castell%C3%B3&query_place_id=ChIJ2ZUhWJqDYA0Ra4s63iJiYu0,39.9243361,-0.7330206,/productores/es/comunitat-valenciana/castellon/agua-de-bejis-bejis.webp,verificado,no,,
agua-de-l-avella-cati,Agua de L'Avellà,Catí,Bebidas sin alcohol,Agua mineral natural,"Catí, Castellón","Embotelladora del agua mineral natural del manantial de L’Avellà, en Catí.",Consultar web,+34964409081,agua@cati.es,https://www.aiguadelavella.es/,,,https://www.google.com/maps/search/?api=1&query=Agua%20de%20L'Avell%C3%A0%2C%20Carrer%20Major%2C%2012513%20Cat%C3%AD%2C%20Castell%C3%B3&query_place_id=ChIJAQAAEIp3oBIR_sLlswWdXI8,40.5017574,0.0007863999999999999,/productores/es/comunitat-valenciana/castellon/agua-de-l-avella-cati.webp,verificado,no comprobado,,
agua-de-benassal-benassal,Agua de Benassal,Benassal,Bebidas sin alcohol,Agua mineral natural,"Partida Nevera s/n, 12160 Benassal, Castellón","Productor local de agua mineral natural en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,+34964431014,,http://aguabenassal.com/,,https://www.instagram.com/aguabenassal/,https://www.google.com/maps/search/?api=1&query=Agua%20de%20Benassal%2C%20LLOC%20BALNEARIO%2C%20Av.%20Fuente%20en%20Segures%2C%201%2C%2012160%20Font%20d'en%20Segures%2C%20Castell%C3%B3n&query_place_id=ChIJTRnXeh-SXw0RpjehywrkDEI,40.36860739999999,-0.1365258,/productores/es/comunitat-valenciana/castellon/agua-de-benassal-benassal.webp,verificado,sí,ecommerce|suscripcion,
cafes-b-o-benicarlo,Cafés B+o,Benicarló,Café,Café tostado,"Benicarló, Castellón","Productor local de café tostado en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,+34964470489,,https://cafesbo-online.com/,,,https://www.google.com/maps/search/?api=1&query=Caf%C3%A9s%20B%2Bo%2C%20Pol.%20Ind%20Mercado%20de%20Abastos%20Nave%2027%2C%2012580%20Benicarl%C3%B3%2C%20Castell%C3%B3n&query_place_id=ChIJUR_-o7pFoBIRYnlXYLLaqQg,40.4344706,0.4013315,/productores/es/comunitat-valenciana/castellon/cafes-b-o-benicarlo.webp,verificado,sí,ecommerce,
embutidos-ferreres-xert,Embutidos Ferreres,Xert,Carne,Embutidos artesanos,"Plaça Nova, 5, 12360 Xert, Castellón","Productor local de embutidos artesanos en la provincia de Castellón, incorporado desde Castelló Ruta de Sabor y web propia.",Consultar web,+34698975442,pedidos@embutidosferreres.com,https://embutidosferreres.com/,,https://www.instagram.com/embutidosferreres/,https://www.google.com/maps/search/?api=1&query=Embutidos%20Ferreres%2C%20Carrrer%20de%20Sant%20Vicent%2C%2034%2C%2012360%20Xert%2C%20Castell%C3%B3&query_place_id=ChIJSxxCsdBkoBIR71N7KeMf6Lw,40.5180732,0.1580257,/productores/es/comunitat-valenciana/castellon/embutidos-ferreres-xert.webp,verificado,sí,whatsapp|email,
porcellet-traiguera,Porcellet,Traiguera,Carne,Carne de cerdo y embutidos,"Calle San Cristóbal, 11, 12330 Traiguera, Castellón","Productor local de carne de cerdo y embutidos en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,+34675148872,pedidos@porcellet.es,http://www.porcellet.es,,https://www.instagram.com/porcellet_/,https://www.google.com/maps/search/?api=1&query=Porcellet%2C%20Carrer%20de%20Sant%20Crist%C3%B2fol%2C%2011%2C%2012330%20Traiguera%2C%20Castell%C3%B3&query_place_id=ChIJL39_AHBnoBIR1NTGTFBy9rY,40.523742,0.2893679,/productores/es/comunitat-valenciana/castellon/porcellet-traiguera.webp,verificado,sí,whatsapp|email|telefono,
industria-carnica-la-cabanenca-burriana,Industria Cárnica La Cabanenca S.L.,Burriana,Carne,Carnes y embutidos,"Av. Corts Valencianes, 36, 12530 Burriana, Castellón","Productor local de carnes y embutidos en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,+34639064287,info@lacabanenca.es,https://lacabanenca.es/,,https://www.instagram.com/lacabanenca/,https://www.google.com/maps/search/?api=1&query=Industria%20C%C3%A1rnica%20La%20Cabanenca%20S.L.%2C%20Av.%20Corts%20Valencianes%2C%2036%2C%2012530%20Borriana%2C%20Castell%C3%B3&query_place_id=ChIJE-H7wxoEYA0RtJBlCsA-6QM,39.8856517,-0.0812521,/productores/es/comunitat-valenciana/castellon/industria-carnica-la-cabanenca-burriana.webp,verificado,sí,whatsapp,
cerveza-la-tipica-alcala-de-xivert,Cerveza La Típica,Alcalà de Xivert,Cerveza,Cerveza artesana,"Alcalà de Xivert, Castellón",Marca local de cerveza artesana vinculada a Alcalà de Xivert.,Consultar por teléfono,+34661932768,,,,,,,,/productores/es/comunitat-valenciana/castellon/cerveza-la-tipica-alcala-de-xivert.webp,parcial,no comprobado,,
cerveza-isanbeer-castello-de-la-plana,Cerveza Isanbeer,Castelló de la Plana,Cerveza,Cerveza artesana,"Calle Rambla de la Viuda, 16 (Pol. Ind. Los Cipreses), 12006 Castelló de la Plana, Castellón",Microcervecería de Castelló que elabora cerveza artesana con ingredientes locales como azahar y algarroba.,Consultar por teléfono o Instagram,+34605915880,,,,https://www.instagram.com/isanbeer/,https://www.google.com/maps/search/?api=1&query=Cerveza%20Isanbeer%2C%20Carrer%20Rambla%20de%20la%20Viuda%2C%2016%2C%2012006%20Castell%C3%B3%20de%20la%20Plana%2C%20Castell%C3%B3&query_place_id=ChIJUyA31Wz-Xw0RBtDWBUa9GvY,39.9702878,-0.0586277,/productores/es/comunitat-valenciana/castellon/cerveza-isanbeer-castello-de-la-plana.webp,verificado,no,,
cerveza-badum-peniscola,Cerveza Badúm,Peñíscola,Cerveza,Cerveza artesana,"Peñíscola, Castellón","Productor local de cerveza artesana en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,+34692237404,,https://cervezasbadum.com,,https://www.instagram.com/cervezasbadum/,https://www.google.com/maps/search/?api=1&query=Cerveza%20Bad%C3%BAm%2C%20Carrer%20del%20Mestre%20Roca%2C%2022%2C%2012598%20Pen%C3%ADscola%2C%20Castell%C3%B3&query_place_id=ChIJ_Wqk2e5GoBIR32XiH1d9tXI,40.3619816,0.3992994,/productores/es/comunitat-valenciana/castellon/cerveza-badum-peniscola.webp,verificado,sí,ecommerce,
cervesa-montmira-l-alcora,Cervesa Montmirà,L'Alcora,Cerveza,Cerveza artesana,"L'Alcora, Castellón",,Consultar por teléfono,+34626997843,,,,,https://www.google.com/maps/search/?api=1&query=Cervesa%20Montmir%C3%A0%2C%20Calle%20Camino%20del%20Nte.%2C%2012110%20Alcora%2C%20Castell%C3%B3n&query_place_id=ChIJc05eYQXkXw0RACEkOTfOfBk,40.0717445,-0.215239,/productores/es/comunitat-valenciana/castellon/cervesa-montmira-l-alcora.webp,parcial,no comprobado,,
