slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
cj-maki-farm,CJ Maki Farm,Twin Falls,Fruta y verdura,"Strawberries, raspberries","3537 North 3185 East, Twin Falls, ID 83301",CJ Maki Farm grows strawberries and raspberries near Twin Falls using integrated pest management.,,,,,,,,42.51062498544837,-114.42486799062456,,pendiente,no comprobado,,,831,en,,,,,,us,mountain,idaho,,,,,,
shelleys-fresh-produce,Shelley’s Fresh Produce,Shelley,Fruta y verdura,"Tomatoes, garlic, winter squash, raspberries, green apples","469 East 1200 North, Shelley, ID 83274, USA","Shelley’s Fresh Produce is a small farm growing seasonal vegetables, berries and tree fruit with sustainable methods. Customers can arrange farm pickup and bulk orders by email.",By appointment,+12083906140,brentlsearle@gmail.com,https://shelleysproduce.com/,https://www.facebook.com/ShelleysFreshProduceCutFlowers/,,,43.36631999999999,-112.1887832,,,sí,email,,2973,en,,,,,,us,mountain,idaho,,,,,,
the-selkirk-ranch,The Selkirk Ranch,Sandpoint,Carne,Certified organic grass-fed and finished beef,"1504 Selkirk Rd, Sandpoint, ID, USA",The Selkirk Ranch is a family ranch near Sandpoint raising certified-organic Red Angus cattle entirely on grass. Beef availability and local pickup are coordinated directly with the ranch.,,+12082557093,orders@theselkirkranch.com,https://www.theselkirkranch.com/,https://www.facebook.com/The-Selkirk-Ranch-145759492163224/,,,48.379271,-116.472802,,,sí,email,,3358,en,sí,,,,,us,mountain,idaho,,,,,,
ashland-produce,Ashland Produce,Rigby,Fruta y verdura,"Peas, carrots, potatoes, beans, sweet corn, tomatoes, squash, peppers, pumpkins","158 N 4544 E, Rigby, Idaho 83442",Ashland Produce grows a broad range of seasonal vegetables and fruit near Rigby and sells them from its farm stand.,By appointment Monday-Saturday,,,,https://www.facebook.com/Ashlandproduce/,,,43.6501639,-111.79581,,pendiente,no comprobado,,,199,en,,,,,,us,mountain,idaho,,,,,,
black-dog-berry-farm-and-market-garden,Black Dog Berry Farm and Market Garden,Caldwell,Fruta y verdura,"Berries, vegetables, herbs, eggs","14623 Galloway Rd, Caldwell, Idaho 83607","Black Dog Berry Farm and Market Garden grows berries, vegetables and herbs near Caldwell and has operated an on-farm U-pick market.",,,,,,,,43.749677,-116.68353,,pendiente,no comprobado,,Huevos,434,en,,,,,,us,mountain,idaho,,,,,,
cabalo-s-orchard-gardens,Cabalo's Orchard & Gardens,Kuna,Fruta y verdura,,"2087 West King Rd, Kuna, Idaho 83634",,,,,,,,,43.473453,-116.43932,,pendiente,no comprobado,,,660,,,,,,,us,mountain,idaho,,,,,,
crimson-gem-orchard,Gem Orchards,Emmett,Fruta y verdura,"Cherries, peaches, nectarines, apricots, apples, blackberries, raspberries","2571 W South Slope Rd, Emmett, ID 83617","Gem Orchards is a family fruit orchard in Emmett growing cherries, stone fruit, apples and berries, with preserves and juices made from orchard fruit.",,+12084211950,,https://gemorchards.com/,https://www.facebook.com/crimsongemorchard/,https://www.instagram.com/gem_orchards/,,43.82902501329269,-116.55207599352676,/productores/us/mountain/idaho/crimson-gem-orchard.webp,,no,,,952,en,,,,,,us,mountain,idaho,,,,,,
cabalo-s-orchard-and-gardens,Cabalo's Orchard & Gardens,Kuna,Fruta y verdura,"Apples, fresh cider, seasonal fruit and vegetables","2087 W King Rd, Kuna, ID 83634",Cabalo's Orchard & Gardens is a family-run orchard and market garden in Kuna growing pesticide-free fruit and vegetables and pressing fresh raw cider in season.,Thursday-Saturday 9:00-18:00; Sunday 13:00-18:00,+12089223301,cabalosorchard@gmail.com,https://www.cabalosorchard.com/,https://www.facebook.com/Aplles4uall/,,,43.473453,-116.43932,,,no,,,659,en,,,,,,us,mountain,idaho,,,,,,
riverence-provisions,Riverence Provisions,Buhl,Pescado,"Farm-raised Rainbow Trout, Steelhead Trout, smoked trout, trout roe","1579-A Clear Lake Rd, Buhl, ID 83316","Riverence Provisions raises Rainbow and Steelhead trout in Idaho’s Magic Valley and processes fresh, frozen and hot-smoked trout products in Buhl.",,+12085433400,,https://riverence.com/,https://www.facebook.com/riverenceusa/,https://www.instagram.com/riverenceusa/,,,,/productores/us/mountain/idaho/riverence-provisions.webp,,no,,,2814,en,,,,,,us,mountain,idaho,,,,,,
browning-s-honey,Browning's Honey,Idaho Falls,Miel,"Raw honey, clover honey, creamed honey, flavored honey, cut-comb honey","9019 N 5 E, Idaho Falls, ID 83401","Browning's Honey is a five-generation Idaho Falls beekeeping company producing raw, creamed, flavored and comb honey and providing crop pollination.",Monday-Friday 9:00-17:00; Saturday 10:00-16:00; Sunday closed,+12085162263,,https://browningshoney.com/,https://www.facebook.com/browningshoney/,https://www.instagram.com/browningshoneygiftshop/,,,,,,sí,ecommerce,,618,en,,,,,,us,mountain,idaho,,,,,,
acd-farms,ACD Farms,Fruitland,Fruta y verdura,"Seasonal fruit and vegetables, pumpkins","6525 Highway 95, Fruitland, ID 83619",ACD Farms is a Fruitland farm that has grown seasonal fruit and vegetables and operated a fall pumpkin patch.,,,,,,,,43.98228098823796,-116.91530803074842,,pendiente,no comprobado,,,50,en,,,,,,us,mountain,idaho,,,,,,
anderson-apple-ranch,Anderson Apple Ranch,Emmett,Fruta y verdura,"Apples, apple-cinnamon cheesecake, apple-jalapeño jam","4550 Harvest Ln, Emmett, ID 83617",Anderson Apple Ranch is a family orchard in Emmett offering U-pick apples and small-batch apple preserves and baked goods during its fall season.,Friday-Saturday 10:00-18:00 in season; call ahead,+12086959741,,https://andersonappleranch.com/,https://www.facebook.com/andersonappleranch/,,,43.829155980529805,-116.52632502677213,,,no,,,135,en,,,,,,us,mountain,idaho,,,,,,
