slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
papa-joe-s-produce,Papa Joe's Produce,Sheridan,Fruta y verdura,seasonal fruit and vegetables,"90 Metz Road, Sheridan, WY, USA",Papa Joe’s Produce operates a Sheridan farm market offering seasonal greenhouse produce.,,,,,,,,,,,pendiente,no comprobado,,,2520,en,,,,,
case-custom-meats,Case Custom Meats,Yoder,Carne,grass-fed meat,", Yoder, Wyoming 82244",,,,,,,,,,,,pendiente,no comprobado,,,720,,,,,,
marie-s-gardens,Marie's Gardens,Riverton,Fruta y verdura,seasonal fruit and vegetables,"17 Dalley Road, Riverton, WY 82501",,,,,,,,,,,,pendiente,no comprobado,,,2155,,,,,,
reed-livestock-llc,Reed Livestock LLC,Douglas,Carne,grass-fed meat,"1003 Dull Center Rd., Douglas, Wyoming 82633",,,,,,,,,,,,pendiente,no comprobado,,,2766,,,,,,
sonharvest-seasons-inc,SonHarvest Seasons Inc,Riverton,Conservas,jams and preserves,"21 Two Valley Road, Riverton, WY 82501",SonHarvest Seasons operates a Riverton preserve business offering jams and preserves.,,,,,,,,,,,pendiente,no comprobado,,,3067,en,,,,,
shiloh-valley-family-farm,Shiloh Valley Family Farm,Sheridan,Fruta y verdura,seasonal fruit and vegetables,,Shiloh Valley Family Farm grows seasonal fruit and vegetables in Sheridan.,,,shilohvalleyfamilyfarm@gmail.com,https://shilohvalleyfamilyfarm.com/,,https://www.instagram.com/shilohvalleyfarm/,,,,/productores/us/mountain/wyoming/shiloh-valley-family-farm.webp,pendiente,no comprobado,,,2980,en,,,,,
selby-family-honey,Selby Family Honey,Lander,Miel,raw honey and hive products,,Selby Family Honey harvests and sells raw honey from its Lander apiaries.,,,,https://selbyfamilyhoney.com/,https://www.facebook.com/theselbyhoney/,https://www.instagram.com/theselbyhoney/,,,,/productores/us/mountain/wyoming/selby-family-honey.webp,pendiente,sí,ecommerce,,2950,en,,,,,
beck-ranch-premium-beef,Beck Ranch Premium Beef,Lonetree,Carne,grass-fed meat,"1744 County Road 290, Lonetree, WY 82936",Beck Ranch Premium Beef raises grass-fed cattle at its Lonetree ranch and sells the resulting beef.,,+13077804966,annalisa@beckranch.com,https://beckranch.com/,,,,,,/productores/us/mountain/wyoming/beck-ranch-premium-beef.webp,pendiente,sí,ecommerce,,324,en,,,,,
truly-beef,Truly Beef,Sheridan,Carne,grass-fed meat,"42 E Ridge Road, Sheridan, WY, 82801",Truly Beef raises and sells grass-fed meat from its Sheridan ranch operation.,,+13076221266,,https://www.trulybeef.com/,https://www.facebook.com/trulybeef/,https://www.instagram.com/trulybeef/,,,,,pendiente,no comprobado,,,3435,en,,,,,
johnson-natural-beef,Johnson Natural Beef,Sheridan,Carne,grass-fed meat,,Johnson Natural Beef raises grass-fed cattle and sells the meat from its Sheridan ranch.,,,kevenj54@gmail.com,https://johnsonnaturalbeef.com/,https://www.facebook.com/johnsonfamilyranches/,https://www.instagram.com/johnsonfamilyranches/,,,,/productores/us/mountain/wyoming/johnson-natural-beef.webp,pendiente,no comprobado,,,1838,en,,,,,
killpecker-creek-cattle-co,Killpecker Creek Cattle Co.,Daniel,Carne,grass-fed meat,,Killpecker Creek Cattle Co. raises cattle near Daniel for grass-fed meat sales.,,,,https://www.killpeckercreekcattleco.com/,,,,,,,pendiente,no comprobado,,,1905,en,,,,,
salt-river-ranch,Salt River Ranch,Afton,Carne,grass-fed meat,,Salt River Ranch raises grass-fed beef near Afton and sells it through its own operation.,,,amy@saltriverranch.com,https://saltriverranch.com/,https://www.facebook.com/SaltRiverRanchWY/,https://www.instagram.com/saltriver.ranch/,,,,,pendiente,sí,ecommerce,,2893,en,,,,,
harding-ranch,Harding Ranch,Chugwater,Carne,grass-fed meat,,Harding Ranch raises cattle near Chugwater for grass-fed beef sales.,,,,https://hardingranch.com/,https://www.facebook.com/439851256032208/,,,,,,pendiente,no comprobado,,,1551,en,,,,,
real-red-meat,Real Red Meat,Farson,Carne,grass-fed meat,,Real Red Meat raises grass-fed livestock near Farson for direct meat sales.,,,,https://realredmeat.com/,,,,,,/productores/us/mountain/wyoming/real-red-meat.webp,pendiente,sí,ecommerce,,2734,en,,,,,
grass-king-cattle-company,Grass King Cattle Company,Buffalo,Carne,grass-fed meat,,Grass King Cattle Company raises cattle near Buffalo for grass-fed meat sales.,,+13076200145,jim@grasskingcattle.com,https://www.grasskingcattle.com/,,,,,,/productores/us/mountain/wyoming/grass-king-cattle-company.webp,pendiente,sí,ecommerce,,1460,en,,,,,
g-g-meat-co,G/G Meat Co.,Riverton,Carne,grass-fed meat,,G/G Meat Co. raises livestock near Riverton for grass-fed meat sales.,,,,https://ggmeat.com/,,,,,,,pendiente,no comprobado,,,1385,en,,,,,
padlock-ranch,Padlock Ranch,Ranchester,Carne,grass-fed meat,,Padlock Ranch raises beef cattle across its Ranchester-area ranch operation.,,,,https://padlockranch.com/,,,,,,,pendiente,no comprobado,,,2510,en,,,,,
linn-ranch,Linn Ranch,Wilson,Carne,grass-fed meat,,Linn Ranch raises and sells beef from its Wilson-area ranch.,,+13076903796,howdy@linnranch.com,https://linnranch.com/,,https://www.instagram.com/linnranch/,,,,/productores/us/mountain/wyoming/linn-ranch.webp,pendiente,sí,ecommerce,,2029,en,,,,,
durham-ranch,Durham Ranch,Gillette,Carne,grass-fed meat,,Durham Ranch raises livestock near Gillette for direct grass-fed meat sales.,,,,https://durhamranch.com/,https://www.facebook.com/DurhamRanchMeats/,https://www.instagram.com/durhamranch/,,,,/productores/us/mountain/wyoming/durham-ranch.webp,pendiente,no comprobado,,,1127,en,,,,,
jackson-hole-buffalo-meat-co,Jackson Hole Buffalo Meat Co.,Jackson,Carne,grass-fed meat,"1325 South Highway 89, Jackson, Wyoming, 83001",Jackson Hole Buffalo Meat Co. raises buffalo and sells meat from its Jackson ranch operation.,,+13077334159,info@jhbuffalomeat.com,https://jhbuffalomeat.com/,https://www.facebook.com/JHBuffaloMeat/,https://www.instagram.com/jacksonholebuffalomeatco/,,,,/productores/us/mountain/wyoming/jackson-hole-buffalo-meat-co.webp,pendiente,sí,ecommerce,,1800,en,,,,,
wyoming-gourmet-beef,Wyoming Gourmet Beef,Cody,Carne,grass-fed meat,,Wyoming Gourmet Beef raises grass-fed cattle near Cody and sells the beef online.,,,,https://wyomingauthenticbeef.com/,https://www.facebook.com/WyomingAuthentic/,https://www.instagram.com/wyomingauthentic/,,,,/productores/us/mountain/wyoming/wyoming-gourmet-beef.webp,pendiente,sí,ecommerce,,3692,en,,,,,
bovine-and-swine-craft-meats,Bovine & Swine Craft Meats,Jackson,Carne,grass-fed meat,,Bovine & Swine Craft Meats prepares beef and pork products from its Jackson operation.,,,,http://www.bovineandswinejh.com/,,https://www.instagram.com/bovineandswinemeats/,,,,/productores/us/mountain/wyoming/bovine-and-swine-craft-meats.webp,pendiente,no comprobado,,,547,en,,,,,
