slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
beloki-mendia-uztegi,Beloki Mendia,Uztegi,Lácteos y quesos,queso y lácteos,"Antsonea baserria, Uztegi (31891)","Beloki Mendia figura como SAT Antsonea, pastor elaborador de queso Idiazabal en Uztegi.","Consultar venta directa, envíos, venta online, visitas",+34618255041,info@belokimendia.com,http://belokimendia.com/eu/,,https://www.instagram.com/beloki.mendia/,https://www.google.com/maps/search/?api=1&query=Queseria+Antsonea+Gaztak+BELOKI+MENDIA&query_place_id=ChIJZwY7FsZPUA0RRFKWXdRDBdE,43.03038859999999,-2.0038864,/productores/es/navarra/navarra/beloki-mendia-uztegi.webp,verificado,sí,ecommerce,,1148,es,,,,,
quesos-larramendi-eulate,Quesos Larramendi,Eulate,Lácteos y quesos,queso y lácteos,"C/Copalacio Alto, 86, Eulate (31271)",Quesos Larramendi figura como elaborador pastor de Artzai Gazta y produce queso Idiazabal en Eulate.,Consultar venta directa,+34660968984,quesoslarramendi@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=C%2FCopalacio+Alto%2C+86%2C+Eulate+%2831271%29&query_place_id=ChIJOVxfN20UUA0RRgPKzxr7Vic,42.7758568,-2.2033801,/productores/es/navarra/navarra/quesos-larramendi-eulate.webp,parcial,no comprobado,,,10892,es,,,,,
leche-las-tres-vacas-quesos-miguelito-azagra,Quesos Miguelito,Azagra,Lácteos y quesos,queso y lácteos,"Carretera del Ebro y Camino a La Plana, Azagra (31560)",Quesos Miguelito elabora quesos artesanales con leche de sus vacas en Azagra.,"Consultar venta directa, envíos, visitas",+34948389012,garbine@quesosmiguelito.com,https://quesosmiguelito.com/,https://www.facebook.com/people/Quesos-Miguelito,https://www.instagram.com/quesosmiguelito/,https://www.google.com/maps/search/?api=1&query=Quesos+Miguelito&query_place_id=ChIJjTmVM1yJWg0RdqByoaAc-t0,42.268619,-1.8649121,/productores/es/navarra/navarra/leche-las-tres-vacas-quesos-miguelito-azagra.webp,verificado,sí,ecommerce,,10917,es,,,,,
roberto-senosiain-ochotorena-iturgoyen,Roberto Senosiain Ochotorena,Iturgoyen,Carne,carne y embutidos,"C/San Antón, 23, Iturgoyen (31176)",Roberto Senosiain Ochotorena cría en Iturgoyen ganado de raza Pirenaica con manejo ecológico y vende directamente su carne fresca y embutidos.,Consultar envíos,+34636348934,robertosenosiain92@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=C%2FSan+Ant%C3%B3n%2C+23%2C+Iturgoyen+%2831176%29&query_place_id=ChIJO5S0h3xmUA0RdHtx2PI1GJY,42.7764818,-1.9535368,/productores/es/navarra/navarra/roberto-senosiain-ochotorena-iturgoyen.webp,parcial,no comprobado,,,11130,es,,,,,
miel-andiaga-ujue-uxue,Miel Andiaga,Ujué / Uxue,Miel,miel y productos apícolas,"CALLE SAN ISIDRO Nº13, Ujué / Uxue (31496)","En Ujué, Miel Andiaga ofrece mieles de romero, tomillo, lavanda, encina y brezo, además de milflores, con variedades ligadas a las floraciones de la sierra.","Consultar venta directa, envíos",+34636614755,kikeuxue@gmail.com,https://mielandiaga.com/,https://www.facebook.com/p/Andiagamielgmailcom-100063167954439/,https://www.instagram.com/andiagamiel_de_ujue_uxue/?hl=es,https://www.google.com/maps/search/?api=1&query=Miel+Andiaga%2C+apicultor+de+Ujue&query_place_id=ChIJI9O4wmgLWg0RUh13NFYpXLU,42.5064302,-1.5004099,/productores/es/navarra/navarra/miel-andiaga-ujue-uxue.webp,verificado,sí,ecommerce,,8660,es,,,,,
queseria-txantrea-txantreako-gaztandegia-urricelqui-urritzelki,Queseria Txantrea / Txantreako Gaztandegia,Urricelqui / Urritzelki,Lácteos y quesos,"queso y lácteos, carne y embutidos","C/San Martín, 7, Urricelqui / Urritzelki (31482)",Queseria Txantrea / Txantreako Gaztandegia elabora queso artesano de oveja de pastor en Urricelqui / Urritzelki.,"Consultar venta directa, envíos",+34646291010,kiribil2@gmail.com,,https://www.facebook.com/TxantreaGaztandegia/,https://www.instagram.com/txantreagaztandegia/,https://www.google.com/maps/search/?api=1&query=C%2FSan+Mart%C3%ADn%2C+7%2C+Urricelqui+%2F+Urritzelki+%2831482%29&query_place_id=ChIJo-T7-5LAUA0RRz4uhvjUrXk,42.8717762,-1.4703784,/productores/es/navarra/navarra/queseria-txantrea-txantreako-gaztandegia-urricelqui-urritzelki.webp,parcial,no comprobado,,,10652,es,,,,,
miel-gorena-salinas-de-oro-jaitz,Miel Gorena,Salinas de Oro / Jaitz,Miel,miel y productos apícolas,"C/Centro 18, Salinas de Oro / Jaitz (31175)","Miel Gorena, en Salinas de Oro, vende miel propia de zarzamora, encina, bosque y brezo, junto con tintura de propóleo y cera de opérculo.","Consultar venta directa, envíos",+34676604052,mielgorena@gmail.com,https://mielgorena.webnode.es,,,https://www.google.com/maps/search/?api=1&query=Mieler%C3%ADa-Miel+Gorena&query_place_id=ChIJT1lOtGBhUA0RS9cXLhhONGg,42.7749185,-1.8893375,/productores/es/navarra/navarra/miel-gorena-salinas-de-oro-jaitz.webp,verificado,sí,ecommerce,,8739,es,,,,,
granja-el-moro-figarol,Granja el Moro,Figarol,Lácteos y quesos,queso y lácteos,"Polígono 22, Parcela 59, Figarol (31311)","En Figarol, Granja El Moro cría unas 450 cabras murciano-granadinas junto a su quesería; ofrece queso fresco, semicurado y curado, incluido un curado de leche cruda.","Consultar venta directa, envíos, venta online, visitas",+34679535062,info@granjaelmoro.com,,https://www.facebook.com/GranjaElMoro,https://www.instagram.com/granja_elmoro,https://www.google.com/maps/search/?api=1&query=Granja+EL+MORO&query_place_id=ChIJ4cSFsNkRWg0RDQh__BLuOag,42.3380964,-1.3676802,/productores/es/navarra/navarra/granja-el-moro-figarol.webp,parcial,no comprobado,,,6546,es,,,,,
elkea-urederra-baquedano-bakedao,Elkea Urederra,Baquedano / Bakedao,Legumbres y cereales,"legumbres y cereales, aceite, zumos y bebidas, fruta y hortalizas de temporada","C/La fuente, 110, Baquedano / Bakedao (31272)",Elkea Urederra cultiva legumbres y fruta ecológicas y elabora aceite ecológico y cerveza en Baquedano / Bakedao.,"Consultar venta directa, envíos, visitas",+34636100524,ekoelkea@gmail.com,https://ekoelkea.wordpress.com,,,https://www.google.com/maps/search/?api=1&query=C%2FLa+fuente%2C+110%2C+Baquedano+%2F+Bakedao+%2831272%29&query_place_id=ChIJv2Mnb2xrUA0RztQbnR5JSQs,42.7825212,-2.119619,/productores/es/navarra/navarra/elkea-urederra-baquedano-bakedao.webp,verificado,no comprobado,,,5320,es,,,,,
lezaun-gazta-lezaun,Lezaun Gazta,Lezaun,Lácteos y quesos,queso y lácteos,"Ctra.Estella-Beasain PK15+5, Lezaun (31177)",Lezaun Gazta figura en el registro de elaboradores D.O. Idiazabal de Lezaun.,"Consultar venta directa, envíos, visitas",+34606534997,lezaungazta@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=Ctra.Estella-Beasain+PK15%2B5%2C+Lezaun+%2831177%29&query_place_id=EixDYXJyLiBFc3RlbGxhLCAzMTE3NyBMZXrDoXVuLCBOYXZhcnJhLCBTcGFpbiIuKiwKFAoSCYfBRq5LilANEf7EjVo_WAYwEhQKEglh0TDetWhQDRHg6HNhaIwBHA,42.7343826,-1.9855903,/productores/es/navarra/navarra/lezaun-gazta-lezaun.webp,parcial,no comprobado,,,8132,es,,,,,
