slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta
hofladen-altlandsberg,Hofladen,Altlandsberg,Otros,,"Dorfstraße 1, 15345 Altlandsberg",,"Jan-Mar: Mo-Sa 08:00-16:00; Apr-Oct: Mo-Sa 08:00-17:00, Su 10:00-14:00; Nov-Dec: Mo-Sa 08:00-16:00",+493341215856,info@obstgut-franz-mueller.de,http://www.obstgut-franz-mueller.de/content/hofladen.php,,,"https://www.google.com/maps?q=52.605844,13.807257",52.605844,13.807257,,parcial,no comprobado,
hemme-milch-hofladen-angermuende,Hemme Milch Hofladen,Angermünde,Lácteos y quesos,Käse und Milchprodukte,"Heideweg 4, 16278 Angermünde","Milch, Käse, Butter, Joghurt, Molke und noch viel mehr",,+493331252525,uckermark@um-hemme-milch.de,http://www.hemme-uckermark.de/index.php,,,"https://www.google.com/maps?q=52.988165,13.955970",52.988165,13.955970,,parcial,no comprobado,
hofladen-brodowin-chorin,Hofladen Brodowin,Chorin,Otros,,"Brodowiner Dorfstraße 89, 16230 Chorin",,Apr-Oct 09:00-18:00; Nov-Mar 10:00-17:00,+4933362622,hofladen@brodowin.de,https://brodowin.de/brodowin-besuchen/hofladen.html,,,"https://www.google.com/maps?q=52.915655,13.956381",52.915655,13.956381,,parcial,no comprobado,
ziegenhof-poerschke-chorin,Ziegenhof Pörschke,Chorin,Otros,,"Brodowiner Dorfstraße 13, 16230 Chorin",,,+493336271123,post@ziegenhof-poerschke.de,https://www.ziegenhof-poerschke.de,,,"https://www.google.com/maps?q=52.911503,13.961846",52.911503,13.961846,,parcial,no comprobado,
bioladen-schoemmel-cottbus,BioLaden Schömmel,Cottbus,Otros,,"Franz-Mehring-Straße 62, 03046 Cottbus","Wer viel Wert auf gesunde Ernährung und einen umweltgerechten Alltag legt, ist bei uns genau richtig.",Mo-Fr 08:00-19:00; Sa 08:00-16:00,+4935578279987,info@bioladen-cottbus.de,https://bioladen-cottbus.de/bioladen-schoemmel/,,,"https://www.google.com/maps?q=51.757547,14.337967",51.757547,14.337967,,parcial,no comprobado,
gutshaus-boltenhof-fuerstenberg-havel,Gutshaus Boltenhof,Fürstenberg/Havel,Otros,,"Lindenallee 14, 16798 Fürstenberg/Havel",Kleine Auswahl eigener Produkte,,+493308752520,info@gutboltenhof.de,http://www.gutboltenhof.de/,https://www.facebook.com/gutboltenhof,,"https://www.google.com/maps?q=53.115402,13.255051",53.115402,13.255051,,parcial,no comprobado,
obst-spargelhof-leue-gross-kreutz-havel,Obst & Spargelhof Leue,Groß Kreutz (Havel),Fruta y verdura,Obst und Gemüse,"Groß Kreutzer Straße 26, 14550 Groß Kreutz (Havel)",,,+493320732305,kontakt@obst-spargelhof-leue.de,http://www.obst-spargelhof-leue.de/,,,"https://www.google.com/maps?q=52.431943,12.772083",52.431943,12.772083,,parcial,no comprobado,
kraeuter-und-naturhof-heidesee,Kräuter- und Naturhof,Heidesee,Condimentos,Kräuter und Gewürze,"An der Dabernack 2, 15754 Heidesee",,Sa-Su 12:00-17:00,+491729915754,,https://www.kräuterundnaturhof.de/,,,"https://www.google.com/maps?q=52.243478,13.808516",52.243478,13.808516,,parcial,no comprobado,
wildhof-am-weinberg-kloster-lehnin,Wildhof am Weinberg,Kloster Lehnin,Otros,,"Krahner Hauptstraße 7, 14797 Kloster Lehnin",,"Tu-Fr 08:00-12:00, 15:00-18:00; Sa 08:00-11:00",+493383540522,info@ildhofamweinberg.de,https://www.wildhofamweinberg.de/,,,"https://www.google.com/maps?q=52.335098,12.550321",52.335098,12.550321,,parcial,no comprobado,
gefluegelhof-streich-kolkwitz,Geflügelhof Streich,Kolkwitz,Otros,,"Am Geflügelhof 1, 03099 Kolkwitz",,"Mo-Fr 14:00-17:00, Sa 09:00-12:00",+49355287324,streich.kolkwitz@t-online.de,http://www.geflügelhof-streich.de,,,"https://www.google.com/maps?q=51.747519,14.259457",51.747519,14.259457,,parcial,no comprobado,
imkerei-neisse-luckau,Imkerei Neiße,Luckau,Miel,Honig,"Hauptstraße 26, 15926 Luckau",,,+491723618447,imkereineiße@web.de,https://www.imkereineiße.de,,,"https://www.google.com/maps?q=51.852272,13.710172",51.852272,13.710172,,parcial,no comprobado,
spreewald-mueller-luebbenau-spreewald,Spreewald Müller,Lübbenau/Spreewald,Otros,,"Stottoff 12/13, 03222 Lübbenau/Spreewald",,Mo-Fr 07:00-12:00,+4935422268,info@spreewaldmueller.de,https://www.spreewaldmueller.de/,,,"https://www.google.com/maps?q=51.866627,13.958975",51.866627,13.958975,,parcial,no comprobado,
maerkischer-hofladen-selbelang-paulinenaue,Märkischer Hofladen Selbelang,Paulinenaue,Otros,,"Dorfstraße 1a, 14641 Paulinenaue",,10:00-18:00,+4917245999,willkommen@maerkischer-hofladen-selbelang.de,https://maerkischer-hofladen-selbelang.de/,,,"https://www.google.com/maps?q=52.632937,12.713062",52.632937,12.713062,,parcial,no comprobado,
bauernhof-ruden-potsdam,Bauernhof Ruden,Potsdam,Otros,,"Gellertstraße 3, 14476 Potsdam",,"Mo-Tu,Th-Fr 07:00-18:00; We 07:00-12:00; Sa 08:00-16:00; Su 09:00-12:00",+493320820663,info@ruden.de,https://www.bauernhof-ruden.de/,,,"https://www.google.com/maps?q=52.457419,13.039404",52.457419,13.039404,,parcial,no comprobado,
wild-and-taste-rathenow,Wild and Taste,Rathenow,Carne,Fleisch und Wurst,"Semliner Straße 42, 14712 Rathenow","Hofladen, Café & Imbiss",,+4915209681954,info@wildandtaste.de,https://wildandtaste.de/,,,"https://www.google.com/maps?q=52.619649,12.343671",52.619649,12.343671,,parcial,no comprobado,
muehle-lemke-hofladen-ruedersdorf-bei-berlin,Mühle-Lemke-Hofladen,Rüdersdorf bei Berlin,Pan y cereal,Brot und Getreide,"Mühlenstraße 7, 15378 Rüdersdorf bei Berlin",Selbstdarstellung von Webseite: Unser Hofladen Mühle-Lemke-Hofladen Besuchen Sie unseren herrlich alten Mühlenhof mit alter Bäckerei seit 1870. Es erwartet Sie auf unseren Mühlenhof eine wunderschöne Ambiente mit vielen Sitzgelegenheiten.,Mo-Fr 08:30-18:00; Sa 09:00-15:00,+49334347430,muehle-lemke-hofladen@gmx.de,https://www.muehle-lemke-hofladen.de/startseite/hofladen/,,,"https://www.google.com/maps?q=52.514317,13.851968",52.514317,13.851968,,parcial,no comprobado,
straussenfarm-am-bolzenteich-schoenewalde,Straußenfarm am Bolzenteich,Schönewalde,Otros,,"Alte Dorfstraße 20, 04916 Schönewalde",,"Sa,Su,PH 10:00-18:00",+4935362745251,info@straussenfarm-bolzenteich.de,https://www.straussenfarm-bolzenteich.de/,,,"https://www.google.com/maps?q=51.783979,13.275073",51.783979,13.275073,,parcial,no comprobado,
brennerei-sellendorf-steinreich,Brennerei Sellendorf,Steinreich,Destilados y licores,Spirituosen und Liköre,"Dorfstraße 29, 15938 Steinreich",,"Mo-Fr 08:00-15:30; PH,Sa,Su off",+4935452647,info@brennerei-sellendorf.de,https://www.brennerei-sellendorf.de/,,,"https://www.google.com/maps?q=51.957597,13.544248",51.957597,13.544248,,parcial,no comprobado,
bienenwelt-imkerei-fachhandel-maass-tauche,Bienenwelt Imkerei & Fachhandel Maaß,Tauche,Miel,Honig,"Am Feldrain 44, 15848 Tauche",,"Sa 09:00-13:00; Mo-Fr, Su,PH off",+493367572199,maasstauche@freenet.de,https://www.bienenwelt-los.de,,,"https://www.google.com/maps?q=52.155446,14.152722",52.155446,14.152722,,parcial,no comprobado,
hofladen-gut-temmen-temmen-ringenwalde,Hofladen Gut Temmen,Temmen-Ringenwalde,Otros,,"Lindenallee 3, 17268 Temmen-Ringenwalde",,Th 14:00-18:00; Fr 10:00-18:00; Sa 10:00-18:00,+4939881208,hofladen@gut-temmen.de,http://gut-temmen.de/hofladen,,,"https://www.google.com/maps?q=53.095458,13.754434",53.095458,13.754434,,parcial,no comprobado,
flaeming-wildhandel-treuenbrietzen,Fläming Wildhandel,Treuenbrietzen,Otros,,"Bardenitzer Dorfstraße 56, 14929 Treuenbrietzen",,Mo-Fr 08:00-17:00; Sa 09:00-12:00; Su 09:00-11:00; PH off,+493374815597,info@flaeming-wildhandel.de,https://www.flaeming-wildhandel.de/,,,"https://www.google.com/maps?q=52.075137,12.942903",52.075137,12.942903,,parcial,no comprobado,
bioland-hof-zielke-vierlinden,Bioland-Hof Zielke,Vierlinden,Otros,,"Am Fließ 8, 15306 Vierlinden",,Mo 13:00+; We 13:00+; Th-Fr 13:00+,+49334774405,biolandhof-zielke@gmx.de,https://www.biolandhof-zielke.de/,,,"https://www.google.com/maps?q=52.526691,14.305559",52.526691,14.305559,,parcial,no comprobado,
klosterfelder-senfmuehle-wandlitz,Klosterfelder Senfmühle,Wandlitz,Otros,,"Zerpenschleuser Straße 34, 16348 Wandlitz",,Mo-Th 09:00-15:00; Fr 09:00-14:00,+493396574,kontakt@klosterfelder-senfmuehle.de,https://klosterfelder-senfmuehle.de/,,,"https://www.google.com/maps?q=52.800717,13.482525",52.800717,13.482525,,parcial,no comprobado,
spezialitaetenmarkt-werder-havel,Spezialitätenmarkt,Werder (Havel),Otros,,"Fercher Straße 60, 14542 Werder (Havel)",,"Apr-Oct: Mo-Su 10:00-18:00; Nov-Mar: Mo-Fr 10:00-17:00; Sa,Su,PH 10:00-18:00",+49332746910,info@sandokan.de,https://sanddorn-christine-berger.de/,,,"https://www.google.com/maps?q=52.346808,12.944650",52.346808,12.944650,,parcial,no comprobado,
