slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
cantina-adanti,Cantina Adanti,Bevagna,Vino,,,,,,,,,,,42.926262,12.622701,,pendiente,no comprobado,,,765,,,,,,,it,umbria,perugia,,,,,,
cantina-dionigi,Cantina Dionigi,Bevagna,Vino,,,,,,,,,,,42.960486,12.564014,,pendiente,no comprobado,,,780,,,,,,,it,umbria,perugia,,,,,,
cantina-terre-dei-nappi,Cantina Terre dei Nappi,Bevagna,Vino,,,,,,,,,,,42.924687,12.605282,,pendiente,no comprobado,,,805,,,,,,,it,umbria,perugia,,,,,,
fattoria-di-milziade-antano,Fattoria di Milziade Antano,Bevagna,Otros,,,,,,,,,,,42.934261,12.610088,,pendiente,no comprobado,,,1751,,,,,,,it,umbria,perugia,,,,,,
cantina-di-filippo,Cantina di Filippo,Cannara,Vino,,,,,,,,,,,42.988701,12.550956,,pendiente,no comprobado,,,779,,,,,,,it,umbria,perugia,,,,,,
vapoforno-testa,Vapoforno Testa,Città della Pieve,Pan y cereal,,,,,,,,,,,42.932709,11.975577,,pendiente,no comprobado,,,3336,,,,,,,it,umbria,perugia,,,,,,
azienda-agricola-guelfi,Azienda agricola Guelfi,Città di Castello,Fruta y verdura,,,,,,,,,,,43.483010,12.237148,,pendiente,no comprobado,,,366,,,,,,,it,umbria,perugia,,,,,,
la-cantina-dei-sapori,La Cantina dei Sapori,Città di Castello,Vino,,,,,,,,,,,43.449086,12.246913,,pendiente,no comprobado,,,2208,,,,,,,it,umbria,perugia,,,,,,
la-cantina-del-seminario,La cantina del seminario,Città di Castello,Vino,,,,,,,,,,,43.459767,12.236239,,pendiente,no comprobado,,,2209,,,,,,,it,umbria,perugia,,,,,,
panificio-bartolucci,Panificio Bartolucci,Città di Castello,Pan y cereal,,,,,,,,,,,43.367886,12.237021,,pendiente,no comprobado,,,2752,,,,,,,it,umbria,perugia,,,,,,
panificio-perugini,Panificio Perugini,Città di Castello,Pan y cereal,,,,,,,,,,,43.502672,12.210865,,pendiente,no comprobado,,,2892,,,,,,,it,umbria,perugia,,,,,,
cantina-baldassarri,Cantina Baldassarri,Collazzone,Vino,,,,,,,,,,,42.928212,12.421991,,pendiente,no comprobado,,,769,,,,,,,it,umbria,perugia,,,,,,
il-forno-di-pioppi,Il forno di Pioppi,Corciano,Pan y cereal,,,,,,,,,,,43.160867,12.287576,,pendiente,no comprobado,,,2123,,,,,,,it,umbria,perugia,,,,,,
l-angolo-del-contadino-azienda-agricola-antonio-pira,L'angolo del Contadino (Azienda Agricola Antonio Pira),Corciano,Carne,,,,,,,,,,,43.158668,12.332121,,pendiente,no comprobado,,,2183,,,,,,,it,umbria,perugia,,,,,,
forno-cantarini,Forno Cantarini,Foligno,Pan y cereal,,,,,,,,,,,43.024723,12.887290,,pendiente,no comprobado,,,1848,,,,,,,it,umbria,perugia,,,,,,
forno-san-feliciano,Forno San Feliciano,Foligno,Pan y cereal,,,,,,,,,,,42.971440,12.687400,,pendiente,no comprobado,,,1918,,,,,,,it,umbria,perugia,,,,,,
forno-santa-rita,Forno Santa Rita,Foligno,Pan y cereal,,,,,,,,,,,42.946459,12.710125,,pendiente,no comprobado,,,1920,,,,,,,it,umbria,perugia,,,,,,
forno-vetturini,Forno Vetturini,Foligno,Pan y cereal,,,,,,,,,,,42.953358,12.700446,,pendiente,no comprobado,,,1930,,,,,,,it,umbria,perugia,,,,,,
azienda-agricola-la-luna,Azienda agricola La Luna,Gubbio,Carne,,,,,,,,,,,43.294278,12.666272,,pendiente,no comprobado,,,381,,,,,,,it,umbria,perugia,,,,,,
dolce-forno-smacchi,Dolce Forno Smacchi,Gubbio,Pan y cereal,,,,,,,,,,,43.352379,12.569481,,pendiente,no comprobado,,,1676,,,,,,,it,umbria,perugia,,,,,,
forno-brunetti-il-pane-di-branca,Forno Brunetti - Il pane di Branca,Gubbio,Pan y cereal,,,,,,,,,,,43.272629,12.677545,,pendiente,no comprobado,,,1845,,,,,,,it,umbria,perugia,,,,,,
forno-di-raggio,Forno di Raggio,Gubbio,Pan y cereal,,,,,,,,,,,43.372873,12.521527,,pendiente,no comprobado,,,1878,,,,,,,it,umbria,perugia,,,,,,
forno-listanti,Forno Listanti,Marsciano,Pan y cereal,,,,,,,,,,,42.917646,12.345600,,pendiente,no comprobado,,,1893,,,,,,,it,umbria,perugia,,,,,,
cantina-a-caprai,Cantina A. Caprai,Montefalco,Vino,,,,,,,,,,,42.922346,12.641809,,pendiente,no comprobado,,,763,,,,,,,it,umbria,perugia,,,,,,
cantina-la-veranda,Cantina la Veranda,Montefalco,Vino,,,,,,,,,,,42.908017,12.636925,,pendiente,no comprobado,,,786,,,,,,,it,umbria,perugia,,,,,,
panificio-cicalini,Panificio Cicalini,Panicale,Pan y cereal,,,,,,,,,,,43.029022,12.101493,,pendiente,no comprobado,,,2781,,,,,,,it,umbria,perugia,,,,,,
cantina-sasso-dei-lupi,Cantina Sasso dei Lupi,Perugia,Vino,,,,,,,,,,,43.100142,12.364620,,pendiente,no comprobado,,,797,,,,,,,it,umbria,perugia,,,,,,
fattoria-luchetti,Fattoria Luchetti,Perugia,Carne,,,,,,,,,,,43.095416,12.363467,,pendiente,no comprobado,,,1764,,,,,,,it,umbria,perugia,,,,,,
fiorucci-pasticceria-panificio,Fiorucci pasticceria - panificio,Perugia,Pan y cereal,,,,,,,,,,,43.059947,12.307235,,pendiente,no comprobado,,,1801,,,,,,,it,umbria,perugia,,,,,,
forno-fontana,Forno Fontana,Perugia,Pan y cereal,,,,,,,,,,,43.113174,12.389176,,pendiente,no comprobado,,,1886,,,,,,,it,umbria,perugia,,,,,,
panetteria-il-forno-di-elce-di-fazio-salvatore,Panetteria Il Forno di Elce di Fazio Salvatore,Perugia,Pan y cereal,,,,,,,,,,,43.117363,12.382248,,pendiente,no comprobado,,,2736,,,,,,,it,umbria,perugia,,,,,,
panificio-ponte,Panificio Ponte,Perugia,Pan y cereal,,,,,,,,,,,43.111346,12.448320,,pendiente,no comprobado,,,2896,,,,,,,it,umbria,perugia,,,,,,
forno-morodei,Forno Morodei,Pietralunga,Pan y cereal,,,,,,,,,,,43.443158,12.437473,,pendiente,no comprobado,,,1905,,,,,,,it,umbria,perugia,,,,,,
il-forno-di-lama,Il Forno di Lama,San Giustino,Pan y cereal,,,,,,,,,,,43.519923,12.215882,,pendiente,no comprobado,,,2119,,,,,,,it,umbria,perugia,,,,,,
panificio-gasperini,Panificio Gasperini,San Giustino,Pan y cereal,,,,,,,,,,,43.512743,12.192092,,pendiente,no comprobado,,,2821,,,,,,,it,umbria,perugia,,,,,,
cantina-veneri,Cantina Veneri,Spello,Vino,,,,,,,,,,,42.991393,12.671379,,pendiente,no comprobado,,,808,,,,,,,it,umbria,perugia,,,,,,
forno-artigianale,Forno Artigianale,Spello,Pan y cereal,,,,,,,,,,,42.993516,12.671915,,pendiente,no comprobado,,,1832,,,,,,,it,umbria,perugia,,,,,,
dolce-forno-cucci,Dolce Forno Cucci,Spoleto,Pan y cereal,,,,,,,,,,,42.794330,12.749959,,pendiente,no comprobado,,,1675,,,,,,,it,umbria,perugia,,,,,,
forno-segoni,Forno Segoni,Spoleto,Pan y cereal,,,,,,,,,,,42.730192,12.675029,,pendiente,no comprobado,,,1924,,,,,,,it,umbria,perugia,,,,,,
cantina-peppucci,Cantina Peppucci,Todi,Vino,,,,,,,,,,,42.823337,12.491518,,pendiente,no comprobado,,,793,,,,,,,it,umbria,perugia,,,,,,
il-forno-di-mauro-passagrilli,Il Forno Di Mauro Passagrilli,Todi,Pan y cereal,,,,,,,,,,,42.771632,12.432653,,pendiente,no comprobado,,,2120,,,,,,,it,umbria,perugia,,,,,,
forno-luchetti,Forno Luchetti,Umbertide,Pan y cereal,,,,,,,,,,,43.262657,12.392257,,pendiente,no comprobado,,,1895,,,,,,,it,umbria,perugia,,,,,,
