slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
bellamy-farms,Bellamy Farms,Loris,Fruta y verdura,"strawberries, peaches, blueberries, vegetables, eggs, honey","4347 Highway 9, Loris, SC 29569","Family farm and roadside market in Loris growing a broad seasonal range of fruit and vegetables, alongside eggs and honey.",April - November; Monday - Saturday 8:30 am - 6 pm,+18434461263,bellamyfarmsproduce@gmail.com,,https://www.facebook.com/profile.php?id=61557466183397,,,34.0087484,-78.766179,,pendiente,no comprobado,,Huevos|Miel,349,en,,,,,
blueberry-hill-greenville,Blueberry Hill,Greenville,Fruta y verdura,blueberries,"222 Tanyard Road, Greenville, SC 29609",Blueberry farm at Paris Mountain in Greenville offering seasonal pick-your-own fruit and a family farm setting.,,,,,,,,34.94006401157941,-82.37048901727911,,pendiente,no comprobado,,,490,en,,,,,
cherry-place-farm,Cherry Place Farm,Rock Hill,Fruta y verdura,"strawberries, pumpkins, sweet corn, summer produce","1950 Oakdale Road, Rock Hill, SC 29730","Family farm in Rock Hill offering pick-your-own strawberries, summer produce, cut flowers and an October pumpkin patch and corn maze.",October weekends; strawberry hours vary with weather and crop availability,+18032075624,bailey@cherryplacefarm.com,https://www.cherryplacefarm.com/,https://www.facebook.com/Cherry-Place-Farm-162033200490999/,https://www.instagram.com/cherryplacefarm/,,34.8691448,-81.0195674,/productores/us/south-atlantic/south-carolina/cherry-place-farm.webp,pendiente,no,,,792,en,sí,,,,
mile-creek-farm-produce,Mile Creek Farm Produce,Six Mile,Fruta y verdura,"sweet corn, okra, squash, beans, cucumbers, tomatoes, blueberries, strawberries, eggs, beef","824 Mount Olivet Road, Six Mile, SC 29682","Farmer-owned Six Mile operation growing fruit and vegetables and producing free-range eggs and beef, with a farm market and seasonal delivery route.",,+18647234955,milecreekproduce@gmail.com,https://milecreekfarmersmarket.com/,https://www.facebook.com/milecreekfarm/,https://www.instagram.com/milecreekfarmmarket/,,34.823604004841116,-82.83646902201532,/productores/us/south-atlantic/south-carolina/mile-creek-farm-produce.webp,,sí,ecommerce,Huevos|Carne,2234,en,,,,,
quiet-brook-produce,Quiet Brook Produce,Darlington,Fruta y verdura,"strawberries, collards, turnips, cabbage","417 Quiet Brook Road, Darlington, SC 29540","Family produce farm in Darlington growing strawberries, collards, turnips and cabbage, with seasonal pick-your-own for selected crops.",,,,,,,,34.43262200077652,-79.89414700302022,,pendiente,no comprobado,,,2698,en,,,,,
sandy-soil-farm,Sandy Soil Farm,Pelion,Carne,"pastured pork, quail meat, chicken eggs, quail eggs, pumpkins","2549 Pine Street, Pelion, SC 29123","Small Pelion farm raising pastured pork and poultry and producing chicken and quail eggs, alongside seasonal pumpkins.",,,,,,,,33.70655300733938,-81.2617570167695,,pendiente,no comprobado,,Huevos,2904,en,,,,,
strawberry-hill-usa,Strawberry Hill USA,Chesnee,Fruta y verdura,"peaches, strawberries, blackberries, squash, cucumbers, cantaloupes, beans, pumpkins","3097 Highway 11 West, Chesnee, SC 29323","Family-owned farm established in 1946, growing peaches, strawberries, blackberries and seasonal vegetables at its Chesnee productive site.",,+18644617225,,https://strawberryhillusa.com/,https://www.facebook.com/strawberryhillusa/,https://www.instagram.com/strawberryhillusa/,,35.1495491,-81.9536439,/productores/us/south-atlantic/south-carolina/strawberry-hill-usa.webp,,no,,,3181,en,sí,,,,
woods-market-garden,Woods Market and Garden,Aiken,Fruta y verdura,,"951 Dougherty Road, Aiken, SC 29803",Year-round Aiken farm market offering organic fruit and vegetables and a flexible farmstand share program.,Monday - Saturday 10 am - 5:30 pm; Sunday 1 pm - 4 pm,+18037709437,woodsmarketandgarden@gmail.com,https://woodsmarketgarden.square.site/,,,,33.51427545934649,-81.72370800828733,,pendiente,no comprobado,,,3676,en,,,,,
ambrose-family-farm,Ambrose Family Farm,Wadmalaw Island,Fruta y verdura,"strawberries, tomatoes, greens, root vegetables, berries, melons, squash","2349 Black Pond Lane, Wadmalaw Island, SC 29487",Family-owned farm on Wadmalaw Island growing diverse seasonal fruit and vegetables year-round for its farm stand and CSA.,Farm stand open year-round 9 am - 5 pm; closed during rain,+18437098295,babs@ambrosefamilyfarm.com,https://ambrosefamilyfarm.com/,https://www.facebook.com/819283134600643/,https://www.instagram.com/ambrosefamilyfarm/,,32.66245,-80.18767,,,sí,ecommerce|suscripcion,,125,en,,,,,
macgregor-orchard,MacGregor Orchard,Tigerville,Fruta y verdura,"apples, peaches, pears, figs, muscadines, preserves, apple cider, apple sauce","2400 South Carolina Highway 11, Travelers Rest, SC 29690","Family-owned orchard growing eleven kinds of fruit and making its own preserves, fruit butters, apple cider and apple sauce.",Tuesday - Saturday 9 am - 6 pm; Sunday 11 am - 5 pm,+18645931949,macgregororchard@gmail.com,https://macgregororchard.com/,https://www.facebook.com/MacGregorOrchard/,https://www.instagram.com/macgregororchard/,,35.107617,-82.378489,/productores/us/south-atlantic/south-carolina/macgregor-orchard.webp,,no,,,2108,en,,,,,
