slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
baked-by-yael,Baked by Yael,Washington,Dulces y repostería,"cakepops, bagels, rugelach","3000 Connecticut Avenue NW, Washington DC 20008","Nut-free and kosher bakery making cakepops, bagels, rugelach and other baked goods in Washington, DC.",Daily 8:00-16:00,+12022349235,info@bakedbyyael.com,https://www.bakedbyyael.com/,https://www.facebook.com/bakedbyyael/,https://www.instagram.com/bakedbyyael/,,38.9307332,-77.0565560,/productores/us/south-atlantic/district-of-columbia/baked-by-yael.webp,,sí,ecommerce,,249,en,,,,,
the-capital-candy-jar,The Capital Candy Jar,Washington,Dulces y repostería,"chocolates, confections","201 15th Street NE, Washington DC 20002","Washington, DC candy company making chocolates, confections and gift assortments by hand in small batches.",Tue-Sun 12:00-19:00,+15712930719,candy@capitalcandyjar.com,https://capitalcandyjar.com/,,,,38.8921670,-76.9833949,/productores/us/south-atlantic/district-of-columbia/the-capital-candy-jar.webp,,sí,ecommerce,,3317,en,,,,,
city-state-brewing,City State Brewing,Washington,Cerveza,,,,,,,,,,,,,,pendiente,no comprobado,,,830,,,,,,
bo-ivy,Bo & Ivy,Washington,Destilados y licores,,,,,,,,,,,,,,pendiente,no comprobado,,,502,,,,,,
lost-generation-brewing,Lost Generation Brewing,Washington,Cerveza,"lagers, IPAs, sours, stouts","327 S Street NE, Washington DC 20002","Lost Generation Brewing produces lagers, IPAs, sours, stouts, and wheat ales in Eckington.",,+12026218525,info@lostgenbrewing.com,https://www.lostgenbrewing.com/,https://www.facebook.com/lostgenbrewing/,https://www.instagram.com/lostgenbrewing/,,38.9138700,-77.0008560,/productores/us/south-atlantic/district-of-columbia/lost-generation-brewing.webp,,sí,ecommerce,,2076,en,,,,,
pecandy,Pecandy,Washington,Dulces y repostería,candied pecans,,"Pecandy makes gourmet candied pecans by hand, packages them and ships them fresh in multiple flavors.",,,,https://pecandy.co/,,https://www.instagram.com/pecandy.co/,,,,,pendiente,sí,ecommerce,,2559,en,,,,,
chiboo,Chiboo,Washington,Dulces y repostería,macarons,,"Chiboo Bakery makes macarons in Washington, DC.",,,,https://chiboobakery.com/,https://www.facebook.com/chiboobakery/,https://www.instagram.com/chiboobakery/,,,,,pendiente,sí,ecommerce,,800,en,,,,,
1790-coffee,1790 Coffee,Washington,Café,single-origin specialty coffee,"1369 New York Avenue NE, Washington DC 20002",1790 Coffee roasts single-origin specialty coffee sourced from southern Mexico and sells it online and through retail partners.,,,,https://1790coffee.com/,https://www.facebook.com/1790Coffee/,https://www.instagram.com/1790coffee/,,38.9153048,-76.9853069,/productores/us/south-atlantic/district-of-columbia/1790-coffee.webp,,sí,ecommerce,,7,en,,,,,
andy-factory,Andy Factory,Washington,Condimentos,Uncle Dell's Mambo Sauce,,Andy Factory makes bottled mambo sauce and other condiments designed to accompany meals and bring families together.,,,,https://www.andyfactory.com/,https://www.facebook.com/officialandyfactory/,https://www.instagram.com/uncledellsmambo/,,,,,pendiente,sí,ecommerce,,142,en,,,,,
atlas-brew-works,Atlas Brew Works,Washington,Cerveza,"ales, lagers, pilsners, IPAs","1201 Half Street SE #120, Washington DC 20003","Atlas Brew Works produces year-round, seasonal, and limited-release beers from its Navy Yard brewery and taproom.",Sun-Wed 11:00-23:00; Thu-Sat 11:00-00:00,+12025252001,,https://atlasbrewworks.com/,https://www.facebook.com/atlasbrewworks/,https://www.instagram.com/atlasbrewworks/,,38.8754631,-77.0076304,/productores/us/south-atlantic/district-of-columbia/atlas-brew-works.webp,,sí,ecommerce,,209,en,,,,,
don-ciccio-and-figli,Don Ciccio & Figli,Washington,Destilados y licores,"Italian herbal liqueurs, amari, aperitivi","1907 Fairview Avenue NE, Washington DC 20002","Don Ciccio & Figli makes Italian-style herbal liqueurs, amari and aperitivi in Washington, DC and operates a tasting room in Ivy City.",,+13019577792,info@donciccioefigli.com,https://www.donciccioefigli.com/,,https://www.instagram.com/donciccioefigli/,,38.9133961,-76.9882952,/productores/us/south-atlantic/district-of-columbia/don-ciccio-and-figli.webp,,sí,ecommerce,,3996,en,,,,,
