slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
ittie-bitty-farms,Ittie Bitty Farms,Red House,Huevos,,"Rt 1 Box 124, Red House, WV 25168",Farm producing eggs and seasonal pumpkins and gourds in Red House.,,,,,,,,,,,pendiente,no comprobado,,,1788,en,,,,,,us,south-atlantic,west-virginia,,,,,,
capon-crossing-farm-market,Capon Crossing Farm Market,Wardensville,Fruta y verdura,,"Hc 64 Box 232 A, Wardensville, WV 26851",,,,,,,,,,,,pendiente,no comprobado,,,688,,,,,,,us,south-atlantic,west-virginia,,,,,,
country-road-house-and-berries,Country Road House and Berries,Clendenin,Fruta y verdura,,"7 Kittyhawk Drive, Clendenin, WV 25045",,,,,,,,,,,,pendiente,no comprobado,,,925,,,,,,,us,south-atlantic,west-virginia,,,,,,
garden-treasures-wv,Garden Treasures WV,Clem,Fruta y verdura,,"HC 69 Box 30-Tate Creek Road, Clem, West Virginia 26623",,,,,,,,,,,,pendiente,no comprobado,,,1397,,,,,,,us,south-atlantic,west-virginia,,,,,,
orr-s-farm-market,Orr's Farm Market,Martinsburg,Fruta y verdura,,,Orr's Farm Market operates a farm market in Martinsburg West Virginia.,,,orrsinfo@gmail.com,https://orrsfarmmarket.com/,,https://www.instagram.com/orrsfarmmarket/,,,,,pendiente,no comprobado,,,2480,en,,,,,,us,south-atlantic,west-virginia,,,,,,
kitchen-s-orchard,Kitchen's Orchard,Falling Waters,Fruta y verdura,,,,,,,https://kitchensorchard.com/,,,,,,,pendiente,no comprobado,,,1917,,,,,,,us,south-atlantic,west-virginia,,,,,,
abolitionist-ale-works,Abolitionist Ale Works,Charles Town,Cerveza,,,Independent craft brewery with its own production brewery and taproom in historic Charles Town.,,+16812521548,info@abolitionistaleworks.com,https://abolitionistaleworks.com/,https://www.facebook.com/abolitionistaleworks/,,,,,/productores/us/south-atlantic/west-virginia/abolitionist-ale-works.webp,pendiente,no comprobado,,,47,en,,,,,,us,south-atlantic,west-virginia,,,,,,
bad-shepherd-beer-co,Bad Shepherd Beer Co.,Charleston,Cerveza,,,Craft brewery with its own brewing facility in Charleston,,,,https://badshepherdbeer.com/,,,,,,,pendiente,no comprobado,,,242,en,,,,,,us,south-atlantic,west-virginia,,,,,,
bavarian-brothers-brewing,Bavarian Brothers Brewing,Shepherdstown,Cerveza,European-style beer,,Bavarian Brothers Brewing makes European-inspired beer and operates a brewpub in Shepherdstown.,,,,https://bavarianinnwv.com/brewery/,,,,,,,pendiente,no comprobado,,,302,en,,,,,,us,south-atlantic,west-virginia,,,,,,
berkeley-springs-brewing-co,Berkeley Springs Brewing Co.,Berkeley Springs,Cerveza,,"110 Michigan Lane, Berkeley Springs, West Virginia, 25411",Small craft brewery using the historic mineral water of Berkeley Springs.,,+13042583369,bsbrewingcompany@gmail.com,https://www.berkeleyspringsbrewingcompany.com/,https://www.facebook.com/bathwaterbrewpub/,https://www.instagram.com/bsbrewingcompany/,,,,,pendiente,no comprobado,,,375,en,,,,,,us,south-atlantic,west-virginia,,,,,,
big-timber-brewing-company,Big Timber Brewing Company,Elkins,Cerveza,,"1210 S Davis Ave, Elkins, WV, 26241",Independent craft brewery with substantial brewing capacity and a taproom in Elkins.,,+13046375008,,https://www.bigtimberbrewing.com/,https://www.facebook.com/bigtimberbrewing/,https://www.instagram.com/bigtimberbrewing/,,,,,pendiente,no comprobado,,,412,en,,,,,,us,south-atlantic,west-virginia,,,,,,
bridge-brew-works,Bridge Brew Works,Fayetteville,Cerveza,,,Craft brewery founded in 2010 with a brewery and taproom near the New River Gorge,,,,https://bridgebrewworks.com/,https://www.facebook.com/BridgeBrewWorks/,https://www.instagram.com/bridgebrewworkswv/,,,,/productores/us/south-atlantic/west-virginia/bridge-brew-works.webp,pendiente,no comprobado,,,585,en,,,,,,us,south-atlantic,west-virginia,,,,,,
chestnut-brew-works,Chestnut Brew Works,Morgantown,Cerveza,,,Small independent craft brewery with its own facility and taproom in Morgantown,,+13042125079,,https://www.chestnutbrewworks.com/,https://www.facebook.com/ChestnutBrewWorks/,https://www.instagram.com/chestnut_brew_works/,,,,/productores/us/south-atlantic/west-virginia/chestnut-brew-works.webp,pendiente,no comprobado,,,796,en,,,,,,us,south-atlantic,west-virginia,,,,,,
clendenin-brewing-company,Clendenin Brewing Company,Clendenin,Cerveza,,,Craft microbrewery and brewpub brewing in a historic building beside the Elk River,,+13045489262,,https://clenbrew.com/,https://www.facebook.com/clendeninbrewing/,https://www.instagram.com/clendeninbeer/,,,,/productores/us/south-atlantic/west-virginia/clendenin-brewing-company.webp,pendiente,no comprobado,,,842,en,,,,,,us,south-atlantic,west-virginia,,,,,,
fife-street-brewing,Fife Street Brewing,Charleston,Cerveza,,,Urban craft brewery with its own facility in downtown Charleston,,,,https://fifestreetbrewing.com/,https://www.facebook.com/fifestreetbrewing/,https://www.instagram.com/fifestreetbrewing/,,,,,pendiente,no comprobado,,,1265,en,,,,,,us,south-atlantic,west-virginia,,,,,,
the-freefolk-brewery,The Freefolk Brewery,Fayetteville,Cerveza,,,Community craft brewery inspired by Appalachia with its own facility and taproom,,+13046586005,,https://freefolkbrew.com/,https://www.facebook.com/folkbrew/,,,,,/productores/us/south-atlantic/west-virginia/the-freefolk-brewery.webp,pendiente,no comprobado,,,3332,en,,,,,,us,south-atlantic,west-virginia,,,,,,
greenbrier-valley-brewing-company,Greenbrier Valley Brewing Company,Maxwelton,Cerveza,,"862 Industrial Park Road, Suite A, Maxwelton, WV 24957",Craft brewery with a production facility and taproom in the Greenbrier Valley.,,+15302712739,,https://gvbc.beer/,https://www.facebook.com/grassvalleybrew/,https://www.instagram.com/gvbrew/,,,,,pendiente,no comprobado,,,1490,en,,,,,,us,south-atlantic,west-virginia,,,,,,
high-ground-brewing,High Ground Brewing,Terra Alta,Cerveza,,"102 Railroad Avenue, Terra Alta, WV 26764",Veteran-owned craft brewery with a rural production facility and taproom in Preston County.,,+13047891216,,https://www.highgroundbrewing.co/,,,,,,/productores/us/south-atlantic/west-virginia/high-ground-brewing.webp,pendiente,no comprobado,,,1631,en,,,,,,us,south-atlantic,west-virginia,,,,,,
morgantown-brewing-company,Morgantown Brewing Company,Morgantown,Cerveza,,,One of the state’s oldest craft breweries with its own facility and brewpub,,,,http://www.morgantownbrewing.com/,,,,,,,pendiente,no comprobado,,,2284,en,,,,,,us,south-atlantic,west-virginia,,,,,,
mountain-state-brewing-company,Mountain State Brewing Company,Thomas,Cerveza,,,Original craft brewery in Thomas and an early statewide distributor of West Virginia beer.,,+13042411976,,https://mountainstatebrewing.com/,https://www.facebook.com/MountainStateBrewing/,https://www.instagram.com/mtnstatebrewing/,,,,,pendiente,no comprobado,,,2306,en,,,,,,us,south-atlantic,west-virginia,,,,,,
parkersburg-brewing-company,Parkersburg Brewing Company,Parkersburg,Cerveza,,,Historic award-winning craft brewery with its own facility and taproom in downtown Parkersburg,,+13049161502,Info@parkersburgbrewing.com,https://www.parkersburgbrewing.com/,https://www.facebook.com/ParkersburgBrewingCo/,https://www.instagram.com/parkersburgbrewing/,,,,/productores/us/south-atlantic/west-virginia/parkersburg-brewing-company.webp,pendiente,no comprobado,,,2530,en,,,,,,us,south-atlantic,west-virginia,,,,,,
screech-owl-brewing,Screech Owl Brewing,Cuzzart,Cerveza,,,Screech Owl Brewing is a family-run rural brewery with its own brewhouse in the mountains of Preston County.,,+13043794777,screechowlbrewing@gmail.com,https://www.screechowlbrewing.com/,https://www.facebook.com/Screech-Owl-Brewing-911321135628116/,https://www.instagram.com/screechowlbrewing/,,,,,pendiente,no comprobado,,,2937,en,,,,,,us,south-atlantic,west-virginia,,,,,,
short-story-brewing,Short Story Brewing,Rivesville,Cerveza,,,Family-owned craft brewery with its main production brewery and taproom in Rivesville.,,+13049332165,,https://shortstorybrewing.com/,https://www.facebook.com/shortstorybrewing/,https://www.instagram.com/shortstorybrewing/,,,,,pendiente,no comprobado,,,2986,en,,,,,,us,south-atlantic,west-virginia,,,,,,
