slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
freeman-springs-farm,Freeman Springs Farm,Rocky Face,Conservas,,"3895 Freeman Springs Road, Rocky Face, GA 30740","Freeman Springs Farm is a farm-market operation in Rocky Face, Georgia, offering preserves and seasonal farm-market products.",,,,,,,,,,,pendiente,no comprobado,,,1349,en,,,,,,us,south-atlantic,georgia,,,,,,
halal-n-tayyib-meat-csa,Halal-N-Tayyib Meat CSA,Macon,Carne,"halal and Tayyib chicken, beef, lamb, goat","1451 Conestoga Trail, Macon, GA, USA","Halal-N-Tayyib Meats operates a faith-based on-farm market with pasture-raised, hand-slaughtered chicken, beef, lamb, and goat from regenerative farms.",,,,,,,,,,,pendiente,no comprobado,,,1527,en,,,,,,us,south-atlantic,georgia,,,,,,
hamner-s-farm,Hamner's Farm,Martin,Carne,,"1800 Pleasant Hill Circle, Martin, GA, USA","Hamner's Farm in Martin raises grass-fed beef and forest-raised pork using rotational grazing. Its cattle are grass-fed from birth to finish, while pigs forage outdoors.",,+17064987449,hamnersfarm@gmail.com,https://www.hamnersfarm.com/,,,,,,,pendiente,sí,telefono,,1538,en,,,,,,us,south-atlantic,georgia,,,,,,
indigenous-choice-farms,Indigenous Choice Farms,Fairburn,Otros,,"8200 Rivertown Rd, Fairburn, GA 30213, USA",,,,,,,,,,,,pendiente,no comprobado,,,1762,,,,,,,us,south-atlantic,georgia,,,,,,
marview-farms,Marview Farms,Arabi,Huevos,,"627 Buford Road, Arabi, GA 31712","Marview Farms is a farm and market in Arabi, Georgia, offering farm-fresh eggs.",,,,,,,,,,,pendiente,no comprobado,,,2165,en,,,,,,us,south-atlantic,georgia,,,,,,
sunwoman-farms,SunWoman Farms,Bogart,Vino,"muscadine grapes, scuppernong grapes, tomatoes, cucumbers, vegetables","1401 Ridgeway Road, Bogart, GA, USA","SunWoman Farms offers U-pick muscadine and scuppernong grapes, plus year-round greenhouse tomatoes and cucumbers and seasonal outdoor vegetables.",,,,,,,,,,,pendiente,no comprobado,,,3206,en,,,,,,us,south-atlantic,georgia,,,,,,
the-dirt-farm,The Dirt Farm,Macon,Fruta y verdura,,"1297 Wesleyan Drive, Macon, GA 31210","The Dirt Farm is a farm in Macon, Georgia, using natural growing practices and operating a farm market.",,,,,,,,,,,pendiente,no comprobado,,,3327,en,,,,,,us,south-atlantic,georgia,,,,,,
the-traveling-farmacy,The Traveling Farmacy,Vienna,Carne,"beef, pork, eggs, tallow, flowers, produce","730 Nelsons Corner Road, Vienna, GA, USA","The Traveling Farmacy raises beef, pork, and chickens for eggs and offers farm pickup, local delivery, and seasonal tallow, leather, flowers, and produce.",,,,,,,,,,,pendiente,no comprobado,,,3362,en,,,,,,us,south-atlantic,georgia,,,,,,
sweet-grass-dairy,Sweet Grass Dairy,Thomasville,Lácteos y quesos,Handcrafted cheeses from grass-fed cow's milk,"126 Roseway Drive, Thomasville, GA 31792",Family creamery handcrafting cheeses from the milk of predominantly Jersey cows raised year-round on rotationally grazed Georgia pasture.,Mo-Fr 08:00-17:00,+12292270752,,https://sweetgrassdairy.com/,https://www.facebook.com/sweetgrassdairy/,https://www.instagram.com/sweetgrassdairy/,,,,/productores/us/south-atlantic/georgia/sweet-grass-dairy.webp,pendiente,sí,ecommerce,,3227,en,,,,,,us,south-atlantic,georgia,,,,,,
jaemor-farms,Jaemor Farms,Alto,Fruta y verdura,"Peaches, strawberries, blackberries and seasonal produce",,Six-generation North Georgia family farm growing peaches and a broad range of fruit and vegetables for its Alto farm market and seasonal pick-your-own harvests.,Mo-Sa 07:00-18:00; Su 12:30-18:00,+17708693999,,https://www.jaemorfarms.com/,,https://www.instagram.com/jaemorfarms/,,,,/productores/us/south-atlantic/georgia/jaemor-farms.webp,pendiente,no comprobado,,,1809,en,,,,,,us,south-atlantic,georgia,,,,,,
