slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
potash-farm-foods,Potash Farm Foods,Tring,Carne,"free-range chicken, bronze turkey, cockerel","College Farm, Wingrave Road, Gubblecote, Tring, HP23 4QG",Hertfordshire farm rearing and processing its own slow-grown free-range poultry on site for direct sale.,,+441296662462,,https://www.potashfarmfoods.com/,,,,51.825026,-0.686159,,,sí,ecommerce,,524,en,,,,,,gb,east-of-england,hertfordshire
the-calf-at-foot-dairy,The Calf at Foot Dairy,Weston,Lácteos y quesos,"raw whole cow's milk, beef","Warrens Green Farm, Warrens Green Lane, Weston, Hitchin, SG4 7ED",Calf-at-foot micro-dairy producing and selling raw milk directly from its pasture-based herd while calves remain with their mothers.,,+447787103508,,https://www.thecalfatfootdairy.co.uk/,,,,51.942062,-0.161275,,,no comprobado,,Carne,649,en,,,,,,gb,east-of-england,hertfordshire
foxholes-farm,Foxholes Farm,Hertford,Carne,"grass-fed beef, lamb, pork","Foxholes Farm, London Road, Hertford, SG13 7NT",Third-generation family farm selling meat from animals reared on the farm through its own butchery and farm shop.,,+441992552900,,https://www.foxholesfarm.com/,,,,51.792890,-0.051206,,pendiente,no comprobado,,,243,en,,,,,,gb,east-of-england,hertfordshire
apple-cottage-cider,Apple Cottage Cider,Radwell,Sidra,"cider, apple juice","Radwell Mill House, Radwell Lane, Radwell, SG7 5ET",Small Hertfordshire producer making cider and apple juice at Radwell Mill from locally collected fruit.,,+447549003255,team@applecottagecider.co.uk,https://www.applecottagecider.co.uk/,,,,52.006672,-0.211064,,,no comprobado,,,23,en,,,,,,gb,east-of-england,hertfordshire
buntingford-brewery,Buntingford Brewery,Royston,Cerveza,"Twitchell, Polar Star, Hurricane","Greys Farm, Therfield Road, Royston, SG8 9NW",North Hertfordshire farm brewery operating full-size and pilot brewing kits for core and seasonal ales.,,+441763250749,brewery@buntingfordbrewery.com,https://buntingfordbrewery.com/,,,,52.037758,-0.045837,,,sí,ecommerce,,97,en,,,,,,gb,east-of-england,hertfordshire
new-river-brewery,New River Brewery,Hoddesdon,Cerveza,"Five-Inch Drop, London Tap, Twin Spring","Unit 47, Hoddesdon Industrial Centre, Pindar Road, Hoddesdon, EN11 0FF","Independent Hoddesdon brewery producing a year-round core of cask ales plus seasonal, one-off and bottled beers.",,+441992446200,sales@newriverbrewery.co.uk,https://newriverbrewery.co.uk/,,,,51.766962,0.004619,,,sí,ecommerce,,467,en,,,,,,gb,east-of-england,hertfordshire
tring-brewery,Tring Brewery,Tring,Cerveza,"Side Pocket for a Toad, Ridgeway, Moongazing","Unit 2, Dunsley Farm, London Road, Tring, HP23 6HA","Long-established Hertfordshire brewery making core, seasonal and monthly-special beers at Dunsley Farm.",,+441442890721,,https://tringbrewery.co.uk/,,,,51.794183,-0.654212,,,sí,ecommerce,,697,en,,,,,,gb,east-of-england,hertfordshire
the-belgian-brewer,The Belgian Brewer,Bishop's Stortford,Cerveza,,"11 The Links Business Centre, Raynham Road, Bishops Stortford, Hertfordshire, CM23 5NZ",,,,hello@thebelgianbrewer.co.uk,https://thebelgianbrewer.co.uk/,,https://www.instagram.com/thebelgianbrewer,,51.872000,0.172500,,pendiente,no comprobado,,,644,,,,,,,gb,east-of-england,hertfordshire
3-brewers-of-st-albans,3 Brewers of St Albans,Hatfield,Cerveza,,"Symonds Hyde Farm, Symonds Hyde, Hammonds Lane, Hatfield, AL10 9BB",,,+444000486,,https://www.3brewers.co.uk/,,https://www.instagram.com/the3brewers,,51.76361,-0.22583,,pendiente,no comprobado,,,1,,,,,,,gb,east-of-england,hertfordshire
farr-brew,Farr Brew Co,Redbourn,Cerveza,,"The Granary, Great Revel End Farm, Gaddesden Lane, Redbourn, AL3 7AR",,,,,,,https://www.instagram.com/farrbrew,,51.8002,-0.3965,,pendiente,no comprobado,,,224,,,,,,,gb,east-of-england,hertfordshire
redbournbury-mill-and-bakery,Redbournbury Mill & Bakery,Redbourn,Pan y cereal,,,,,,,https://www.redbournburymill.co.uk/Contact-Us,,,,,,,pendiente,no comprobado,,,879,,,,,,,gb,east-of-england,hertfordshire
