slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
st-jude-cheese,St.Jude Cheese,Wheatacre,Lácteos y quesos,cheese,"Dairy Farm, Burgh Road, Wheatacre, Norfolk, NR34 0BZ",St.Jude Cheese produces cheese at its Wheatacre site.,,+447771618385,,https://stjudecheese.com/,,,,52.496198,1.631754,/productores/gb/east-of-england/norfolk/st-jude-cheese.webp,,no comprobado,,,606,en,,,,,
lakenham-creamery,Lakenham Creamery,Norwich,Helados,ice cream,"2 Trafalgar Street, Norwich, NR1 3HN",Lakenham Creamery produces ice cream at its Norwich site.,,+441603620970,info@lakenhamcreamery.co.uk,https://www.lakenhamcreamery.co.uk/,,,,52.619972,1.295911,,,no comprobado,,,377,en,,,,,
norfolk-raider-cider,Norfolk Raider Cider,Sprowston,Sidra,cider,"White House Farm, Salhouse Road, Sprowston, Norwich, NR13 6LB",Norfolk Raider Cider produces cider at its Sprowston site.,,,,https://norfolkraidercider.co.uk/,,,,52.658032,1.352021,/productores/gb/east-of-england/norfolk/norfolk-raider-cider.webp,,sí,ecommerce,,473,en,,,,,
poppyland-brewery,Poppyland Brewery,Cromer,Cerveza,beer,"Poppy Land Brewery, 46 West Street, Cromer, Norfolk, NR27 9DS",Poppyland Brewery produces beer at its Cromer site.,,+447887389804,,https://www.poppylandbeer.com/,,,,52.93064,1.296812,,,no comprobado,,,518,en,,,,,
sunfire-spirits,Sunfire Spirits,Fransham,Destilados y licores,"gin, rum, vodka","Brookfields Station Road, Great Fransham, Fransham, Norfolk, NR19 2JB","Sunfire Spirits produces gin, rum, vodka at its Fransham site.",,+447725109330,Daniel@sunfirespirits.co.uk,https://www.sunfirespirits.co.uk/,,,,52.684532,0.798249,/productores/gb/east-of-england/norfolk/sunfire-spirits.webp,,no comprobado,,,629,en,,,,,
intwood-farm,Intwood Farm,Keswick and Intwood,Carne,"beef, lamb, pork","Long Meadow Barn Intwood Farm, Intwood Road, Intwood, Norfolk, NR4 6TQ","Intwood Farm produces beef, lamb, pork at its Keswick and Intwood site.",,+441603987037,,https://intwoodfarm.co.uk/,,,,52.589396,1.229923,,,sí,ecommerce,,330,en,,,,,
archangel-distilleries,Archangel Distilleries,Dunton,Destilados y licores,gin,"The Distillery, Dunton Hall Farm House, Tatterford Road, Dunton, NR21 7PG",Archangel Distilleries produces gin at its Dunton site.,,+441328744436,,https://www.archangel-distilleries.co.uk/,,,,52.836746,0.788409,/productores/gb/east-of-england/norfolk/archangel-distilleries.webp,,sí,ecommerce,,25,en,,,,,
mrs-temples-cheese,Mrs Temple's Cheese,Wighton,Lácteos y quesos,"Binham Blue, Wighton, Copys Cloud, Walsingham","Copys Green Farm, Copys Green, Wighton, Wells-next-the-Sea, Norfolk, NR23 1NY","Farm dairy making cheese at Wighton with milk brought directly from the farm's cows.",,+441328820224,orders@mrstemplescheese.co.uk,https://cmt361.wixsite.com/mrstemplescheese1,,,,52.916827,0.890475,,,no comprobado,,,457,en,,,,,
leighs-bees,Leigh's Bees,Fincham,Miel,"single-origin unblended Norfolk honey","Hall Farm, Swaffham Road, Fincham, Norfolk, PE33 9DQ","Norfolk beekeeper producing unprocessed single-origin honey from its own carefully placed apiaries.",,+447787123327,leigh@leighsbees.co.uk,https://leighsbees.co.uk/,,,,52.629869,0.500208,,,sí,ecommerce,,388,en,,,,,
duration-brewing,Duration Brewing,West Acre,Cerveza,"fresh pale ales, pilsners, wild and blended ales","Abbey Barn, Abbey Farm, River Road, West Acre, Norfolk, PE32 1UA","Independent farmhouse brewery making fresh and mixed-fermentation beers in a converted barn at West Acre.",,+441760755436,,https://durationbeer.com/,,,,52.703846,0.633533,,,sí,ecommerce,,198,en,,,,,
