slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
azienda-agricola-baccellieri,Azienda Agricola Baccellieri,Bianco,Vino,"Greco di Bianco, Mantonico, Dromos",Via Concordia 4,"Azienda Agricola Baccellieri operates a productive unit in Bianco, making Greco di Bianco, Mantonico, Dromos.",,+393355244570,info@baccellieri.it,https://www.baccellieri.it/,,,,38.088983,16.1466087,,,sí,ecommerce,,278,en,,,,,,it,calabria,reggio-calabria,,,,,,
barone-g-r-macri,Barone G.R. Macrì,Gerace,Vino,"vini, olio, formaggi e latticini",Contrada Modi,"Barone G.R. Macrì operates a productive unit in Gerace, making vini, olio, formaggi e latticini.",,+393351283052,info@baronemacri.it,https://www.baronemacri.it/,,,https://www.google.com/maps/search/?api=1&query=38.2651498%2C16.1857348&query_place_id=ChIJp_aRUVAhFRMROWZe_mAO1r8,38.2651498,16.1857348,,,sí,ecommerce,Aceite|Lácteos y quesos,517,en,,,,,,it,calabria,reggio-calabria,,,,,,
casa-vinicola-crisera,Casa Vinicola Criserà,Reggio Calabria,Vino,"vini calabresi, grappa","Via Militare I Traversa 10, Catona","Casa Vinicola Criserà operates a productive unit in Reggio Calabria, making vini calabresi, grappa.",,+390965302683,info@vinicrisera.it,https://www.vinicrisera.it/,,,https://www.google.com/maps/search/?api=1&query=38.1868338%2C15.6484115&query_place_id=ChIJZ0snUOtQFBMRSG18NO2XyAE,38.1868338,15.6484115,,,no comprobado,,Destilados y licores,842,en,,,,,,it,calabria,reggio-calabria,,,,,,
cantine-lavorata,Cantine Lavorata,Roccella Ionica,Vino,"Bivongi Rosato, Greco Bianco Passito, Anfisia",Contrada Melissari,"Cantine Lavorata operates a productive unit in Roccella Ionica, making Bivongi Rosato, Greco Bianco Passito, Anfisia.",,+390964863060,info@cantinelavorata.it,https://www.cantinelavorata.it/it/index.html,,,https://www.google.com/maps/search/?api=1&query=38.333607%2C16.43565&query_place_id=ChIJRa8E9O8xFRMRswECBqGXgWw,38.333607,16.43565,,,sí,email|telefono|whatsapp,,819,en,,,,,,it,calabria,reggio-calabria,,,,,,
antichi-sapori-di-collina,Antichi Sapori di Collina,Ardore,Lácteos y quesos,"Caciocavallo, mozzarella e salame","Contrada San Filippo 1, frazione San Nicola, 89031 Ardore RC",Organic farm dairy producing artisan cheeses alongside its own cured meats and extra-virgin olive oil.,Lun-Sáb 07:30-13:00 y 15:00-19:00,+393468631685,antichisaporicollina@libero.it,https://antichisaporidicollina.it/,,,,38.18333,16.16667,,,no comprobado,,Aceite|Carne,177,en,,,,,,it,calabria,reggio-calabria,,,,,,
caseificio-valle-dell-ulivo,Caseificio Valle dell'Ulivo,Bagaladi,Lácteos y quesos,"Mozzarella, ricotta e formaggi","Via Castelli, zona industriale, 89060 Bagaladi RC",Cooperative dairy authorised to produce fresh and aged cheeses at its Bagaladi plant.,,,caseificiovalledellulivo@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Valle%20dell%27Ulivo%2C%20Via%20Castelli%2C%20zona%20industriale%2C%2089060%20Bagaladi%20RC&query_place_id=ChIJoX8oV1v2FBMR_rFgHWNPezU,38.03333,15.81667,,pendiente,no comprobado,,,1476,en,,,,,,it,calabria,reggio-calabria,,,,,,
azienda-agricola-la-collina-verde,Azienda Agricola La Collina Verde,Brancaleone,Lácteos y quesos,"Don Vincenzo, Monte Pellegrino e mozzarella","Via Marambolo, 89036 Brancaleone RC","Family farm transforming all the milk from its Brown Swiss herd into caciotte, provola, scamorza, ricotta and mozzarella.",,+393200351590,lacollinaverde2007@libero.it,,,,https://www.google.com/maps/search/?api=1&query=Azienda%20Agricola%20La%20Collina%20Verde%2C%20Via%20Marambolo%2C%2089036%20Brancaleone%20RC&query_place_id=ChIJlz6083DpFBMRkgDuZnv4zXo,37.96389,16.10111,,pendiente,no comprobado,,,379,en,,,,,,it,calabria,reggio-calabria,,,,,,
fattoria-della-piana,Fattoria della Piana,Candidoni,Lácteos y quesos,"Caciocavallo della Piana, Canestrato d'Aspromonte e Caprino","Contrada Sovereto, 89020 Candidoni RC",Cooperative dairy transforming milk from member farms into cow sheep goat and mixed cheeses through a traceable Calabrian supply chain.,,+390966773766,info@fattoriadellapiana.it,https://www.fattoriadellapiana.eu/,,,https://www.google.com/maps/search/?api=1&query=Fattoria%20della%20Piana%2C%20Contrada%20Sovereto%2C%2089020%20Candidoni%20RC&query_place_id=ChIJa3ekAJ0SFRMRIQQNnMtxazA,38.52592,16.02888,,,sí,ecommerce,Aceite,1744,en,,,,,,it,calabria,reggio-calabria,,,,,,
caseificio-ilma,Caseificio ILMA,Caulonia,Lácteos y quesos,"Mozzarella, ricotta, scamorza e caciocavallo","Contrada Canne, 89041 Caulonia RC",Family dairy producing fresh and aged cheeses at its authorised Caulonia plant.,,+39096483131,,,,,,38.38333,16.41667,,pendiente,no comprobado,,,1175,en,,,,,,it,calabria,reggio-calabria,,,,,,
caseificio-valsole,Caseificio Valsole,Cinquefrondi,Lácteos y quesos,"Mozzarella, ricotta e formaggi","Via Pietro Colletta snc, 89021 Cinquefrondi RC",Local dairy producing and retailing fresh cheeses and other milk derivatives in Cinquefrondi.,Lun-Sáb 08:00-13:15 y 16:30-20:15,+390966940555,caseificio.valsole@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Valsole%2C%20Via%20Pietro%20Colletta%20snc%2C%2089021%20Cinquefrondi%20RC&query_place_id=ChIJBaAJ690WFRMR6_UV5YVMPkk,38.41667,16.1000,,pendiente,no comprobado,,,1483,en,,,,,,it,calabria,reggio-calabria,,,,,,
caseificio-praja,Caseificio Praja,Gioia Tauro,Lácteos y quesos,Formaggi e latticini,"Via Statale 111 270, 89013 Gioia Tauro RC",Long-running Gioia Tauro dairy currently registered for the production of milk derivatives.,,,,,,,,38.43333,15.9000,,pendiente,no comprobado,,,1308,en,,,,,,it,calabria,reggio-calabria,,,,,,
caseificio-delizie-della-natura,Caseificio Delizie della Natura,Reggio Calabria,Lácteos y quesos,"Mozzarella, caciocavallo, provola e Caciomulo","Via Ciccarello 28, 89132 Reggio Calabria RC",Artisan dairy with a complete chain from its family cattle farm through cheese production and direct retail.,,+39096552485,info@deliziedellanatura.it,https://www.deliziedellanatura.it/,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Delizie%20della%20Natura%2C%20Via%20Ciccarello%2028%2C%2089132%20Reggio%20Calabria%20RC&query_place_id=ChIJ1Sfum3paFBMRFpQr1CdvScE,38.11444,15.6500,,pendiente,no comprobado,,,1072,en,,,,,,it,calabria,reggio-calabria,,,,,,
