slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
a-magara,'a Magara,Nocera Terinese,Cerveza,birra artigianale,"SP93 28, Nocera Terinese",,,,info@alchimiacalabra.it,https://www.alchimiacalabra.it/,,,https://www.google.com/maps/search/?api=1&query=39.0355942%2C16.1543654&query_place_id=ChIJ9-Y87p7CPxMREIDl2s1hL9s,39.0355942,16.1543654,,,no comprobado,,,15,,,,,,,it,calabria,catanzaro
statti,Statti,Lamezia Terme,Vino,"vino, olio extravergine, clementine, latte",Contrada Lenti,"Statti gestisce un'unità produttiva a Lamezia Terme, dove produce vino, olio extravergine, clementine e latte.",,+390968456138,info@statti.com,https://www.statti.com/,,,https://www.google.com/maps/search/?api=1&query=38.9228236%2C16.3243962&query_place_id=ChIJ4UFdUmjlPxMR8eIYdUGWHLU,38.9228236,16.3243962,,,no comprobado,,Aceite|Fruta y verdura|Lácteos y quesos,3220,it,,,,,,it,calabria,catanzaro
cantine-lento,Cantine Lento,Amato,Vino,"vini Calabria IGT, grappa",Via del Progresso 1,"Cantine Lento gestisce un’unità produttiva ad Amato, dove produce vini Calabria IGT e grappa.",,+390961993031,info@cantinelento.it,https://www.cantinelento.it/,,,https://www.google.com/maps/search/?api=1&query=38.9411705%2C16.463972&query_place_id=ChIJk_805D_lPxMRQrsQ3tuR3fA,38.9411705,16.463972,,,no comprobado,,Destilados y licores,820,it,,,,,,it,calabria,catanzaro
le-moire,Le Moire,Motta Santa Lucia,Vino,"Annibale, Shemale, Mute, Zaleuco","Contrada Strivillati snc, SS 616 km 11.4","Le Moire gestisce un'unità produttiva a Motta Santa Lucia, dove produce Annibale, Shemale, Mute e Zaleuco.",,+393713381919,info@lemoire.it,https://lemoire.it/,,,https://www.google.com/maps/search/?api=1&query=39.0959067%2C16.2844303&query_place_id=ChIJh5mOCzfsPxMRwzOl4tvcbrU,39.0959067,16.2844303,,,sí,ecommerce,,2494,it,,,,,,it,calabria,catanzaro
dell-aera-vigneti-cantina,Dell'Aera Vigneti & Cantina,Soveria Simeri,Vino,"Krio, Grandane, Semirus, Kometes, Vanitas",Località Grandine snc,"Dell'Aera Vigneti & Cantina gestisce un'unità produttiva a Soveria Simeri, dove produce Krio, Grandane, Semirus, Kometes e Vanitas.",,+393292021807,,https://dellaeravini.it/,,,https://www.google.com/maps/search/?api=1&query=38.9066886%2C16.7119714&query_place_id=ChIJK833WTcFQBMR0HlzT-Ist-0,38.9066886,16.7119714,,,no comprobado,,,1659,it,,,,,,it,calabria,catanzaro
caseificio-mancuso,Caseificio Mancuso,Catanzaro,Lácteos y quesos,"provola, pecorino, burrini, mozzarella, ricotta, fiordilatte","Viale Isonzo 6, 88100 Catanzaro CZ",Caseificio familiare di Catanzaro che produce e vende formaggi freschi e stagionati e prodotti lattiero-caseari ottenuti da latte di provenienza locale.,Todos los días 07:30-13:00 y 16:30-20:30,+39096161054,luigi@caseificiomancuso.com,https://www.caseificiomancuso.com/,https://www.facebook.com/caseificiomancuso/,https://www.instagram.com/caseificio_mancuso/,https://www.google.com/maps/search/?api=1&query=Caseificio%20Mancuso%2C%20Viale%20Isonzo%206%2C%2088100%20Catanzaro%20CZ&query_place_id=ChIJ7afE28oGQBMRr6TfvVJeDFk,38.91000,16.58750,,,no,,,1233,it,,,,,,it,calabria,catanzaro
caseificio-brizzi,Caseificio Brizzi,Curinga,Lácteos y quesos,"caciocavallo, schiacciatella, caciosoppressata, salumi","Contrada Laganello snc, 88022 Curinga CZ","SA.DO. SRL gestisce il Caseificio Brizzi a conduzione familiare di Curinga, che produce formaggi calabresi e salumi con vendita diretta online.",,+393520069947,info@caseificiobrizzi.com,https://caseificiobrizzi.com/,,https://www.instagram.com/caseificio_brizzi/,,38.82667,16.31389,,,sí,ecommerce,Carne,979,it,,,,,,it,calabria,catanzaro
caseificio-corapi,Caseificio Corapi,Lamezia Terme,Lácteos y quesos,formaggi e latticini artigianali da latte calabrese,"Via Calleri 18, 88046 Lamezia Terme CZ","Corapi Vittorio & C. produce formaggi artigianali e prodotti lattiero-caseari a Lamezia Terme dal 1968, utilizzando latte proveniente da aziende agricole calabresi.",,+39096851032,caseificiocorapi@tiscali.it,https://www.caseificiocorapi.it/,,,,38.96667,16.30000,,,no,,,1037,it,,,,,,it,calabria,catanzaro
abz-tenuta-arpa,A.B.Z. Tenuta Arpa,Maida,Lácteos y quesos,"pecorino fresco y curado, provola, scamorza, ricotta","Località Arpa, 88025 Maida CZ","Cooperativa agricola Tenuta Arpa che alleva bestiame e trasforma il proprio latte in prodotti di latte di pecora, formaggi a pasta filata e ricotta, oltre al proprio olio extravergine di oliva.",,+393791157563,info@abztenutaarpa.it,https://www.abztenutaarpa.it/,,,,38.85000,16.36667,,,sí,ecommerce,Aceite,14,it,,,,,,it,calabria,catanzaro
ro-vi-lat,RO.VI.LAT,San Vito sullo Ionio,Lácteos y quesos,"latticini freschi, formaggi freschi e stagionati","Via Fulvio Palmieri 82, 88067 San Vito sullo Ionio CZ","La famiglia Rocca gestisce il caseificio RO.VI.LAT di San Vito sullo Ionio, trasformando il latte locale in latticini freschi e formaggi.",,+39096796832,ro.vi.lat@libero.it,https://www.rovilat.it/,,,https://www.google.com/maps/search/?api=1&query=RO.VI.LAT%2C%20Via%20Fulvio%20Palmieri%2082%2C%2088067%20San%20Vito%20sullo%20Ionio%20CZ&query_place_id=ChIJp6cUBBdRFRMRwWeeJYiEYOA,38.71824,16.39023,,pendiente,no comprobado,,,3041,it,,,,,,it,calabria,catanzaro
dedoni,Dedoni,Squillace,Lácteos y quesos,"pecorini frescos y curados, provola, scamorza, caciocavallo, quesos de cabra y vaca","Contrada Pratora, 88069 Squillace CZ","L'azienda familiare Dedoni trasforma il latte calabrese nel proprio caseificio di Squillace in più di 60 formaggi a marchio proprio, comprese linee senza lattosio, e li vende online.",,+393476930979,info@dedoni.it,https://www.dedoni.it/,,,,38.78333,16.51667,,,sí,ecommerce,,1647,it,,,,,,it,calabria,catanzaro
caseificio-sila,Caseificio Sila,Catanzaro,Lácteos y quesos,"provola, burrino, scamorza, burro, formaggio stagionato","Via Antonio Casolini 1, 88100 Catanzaro CZ","Caseificio di Catanzaro con cinquant'anni di esperienza nella produzione di formaggi a pasta filata di latte vaccino, burro e formaggi stagionati per la distribuzione diretta e su larga scala.",,+39096161167,caseificiosila@virgilio.it,https://www.caseificiosila.com/,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Sila%2C%20Via%20Antonio%20Casolini%201%2C%2088100%20Catanzaro%20CZ&query_place_id=ChIJ1WuEMMsGQBMRoBoB2QBrgiA,38.91000,16.58750,,,no,,,1376,it,,,,,,it,calabria,catanzaro
