slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta
bodegas-jose-luis-ferrer-binissalem,Bodegas José Luis Ferrer,Binissalem,Bodega,"Vinos tintos de uva Manto Negro, Blancos de uva Prensal Blanc","Carrer del Conquistador, 103, 07350 Binissalem, Mallorca","Bodega de Binissalem inscrita en la D.O. Binissalem. Elabora tintos de manto negro y blancos de prensal blanc, y vende en tienda propia con envío a Baleares, península y UE.",Consultar web o redes sociales,+34971511050,info@vinosferrer.com,https://www.vinosferrer.com,https://www.facebook.com/bodegasjoseluisferrer/,https://www.instagram.com/bodegasjoseluisferrer/,https://www.google.com/maps/search/?api=1&query=Bodegas%20Jos%C3%A9%20Luis%20Ferrer%2C%20Carrer%20del%20Conquistador%2C%20103%2C%2007350%20Binissalem%2C%20Mallorca,39.6860135,2.8505256,/productores/illes-balears/baleares/bodegas-jose-luis-ferrer-binissalem.webp,verificado,sí,ecommerce
macia-batle-santa-maria-del-cami,Macià Batle,Santa Maria del Camí,Bodega,"Vino Crianza Macià Batle, Vinos rosados y blancos seleccionados","Camí de Coanegra, s/n, 07320 Santa Maria del Camí, Mallorca","Bodega familiar de Santa Maria del Camí, en el Camí de Coanegra, con viñedo propio y tienda online con envío. Elabora crianzas, blancos y rosados con variedades autóctonas.",Consultar web o redes sociales,+34971140014,info@maciabatle.com,https://www.maciabatle.com,https://www.facebook.com/maciabatle.mallorca/,https://www.instagram.com/maciabatle/,https://www.google.com/maps/search/?api=1&query=Maci%C3%A0%20Batle%2C%20Cam%C3%AD%20de%20Coanegra%2C%20s/n%2C%2007320%20Santa%20Maria%20del%20Cam%C3%AD%2C%20Mallorca,39.6534127,2.7762636,/productores/illes-balears/baleares/macia-batle-santa-maria-del-cami.webp,verificado,sí,ecommerce
vins-nadal-binissalem,Vins Nadal,Binissalem,Bodega,"Vinos ecológicos Albaflor, Vinos tintos Coupage y varietales","Carrer Ramon Llull, 2, 07350 Binissalem, Mallorca","Bodega de Binissalem inscrita en la D.O. Binissalem, conocida por la marca Albaflor. Elabora blancos, tintos y coupages con variedades autóctonas.",Lun-Vie 09:00–17:00; pedidos mediante formulario web,+34971511090,bodega@vinsnadal.es,https://www.vinsnadal.es,https://www.facebook.com/vins.nadal/,https://www.instagram.com/vinsnadal/,https://www.google.com/maps/search/?api=1&query=Vins%20Nadal%2C%20Carrer%20Ramon%20Llull%2C%202%2C%2007350%20Binissalem%2C%20Mallorca,39.6854913,2.8444057,/productores/illes-balears/baleares/vins-nadal-binissalem.webp,verificado,sí,email
bodega-biniagual-binissalem,Bodega Biniagual,Binissalem,Bodega,"Vino tinto Biniagual Gran Verán, Vinos blancos jóvenes","Camí Vell de Muro, s/n, llogaret de Biniagual, 07350 Binissalem, Mallorca","Bodega del llogaret de Biniagual, en el término de Binissalem, inscrita en la D.O. Binissalem. Elabora los tintos Finca Biniagual, Verán y Gran Verán y los Memòries de Biniagual.",Consultar web o redes sociales,+34971870111,,https://finca-biniagual.com,https://www.facebook.com/bodegabiniagual/,https://www.instagram.com/bodegabiniagual/,https://www.google.com/maps/search/?api=1&query=Bodega%20Biniagual%2C%20Cam%C3%AD%20Vell%20de%20Muro%2C%20s%2Fn%2C%20llogaret%20de%20Biniagual%2C%2007350%20Binissalem%2C%20Mallorca,39.6674075,2.8762019,/productores/illes-balears/baleares/bodega-biniagual-binissalem.webp,verificado,sí,marketplace
can-majoral-algaida,Can Majoral,Algaida,Bodega,"Vinos ecológicos Can Majoral, Galdent, Butibalausí","Carreró des Campanar, s/n, 07210 Algaida, Mallorca","Celler familiar de Algaida, pionero de la viticultura ecológica en Mallorca. Elabora tintos, blancos y rosados con manto negro, callet y variedades recuperadas.",Lun-Vie 09:00–17:00; Sab 10:00–13:00 (visitas concertadas),+34971665867,info@canmajoral.com,https://www.canmajoral.com,https://www.facebook.com/canmajoral/,https://www.instagram.com/canmajoral/,https://www.google.com/maps/search/?api=1&query=Can%20Majoral%2C%20Carrer%C3%B3%20des%20Campanar%2C%20s%2Fn%2C%2007210%20Algaida%2C%20Mallorca,39.5573469,2.8891241,/productores/illes-balears/baleares/can-majoral-algaida.webp,verificado,no,
jaume-de-puntiro-santa-maria-del-cami,Jaume de Puntiró,Santa Maria del Camí,Bodega,"Vinos ecológicos Jaume de Puntiró, Vino dulce de uva moscatel","Plaça Nova, 23, 07320 Santa Maria del Camí, Mallorca",Celler familiar de Santa Maria del Camí inscrito en la D.O. Binissalem y certificado en ecológico por el CBPAE. Elabora vinos artesanales de producción limitada y vende en su botiga online.,Consultar web o redes sociales,+34606429023,pere@vinsjaumedepuntiro.com,https://vinsjaumedepuntiro.com,https://www.facebook.com/jaumedepuntiro/,https://www.instagram.com/jaumedepuntiro/,https://www.google.com/maps/search/?api=1&query=Jaume%20de%20Puntir%C3%B3%2C%20Pla%C3%A7a%20Nova%2C%2023%2C%2007320%20Santa%20Maria%20del%20Cam%C3%AD%2C%20Mallorca,39.6489483,2.7776576,,verificado,sí,ecommerce
bodegas-miquel-oliver-petra,Bodegas Miquel Oliver,Petra,Bodega,"Vino tinto Aia, Vino blanco Son Caló de uva Prensal","Carretera Petra-Santa Margalida, km 1,8, 07520 Petra, Mallorca","Bodega familiar de Petra, en el Pla de Mallorca, con viñedo propio y visitas y catas concertadas.",Pedidos por teléfono o correo electrónico; visitas con reserva,+34971561117,bodega@miqueloliver.com,https://miqueloliver.com,https://www.facebook.com/bodegasmiqueloliver/,https://www.instagram.com/bodegamiqueloliver/,https://www.google.com/maps/search/?api=1&query=Bodegas%20Miquel%20Oliver%2C%20Carretera%20Petra-Santa%20Margalida%2C%20km%201%2C8%2C%2007520%20Petra%2C%20Mallorca,39.61422,3.11181,/productores/illes-balears/baleares/bodegas-miquel-oliver-petra.webp,verificado,sí,telefono|email
pere-seda-manacor,Pere Seda,Manacor,Bodega,"Vino rosado Pere Seda Novell, Vinos de mesa de alta calidad","Carrer del Cid Campeador, 22, 07500 Manacor, Mallorca","Bodega histórica de Manacor inscrita en la D.O.P. Pla i Llevant, con planta también en el polígono de Son Oms. Tienda online con envío a España.",Consultar web o redes sociales,+34971550219,info@pereseda.com,https://www.pereseda.com,https://www.facebook.com/pereseda.vins/,https://www.instagram.com/peresedabodegas/,https://www.google.com/maps/search/?api=1&query=Pere%20Seda%2C%20Carrer%20del%20Cid%20Campeador%2C%2022%2C%2007500%20Manacor%2C%20Mallorca,39.5684791,3.2000698,/productores/illes-balears/baleares/pere-seda-manacor.webp,verificado,sí,ecommerce
vins-miquel-gelabert-manacor,Vins Miquel Gelabert,Manacor,Bodega,"Vino Torrent Negre, Gran Vinya Son Caules, Vinos blancos envejecidos en barrica","Carrer d'en Salas, 50, 07500 Manacor, Mallorca","Celler de Manacor inscrito en la D.O.P. Pla i Llevant, conocido por la gama Golós. Vende su vino en tienda propia con carrito y precios publicados.",Consultar web o redes sociales,+34971821444,info@vinsmiquelgelabert.com,https://vinsmiquelgelabert.com,https://www.facebook.com/VinsMiquelGelabert/,https://www.instagram.com/vinsmiquelgelabert/,https://www.google.com/maps/search/?api=1&query=Vins%20Miquel%20Gelabert%2C%20Carrer%20d%27en%20Salas%2C%2050%2C%2007500%20Manacor%2C%20Mallorca,39.57,3.20889,/productores/illes-balears/baleares/vins-miquel-gelabert-manacor.webp,verificado,sí,ecommerce
toni-gelabert-manacor,Toni Gelabert,Manacor,Bodega,"Vino ecológico Fangos, Illumina, Vinos biodinámicos certificados","Camada dels Horts de Llodrà, km 1,3, carretera Manacor-Felanitx, 07500 Manacor, Mallorca","Celler de Manacor inscrito en la D.O.P. Pla i Llevant desde 1999, con viñedo en cultivo biodinámico y ecológico. Visitas solo con cita previa.",Visitas concertadas bajo reserva,+34971552409,info@vinstonigelabert.com,http://www.vinstonigelabert.com/,https://www.facebook.com/vinstonigelabert/,https://www.instagram.com/vinstonigelabert/,https://www.google.com/maps/search/?api=1&query=Toni%20Gelabert%2C%20Camada%20dels%20Horts%20de%20Llodr%C3%A0%2C%20km%201%2C3%2C%20carretera%20Manacor-Felanitx%2C%2007500%20Manacor%2C%20Mallorca,39.5420251,3.1837061,,parcial,no comprobado,
