slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
hilo-coffee-mill-market-the-mill,Hilo Coffee Mill Market @ The Mill,Mountain View,Café,Hawaii-grown coffee,"17-995 Volcano Rd, Mountain View, Hawaii 96771",,,,,,,,,,,,pendiente,no comprobado,,,1655,,,,,,,us,pacific,hawaii,,,,,,
aloun-farms,Aloun Farms,Kapolei,Fruta y verdura,Seasonal fruit and vegetables,,"Aloun Farms grows and markets Oʻahu produce, including seasonal vegetables and fruit, through its Kapolei operation.",,,info@alounfarms.com,https://alounfarms.com/,https://www.facebook.com/AlounFarmsHawaii/,https://www.instagram.com/alounfarmshawaii/,,,,/productores/us/pacific/hawaii/aloun-farms.webp,pendiente,sí,ecommerce,,109,en,,,,,,us,pacific,hawaii,,,,,,
greenwell-farms,Greenwell Farms,Kealakekua,Café,Kona coffee,,"Greenwell Farms grows, processes, and roasts Kona coffee at its Kealakekua estate, with farm tours and direct sales.",,+18083239616,,https://greenwellfarms.com/,https://www.facebook.com/greenwellfarms/,https://www.instagram.com/greenwellfarms/,,,,/productores/us/pacific/hawaii/greenwell-farms.webp,pendiente,sí,ecommerce,,1494,en,,,,,,us,pacific,hawaii,,,,,,
hala-tree-coffee,Hala Tree Coffee,Captain Cook,Café,100% Kona coffee,,Hala Tree Coffee cultivates and roasts 100% Kona coffee at its Captain Cook farm.,,+18082385005,sales@halatreecoffee.com,https://halatreecoffee.com/,https://www.facebook.com/halatree100Konacoffee/,https://www.instagram.com/halatreecafe/,,,,,pendiente,sí,ecommerce,,1526,en,,,,,,us,pacific,hawaii,,,,,,
mountain-thunder-coffee-plantation,Mountain Thunder Coffee Plantation,Kailua-Kona,Café,Kona coffee,,Mountain Thunder Coffee Plantation produces Kona coffee at a working plantation in the Kailua-Kona coffee belt.,,,,https://mountainthunder.com/,https://www.facebook.com/mountainthunder/,https://www.instagram.com/mountainthunder/,,,,/productores/us/pacific/hawaii/mountain-thunder-coffee-plantation.webp,pendiente,sí,ecommerce,,2309,en,,,,,,us,pacific,hawaii,,,,,,
rusty-s-hawaiian,Rusty's Hawaiian,Pahala,Café,Hawaii-grown coffee,,"Rusty’s Hawaiian handles its coffee from harvest through roasting, producing Hawaii-grown coffee in Pāhala.",,,,https://rustyshawaiian.com/,https://www.facebook.com/RustysHawaiian/,https://www.instagram.com/rustyshawaiian/,,,,/productores/us/pacific/hawaii/rusty-s-hawaiian.webp,pendiente,sí,ecommerce,,2869,en,,,,,,us,pacific,hawaii,,,,,,
kauai-coffee-company,Kauai Coffee Company,Kalaheo,Café,Kauaʻi coffee,,"Kauai Coffee Company grows and sells coffee cultivated on Kauaʻi, from its large Kalaheo estate.",,,info@kauaicoffee.com,https://kauaicoffee.com/,https://www.facebook.com/kauaicoffeeco/,https://www.instagram.com/kauaicoffeeco/,,,,/productores/us/pacific/hawaii/kauai-coffee-company.webp,pendiente,sí,ecommerce,,1878,en,,,,,,us,pacific,hawaii,,,,,,
mauigrown-coffee,MauiGrown Coffee,Lahaina,Café,Maui-grown coffee,,"MauiGrown Coffee produces and roasts coffee grown on Maui, connecting its Lahaina operation to the island’s coffee heritage.",,,,https://mauigrowncoffee.com/,,,,,,/productores/us/pacific/hawaii/mauigrown-coffee.webp,pendiente,no comprobado,,,2182,en,,,,,,us,pacific,hawaii,,,,,,
big-island-coffee-roasters,Big Island Coffee Roasters,Mountain View,Café,Hawaii-grown coffee,,Big Island Coffee Roasters roasts Hawaii coffees in small batches and sells them directly from its Mountain View operation.,,+18089686228,aloha@bigislandcoffeeroasters.com,https://bigislandcoffeeroasters.com/,https://www.facebook.com/bigislandcoffeeroasters/,https://www.instagram.com/bigislandcoffeeroasters/,,,,/productores/us/pacific/hawaii/big-island-coffee-roasters.webp,pendiente,sí,ecommerce,,404,en,,,,,,us,pacific,hawaii,,,,,,
heavenly-hawaiian-coffee-farm,Heavenly Hawaiian Coffee Farm,Holualoa,Café,Kona coffee,,Heavenly Hawaiian Coffee Farm grows Kona coffee at its Holualoa farm and offers the crop through its own coffee business.,,,,https://heavenlyhawaiian.com/,,,,,,,pendiente,no comprobado,,,1592,en,,,,,,us,pacific,hawaii,,,,,,
buddha-s-cup-coffee,Buddha's Cup Coffee,Holualoa,Café,100% Kona coffee,"78-1377 Bishop Rd, Holualoa, Hawaii, 96725, US",Buddha’s Cup Coffee grows 100% Kona coffee at its Holualoa estate and sells roasted coffee through its own shop.,,+18083226712,info@buddhascup.com,https://buddhascup.com/,https://www.facebook.com/BuddhasCupCoffee/,https://www.instagram.com/buddhascup/,,,,/productores/us/pacific/hawaii/buddha-s-cup-coffee.webp,pendiente,sí,ecommerce,,626,en,,,,,,us,pacific,hawaii,,,,,,
kona-coffee-tea,Kona Coffee & Tea,Kailua-Kona,Café,Kona coffee and Hawaii-grown tea,,Kona Coffee & Tea sells Kona coffee and Hawaii-grown tea through its Kailua-Kona business and direct online channel.,,,kctc@konacoffeeandtea.com,https://konacoffeeandtea.com/,https://www.facebook.com/konacoffeetea/,https://www.instagram.com/konacoffeeandtea/,,,,/productores/us/pacific/hawaii/kona-coffee-tea.webp,pendiente,sí,ecommerce,,1933,en,,,,,,us,pacific,hawaii,,,,,,
koloa-rum-company,Kōloa Rum Company,Kalaheo,Destilados y licores,Rum and craft spirits,,Kōloa Rum Company distills rum and other spirits from Hawaii agricultural ingredients at its Kauaʻi operation.,,,,https://koloarum.com/,,,,,,,pendiente,no comprobado,,,1930,en,,,,,,us,pacific,hawaii,,,,,,
kumu-farms,Kumu Farms,Waikapu,Fruta y verdura,Organic and seasonal produce,,Kumu Farms grows certified-organic and conventional produce on Maui.,,+18082803262,,https://kumufarms.com/,https://www.facebook.com/kumufarms/,https://www.instagram.com/kumufarms/,,,,/productores/us/pacific/hawaii/kumu-farms.webp,pendiente,sí,ecommerce,,1948,en,,,,,,us,pacific,hawaii,,,,,,
blue-ocean-mariculture,Blue Ocean Mariculture,Kailua-Kona,Pescado,Hawaiian Kanpachi,,Blue Ocean Mariculture raises Hawaiian Kanpachi in offshore marine pens near Hawaiʻi Island and supplies the fish to food-service customers.,,+18083318222,feedback@bofish.com,https://bofish.com,https://www.facebook.com/HawaiianKanpachi/,https://www.instagram.com/hawaiiankanpachi/,,,,/productores/us/pacific/hawaii/blue-ocean-mariculture.webp,pendiente,no comprobado,,,477,en,,,,,,us,pacific,hawaii,,,,,,
big-island-abalone,Big Island Abalone,Kailua-Kona,Pescado,Farmed abalone,"73-357 Makako Bay Drive Kailua-Kona, HI, 96740 United States",Big Island Abalone raises abalone in a Kailua-Kona aquaculture facility using Hawaii seawater.,,+18083340034,sales3@bigislandabalone.com,https://bigislandabalone.com,https://www.facebook.com/bigislandabalone/,https://www.instagram.com/bigislandabalone/,,,,,pendiente,no comprobado,,,398,en,,,,,,us,pacific,hawaii,,,,,,
kauai-shrimp,Kauai Shrimp,Kekaha,Pescado,Freshwater prawns,,Kauai Shrimp raises freshwater prawns in Kauaʻi for local seafood sales.,,,,https://kauaishrimp.com,https://www.facebook.com/kauaishrimp/,https://www.instagram.com/kauaishrimp/,,,,/productores/us/pacific/hawaii/kauai-shrimp.webp,pendiente,no comprobado,,,1882,en,,,,,,us,pacific,hawaii,,,,,,
big-island-bees,Big Island Bees,Captain Cook,Miel,Raw Hawaiian honey,,Big Island Bees keeps hives in the Kona district and produces raw Hawaiian honey for direct sales.,,,,https://bigislandbees.com/,https://www.facebook.com/bigislandbees/,https://www.instagram.com/BigIslandBees/,,,,/productores/us/pacific/hawaii/big-island-bees.webp,pendiente,sí,ecommerce,,400,en,,,,,,us,pacific,hawaii,,,,,,
hawaiian-rainbow-bees,Hawaiian Rainbow Bees,Honolulu,Miel,Raw honey and hive products,,Hawaiian Rainbow Bees maintains Oʻahu apiaries and sells raw honey and other hive products.,,,,https://rainbowbees.com/,,https://www.instagram.com/hawaiianrainbowbees/,,,,/productores/us/pacific/hawaii/hawaiian-rainbow-bees.webp,pendiente,sí,ecommerce,,1572,en,,,,,,us,pacific,hawaii,,,,,,
raw-hawaiian-honey-company,Raw Hawaiian Honey Company,Kamuela,Miel,Raw Hawaiian honey,,Raw Hawaiian Honey Company produces raw honey from Hawaiian hives and sells it through its own online business.,,,,https://rawhawaiianhoney.com/,,,,,,/productores/us/pacific/hawaii/raw-hawaiian-honey-company.webp,pendiente,sí,ecommerce,,2728,en,,,,,,us,pacific,hawaii,,,,,,
hi-honey-farm,Hi Honey Farm,Honolulu,Miel,Raw honey and hive products,,Hi Honey Farm produces raw honey and hive products in Honolulu and offers public bee education.,,,,https://hihoneyfarm.com/,https://www.facebook.com/hihoneybees/,https://www.instagram.com/hihoneyfarm/,,,,/productores/us/pacific/hawaii/hi-honey-farm.webp,pendiente,sí,ecommerce,,1617,en,,,,,,us,pacific,hawaii,,,,,,
ginger-ridge-farms,Ginger Ridge Farms,Mountain View,Fruta y verdura,seasonal fruit and vegetables,"18-389 Volcano Hwy, Mountain View , Hawaii 96771",,,,,,,,,,,,pendiente,no comprobado,,,1418,,,,,,,us,pacific,hawaii,,,,,,
kauai-kunana-inc-dba-kauai-kunana-dairy-and-farm,"Kauai Kunana, Inc. dba Kauai Kunana Dairy and Farm",Kilauea,Lácteos y quesos,farmstead dairy products,"4552 Kapuna Road, Kilauea, Hawaii 96754",,,,,,,,,,,,pendiente,no comprobado,,,1881,,,,,,,us,pacific,hawaii,,,,,,
