slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
b-p-hitz-fruit-farm,B & P Hitz Fruit Farm,Woodburn,Frutos secos,Cherries; apples; walnuts,"14070 Wilco Hwy, Woodburn, OR 97071","B & P Hitz Fruit Farm uses organic practices and offers pick-your-own cherries, plus apples and walnuts for sale.",,,,,,,,45.12377801589844,-122.80220302883637,,pendiente,no comprobado,,,235,en,,,,,,us,pacific,oregon
black-tansy-farm,Black Tansy Farm,Springfield,Carne,Pasture-raised meat; custom meat boxes,"4681 Jasper Road, Springfield, OR, USA",Black Tansy Farm sells meat from its family farm through a monthly CSA and custom meat boxes.,,,,,,,,44.030158,-122.953591,,pendiente,sí,ecommerce,,443,en,,,,,,us,pacific,oregon
dd-ranch,DD Ranch,Terrebonne,Miel,Honey; eggs; seasonal produce; preserves,"3836 NE Smith Rock Way, Terrebonne, OR 97760","DD Ranch sells seasonal fruit and vegetables, preserves, farm-produced honey, fresh local eggs and crafts at its farm market.",,,,,,,,44.34379100536174,-121.12324596434982,,pendiente,no comprobado,,,1018,en,,,,,,us,pacific,oregon
don-smith-tree-farm,Don Smith Tree Farm,Estacada,Fruta y verdura,Blueberries,"22509 S. Stormer Road, Estacada, OR 97023",Don Smith Tree Farm offers seasonal blueberry picking in Estacada.,,,,,,,,45.311396481612384,-122.40662782114515,,pendiente,no comprobado,,,1076,en,,,,,,us,pacific,oregon
fields-farm,Fields Farm,Bend,Fruta y verdura,Seasonal vegetables; berries,"61915 Pettigrew Rd, Bend, OR 97702",Fields Farm sells freshly harvested vegetables and berries through its Bend farm store from May through November.,,,,,,,,44.0484867,-121.2687939,,pendiente,no comprobado,,,1260,en,,,,,,us,pacific,oregon
heikes-farms,Heikes Farms,Hillsboro,Fruta y verdura,Berries,"9400 SW Heikes Drive, Hillsboro, OR 97123",Heikes Farms offers both pick-your-own and ready-picked berries.,,,,,,,,45.44241300571821,-122.95948499951487,,pendiente,no comprobado,,,1598,en,,,,,,us,pacific,oregon
herrick-farms,Herrick Farms,Springfield,Sidra,Fresh apple cider; seasonal produce; preserves,"88088 Millican Rd, Springfield, OR 97478","Herrick Farms grows seasonal fruit and vegetables, makes fresh apple cider on site and sells preserves at its indoor market. It also offers school tours and pumpkin-patch rides.",,,,,,,,44.06151998045925,-122.82822800000582,,pendiente,no comprobado,,,1611,en,,,,,,us,pacific,oregon
koch-family-farm,Koch Family Farm,Saint Paul,Fruta y verdura,Strawberries; raspberries; pumpkins,"4745 Raybell Rd, Saint Paul, OR 97137",Koch Family Farm grows strawberries and raspberries and runs a seasonal pumpkin patch with hayrides and birthday visits.,,,,,,,,45.258319003162114,-122.96317898806333,,pendiente,no comprobado,,,1926,en,,,,,,us,pacific,oregon
deschutes-brewery,Deschutes Brewery,Bend,Cerveza,IPAs; pale ales; lagers; porters; non-alcoholic beers,,"Deschutes Brewery is an employee- and family-owned Bend brewery founded in 1988, producing beer across styles from IPAs and lagers to its Black Butte Porter.",,,,https://www.deschutesbrewery.com/,https://www.facebook.com/deschutesbrewery/,https://www.instagram.com/deschutesbrewery/,,,,/productores/us/pacific/oregon/deschutes-brewery.webp,,sí,ecommerce,,1049,en,,,,,,us,pacific,oregon
pelican-brewing-company,Pelican Brewing Company,Pacific City,Cerveza,IPAs; lagers; ales; craft sodas,"33180 Cape Kiwanda Dr, Pacific City, OR 97135","Pelican Brewing Company began at its Pacific City brewpub, where it still brews beer beside the Oregon coast.",,+15039657007,,https://pelicanbrewing.com/,,,,45.2151367,-123.9705112,/productores/us/pacific/oregon/pelican-brewing-company.webp,,no comprobado,,,2566,en,,,,,,us,pacific,oregon
