slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta
almalech,Almalech,Salillas,Aceite,aceite de oliva virgen extra,"22110 Salillas, Huesca","Productor local de la provincia de Huesca dedicado a aceite de oliva virgen extra, incorporado desde directorios agroalimentarios altoaragoneses.",Consultar web,+34678658900,almalech@almalech.es,https://almalech.es,,,https://www.google.com/maps/search/?api=1&query=Finca%20Almalech%20-%20Salillas%20(Grupo%20Mazana)%2C%2022110%20Salillas%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJgXRvEAB9WA0RrT34IWegFYE,41.9758491,-0.1493506,/productores/aragon/huesca/almalech.webp,pendiente,no comprobado,
aceites-noguero,Aceites Noguero,Barbastro,Aceite,aceite de oliva virgen extra,"Pol. Ind. Valle del Cinca, 32, 22300 Barbastro, Huesca","Productor local de la provincia de Huesca dedicado a aceite de oliva virgen extra, incorporado desde directorios agroalimentarios altoaragoneses.",Consultar web,+34661130168,jgil@noguerosomontano.com,https://noguerosomontano.com,,https://www.instagram.com/aceitesnoguerosomontano,https://www.google.com/maps/search/?api=1&query=Aceites%20Noguero%2C%20Pol.%20Ind.%20Valle%20del%20Cinca%2C%2032%2C%2022300%20Barbastro%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJy-iisJiEpxIRvJgTotIwsjY,42.0040626,0.1296734,/productores/aragon/huesca/aceites-noguero.png,pendiente,no comprobado,
aceites-palacio,Aceites Palacio,Alberuela de Tubo,Aceite,aceite de oliva virgen extra,"C. San Lorenzo, 1, 22212 Alberuela de Tubo, Huesca","Productor local de la provincia de Huesca dedicado a aceite de oliva virgen extra, incorporado desde directorios agroalimentarios altoaragoneses.",Consultar web,+34670395151,aceitespalacio@aceitespalacio.com,https://www.aceitespalacio.com,,https://www.instagram.com/aceitespalacio,https://www.google.com/maps/search/?api=1&query=Aceites%20Palacio%2C%20C.%20San%20Lorenzo%2C%201%2C%2022212%20Alberuela%20de%20Tubo%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJBaN63e-JWA0ROBk1MzYJaSs,41.908246,-0.214615,/productores/aragon/huesca/aceites-palacio.jpg,pendiente,no comprobado,
aceites-satue,Aceites Satué,Algayón,Aceite,aceite de oliva virgen extra,"C. Tamarite, 22559 Algayón, Huesca","Productor local de la provincia de Huesca dedicado a aceite de oliva virgen extra, incorporado desde directorios agroalimentarios altoaragoneses.",Consultar web,+34609393657,info@aceitessatue.com,https://www.aceitessatue.com,,,https://www.google.com/maps/search/?api=1&query=Aceites%20Satu%C3%A9%2C%20C.%20Tamarite%2C%2022559%20Algay%C3%B3n%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJjzMVMKkOpxIRtyVACO0BmgY,41.835689,0.380203,/productores/aragon/huesca/aceites-satue.png,pendiente,no comprobado,
flor-de-sal-shio,Flor de sal & Shio,Alcolea de Cinca,Aceite,aceite de oliva virgen extra,"Av. del Sol, 1, 22410 Alcolea de Cinca, Huesca","Productor local de la provincia de Huesca dedicado a aceite de oliva virgen extra, incorporado desde directorios agroalimentarios altoaragoneses.",Consultar web,+34667219606,flordesal@aceiteflordesal.com,https://aceiteflordesal.com,,,https://www.google.com/maps/search/?api=1&query=ACEITE%20FLOR%20DE%20SAL%20%26%20SHIO%2C%20Av.%20del%20Sol%2C%201%2C%2022410%20Alcolea%20de%20Cinca%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJT7PCEVVlpxIRRbEYd6s1VsE,41.7227928,0.1149631,,pendiente,no comprobado,
ecostean,Ecostean,Costean,Aceite,aceite de oliva virgen extra ecológico,"Pl. Portal, 11, 22312 Costean, Huesca","Productor local de la provincia de Huesca dedicado a aceite de oliva virgen extra ecológico, incorporado desde directorios agroalimentarios altoaragoneses.",Consultar web,+34619664354,carlosj@ecostean.com,https://www.ecostean.com,,,https://www.google.com/maps/search/?api=1&query=ECOSTEAN%2C%20Pl.%20Portal%2C%2011%2C%2022312%20Costean%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJpRKOWPaPpxIRQqRE7bVqsZU,42.0883389,0.1790768,/productores/aragon/huesca/ecostean.jpg,pendiente,no comprobado,
molino-de-bolea,Molino de Bolea,Bolea,Aceite,aceite de oliva virgen extra,"C. Carretera, 2, 22160 Bolea, Huesca","Productor local de la provincia de Huesca dedicado a aceite de oliva virgen extra, incorporado desde directorios agroalimentarios altoaragoneses.",Consultar web,+34606895605,info@aceitedebolea.es,http://www.aceitedebolea.es,,,https://www.google.com/maps/search/?api=1&query=Molino%20de%20Olivas%20de%20Bolea%2C%20C.%20Carretera%2C%202%2C%2022160%20Bolea%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJyT32X6M1WA0RLeF5YNTSC3s,42.259556,-0.555281,,pendiente,no comprobado,
azafran-de-sobrarbe,Azafrán de Sobrarbe,Laspuña,Azafrán,azafrán artesano,"C/ Única, s/n, Ceresa, Laspuña","Productor local de la provincia de Huesca dedicado a azafrán artesano, incorporado desde listados agroalimentarios de proximidad.",Consultar web,+34638712936,info@azafrandesobrarbe.com,https://www.azafrandesobrarbe.com,,,https://www.google.com/maps/search/?api=1&query=Azafr%C3%A1n%20de%20Sobrarbe%2C%20Calle%20%C3%9Anica%2C%20s%2Fn%2C%2022361%20Ceresa%2C%20Laspu%C3%B1a%2C%20Huesca%2C%20Espa%C3%B1a,42.5076,0.1785,,pendiente,no comprobado,
eboca,Eboca,Cuarte,Café,café de tueste y vending de proximidad,"Autovía Zaragoza - Huesca Km. 356, 22197 Cuarte, Huesca","Productor local de la provincia de Huesca dedicado a café de tueste y vending de proximidad, incorporado desde listados agroalimentarios de proximidad.",Consultar web,+34900200098,eboca@eboca.com,https://eboca.com/,,,https://www.google.com/maps/search/?api=1&query=Eboca%2C%20Autov%C3%ADa%20Zaragoza%20-%20Huesca%20Km.%20356%2C%2022197%20Cuarte%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJvclDDnlFWA0RXxxxz9ZednE,42.1131477,-0.4433999,,pendiente,no comprobado,
carnicas-ferrer,Cárnicas Ferrer,Huesca,Charcutería,derivados cárnicos y platos preparados,"Rda. Salas, 1, 22005 Huesca",Productor local de la provincia de Huesca especializado en derivados cárnicos y platos preparados y elaboración cárnica de proximidad.,Consultar web,+34607971036,carnicasferrer@carnicasferrer.com,https://www.carnicasferrer.com,,,https://www.google.com/maps/search/?api=1&query=C%C3%A1rnicas%20Andr%C3%A9s%20Ferrer%20e%20Hijos%2C%20Rda.%20Salas%2C%201%2C%2022005%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJYZUGkThEWA0RU5u-h9kbKvs,42.1376794,-0.4001199,/productores/aragon/huesca/carnicas-ferrer.png,pendiente,no comprobado,
