slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta
4-oleum-torrecilla-de-alcaniz,4.Oleum,Torrecilla de Alcañiz,Aceite,aceite de oliva virgen extra,"Calle Horno, 16, Torrecilla de Alcañiz, Teruel 44640","4.Oleum es un productor local de la provincia de Teruel dedicado a aceite de oliva virgen extra, incorporado desde directorios agroalimentarios aragoneses y revisado para este CSV provincial.",Consultar web,+34659827735,info@4oleum.com,https://www.4oleum.com/,,https://www.instagram.com/fouroleum,https://www.google.com/maps/search/?api=1&query=4.Oleum%2C%20C.%20Horno%2C%2016%2C%2044640%20Torrecilla%20de%20Alca%C3%B1iz%2C%20Teruel%2C%20Spain&query_place_id=ChIJc9SVu_VdXw0RwdNCttoqwZk,40.9603003,-0.09024549999999999,/productores/aragon/teruel/4-oleum-torrecilla-de-alcaniz.jpg,pendiente,no comprobado,
aceite-centenario-jaqbar-calaceite,Aceite Centenario JAQBAR,Calaceite,Aceitunas y encurtidos,"aceitunas, encurtidos y AOVE","Avenida Aragón, 31, Calaceite, España, Calaceite, Teruel 44610","Aceite Centenario JAQBAR es un productor local de la provincia de Teruel dedicado a aceitunas, encurtidos y AOVE, incorporado desde directorios agroalimentarios aragoneses y revisado para este CSV provincial.",Consultar web,+34669305122,aceitecentenario@gmail.com,,,https://www.instagram.com/centenarios_jaqbar,https://www.google.com/maps/search/?api=1&query=Aceite%20Centenario%20JAQBARR%2C%20Av.%20de%20Arag%C3%B3n%2C%2031%2C%2044610%20Calaceite%2C%20Teruel%2C%20Spain&query_place_id=ChIJm5r9YBpzXg0RU8JUcMDPzgs,41.01582,0.18941,/productores/aragon/teruel/aceite-centenario-jaqbar-calaceite.png,pendiente,no comprobado,
aceite-diezdedos-lledo,Aceite Diezdedos,Lledó,Aceite,aceite de oliva virgen extra,"Finca Vall de Ballestera, s/n, Lledó, Teruel 44624","Aceite Diezdedos es un productor local de la provincia de Teruel dedicado a aceite de oliva virgen extra, incorporado desde directorios agroalimentarios aragoneses y revisado para este CSV provincial.",Consultar web,+34932154413,info@diezdedos.eu,https://diezdedos.eu/,,https://www.instagram.com/aceitediezdedos,,,,/productores/aragon/teruel/aceite-diezdedos-lledo.jpg,pendiente,no comprobado,
aceite-ecologico-adakun-alacon,Aceite ecológico Adakún,Alacón,Aceite,aceite de oliva virgen extra,"Mayor, 9, Alacón, Teruel 44549","Aceite ecológico Adakún es un productor local de la provincia de Teruel dedicado a aceite de oliva virgen extra, incorporado desde directorios agroalimentarios aragoneses y revisado para este CSV provincial.",Consultar web,+34661992084,jbalquezar@gmail.com,http://www.adakun.com/,,,,,,/productores/aragon/teruel/aceite-ecologico-adakun-alacon.jpg,pendiente,no comprobado,
aceite-mi-olivo-de-apadrinaunolivo-org-oliete,Aceite Mi Olivo de Apadrinaunolivo.org,Oliete,Aceitunas y encurtidos,"aceitunas, encurtidos y AOVE","Camino de la Algecira s/n, Oliete, Teruel 44548","Aceite Mi Olivo de Apadrinaunolivo.org es un productor local de la provincia de Teruel dedicado a aceitunas, encurtidos y AOVE, incorporado desde directorios agroalimentarios aragoneses y revisado para este CSV provincial.",Consultar web,+34669848923,hola@apadrinaunolivo.org,http://www.miolivo.org/,,https://www.instagram.com/adoptaunolivo,https://www.google.com/maps/search/?api=1&query=Apadrinaunolivo.org%2C%20Camino%20de%20la%20Algecira%2C%20S%2FN%2C%2044548%20Oliete%2C%20Teruel%2C%20Spain&query_place_id=ChIJt6VHtYDeXg0RiHJm4looIBs,40.9996339,-0.6753587999999999,/productores/aragon/teruel/aceite-mi-olivo-de-apadrinaunolivo-org-oliete.jpg,pendiente,no comprobado,
aceite-royauma-alloza,Aceite Royauma,Alloza,Aceite,aceite de oliva virgen extra,"Calle carretera 1-G, Alloza, Teruel 44509","Aceite Royauma es un productor local de la provincia de Teruel dedicado a aceite de oliva virgen extra, incorporado desde directorios agroalimentarios aragoneses y revisado para este CSV provincial.",Consultar web,+34650232029,royauma@royauma.es,https://royauma.es/,,https://www.instagram.com/royauma_,https://www.google.com/maps/search/?api=1&query=ROYAUMA%2C%20Calle%20carretera%201-G%20TIENDA%20EN%20POLIGONO%2012%20PARCELA%20608%20C.%20Carretera%2C%20TeruelC.%20Carretera%2C%201%2C%20G%2C%2044509%20Alloza%2C%20Teruel%2C%20Spain&query_place_id=ChIJ8bxfjRAhXw0RNP1eHo6EAWM,40.9703117,-0.5322352,/productores/aragon/teruel/aceite-royauma-alloza.jpg,pendiente,no comprobado,
aceite-y-encurtidos-la-masada-roya-andorra,Aceite y encurtidos La Masada Roya,Andorra,Aceitunas y encurtidos,"aceitunas, encurtidos y AOVE","C/ Joaquín Galve, 11, Andorra, Teruel 44500","Aceite y encurtidos La Masada Roya es un productor local de la provincia de Teruel dedicado a aceitunas, encurtidos y AOVE, incorporado desde directorios agroalimentarios aragoneses y revisado para este CSV provincial.",Consultar web,+34627027366,info@masada-roya.es,http://www.masada-roya.es/,,https://www.instagram.com/lamasadaroya,https://www.google.com/maps/search/?api=1&query=La%20Masada%20Roya%20-%20Aceite%20de%20Oliva%20Virgen%20Extra%20D.O.%20Bajo%20Arag%C3%B3n%2C%20C.%20Don%20Joaqu%C3%ADn%20Galve%2C%2011%2C%2044500%20Andorra%2C%20Teruel%2C%20Spain&query_place_id=ChIJiVHoZ6g9Xw0RAluNBzDXmO4,40.9763611,-0.4438533,/productores/aragon/teruel/aceite-y-encurtidos-la-masada-roya-andorra.png,pendiente,no comprobado,
aceites-impelte-la-puebla-de-hijar,Aceites Impelte,La Puebla de Híjar,Aceite,aceite de oliva virgen extra,"Poligono Indrustrial Venta del Barro, Parcela G-4, Puebla de Híjar (La), Teruel","Aceites Impelte es un productor local de la provincia de Teruel dedicado a aceite de oliva virgen extra, incorporado desde directorios agroalimentarios aragoneses y revisado para este CSV provincial.",Consultar web,+34679465423,info@impelte.es,,,,https://www.google.com/maps/search/?api=1&query=Aceites%20Impelte%2C%20Paraje%20Venta%20del%20Barro%2C%203%2C%2044510%20La%20Puebla%20de%20H%C3%ADjar%2C%20Teruel%2C%20Spain&query_place_id=ChIJbRXRv-4tXw0RskVQhwIhVOA,41.2135135,-0.4632342999999999,,pendiente,no comprobado,
almazara-artal-safeito-y-el-aceite-de-marta-albalate-del-arzobispo,Almazara Artal – Safeito y El Aceite de Marta-,Albalate del Arzobispo,Aceite,aceite de oliva virgen extra,"Polígono Eras Altas, nave 4.1, Albalate del Arzobispo, Teruel","Almazara Artal – Safeito y El Aceite de Marta- es un productor local de la provincia de Teruel dedicado a aceite de oliva virgen extra, incorporado desde directorios agroalimentarios aragoneses y revisado para este CSV provincial.",Consultar web,+34636904082,info@almazaraartal.com,https://almazaraartal.com/,,https://www.instagram.com/almazara_artal,https://www.google.com/maps/search/?api=1&query=Almazara%20Artal%20%7C%20Aceite%20de%20Oliva%20Virgen%20Extra%20(AOVE)%20%7C%20DO%20Bajo%20Arag%C3%B3n%2C%20Pol%C3%ADgono%20Eras%20Altas%2C%20Nave%204.1%2C%2044540%20Albalate%20del%20Arzobispo%2C%20Teruel%2C%20Spain&query_place_id=ChIJjYdEKLQpXw0R4c9I8I0V3Zo,41.1316214,-0.5263363,/productores/aragon/teruel/almazara-artal-safeito-y-el-aceite-de-marta-albalate-del-arzobispo.jpg,pendiente,no comprobado,
biorafales-s-c-la-portellada,Bioráfales S.C.,La Portellada,Frutos secos,frutos secos,"Calle Arrabal, 17, Portellada (La), Teruel 44589","Bioráfales S.C. es un productor local de la provincia de Teruel dedicado a frutos secos, incorporado desde directorios agroalimentarios aragoneses y revisado para este CSV provincial.",Consultar web,+34629742971,info@biorafales.com,,,,,,,/productores/aragon/teruel/biorafales-s-c-la-portellada.jpg,pendiente,no comprobado,
