slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
ishizuchi-shuzo-saijo,Ishizuchi Shuzo,Saijo,Sake,,愛媛県西条市氷見丙402-3,,,+81897578000,,http://www.ishizuchi.co.jp/,,,,33.891342,133.130768,,pendiente,no comprobado,,,433,,,,,,
akikawa-shuzo-saijo,Akikawa Shuzo,Saijo,Sake,,愛媛県西条市大野150,,,+81898665014,,http://www5b.biglobe.ne.jp/~sake/,,,,33.94566,133.047668,,pendiente,no comprobado,,,41,,,,,,
umenishiki-yamakawa-shikokuchuo,Umenishiki Yamakawa,Shikokuchuo,Sake,,愛媛県四国中央市金田町金川14,,,+81896581211,,http://www.umenishiki.com/,,,,33.989258,133.594177,,pendiente,no comprobado,,,1302,,,,,,
imamura-shuzo-shikokuchuo,Imamura Shuzo,Shikokuchuo,Sake,,愛媛県四国中央市上分町742-2,,,+81896583011,,,,,,33.991135,133.590515,,pendiente,no comprobado,,,389,,,,,,
eiko-shuzo-matsuyama,Eiko Shuzo,Matsuyama,Sake,,愛媛県松山市溝辺町甲443,,,+81899770964,,http://www.eikoo.com/,,,,33.84964,132.803238,,pendiente,no comprobado,,,195,,,,,,
umebijin-shuzo-yawatahama,Umebijin Shuzo,Yawatahama,Sake,,愛媛県八幡浜市1557-2,,,+81894220312,,http://www.ume-bijin.co.jp/,,,,33.46286,132.42336,,pendiente,no comprobado,,,1297,,,,,,
kawakame-shuzo-yawatahama,Kawakame Shuzo,Yawatahama,Sake,,愛媛県八幡浜市大字五反田2-4-1,,,+81894220315,,,,,,33.444118,132.441956,,pendiente,no comprobado,,,541,,,,,,
utsunomiya-shuzo-seiyo,Utsunomiya Shuzo,Seiyo,Sake,,愛媛県西予市宇和町卯之町4-254-1,,,+81894620117,,https://uwanosake.com/,,,,33.360722,132.518463,,pendiente,no comprobado,,,1314,,,,,,
ogata-shuzo-seiyo,Ogata Shuzo,Seiyo,Sake,,愛媛県西予市野村町野村12-17,,,+81894720036,,,,,,33.378555,132.64064,,pendiente,no comprobado,,,900,,,,,,
ikedaya-seiyo,Ikedaya,Seiyo,Sake,,愛媛県西予市宇和町卯之町4-332,,,+81894620223,,https://www.uwaikedaya.com/,,,,33.362453,132.515152,,pendiente,no comprobado,,,373,,,,,,
akamatsu-honke-shuzo-uwajima,Akamatsu Honke Shuzo,Uwajima,Sake,,愛媛県宇和島市津島町上畑地甲1502,,,+81895322727,,,,,,33.088852,132.515274,,pendiente,no comprobado,,,36,,,,,,
okushima-shuzo-iyo,Okushima Shuzo,Iyo,Sake,,愛媛県伊予市双海町上灘5711,,,+81899860028,,,,,,33.673653,132.666336,,pendiente,no comprobado,,,934,,,,,,
kachizuru-shuzo-tobe,Kachizuru Shuzo,Tobe,Sake,,愛媛県伊予郡砥部町宮内542,,,+81899622017,,http://www.kachizuru.com/,,,,33.751183,132.795074,,pendiente,no comprobado,,,470,,,,,,
kyowa-shuzo-tobe,Kyowa Shuzo,Tobe,Sake,,愛媛県伊予郡砥部町大南400,,,+81899622717,,http://www.hatsuyukihai.jp/,,,,33.727814,132.78952,,pendiente,no comprobado,,,703,,,,,,
