slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
los-caminos-del-te,Los Caminos del Te,Carpintería,Té e infusiones,"Blends de té, Mezclas para el mate, Mix de especias","San Martin 20, Carpintería, San Luis","Yerba mate and tea producer at Carpintería, San Luis, making Blends de té and Mezclas para el mate.",,+5492664150707,paulateablender@hotmail.com,https://loscaminosdelte.ar,,,,,,,pendiente,no comprobado,,,749,en,,,,,,ar,cuyo,san-luis,,,,,,
alfajores-artesanales-tobias,Alfajores Artesanales Tobias,Juana Koslay,Dulces y repostería,Alfajores,"Barrio Vicente Dupuy mza H c 7, Juana Koslay, San Luis","Family confectionery producer in Juana Koslay, San Luis, making artisan alfajores.",,+5492664743213,alfajoresartesanales.tobias4@gmail.com,,,https://www.instagram.com/alfajorestobi/,,,,,pendiente,no comprobado,,,29,en,,,,,,ar,cuyo,san-luis,,,,,,
gin-eternal,Gin Eternal,Potrero de los Funes,Destilados y licores,Gin de Autor,"Aguaribay 30, Potrero de los Funes, San Luis","Craft distillery at Potrero de los Funes, San Luis, making Gin de Autor.",,+5492665030555,marcosjavierdiep@gmail.com,https://www.gineternal.com,,https://www.instagram.com/gineternal/,,,,,pendiente,sí,ecommerce,,579,en,,,,,,ar,cuyo,san-luis,,,,,,
de-mi-terruno,De Mi Terruño,Merlo,Miel,Miel cruda,"Ruta 5 km 5, 4, Merlo, San Luis","Beekeeping producer in Merlo, San Luis, making raw honey.",,+5492656406069,,,,,,,,,pendiente,no comprobado,,,431,en,,,,,,ar,cuyo,san-luis,,,,,,
manjares-de-merlo,Manjares de Merlo,Merlo,Dulces y repostería,"Alfajores, Conitos","Coronel Mercau 625, Merlo, San Luis","Confectionery producer at Merlo, San Luis, making Alfajores and Conitos.",,+5492664323725,,,,https://www.instagram.com/manjares_de_merlo/,,,,,pendiente,no comprobado,,,760,en,,,,,,ar,cuyo,san-luis,,,,,,
un-tal-rene-s-a,Un Tal Rene S.a,Juana Koslay,Cerveza,Cerveza Artesanal,"Av. Cruz de Piedra 721, Juana Koslay, San Luis","Craft brewery at Juana Koslay, San Luis, making Cerveza Artesanal.",,+5492664369833,,https://untalrene.com.ar/rene,,https://www.instagram.com/untalrene_cerveza/,,,,,pendiente,no comprobado,,,1009,en,,,,,,ar,cuyo,san-luis,,,,,,
al-voleo,Al Voleo,Merlo,Vermut,Vermut artisanal,"Pasos malos S/N, Merlo, San Luis","Artisanal vermouth producer in Merlo, San Luis, making vermouth from Pedro Ximénez wine and hand-collected mountain herbs.",,+5492665245933,alvoleovermutdepaisaje@gmail.com,https://alvoleo.com/,https://www.facebook.com/alvoleovermut,https://www.instagram.com/al.voleo.vermut/,,,,,pendiente,sí,ecommerce,,24,en,,,,,,ar,cuyo,san-luis,,,,,,
cerveza-dos-venados,Cerveza Dos Venados,Merlo,Cerveza,Cerveza artesanal de montaña,"Dos Venados 2789, Merlo, San Luis",Cerveza Dos Venados elabora cerveza artesanal de montaña en Villa de Merlo.,,+5492664018774,cerveza2venados@gmail.com,,,https://www.instagram.com/cerveza2venados/,,,,,pendiente,no comprobado,,,352,es,,,,,,ar,cuyo,san-luis,,,,,,
cafe-puntano,Café Puntano,Potrero de los Funes,Dulces y repostería,"Alfajores, Café tostado","Los paraisos 637, Potrero de los Funes, San Luis","Confectionery and coffee producer in Potrero de los Funes, San Luis, making alfajores and roasting coffee.",,+5492664748431,info@puntano.com.ar,https://www.puntano.com.ar,,https://www.instagram.com/cafepuntano/,,,,,pendiente,no comprobado,,Café,317,en,,,,,,ar,cuyo,san-luis,,,,,,
cerveza-2-venados,Cerveza 2 Venados,Merlo,Otros,,,,,,,,,,,,,,pendiente,no comprobado,,,345,,,,,,,ar,cuyo,san-luis,,,,,,
