slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
bodega-carreprado-alba-de-cerrato,Bodega Carreprado,Alba de Cerrato,Vino,"Tinto joven, roble, crianza y rosado de tempranillo","C. Tercias, 58, 34219 Alba de Cerrato, Palencia","Bodega fundada en 2021 para recuperar la tradición vitivinícola de Alba de Cerrato, perdida desde los años ochenta; elabora tinto joven, roble, crianza y rosado de tempranillo.",Consultar web,+34659097482,,https://www.carreprado.es/,,,https://www.google.com/maps/search/?api=1&query=Bodega%20Carreprado&query_place_id=ChIJmb2f2cj_Rg0R2TuHYkgUV80,41.8121432,-4.3646722,/productores/es/castilla-y-leon/palencia/bodega-carreprado-alba-de-cerrato.webp,,sí,ecommerce,,1329,es,,,,,
bodega-remigio-de-salas-jalon-duenas,Bodega Remigio Salas Jalón (Las Luceras),Dueñas,Vino,"Las Luceras verdejo, rosado, roble y reserva","Carril de Vinateros, s/n, 34210 Dueñas, Palencia, España","Bodega familiar de la D.O. Cigales fundada en 1778 en Dueñas, con nueve bodegas subterráneas unidas por galerías y vinos Las Luceras de viñedo propio.",Consultar web,+34979814168,bodegaremigiodesalas@gmail.com,https://lasluceras.es/,,https://www.instagram.com/bodega_remigio.de_salas/,https://www.google.com/maps/search/?api=1&query=Bodega%20Remigio%20de%20Salas%20Jal%C3%B3n&query_place_id=ChIJNV7WHJKoRw0RRE-sX8XziVU,41.880210399999996,-4.5466361,/productores/es/castilla-y-leon/palencia/bodega-remigio-de-salas-jalon-duenas.webp,,sí,ecommerce,,1616,es,,,,,
basileo-vino-de-reyes-herrera-de-valdecanas,Basileo Vino de Reyes,Herrera de Valdecañas,Vino,Tinto de tempranillo y merlot de la D.O. Arlanza,"Finca Lancha Quebrada, 34248 Herrera de Valdecañas, Palencia","Bodega de Basilio Varas en la finca Lancha Quebrada de Herrera de Valdecañas, con 10 hectáreas de viñedo plantadas en 2005 —tempranillo y merlot— dentro de la D.O. Arlanza.",Consultar por teléfono,+34609248344,basiliovaras@hotmail.com,,,,,42.05,-4.2,,pendiente,no comprobado,,,1113,es,,,,,
pagos-de-negredo-palenzuela,Pagos de Negredo Viñedos,Palenzuela,Vino,"Quinta Negredo y Coto Redondo, D.O. Arlanza","N-622, km 85, 34257 Palenzuela, Palencia","Viñedos Pagos de Negredo nació en 1997 cuando la familia Primo Cavía recuperó 22 hectáreas de la Dehesa de Negredo; elabora tempranillo de la D.O. Arlanza sobre el valle del Arlanza, a 740 metros.",Consultar web,+34649190304,administracion@pagosdenegredo.com,https://pagosdenegredo.com/,http://www.facebook.com/pages/Pagos-de-Negredo/125427434263337,,https://www.google.com/maps/search/?api=1&query=Pagos%20de%20Negredo&query_place_id=ChIJVT284aBGRg0RF0TEvK0iYFY,42.084147300000005,-4.1682391,,,no comprobado,,,9410,es,,,,,
bodega-esteban-araujo-torquemada,Bodega y Destilería Esteban Araujo,Torquemada,Destilados y licores,"Vermú Corito, orujos y licores artesanos","34230 Torquemada, Palencia","Casa familiar de Torquemada que mantiene la bodega del siglo XV y la antigua destilería Esteban: vinos de la D.O. Arlanza, orujos, licores y el vermú Corito, con 19 productos en banda azul de Alimentos de Palencia.",Consultar web,+34620479142,destileriaestebanaraujo@gmail.com,https://coritovermu.es/,,,https://www.google.com/maps/search/?api=1&query=Bodega%20Esteban%20Araujo&query_place_id=ChIJhz3FGSxMRg0RUECISJIbr_E,42.0302059,-4.3136946,,,sí,ecommerce,,1743,es,,,,,
senorio-de-valdesneros-torquemada,Señorío de Valdesneros,Torquemada,Vino,"Eruelo crianza, Neros blanco y el vino de hielo Amantia","Av. de la Paz, 4, 34230 Torquemada, Palencia","Bodega palentina de Torquemada que elabora vino de la tierra de forma artesanal: tintos Eruelo y Cornitero, blanco y rosado Neros y el vino de hielo Amantia.",Consultar web,+34979800545,info@bodegasvaldesneros.com,https://www.bodegasvaldesneros.com/,https://www.facebook.com/senoriovaldesneros.torquemadapalencia,https://www.instagram.com/bodega_valdesneros/,https://www.google.com/maps/search/?api=1&query=Se%C3%B1or%C3%ADo%20de%20Valdesneros&query_place_id=ChIJgVQk3dNNRg0Rxc9n9sSqPLQ,42.0324016,-4.3222927,/productores/es/castilla-y-leon/palencia/senorio-de-valdesneros-torquemada.webp,,sí,ecommerce,,11476,es,,,,,
bodegas-barrialba-venta-de-banos,Bodegas Barrialba,Venta de Baños,Vino,"Tinto joven y de barrica, IGP Vinos de Castilla y León","C. Línea Ferrocarril, 2D, 34200 Venta de Baños, Palencia","Bodega de Venta de Baños con una capacidad de 24.000 botellas de tinto de tempranillo bajo la IGP Vinos de Castilla y León, criado de 10 a 15 meses en roble americano y francés.","Pedidos por teléfono, email o formulario web",+34629501416,info@bodegasbarrialba.es,https://www.bodegasbarrialba.es/,,,https://www.google.com/maps/search/?api=1&query=Bodegas%20Barrialba&query_place_id=ChIJAbPlsLauRw0RPM9PMO0NPi0,41.9164555,-4.496590299999999,,,sí,telefono|email,,1835,es,,,,,
embutidos-cervera-cervera-de-pisuerga,Embutidos Cervera,Cervera de Pisuerga,Carne,Morcillas y boronos artesanos,"Pol. Industrial de Cervera de Pisuerga, parcela 31, 34840 Cervera de Pisuerga, Palencia","Empresa familiar con más de veinticinco años elaborando a diario morcillas y boronos artesanos con la receta tradicional de la Montaña Palentina, bajo la marca Embutidos Artesanos Cervera.",,+34979870923,,http://www.morcillascervera.es/,,,https://www.google.com/maps/search/?api=1&query=Embutidos%20Cervera&query_place_id=ChIJHxBEcV1bSA0R5PJr9Nkh_uM,42.857541999999995,-4.48509,/productores/es/castilla-y-leon/palencia/embutidos-cervera-cervera-de-pisuerga.webp,,no,,,5410,es,,,,,
embutidos-cillamayor-cillamayor,Embutidos Cillamayor,Barruelo de Santullán,Carne,Carnes y embutidos,"C. las Escuelas, s/n, Cillamayor, 34829 Barruelo de Santullán, Palencia","Cillamayor Maestros Artesanos, S.L. elabora embutidos tradicionales en su obrador familiar de Cillamayor y los vende directamente desde su propia tienda.",Consultar web,+34619417025,info@embutidoscillamayor.es,https://embutidoscillamayor.es/,https://www.facebook.com/pages/category/Grocery-Store/Embutidos-Cillamayor-115079950179085/,https://www.instagram.com/embutidoscillamayor/,https://www.google.com/maps/search/?api=1&query=Embutidos%20Cillamayor&query_place_id=ChIJdzVUMEXzSA0RUIlo0J5KprY,42.8613351,-4.2792125,/productores/es/castilla-y-leon/palencia/embutidos-cillamayor-cillamayor.webp,,sí,ecommerce,,5411,es,,,,,
morcillas-de-la-pena-cornon-de-la-pena,Morcillas de La Peña,Santibáñez de la Peña,Carne,"Morcilla de arroz, morcilla de cebolla y crema de morcilla","Calle Mayor, 14, Cornón de la Peña, 34879 Santibáñez de la Peña, Palencia","Negocio familiar que elabora morcilla de arroz, morcilla de cebolla y crema de morcilla de forma artesanal en Cornón de la Peña desde 1986, con la marca Morcillas de La Peña.",Consultar por teléfono,+34979860433,tmsbores@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=Morcillas%20de%20La%20Pe%C3%B1a&query_place_id=ChIJ5TWTsslqSA0RCMLeV6oa5PU,42.7667428,-4.7489396,,pendiente,no comprobado,,,8968,es,,,,,
