slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
biorama,Biorama,Albiolo,Fruta y verdura,"ortaggi, frutta e uova biologici","Via Prevosa, 26, 22070 Albiolo CO","Biorama is a current TRACES-certified organic operator in Albiolo producing ortaggi, frutta e uova biologici.",,,info.biorama@gmail.com,https://www.bioramanatura.it/,https://www.facebook.com/bioramanatura/,https://www.instagram.com/bioramanatura/,https://www.google.com/maps/search/?api=1&query=Biorama%2C%20Via%20Prevosa%2C%2026%2C%2022070%20Albiolo%20CO&query_place_id=ChIJC7SN1biDhkcRLtwbdhESkt4,45.8070739,8.945423,,,no comprobado,,,562,en,,,,,
apicoltura-biologica-maurizio-gallo,Apicoltura Biologica Maurizio Gallo,Tavernerio,Miel,miele biologico,"Via S. Bartolomeo, 4, 22038 Tavernerio CO",Apicoltura Biologica Maurizio Gallo is a current TRACES-certified organic operator in Tavernerio producing miele biologico.,,,info@mielegallo.it,https://www.mielegallo.it/,,,https://www.google.com/maps/search/?api=1&query=Apicoltura%20Biologica%20Maurizio%20Gallo%2C%20Via%20S.%20Bartolomeo%2C%204%2C%2022038%20Tavernerio%20CO&query_place_id=ChIJmbAqT_eehkcR2rJcSJA6x98,45.8007296,9.1393756,,,no comprobado,,,197,en,,,,,
birrificio-italiano,Birrificio Italiano,Limido Comasco,Cerveza,birra artigianale,"Via Guglielmo Marconi, 27, 22070 Limido Comasco CO",Birrificio Italiano is an independent brewery in Limido Comasco producing its own craft beer.,,+390315481162,info@birrificio.it,https://www.birrificio.it,,,https://www.google.com/maps/search/?api=1&query=45.6907258%2C8.9761321&query_place_id=ChIJUYt2XeKPhkcR8I42U2IpuYY,45.6907258,8.9761321,,,no comprobado,,,629,en,,,,,
la-quintalina,La Quintalina,Anzano del Parco,Lácteos y quesos,"formaggi di capra a latte crudo, caprini freschi, stracchini e formaggelle","Via per Monguzzo, 47, 22040 Anzano del Parco CO","La Quintalina raises goats and transforms its own raw milk in the farm dairy, with an on-site shop for goat cheeses and other farm products.",,+393476976592,info@laquintalina.it,,https://www.facebook.com/laquintalina/,https://www.instagram.com/laquintalina/,https://www.google.com/maps/search/?api=1&query=La%20Quintalina%2C%20Via%20per%20Monguzzo%2C%2047%2C%2022040%20Anzano%20del%20Parco%20CO&query_place_id=ChIJXTX0bpKhhkcRDDu8hbIoDl0,45.76667,9.20000,,,no comprobado,,Carne|Fruta y verdura|Conservas,2263,en,,,,,
antica-latteria-bellagio,Antica Latteria Bellagio,Bellagio,Lácteos y quesos,"Magro di Bellagio, Semigrasso, Latteria, Zincarlin e yogurt","Via Alessandro Volta, 36, 22021 Bellagio CO","Antica Latteria Bellagio is Latteria Sociale Valtellina's Bellagio production unit, making local cow's-milk cheeses and yogurt.",,+39031950423,info@latteriavaltellina.it,https://latteriabellagio.it/chi-siamo/,,,https://www.google.com/maps/search/?api=1&query=Antica%20Latteria%20Bellagio%2C%20Via%20Alessandro%20Volta%2C%2036%2C%2022021%20Bellagio%20CO&query_place_id=ChIJ17gNTggYhEcRSycxuFWSd60,45.98750,9.26194,,,no comprobado,,,169,en,,,,,
casale-roccolo,Casale Roccolo,Binago,Lácteos y quesos,"formaggi caprini freschi e stagionati, yogurt e ricotta","Via Casale Roccolo, 3, 22070 Binago CO","Casale Roccolo is an organic goat farm and dairy making fresh and aged cheeses, natural yogurt and ricotta from its own milk.",,+393890093596,casaleroccolo@gmail.com,https://www.casaleroccolo.it/,https://www.facebook.com/casaleroccolo/,https://www.instagram.com/casaleroccolo.it/,https://www.google.com/maps/search/?api=1&query=Casale%20Roccolo%2C%20Via%20Casale%20Roccolo%2C%203%2C%2022070%20Binago%20CO&query_place_id=ChIJEeCLO_6DhkcRER9fac0YxyU,45.78333,8.91667,,,no comprobado,,,847,en,,,,,
le-radici-agriturismo,Le Radici Agriturismo,Blessagno,Lácteos y quesos,"formaggi vaccini, caprini e ovini d'alpeggio","Alpe di Blessagno, 22028 Blessagno CO","Le Radici is a mountain farm and agriturismo at Alpe di Blessagno that raises livestock and serves food produced by the farm, including cheese made at its authorised dairy.",,+393477403132,info@leradiciagriturismo.it,https://www.leradiciagriturismo.it/,,,https://www.google.com/maps/search/?api=1&query=Le%20Radici%20Agriturismo%2C%20Alpe%20di%20Blessagno%2C%2022028%20Blessagno%20CO&query_place_id=ChIJfyCdx6olhEcRxEyb5wdirFc,45.96681,9.10337,,,no comprobado,,,2497,en,,,,,
caseificio-la-contadina-naclerio,Caseificio La Contadina di Naclerio Angelo,Cantù,Lácteos y quesos,formaggi vaccini freschi e stagionati,"Via Cesare Cantù, 5, 22063 Cantù CO","Caseificio La Contadina di Naclerio Angelo is an active small dairy in Cantù authorised to make fresh and aged cow's-milk cheese.",,+39031709963,,,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20La%20Contadina%20di%20Naclerio%20Angelo%2C%20Via%20Cesare%20Cant%C3%B9%2C%205%2C%2022063%20Cant%C3%B9%20CO&query_place_id=ChIJmQonvfyYhkcRG89QQvRqWW8,45.73333,9.13333,,pendiente,no comprobado,,,1185,en,,,,,
caseificio-mediterraneo,Caseificio Mediterraneo,Cermenate,Lácteos y quesos,"mozzarella, ricotta, scamorza, caciotta e formaggi caprini","Via Montesordo, 34, 22072 Cermenate CO","Caseificio Mediterraneo is a family dairy in Cermenate producing fresh and aged cow's- and goat's-milk cheeses.",,+39031722655,info@mediterraneocaseificio.it,https://www.mediterraneocaseificio.it/,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Mediterraneo%2C%20Via%20Montesordo%2C%2034%2C%2022072%20Cermenate%20CO&query_place_id=ChIJQxsGkfSZhkcRGKHo4rKJNHA,45.70000,9.08333,,,no comprobado,,,1250,en,,,,,
caseificio-germani,Caseificio Germani,Faloppio,Lácteos y quesos,"formaggi freschi vaccini e caprini, ricotta e yogurt caprino","Via delle Vigne, 2/2, 22020 Faloppio CO","Caseificio Germani produces fresh cow's- and goat's-milk cheeses, ricotta and drinkable goat yogurt at its Faloppio dairy.",,+39031986385,info@germaniformaggi.com,https://www.germaniformaggi.com/,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Germani%2C%20Via%20delle%20Vigne%2C%202%2F2%2C%2022020%20Faloppio%20CO&query_place_id=ChIJXVXnRxeDhkcRloyDXIF5UBk,45.81667,8.96667,,,no comprobado,,,1147,en,,,,,
