slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
apicoltura-zipoli,Apicoltura Zipoli,Romanengo,Miel,miele biologico,"Via Roma, 4, 26014 Romanengo CR",,,,,https://www.apicolturazipoli.it/,https://www.facebook.com/apicolturazipoli,,https://www.google.com/maps/search/?api=1&query=Apicoltura%20Zipoli%2C%20Via%20Roma%2C%204%2C%2026014%20Romanengo%20CR&query_place_id=ChIJ6fMDg6I9gUcRJ4bvvw3dNSQ,45.3777577,9.786420399999999,,,no comprobado,,,207,,,,,,
galbani-casale-cremasco,Galbani,Casale Cremasco-Vidolasco,Lácteos y quesos,"Certosa, Galbanino, mozzarella Santa Lucia","Via Roma, 1/3, 26010 Casale Cremasco-Vidolasco CR",Planta casearia de Galbani que elabora quesos frescos y de pasta hilada.,,,,https://www.galbani.it/,,,,45.43188,9.71416,,,no comprobado,,,1984,es,,,,,
pozzali-lodigrana,Pozzali Lodigrana,Casaletto Ceredano,Lácteos y quesos,Grana Padano DOP,"Piazza San Pietro, 4, 26010 Casaletto Ceredano CR",Caseificio autorizado de Casaletto Ceredano asociado al Consorzio Tutela Grana Padano.,,+390373262303,alessandro.bettin@pozzali.com,https://www.pozzali.com/,,,,45.31667,9.61667,,pendiente,no comprobado,,,2993,es,,,,,
padania-alimenti,Padania Alimenti,Casalmaggiore,Lácteos y quesos,"mozzarella, ricotta, stracchino, mascarpone","Via E. Fermi, 79, 26041 Casalmaggiore CR",Productor de leche y derivados frescos de Casalmaggiore con la marca èpiù.,,+39037528431,info@padania.it,https://www.padania.it/,,,,44.98583,10.41472,,,no comprobado,,,2733,es,,,,,
ca-de-alemanni,Ca' de Alemanni,Malagnino,Lácteos y quesos,"formaggi biologici, gelato","Località Ca' de Alemanni, 1, 26030 Malagnino CR","Granja ecológica con rebaño lechero, microquesería y venta directa en la propia finca.",,,info@cadealemanni.it,https://www.cadealemanni.it/,,,,45.13333,10.11667,,,no comprobado,,Helados,724,es,,,,,
caseificio-conte-ajmo,Caseificio Conte Ajmo,Pandino,Lácteos y quesos,"mozzarella, crescenza, scamorza","Via G. Bianchi, 30, 26025 Gradella di Pandino CR",Caseificio familiar que transforma leche italiana y vende directamente en su planta de Gradella.,,+39037391763,info@caseificioconteajmo.it,https://www.caseificioconteajmo.it/,,,,45.4,9.55,,,no comprobado,,,1029,es,,,,,
antica-latteria-agricola-di-pandino,Antica Latteria Agricola di Pandino,Pandino,Lácteos y quesos,"Taleggio DOP, Salva Cremasco DOP, Quartirolo Lombardo DOP","Via Milano, 112, 26025 Pandino CR",Caseificio de Pandino dedicado a quesos DOP blandos y otras especialidades de la tradición cremasca.,,+39037390123,info@latteriedipandino.it,,,,,45.4,9.55,,pendiente,no comprobado,,,168,es,,,,,
giovanni-uberti-1896,Giovanni Uberti 1896,Pandino,Lácteos y quesos,"Primosale, Cotta, Montebello","Via Bovis, 3, 26025 Pandino CR",Caseificio de Pandino con catálogo propio de quesos frescos y semicurados de leche vacuna italiana.,,,,https://www.uberti-pandino.it/,,,,45.4,9.55,,,no comprobado,,,2024,es,,,,,
santangiolina-pandino,Santangiolina,Pandino,Lácteos y quesos,formaggi freschi e stagionati,"Via Guido Rossa, 3, 26025 Pandino CR",Planta de la cooperativa Santangiolina que transforma la leche de sus socios en quesos frescos y curados.,,+390373920420,,https://santangiolina.com/,,,,45.4,9.55,,,no comprobado,,,3082,es,,,,,
fattorie-cremona,Fattorie Cremona,Persico Dosimo,Lácteos y quesos,"Grana Padano DOP, Provolone, burro","Via Ostiano, 70, 26043 Persico Dosimo CR",Sede productiva principal de la cooperativa PLAC y tienda de sus quesos y derivados.,Lun-Sáb 08:30-12:30; Mar-Sáb 14:30-18:30,+390372455646,info@fattoriecremona.it,https://fattoriecremona.it/,,,,45.18333,10.1,,,no comprobado,,,1778,es,,,,,
latteria-soresina-piadena,Latteria Soresina — Piadena,Piadena Drizzona,Lácteos y quesos,Grana Padano DOP,"Via Roma, 44, 26034 Piadena Drizzona CR",Caseificio de Via Roma en Piadena dedicado a la elaboración de Grana Padano DOP.,,+390374349111,info@latteriasoresina.it,https://latteriasoresina.it/azienda/dove-siamo/,,,,45.13634,10.36051,,,sí,ecommerce,,2455,es,,,,,
arcreman,ARCREMAN,Casalmaggiore,Lácteos y quesos,Grana Padano DOP,"Via Case Sparse, 16, 26041 Quattrocase di Casalmaggiore CR",Cooperativa agrícola y caseificio asociado al Consorzio Tutela Grana Padano con matrícula CR118.,,+39037559174,arcreman@virgilio.it,https://www.granapadano.it/it-it/il-consorzio-di-tutela/i-protagonisti-i-consorziati/agricoltori-riuniti-cremonesi-mantovani-a-r-cre-man-s-a-c/,,,,44.98583,10.41472,,,no comprobado,,,213,es,,,,,
le-bufalizie-fratelli-caffi,Le Bufalizie — Fratelli Caffi,Grumello Cremonese ed Uniti,Lácteos y quesos,"mozzarella di bufala, burrata, stracciatella, ricotta, provola, caciocavallo, scamorza, primo sale, brie","Via Dante, 3, 26023 Farfengo di Grumello Cremonese ed Uniti CR",Caseificio de ciclo corto que transforma la leche de las búfalas de su propia explotación y ofrece recogida de pedidos en Farfengo.,,+390372942269,info@gruppocaffi.it,https://gruppocaffi.it/ordini-bufalizie/,,,,45.19414,9.86634,,,sí,ecommerce,,2482,es,,,,,
caseificio-zucchelli-antonio,Caseificio Zucchelli Antonio,Ostiano,Lácteos y quesos,formaggi e latticini,"Via Osse, 14, 26032 Ostiano CR",Caseificio familiar activo dedicado a la elaboración de derivados lácteos y a su venta directa.,,+39037285045,,,,,,45.21667,10.25,,pendiente,no comprobado,,,1494,es,,,,,
caseificio-sangiovanni,Caseificio Sangiovanni,Palazzo Pignano,Lácteos y quesos,"Gorgonzola DOP, Taleggio DOP, Quartirolo Lombardo DOP, Salva Cremasco DOP, caciotte, formaggelle, Fontal, ricotta","Via Torlino, 40, 26020 Palazzo Pignano CR","Caseificio con cadena vacuna controlada de proximidad y gamas convencionales, ecológicas y de leche de cabra.",,+390373982551,lorenzosangiovanni@gmail.com,https://www.gorgonzola.com/associati/caseificio-san-giovanni-s-r-l/,,,,45.38961,9.5727,,,no comprobado,,,1356,es,,,,,
