slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
antico-forno-santi,Antico Forno Santi,Cantagallo,Pan y cereal,,,,,,,,,,,43.987346,11.098833,,pendiente,no comprobado,,,192,,,,,,,it,toscana,prato
forno-ciolini,Forno Ciolini,Cantagallo,Pan y cereal,,,,,,,,,,,44.001757,11.140642,,pendiente,no comprobado,,,1855,,,,,,,it,toscana,prato
forno-bellini,Forno Bellini,Carmignano,Pan y cereal,,,,,,,,,,,43.809852,10.984696,,pendiente,no comprobado,,,1840,,,,,,,it,toscana,prato
forno-a-legna-di-chiara-raugei,Forno a legna di Chiara Raugei,Carmignano,Pan y cereal,,,,,,,,,,,43.829157,11.016971,,pendiente,no comprobado,,,1824,,,,,,,it,toscana,prato
panificio-cafissi,Panificio Cafissi,Carmignano,Pan y cereal,,,,,,,,,,,43.832628,11.028244,,pendiente,no comprobado,,,2762,,,,,,,it,toscana,prato
forno-santini,Forno Santini,Prato,Pan y cereal,,,,,,,,,,,43.906393,11.115196,,pendiente,no comprobado,,,1921,,,,,,,it,toscana,prato
forno-fratelli-santi,Forno fratelli Santi,Prato,Pan y cereal,,,,,,,,,,,43.880186,11.100798,,pendiente,no comprobado,,,1887,,,,,,,it,toscana,prato
panificio-bartolini,Panificio Bartolini,Prato,Pan y cereal,,,,,,,,,,,43.892389,11.100386,,pendiente,no comprobado,,,2751,,,,,,,it,toscana,prato
panificio-cecchi,Panificio Cecchi,Prato,Pan y cereal,,,,,,,,,,,43.847936,11.061535,,pendiente,no comprobado,,,2772,,,,,,,it,toscana,prato
panificio-colzi,Panificio Colzi,Prato,Pan y cereal,,,,,,,,,,,43.866635,11.113331,,pendiente,no comprobado,,,2785,,,,,,,it,toscana,prato
panificio-il-fornaccio,Panificio il fornaccio,Prato,Pan y cereal,,,,,,,,,,,43.842109,11.046077,,pendiente,no comprobado,,,2836,,,,,,,it,toscana,prato
forno-fioravanti,Forno Fioravanti,Vaiano,Pan y cereal,,,,,,,,,,,43.936219,11.126921,,pendiente,no comprobado,,,1885,,,,,,,it,toscana,prato
forno-steno-s-n-c,Forno Steno s.n.c.,Vaiano,Pan y cereal,,,,,,,,,,,43.968005,11.125002,,pendiente,no comprobado,,,1926,,,,,,,it,toscana,prato
forno-montepiano,Forno Montepiano,Vernio,Pan y cereal,,,,,,,,,,,44.092570,11.162435,,pendiente,no comprobado,,,1903,,,,,,,it,toscana,prato
fabrizio-pratesi,Fabrizio Pratesi,Carmignano,Vino,vini e olio biologici di Carmignano,"Via Rizzelli, 9, 59011 Carmignano PO",,,+390558704108,info@fabriziopratesi.it,https://www.fabriziopratesi.it/,https://www.facebook.com/fabrizio.pratesi.winery/,https://www.instagram.com/fabriziopratesiwinery/,https://www.google.com/maps/search/?api=1&query=Fabrizio%20Pratesi%2C%20Via%20Rizzelli%2C%209%2C%2059011%20Carmignano%20PO&query_place_id=ChIJ21VN0jdeKhMRVZOVO8Mwu4o,43.8228702,11.0030705,,,sí,ecommerce,,1723,,,,,,,it,toscana,prato
fattoria-ambra,Fattoria Ambra,Carmignano,Vino,"Carmignano DOCG, Barco Reale, Vin Santo","Via Lombarda, 85, 59015 Carmignano PO",,,+390558719049,info@fattoriaambra.it,https://www.fattoriaambra.it/,https://www.facebook.com/FattoriaAmbra/,https://www.instagram.com/fattoriaambra/,https://www.google.com/maps/search/?api=1&query=Fattoria%20Ambra%2C%20Via%20Lombarda%2C%2085%2C%2059015%20Carmignano%20PO&query_place_id=ChIJBXeppMdeKhMRYA7CBB9xmy0,43.804082,11.058966,,,no comprobado,,,1730,,,,,,,it,toscana,prato
