slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
la-brulerie-du-rendez-vous,La Brûlerie du Rendez-Vous,PARIS,Café,cafés torréfiés,7 RUE DU RENDEZ-VOUS 75012 PARIS,,,+33476140298,,https://labruleriedurendezvous.com/,,,https://www.google.com/maps/search/?api=1&query=48.845183%2C2.404343&query_place_id=ChIJqdAHTHty5kcRn1HGC8ZQPl0,48.845183,2.404343,,,no comprobado,,,1242,,,,,,,fr,ile-de-france,paris
alleosse,Alléosse,Paris,Lácteos y quesos,"Fromages de vache, chèvre et brebis affinés et créations maison","20 Rue Clairaut, 75017 Paris","Ce maître fromager familial sélectionne des fromages auprès de producteurs et les affine entièrement à la main dans quatre caves dédiées à Paris, en plus de ses propres créations.",Boutique (13 rue Poncelet): mar à sam 09:00–13:00 et 15:30–19:00; dim 09:00–13:00,+33146225045,,https://fromage-alleosse.com/,https://www.facebook.com/Alleosse/,https://www.instagram.com/alleosse/,https://www.google.com/maps/search/?api=1&query=All%C3%A9osse%2C%2020%20Rue%20Clairaut%2C%2075017%20Paris&query_place_id=ChIJz1_AyK1v5kcRnD4D-4X-TGk,48.888802,2.320369,,,sí,marketplace,,20,fr,,,,,,fr,ile-de-france,paris
laiterie-la-chapelle,Laiterie La Chapelle,Paris,Lácteos y quesos,"Dormoy, Tomme La Chapelle, Pajol, Bleu Chapelle, cheddar, raclettes, yaourts, fromage blanc et crème","72 Rue Philippe de Girard, 75018 Paris","Une laiterie urbaine fabrique et affine des fromages de vache et de chèvre au lait cru dans son atelier parisien, à partir de lait fourni par des fermes du Vexin français et normand.",Mar à ven 11:30–13:00 et 15:30–19:30; sam 09:30–19:30,+33171275291,contact@laiterielachapelle.com,https://laiterielachapelle.com/,https://www.facebook.com/laiterielachapelle/,https://www.instagram.com/laiterielachapelle/,https://www.google.com/maps/search/?api=1&query=Laiterie%20La%20Chapelle%2C%2072%20Rue%20Philippe%20de%20Girard%2C%2075018%20Paris&query_place_id=ChIJlwOQDeZv5kcRXF22tUm_jFM,48.887932,2.360841,,,no comprobado,,,1399,fr,,,,,,fr,ile-de-france,paris
paname-brewing-pbc,Paname Brewing Company (PBC),Paris,Cerveza,,"41 bis Quai de la Loire, 75019 Paris",Paname Brewing Company continue de brasser de petites séries expérimentales dans son bar d’origine du quai de la Loire à Paris.,,,info@panamebrewingcompany.com,https://www.panamebrewingcompany.com/,,https://www.instagram.com/panamebrewingcompany,,48.885678,2.375596,,,sí,ecommerce,,1616,fr,,,,,,fr,ile-de-france,paris
brasserie-de-l-etre,Brasserie de l'Être,Paris,Cerveza,,"7 ter Rue Duvergier, 75019 Paris",La Brasserie de l’Être brasse ses bières artisanales biologiques sur son site parisien de la rue Duvergier.,,+330140165662,contact@brasseriedeletre.paris,https://brasseriedeletre.paris/,,https://www.instagram.com/brasseriedeletre,,48.889358,2.376816,,,sí,ecommerce,,129,fr,,,,,,fr,ile-de-france,paris
o-potager-du-bois-interface-formation,O’Potager du Bois (Interface Formation),Paris,Fruta y verdura,seasonal organic vegetables and herbs,"24 Route de la Tourelle, 75012 Paris",,,,,https://www.interface-formation.net/chantier-opotager-du-bois/,,,,48.820449,2.447322,,,no comprobado,,,1606,,,,,,,fr,ile-de-france,paris
tchoudeliss,Tchoudeliss,Paris,Bebidas sin alcohol,"ginger, hibiscus and orange drinks","141 Rue Castagnary, 75015 Paris",,,,,https://laruchequiditoui.fr/fr-FR/producers/21999,,,,48.830082,2.302226,,,sí,marketplace,,1715,,,,,,,fr,ile-de-france,paris
brasserie-de-la-goutte-d-or,Brasserie de la Goutte d'Or,Paris,Cerveza,craft beer,28 Rue de la Goutte d'Or,,,+33624370523,,https://brasserielagouttedor.com/,,https://www.instagram.com/brasserielagouttedor/,,48.885087,2.352404,,,no,,,131,,,,,,,fr,ile-de-france,paris
les-cuves-de-fauve,Les Cuves de Fauve,Paris,Cerveza,craft beer,64 Rue de Charonne,,,+33148070009,hello@fauvebiere.com,https://fauvebiere.com/,,https://www.instagram.com/fauvecraftbiere/,,48.853287,2.379136,,,sí,ecommerce,,1492,,,,,,,fr,ile-de-france,paris
brasserie-patoche,Brasserie Patoche,Paris,Cerveza,craft beer,32 Rue des Trois Frères,,,+33974640720,contact@brasseriepatoche.fr,https://brasseriepatoche.fr/,,https://www.instagram.com/patocheandfriends/,,48.885071,2.340282,,,no,,,192,,,,,,,fr,ile-de-france,paris
brasserie-la-baleine,Brasserie La Baleine,Paris,Cerveza,craft beer,56 Boulevard Davout,,,+33660996522,,https://brasserielabaleine.com/,,https://www.instagram.com/brasserielabaleine/,,48.852054,2.411183,,,no,,,163,,,,,,,fr,ile-de-france,paris
brasserie-o-neil,Brasserie O'Neil,Paris,Cerveza,craft beer,20 Rue des Canettes,,,+33146333666,brasserieoneil@gmail.com,https://www.brasserieoneil.com/,,https://www.instagram.com/brasserieoneil/,,48.851845,2.333671,,,no,,,188,,,,,,,fr,ile-de-france,paris
brasserie-des-regards,Brasserie des Regards,Paris,Cerveza,craft beer,28 Rue de l'Ermitage,,,,,https://www.brasseriedesregards.fr/,,https://www.instagram.com/brasseriedesregards/,,48.870877,2.391726,,,no,,,145,,,,,,,fr,ile-de-france,paris
brasserie-oskare,Brasserie Oskare,Paris,Cerveza,craft beer,37-39 Rue des Grands Champs,,,,contact@arkose.com,https://arkose.com/,,https://www.instagram.com/oskare_beer/,,48.851095,2.4027,,,no,,,189,,,,,,,fr,ile-de-france,paris
the-frog-and-rosbif,The Frog & Rosbif,Paris,Cerveza,craft beer,116 Rue Saint-Denis,,,,events@frogpubs.com,https://frogpubs.com/our-pubs/the-frog-rosbif-pub-in-paris/,,https://www.instagram.com/frogpubs/,,48.864411,2.350264,,,no comprobado,,,1723,,,,,,,fr,ile-de-france,paris
the-frog-and-british-library,The Frog & British Library,Paris,Cerveza,craft beer,114 Avenue de France,,,,events@frogpubs.com,https://frogpubs.com/fr/fr-groups-and-events/,,https://www.instagram.com/frogpubs/,,48.830866,2.376765,,,no comprobado,,,1722,,,,,,,fr,ile-de-france,paris
distillerie-de-paris,Distillerie de Paris,Paris,Destilados y licores,"gin, liqueurs and botanical spirits",60 Rue du Faubourg Saint-Denis,,,,distilleriedeparis@gmail.com,https://distilleriedeparis.com/,,https://www.instagram.com/distilleriedeparis/,,48.872462,2.354315,,,sí,ecommerce,,478,,,,,,,fr,ile-de-france,paris
baccae,Baccae,Paris,Destilados y licores,"gin, liqueurs and botanical spirits",4 Rue Crillon,,,,Privatisation@baccae.fr,https://baccae.fr/,,https://www.instagram.com/baccaeparis/,,48.848652,2.365337,,,sí,ecommerce,,61,,,,,,,fr,ile-de-france,paris
distillerie-de-l-arbre-sec,Distillerie de l'Arbre Sec,Paris,Destilados y licores,"gin, liqueurs and botanical spirits",52 Rue de l'Arbre Sec,,,+33142334826,,https://distilleriedelarbresec.com/,,https://www.instagram.com/distilleriedelarbresec/,,48.860931,2.342593,,,no,,,476,,,,,,,fr,ile-de-france,paris
l-alambic-parisien,L'Alambic Parisien,Paris,Destilados y licores,"gin, liqueurs and botanical spirits",32 Rue du Volga,,,+33678934975,vincent@alambicparisien.com,https://www.alambicparisien.com/,,https://www.instagram.com/alambicparisien/,,48.852539,2.407237,,,no,,,1204,,,,,,,fr,ile-de-france,paris
maison-hamelle,Maison Hamelle,Paris,Destilados y licores,"gin, liqueurs and botanical spirits",1 bis Rue Carrière-Mainguet,,,+33183966097,contact@maisonhamelle.fr,https://maisonhamelle.com/,,https://www.instagram.com/maisonhamelle/,,48.856483,2.38644,,,sí,ecommerce,,1555,,,,,,,fr,ile-de-france,paris
clos-montmartre,Clos Montmartre,Paris,Vino,Paris wine,Rue des Saules / Chai Mairie 18e,,,,,https://comitedesfetesdemontmartre.com/,,https://www.instagram.com/fetedesvendangesdemontmartre/,,48.889192,2.340082,,,no,,,420,,,,,,,fr,ile-de-france,paris
plaq,PLAQ,Paris,Chocolate,bean-to-bar chocolate and confectionery,4 Rue du Nil,,,,contact@plaqchocolat.com,https://plaqchocolat.com/,,https://www.instagram.com/plaqchocolat/,,48.867852,2.348079,,,no,,,1646,,,,,,,fr,ile-de-france,paris
ara-chocolat,Ara Chocolat,Paris,Chocolate,bean-to-bar chocolate and confectionery,"41 bis Rue Condorcet, 75009 Paris",,,,,https://arachocolat.com/,,https://www.instagram.com/arachocolat/,,48.880043,2.344063,,,no comprobado,,,28,,,,,,,fr,ile-de-france,paris
le-chocolat-alain-ducasse,Le Chocolat Alain Ducasse,Paris,Chocolate,bean-to-bar chocolate and confectionery,40 Rue de la Roquette,,,,,https://www.lechocolat-alainducasse.com/,,https://www.instagram.com/lechocolatalainducasse/,,48.854546,2.372227,,,sí,ecommerce,,1423,,,,,,,fr,ile-de-france,paris
l-instant-cacao,L'Instant Cacao,Paris,Chocolate,bean-to-bar chocolate and confectionery,3 Rue des Petits Champs,,,,,https://www.linstantcacao.com/,,https://www.instagram.com/linstantcacao/,,48.866136,2.339268,,,no,,,1223,,,,,,,fr,ile-de-france,paris
