producer_id,field,source_locale,source_hash,text,origin,engine,engine_version,prompt_version,glossary_version
59,descripcion,en,074a779876a88a778ca7748b57c833164fddca5dd8e6de4376ec1bb941b58b5c,Táirgeann Black Box Bakery arán agus earraí bácáilte ag a suíomh i Newcastle.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
93,descripcion,en,63563deea4f5a2f212d20c906dd85bff6afe1df8e7eb78a77c9f59aee201c94d,"Fásann an fheirm theaghlaigh seo ola síolta ráibe i ngleann Roe agus brúnn sí go fuar í, idir ghnáthola agus ola insilte.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
99,descripcion,en,a5c1e8fc523b4c23e57f8e15e63c46fc0b4eb621c1a77fc316843b1f3da1edc2,"Drioglann fuisce i Bushmills ar chósta thuaidh Aontroma, le drioglann do chuairteoirí ar an láthair.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
166,descripcion,en,afa1921a0fc6f27be2a9732313cbd8d85340e54079369ac5cd982328e25fbc13,Déanann an déirí ceardaíochta teaghlaigh seo cáiseanna ó bhainne bó agus gabhair agus aibíonn sé iad go nádúrtha ag a dhéiríocht i Sperrin Mountains.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
214,descripcion,en,a332fad0b21066ee7eb7948765f78007c9a6fa0c80dd17cd23ed9e5071168650,Táirgeann Erin Grove Preserves & Croft Farm Shop leasaithe ag a suíomh i Enniskillen.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
257,descripcion,en,7d33534eeec877a6c6e847066d6be5775931c613851b937fd0cb05b4cebc6ede,"Is é seo an t-aon táirgeoir bradáin Atlantaigh orgánaigh i Muir Éireann, le pinn farraige i Glenarm Bay.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
273,descripcion,en,8248d7460e5b5177337b46c9b8f513769b3e00d3e20ff964a6b11206f1f892c9,Táirgeann Granny Shaw's Fudge Factory fudge agus milseogra ag a suíomh i Newtownabbey.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
311,descripcion,en,eed15687273149e07011247a29700a51b2b95720157f57960ff7c9cb318632ec,Táirgeann drioglann County Down Hinch Irish whiskey agus Ninth Wave gin ag Killaney Estate taobh amuigh de Ballynahinch.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
332,descripcion,en,84314ce5a0946c0062eb08884a63150f64b14ae12fc03fde516883489fb4a66d,Táirgeann Irvines Family Butchers feoil agus ispíní ag a suíomh i Enniskillen.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
341,descripcion,en,c3e9faa0d52ef38fdcc9ca78425f939b33ba4ec968397dd581596129d633eb5f,Táirgeann Ispini Charcuterie charcuterie ag a suíomh i Dungannon.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
374,descripcion,en,ea39e01978e49f5da095f2447e3d4cf0b761bd7a981cbdb6e757052cc26b0d15,"Déanann grúdlann Portrush atá faoi úinéireacht an phobail leanna éadroma, stoutanna, lageranna agus beoir bhaisc bhig, chomh maith le kombucha coipthe beo.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
410,descripcion,en,cd6eb70ab13d383f9527f8dfdfd060719b5bfce952078503c9c0ad82204c77ca,"Fásann úllord agus leanncheardlann theaghlach McKeever Bramley agus úlla eile ag Long Meadow Farm, ansin brúitear iad agus coiptear iad go nádúrtha ina seidr, sú agus fínéagar.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
416,descripcion,en,10024c681fb6db987967d397e909a9e84c5337028d45bf19b12a7efcf31ef8ae,Is é seo an t-iascach eascann fiáin is mó san Eoraip agus táirgeoir PGI Lough Neagh Pollan and Eel.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
442,descripcion,en,08f3a3cec241a7c45e848c42c270e249d677b84965403168eab378048cf7187c,Táirgeann an grúdlann seo beoir ag a haonad i Ballygrainey.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
475,descripcion,en,78dc527f7f991cd471c11bc685cdbb6d092acd8650c2d1a7f7c5b4c743dbc758,Caitheann North Coast Smokehouse bradán ag a dheataitheoir i Ballycastle.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
551,descripcion,en,c13847d872b4f95dd512e490faec31877e3acfee1bae43f3866dc5771edef9ef,Próiseálann an táirgeoir seo langastíní fiáine agus portáin agus saothraíonn sé Millbay Oysters i Carlingford Lough.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
741,descripcion,en,19710e549fa588a6f8fcdd5f03b260788e9e907bef4ca380b0dda229e244746e,Táirgeann Wild Atlantic Distillery gin agus fuisce ag a suíomh i Castlederg.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
770,descripcion,en,2cbc8649354a6a16e09dc6ab5852b1e1a6bc7d636961ca7d47683fa3fe2b091c,Déanann Armagh Cider Company a seidr féin i Portadown.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
771,descripcion,en,6d4e1720a969128c63ae67e420a2d96fc3d6f7d83d0b224f9b19752e01c85fde,Déanann Ballylisk of Armagh a tháirgí déiríochta féin i Tandragee.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
772,descripcion,en,9963996026053ab5f2e889974e620be186df02b5eea05fa36f6c26aa8090322c,Déanann Burren Balsamics a tarsainn féin i Richhill.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
