producer_id,field,source_locale,source_hash,text,origin,engine,engine_version,prompt_version,glossary_version
18,descripcion,en,1ad6ca92300ee42c75e4410f38df2b39512856af6fca1b7e60be45a869f918be,Mae’r winllan a’r gwindy organig a biodynamig hwn uwchben Monmouth yn gwneud gwin pefriog a llonydd.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
43,descripcion,en,254b5e04aa417f2de47c54977c6b6eef06b59efdcbe3a6e5d153d9734a13457c,Mae Barti Rum yn cynhyrchu rym yn ei safle yn Neyland.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
52,descripcion,en,65929a2d856338c2be68d209246ec906cf38535fdf77a98c31c68d5976f7e3a0,Mae Beth’s Bakes yn cynhyrchu bara a nwyddau pob yn ei safle yn Newport.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
62,descripcion,en,f7b47198774915ffdca6bd0d8b06bc3cafc43d5a5f0696bd9e6a784ea2e866ab,Mae Black Mountains Smokery yn cynhyrchu eog mwg a physgod mwg yn ei safle yn Crickhowell.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
67,descripcion,en,70bc4ad5e5041ea2e3976260a04d425273720c751a33c805b4f9ad40ad044bb5,Mae Blaenau Gwent Apiary yn cynhyrchu mêl yn ei safle yn Nhredegar.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
77,descripcion,en,090ad16ffa9014c4536418b9959b754d3036c82c5c9cd03050d33ceadc3aebb3,Mae Bossa Nova Chocolate yn cynhyrchu siocled yn ei safle yn Rogerstone.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
104,descripcion,en,40b9320682a21a7d28063a57e30b0344d03c6fdba77a6bfe2111c7f6762a4d77,"Mae’r fferm gefnforol adfywiol hon sy’n eiddo i’r gymuned yn cynhyrchu wystrys brodorol, cregyn gleision a gwymon.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
106,descripcion,en,15c8656fe6908d1287bfbb4cdede77c8dec8d808835e69a4ddd589733d1b0a0a,"Mae’r fferm deuluol hon yn cynhyrchu llaeth cyflawn, ysgytlaeth a hufen iâ cartref o’i buches laeth, ynghyd ag wyau maes.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
107,descripcion,en,4241fbcae1c966c3d78e37643674f24538e0a21636155bf44b8672e607321428,Mae’r hufenfa ffermdy hon ger y Teifi yn gwneud Caerphilly a chawsiau Cymreig eraill.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
108,descripcion,en,6fac5ba146d378fceb284c4677ac38333967d2dfda35d45c4e6c284ffa22156f,Mae Caws Teifi Cheese yn cynhyrchu caws yn ei safle yn Troedyraur.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
118,descripcion,en,c7b06a642af7ac7c871a0b271be6e66f6dc6bdaf36e43199b40dd79725d91574,Mae’r cynhyrchydd hufen iâ fferm teuluol hwn yn defnyddio llaeth cyfoethog o’i fuches Brown Swiss ei hun.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
120,descripcion,en,7c01645bf36376354b3fca1e387a220b9f78cd11a5d64fe19db6f34a00fdc55a,Mae Chirk Trout Farm and Smokery yn cynhyrchu brithyll ffres a brithyll mwg yn ei safle yn Chirk.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
138,descripcion,en,06709f54ea54ed2a928d488339e1730eb3985fcc8401fa5df8d8e29ec8c205a8,"Mae fragdy Gogledd Cymru yn cynhyrchu bitter Cymreig, cwrwau golau, IPAs, stowtiaid a chwrw alcohol isel yn ei ffatri yn Llysfaen.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
156,descripcion,en,87b665f948c32aff92d071d6fdb449f2df444f3cb996a4494b20bc5f2b04eec8,Mae’r fferm laeth hon yn potelu llaeth a hufen o fuches Penrhiw yn Cwmisfael i’w dosbarthu’n uniongyrchol yn lleol mewn poteli gwydr y gellir eu hailddefnyddio.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
157,descripcion,en,364eace6fb8b386c617ed25c9388c508d6e1200b819d6ff9762e82c2fe09f979,Mae’r fragdy sy’n eiddo i’r gymuned ar benrhyn Llŷn yn bragu cwrw Cymreig mewn casgenni ac mewn poteli.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
158,descripcion,en,2d7bb57a6704c028d6b15845c87a1125516990f7d9c4733ab58a6eba087f31ab,Mae Da Mhile Distillery yn cynhyrchu gwirodydd yn ei safle yn Troedyraur.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
162,descripcion,en,4ac3e2feec50d4bfcb88e5410b00b8866f2d8ab0362fddc28164e9ae2f4b578a,Mae’r fragdy hwn yn cynhyrchu cwrw yn ei uned yng Nghaerffili.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
172,descripcion,en,3d1ae214abd9c1794620a651ccad278eeacebfd8c973973b8f01dd372cac574d,Mae Deli Fuego Cakes yn cynhyrchu cacennau dathlu yn ei safle yng Nghaerdydd.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
192,descripcion,en,f4597642f62050c0d67d65af564be8811ec5a714d527584f456bd6b13e85ee3a,Mae’r fragdy hwn yn cynhyrchu cwrw yn ei uned yn Llansamlet.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
244,descripcion,en,9cb612e243d1201b3346a3912c683ce4b69869aec7593d44942e61a95fc28d11,Mae Frank+Otis Brewing Co yn cynhyrchu cwrw yn ei safle yn Penylan.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
266,descripcion,en,337317c54f89c122be6ecf9f253c3cb6b9d1c5859e0dd03537ff238533b9c141,Mae Glyndwr Vineyard yn cynhyrchu gwin yn ei safle yn Cowbridge with Llanblethian.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
270,descripcion,en,0ef1dc79ef82526ca6d63a16be6f8d16038b30ca03ef28c0c50785a5c6e68de3,Mae Gower Salt Marsh Lamb yn cynhyrchu cig oen morfeydd heli yn ei safle yn Llanrhidian Lower.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
280,descripcion,en,781c6280f195f13edff1f4092f9e29f1c52217b941937af414f31218b590ccc3,Mae Grey Trees Brewery yn cynhyrchu cwrw yn ei safle yn Aberdare West.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
287,descripcion,en,d3b0c6c2fae470435a281c8314c69cf1cda5ecaf429c4104a32c233622a1d6cc,Mae’r gwaith halen môr hwn ar y Culfor Menai yn anweddu dŵr môr wedi’i hidlo i greu naddion halen.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
302,descripcion,en,1c12ceb7ecde4e52eb214895dbf31bc9156ed64dc4ddc8416d24ac2c10bc8c86,Mae Henllan Bakery yn cynhyrchu bara a nwyddau boreol yn ei safle yn Denbigh.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
303,descripcion,en,adf0395b268bf4ac6f8d6e696c01b35dcd9246471d168c4cfce9608203ab8c10,"Mae Hensol Castle Distillery yn cynhyrchu gin, rym, wisgi a fodca yn ei safle yn Pendoylan.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
316,descripcion,en,905129da4ae648f0cef7187311262ac7580ba3f5972bb5f8df1cf15e670f3b0a,Mae’r fferm laeth organig hon yn gwneud caws Cheddar Hafod o laeth amrwd ei buches Ayrshire ei hun.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
323,descripcion,en,b7ff2884f3d89851ad23fb59c9da22bfd20df2ca21ce7183bea9789b5b314adc,Mae Humble & Whole Bakery yn cynhyrchu bara a nwyddau pob yn ei safle yn Rossett.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
346,descripcion,en,f18db538289933c46fca61d79af4183794ab323921bf83b0b47e41403b42ecee,Mae Jenkins Bakery yn cynhyrchu bara a nwyddau pob yn ei safle yn Llanelli.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
362,descripcion,en,726e34d3fc38299789381922294adb0fe945da1a094ffffd9b0156a5645423ff,Mae Kingstone Brewery yn cynhyrchu cwrw yn ei safle yn Tintern.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
390,descripcion,en,5ddaf863a82547c3f0966edca24003c029549d9e2dbf5f964de38f914e38dd4b,"Mae Lewis Pies yn cynhyrchu pasteiod, pastïau, bara a chacennau yn ei safle yn Swansea.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
400,descripcion,en,25b4973949d6a07a4d468d33562df46beb43acd921f1dad7eb570782f51b20e1,Mae Llanfaes Dairy yn cynhyrchu cynhyrchion llaeth yn ei safle yn Brecon.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
401,descripcion,en,6710dbd6a5c2a493d486259e116f4868c30c23f7869aaeb51e49244bffd65a01,"Mae Llanfairpwll Distillery yn cynhyrchu gin, rym a wisgi yn ei safle yn Llanfihangel Ysgeifiog.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
423,descripcion,en,8f8fed2805136b8fdc5cb2f082a5c4c3faa0697032131a738222fd875e1e0ff3,Mae Magic Dragon Brewing yn cynhyrchu cwrw yn ei safle yn Marchwiel.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
443,descripcion,en,cb79151e7ed3d9a1eb4549ada880a7359a2dce59f8d4227a3a62beea2cc1c811,Mae Mogsy Belle Ice Cream Parlour yn cynhyrchu hufen iâ yn ei safle yn Dowlais.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
447,descripcion,en,28c27f34365988110c2a8761599b50aa99262aae0c1e328bb256be5a453ce0f5,Mae Montys Brewery yn cynhyrchu cwrw yn ei safle yn Montgomery.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
479,descripcion,en,382a445061b9af7a375a111d21780552af2a08cf78e17756f2d529238f7bd921,Mae Norton and Yarrow Cheese yn cynhyrchu caws yn ei safle yn Twynllannan.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
501,descripcion,en,773d151e24bd18db7db3837c9330c2ca56632974cf3ba967bbb69401d5858e13,Mae Pembrokeshire Chilli Farm yn cynhyrchu sawsiau tsili yn ei safle yn Neyland.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
