slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
tenuta-giol,Tenuta Giol,San Polo di Piave,Vino,vini biologici e vegani,"Viale della Repubblica, 1/6, 31020 San Polo di Piave TV",,,+390422855032,info@castellogiol.it,https://giolitalia.com/,https://www.facebook.com/CastelloGiol,https://www.instagram.com/castellopapadopoligiol/,https://www.google.com/maps/search/?api=1&query=Tenuta%20Giol%2C%20Viale%20della%20Repubblica%2C%201%2F6%2C%2031020%20San%20Polo%20di%20Piave%20TV&query_place_id=ChIJiyLoSd9DeUcRbb4irsfXaF0,45.7902645,12.3956235,,,no comprobado,,,3255,,,,,,,it,veneto,treviso
birrificio-bradipongo,Birrificio Bradipongo,Colle Umberto,Cerveza,birra artigianale,"Via Pin delle Portelle, 16, 31014 San Martino TV",,,,bradipongo@gmail.com,https://www.birrificiobradipongo.it,,,https://www.google.com/maps/search/?api=1&query=45.9549692%2C12.3630631&query_place_id=ChIJZUjUuy4TeUcRTKJEcdq9Hts,45.9549692,12.3630631,,,no comprobado,,,609,,,,,,,it,veneto,treviso
birra-follina,BIRRA FOLLINA,Follina,Cerveza,birra artigianale,"Via Pedeguarda, 26, 31051 Pedeguarda TV",,,,,https://www.birrafollina.it/,,,https://www.google.com/maps/search/?api=1&query=45.9270935%2C12.15207&query_place_id=ChIJxcFq1eAZeUcR4bAkWOosDmM,45.9270935,12.15207,,,no comprobado,,,573,,,,,,,it,veneto,treviso
tenute-tomasella,Tenute Tomasella,Mansuè,Vino,"Friulano, Pinot Grigio, Cabernet Franc, Rigole, Bastìe","Via Rigole 103, 31040 Mansuè TV",Bodega familiar con viñedos entre Friuli y Véneto que elabora vinos propios y los vende en su tienda oficial.,,+390422850043,info@tenutetomasella.it,https://www.tenutetomasella.it/,,,https://www.google.com/maps/search/?api=1&query=Tenute%20Tomasella%2C%20Via%20Rigole%20103%2C%2031040%20Mansu%C3%A8%20TV&query_place_id=ChIJW-yHhOJneUcRMEEB4vJU9VA,45.8232,12.5356,,,sí,ecommerce,,3267,es,,,,,,it,veneto,treviso
rive-della-chiesa,Rive della Chiesa,Volpago del Montello,Vino,Asolo Prosecco Superiore DOCG,"Via Luigi Pastro, 166/A, 31040 Volpago del Montello TV",Rive della Chiesa è una cantina familiare che produce Prosecco con le uve dei propri vigneti del Montello.,,+390423870200,info@rivedellachiesa.com,https://www.rivedellachiesa.com/,,,,45.7833,12.1167,,,no comprobado,,,3040,it,,,,,,it,veneto,treviso
casa-veccia-microbirrificio,Casa Veccia Microbirrificio,Povegliano,Cerveza,birra artigianale,Località Camalò,Casa Veccia è il birrificio artigianale di Ivan Borsato a Camalò di Povegliano.,,,,https://www.ivanborsato.it/,,,,45.7667,12.2000,,,no comprobado,,,840,it,,,,,,it,veneto,treviso
meraki-birrificio-artigianale,Meraki Birrificio Artigianale,Susegana,Cerveza,birra artigianale,,Meraki è un birrificio artigianale che produce la propria birra a Susegana.,,,,https://www.birrameraki.it/,,,https://www.google.com/maps/search/?api=1&query=Meraki%20Birrificio%20Artigianale%2C%20Susegana&query_place_id=ChIJeaT_MCUVeUcREn3KnM_yS80,45.8500,12.2500,,,no comprobado,,,2601,it,,,,,,it,veneto,treviso
caseificio-tomasoni,Caseificio Tomasoni,Breda di Piave,Lácteos y quesos,formaggi e latticini,"Via Bovon, 3, 31030 Breda di Piave TV","Il Caseificio Tomasoni è un caseificio attivo e autorizzato di Breda di Piave, con un'identità aziendale pubblica attuale.",,,,,,,,45.7246,12.3310,,pendiente,no comprobado,,,1457,it,,,,,,it,veneto,treviso
frescolat,Frescolat,Caerano di San Marco,Lácteos y quesos,formaggi freschi e latticini,"Via Paolo Viganò, 22, 31031 Caerano di San Marco TV",Frescolat produce formaggi freschi e prodotti lattiero-caseari nel proprio stabilimento di Caerano di San Marco.,,+390423564602,info@frescolat.it,https://www.frescolat.it/,,,https://www.google.com/maps/search/?api=1&query=Frescolat%2C%20Via%20Paolo%20Vigan%C3%B2%2C%2022%2C%2031031%20Caerano%20di%20San%20Marco%20TV&query_place_id=ChIJa45hUpwmeUcRd8MD3IL8Qg4,45.7853,12.0042,,,no comprobado,,,1971,it,,,,,,it,veneto,treviso
caseificio-marion,Caseificio Marion,Castelfranco Veneto,Lácteos y quesos,"mozzarella, ricotta, provola e scamorza","Via Circonvallazione Est, 80, 31033 Castelfranco Veneto TV",Il Caseificio Marion produce mozzarella e altri formaggi freschi a pasta filata a Castelfranco Veneto.,,+390423401361,info@caseificiomarion.it,https://www.caseificiomarion.it/,,,,45.6667,11.9333,,,no comprobado,,,1238,it,,,,,,it,veneto,treviso
centro-veneto-formaggi,Centro Veneto Formaggi,Cavaso del Tomba,Lácteos y quesos,"Casatella Trevigiana DOP, Asiago DOP, Montasio DOP e Morlacco del Grappa","Via Lerina, 7/A, 31034 Cavaso del Tomba TV",Centro Veneto Formaggi produce formaggi PDO e tradizionali veneti nel proprio caseificio di Cavaso del Tomba.,,+390423543198,commerciale@venetoformaggi.it,https://www.venetoformaggi.it/,,,https://www.google.com/maps/search/?api=1&query=Centro%20Veneto%20Formaggi%2C%20Via%20Lerina%2C%207%2FA%2C%2031034%20Cavaso%20del%20Tomba%20TV&query_place_id=ChIJaejzVH8geUcRAVzBObHWeys,45.8667,11.9000,,,no comprobado,,,1516,it,,,,,,it,veneto,treviso
latteria-di-roverbasso,Latteria di Roverbasso,Codognè,Lácteos y quesos,Montasio DOP,"Via Roma, 211, 31013 Codognè TV",La Latteria di Roverbasso è un attuale caseificio di Montasio DOP a Codognè.,,,info@latteriadroverbasso.com,,,,https://www.google.com/maps/search/?api=1&query=Latteria%20di%20Roverbasso%2C%20Via%20Roma%2C%20211%2C%2031013%20Codogn%C3%A8%20TV&query_place_id=ChIJx3fe451peUcR9u8VbGBzq8c,45.8667,12.4333,,pendiente,no comprobado,,,2350,it,,,,,,it,veneto,treviso
latteria-soligo,Latteria Soligo,Farra di Soligo,Lácteos y quesos,"Casatella Trevigiana DOP, mozzarella, Montasio DOP, mascarpone e yogurt","Via I Settembre, 32, 31020 Farra di Soligo TV",La Latteria Soligo trasforma il latte dei soci della cooperativa in un'ampia gamma di latticini freschi e stagionati.,,+390438985111,info@latteriasoligo.it,https://latteriasoligo.it/,,,,45.9036,12.1123,,,sí,ecommerce,,2452,it,,,,,,it,veneto,treviso
nonno-nanni,Nonno Nanni,Giavera del Montello,Lácteos y quesos,"stracchino, robiola e formaggi freschi","Via Fante d'Italia, 26, 31040 Giavera del Montello TV",La Latteria Montello produce i formaggi freschi Nonno Nanni nel caseificio familiare di Giavera del Montello.,,,,https://www.nonnonanni.it/,,,https://www.google.com/maps/search/?api=1&query=Nonno%20Nanni%2C%20Via%20Fante%20d%27Italia%2C%2026%2C%2031040%20Giavera%20del%20Montello%20TV&query_place_id=ChIJt4Q0KnM8eUcRpjgyTjcaKsA,45.8000,12.1667,,,no comprobado,,,2678,it,,,,,,it,veneto,treviso
latteria-montelliana,Latteria Montelliana,Maserada sul Piave,Lácteos y quesos,formaggi tipici veneti,"Via A. Caccianiga, 48, 31052 Maserada sul Piave TV",La Latteria Montelliana produce formaggi tradizionali veneti con latte italiano a Maserada sul Piave.,,,,https://www.latteriamontelliana.com/,,,https://www.google.com/maps/search/?api=1&query=Latteria%20Montelliana%2C%20Via%20A.%20Caccianiga%2C%2048%2C%2031052%20Maserada%20sul%20Piave%20TV&query_place_id=ChIJB4h8ABdHeUcR9_gTR7a7eJ8,45.7500,12.3167,,,no comprobado,,,2361,it,,,,,,it,veneto,treviso
fattoria-curto,Fattoria Curto,Miane,Lácteos y quesos,formaggi e latticini di Bruna Alpina,"Via San Vito, 50, 31050 Miane TV",Fattoria Curto alleva bovini di razza Bruna Alpina e trasforma il loro latte nello storico caseificio restaurato di Miane.,,,,https://www.fattoriacurto.it/,,,https://www.google.com/maps/search/?api=1&query=Fattoria%20Curto%2C%20Via%20San%20Vito%2C%2050%2C%2031050%20Miane%20TV&query_place_id=ChIJUw9b1EMZeUcRC25p8HfcB38,45.9500,12.1000,,,no comprobado,,,1740,it,,,,,,it,veneto,treviso
latteria-caseificio-moro,Latteria e Caseificio Moro,Motta di Livenza,Lácteos y quesos,"mozzarella, ricotta, Montasio DOP e formaggi stagionati","Via Postumia, 28/1, 31045 Motta di Livenza TV",Il Caseificio Moro produce formaggi freschi e stagionati con il latte della propria filiera a Motta di Livenza.,,+390422768734,info@caseificiomoro.com,https://www.caseificiomoro.com/,,,https://www.google.com/maps/search/?api=1&query=Latteria%20e%20Caseificio%20Moro%2C%20Via%20Postumia%2C%2028%2F1%2C%2031045%20Motta%20di%20Livenza%20TV&query_place_id=ChIJYVVqsNVdeUcR8a39kitt5UI,45.7797,12.6086,,,no comprobado,,,2354,it,,,,,,it,veneto,treviso
caseificio-lia,Caseificio Lia,Ormelle,Lácteos y quesos,"mozzarella, Montasio e Bistecca di formaggio","Via Liette, 5/A, 31010 Ormelle TV",La famiglia Barattin prosegue la tradizione del caseificio artigianale presso il Caseificio Lia di Ormelle.,,+390422745242,caseificiolia@gmail.com,https://www.caseificiolia.it/,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Lia%2C%20Via%20Liette%2C%205%2FA%2C%2031010%20Ormelle%20TV&query_place_id=ChIJ7SPZUL9DeUcR_sLJPKSWHII,45.7803,12.4197,,,no comprobado,,,1220,it,,,,,,it,veneto,treviso
caseificio-montegrappa,Caseificio Montegrappa,Pieve del Grappa,Lácteos y quesos,"Morlacco del Grappa, Bastardo del Grappa e Vecia Mastea","Via Giare, 5, 31017 Pieve del Grappa TV","Il Caseificio Montegrappa produce formaggi tradizionali dell'area del Grappa, oltre a specialità fresche e stagionate.",,+390423930674,commerciale@caseificiomontegrappa.com,https://caseificiomontegrappa.com/,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Montegrappa%2C%20Via%20Giare%2C%205%2C%2031017%20Pieve%20del%20Grappa%20TV&query_place_id=ChIJ4yL6-kzZeEcRUWKo48HUgXA,45.8351,11.8485,,,no comprobado,,,1263,it,,,,,,it,veneto,treviso
latteria-santandrea,Latteria Sant’Andrea,Povegliano,Lácteos y quesos,"formaggi artigianali, Rigatino e Casatella Trevigiana","Via Capitello, 66, 31050 Povegliano TV",La Latteria Sant’Andrea è una cooperativa lattiero-casearia che produce artigianalmente formaggi con latte italiano a Povegliano.,,+390422870123,info@latteriasantandrea.it,https://www.latteriasantandrea.it/,,,,45.7667,12.2000,,,no comprobado,,,2368,it,,,,,,it,veneto,treviso
trevisanalat,Trevisanalat,Resana,Lácteos y quesos,mozzarella,"Via Roma, 111, 31023 Resana TV",Trevisanalat è specializzata nella produzione di mozzarella per la vendita al dettaglio e i clienti con marchio privato a Resana.,,,,,,,https://www.google.com/maps/search/?api=1&query=Trevisanalat%2C%20Via%20Roma%2C%20111%2C%2031023%20Resana%20TV&query_place_id=ChIJoayZeIsseUcRy9gxJVRGlGI,45.6333,11.9500,,pendiente,no comprobado,,,3310,it,,,,,,it,veneto,treviso
caseificio-bettiol,Caseificio Bettiol,Roncade,Lácteos y quesos,Casatella Trevigiana DOP,"Via Pantiera, 5, 31056 Roncade TV",Il caseificio della famiglia Bettiol produce Casatella Trevigiana DOP a Roncade.,,+390422707016,info@caseificiobettiol.it,http://www.caseificiobettiol.it/,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Bettiol%2C%20Via%20Pantiera%2C%205%2C%2031056%20Roncade%20TV&query_place_id=ChIJUybND2JOeUcR0krEBGkgu9k,45.6246,12.3766,,pendiente,no comprobado,,,971,it,,,,,,it,veneto,treviso
perenzin-latteria,Perenzin Latteria,San Pietro di Feletto,Lácteos y quesos,"formaggi biologici di capra, ricotta e formaggi affinati","Via Cervano, 85, 31020 San Pietro di Feletto TV",Perenzin produce formaggi caprini biologici e una gamma di formaggi freschi e stagionati a San Pietro di Feletto.,,+39043821355,info@perenzin.com,https://perenzin.com/,,,,45.9333,12.2500,,,no comprobado,,,2939,it,,,,,,it,veneto,treviso
borgoluce,Borgoluce,Susegana,Lácteos y quesos,mozzarella e latticini di bufala,"Località Musile, 2, 31058 Susegana TV",Borgoluce gestisce una tenuta a ciclo chiuso che produce latticini di bufala e un’ampia gamma di alimenti dalle proprie terre e dal proprio bestiame.,,+390438435287,negozio@borgoluce.it,https://borgoluce.it/,,,https://www.google.com/maps/search/?api=1&query=Borgoluce%2C%20Localit%C3%A0%20Musile%2C%202%2C%2031058%20Susegana%20TV&query_place_id=ChIJ6Y-grUA-eUcRlnrL-MyzU1A,45.8500,12.2500,,,sí,ecommerce,Carne|Pan y cereal|Miel|Cerveza|Aceite|Vino|Huevos,679,it,,,,,,it,veneto,treviso
latteria-sociale-tarzo-revine-lago,Latteria Sociale di Tarzo e Revine Lago,Tarzo,Lácteos y quesos,"Montasio DOP, Grjllo de Colmajor, La Mureta e yogurt","Località Colmaggiore di Sopra, 51, 31020 Tarzo TV",La cooperativa di Tarzo e Revine Lago trasforma il latte locale in formaggi tradizionali e yogurt.,,+390438586235,info@latteriatarzo.it,https://www.latteriatarzo.it/,,,https://www.google.com/maps/search/?api=1&query=Latteria%20Sociale%20di%20Tarzo%20e%20Revine%20Lago%2C%20Localit%C3%A0%20Colmaggiore%20di%20Sopra%2C%2051%2C%2031020%20Tarzo%20TV&query_place_id=ChIJ7RZpzLIReUcRxeeF9JE4_Pw,45.9725,12.2339,,,no comprobado,,,2402,it,,,,,,it,veneto,treviso
toniolo-casearia,Toniolo Casearia,Volpago del Montello,Lácteos y quesos,"Bastardo del Grappa, Morlacco del Grappa e Pincion de Selva","Via Saccardo, 9, 31040 Volpago del Montello TV",La famiglia Toniolo produce e stagiona formaggi tradizionali veneti presso il proprio caseificio di Volpago del Montello.,,+390423910266,info@toniolo.it,https://toniolo.it/,,,https://www.google.com/maps/search/?api=1&query=Toniolo%20Casearia%2C%20Via%20Saccardo%2C%209%2C%2031040%20Volpago%20del%20Montello%20TV&query_place_id=ChIJp_ET1H47eUcRow_R1_dWsCg,45.7833,12.1167,,,no comprobado,,,3287,it,,,,,,it,veneto,treviso
caseificio-tonon,Caseificio Tonon,Zero Branco,Lácteos y quesos,formaggi freschi e latticini,"Via Alessandrini, 77/A, 31059 Zero Branco TV",Il Caseificio Tonon produce formaggi freschi e prodotti lattiero-caseari nel proprio stabilimento di Zero Branco.,,+39042297621,info@caseificiotonon.it,https://www.caseificiotonon.it/,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Tonon%2C%20Via%20Alessandrini%2C%2077%2FA%2C%2031059%20Zero%20Branco%20TV&query_place_id=ChIJi6VqE3E0eUcRGZoTNUaKz_A,45.6000,12.1667,,,no comprobado,,,1458,it,,,,,,it,veneto,treviso
