slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
caseificio-agordino-latteria-di-vallata,Caseificio Agordino — Latteria di Vallata,Agordo,Lácteos y quesos,formaggi a latte crudo; schiz; ricotta; burro,"Via Attilio Tissi 1, 32021 Agordo BL",Cooperativa que recoge leche de explotaciones de la cuenca de Agordo y del valle del Biois y la transforma en quesos y lácteos tradicionales de montaña.,,+390437640947,cooperativaagordino@gmail.com,https://www.latteriadivallata.com/,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Agordino%20%E2%80%94%20Latteria%20di%20Vallata%2C%20Via%20Attilio%20Tissi%201%2C%2032021%20Agordo%20BL&query_place_id=ChIJ7Q9I_sJTeEcR7iJL4-Dmrp0,46.278788599315,12.038258571196,,,no comprobado,,,927,es,,,,,,it,veneto,belluno,,,,,,
dal-gregge-bortoluzzi,Dal Gregge Bortoluzzi,Alpago,Lácteos y quesos,formaggi di pecora e capra; ricotta; yogurt,"Località Nusieda 1, 32016 Alpago BL","Explotación del pastor Davide Bortoluzzi que cría ovejas y cabras en pastoreo y transforma su leche en quesos artesanos, ricotta y yogur.",,+393391791845,davide.bortoluzzi1986@gmail.com,https://www.dalgreggebortoluzzi.it/,,,https://www.google.com/maps/search/?api=1&query=Dal%20Gregge%20Bortoluzzi%2C%20Localit%C3%A0%20Nusieda%201%2C%2032016%20Alpago%20BL&query_place_id=ChIJEVUiLsMJeUcRpFT3BBsNMo0,46.143892609959,12.344964406946,,,no comprobado,,,1630,es,,,,,,it,veneto,belluno,,,,,,
latteria-agricola-di-tisoi,Latteria Agricola di Tisoi,Belluno,Lácteos y quesos,schiz; ricotta; caciotta; gorgonzola; mascarpone,"Via Antonio da Tisoi 24, 32100 Belluno BL","Cooperativa láctea de Belluno que transforma leche de montaña en schiz, ricotta, caciotta, gorgonzola y mascarpone y mantiene un punto de venta en la ciudad.",,+390437294422,il_masetto@virgilio.it,,https://www.facebook.com/latteriaTisoi/,,https://www.google.com/maps/search/?api=1&query=Latteria%20Agricola%20di%20Tisoi%2C%20Via%20Antonio%20da%20Tisoi%2024%2C%2032100%20Belluno%20BL&query_place_id=ChIJsdn8Wk4HeUcRJRmUZlkBufE,46.163672798389,12.168415613551,,pendiente,no comprobado,,,2313,es,,,,,,it,veneto,belluno,,,,,,
pastificio-menazza,Pastificio Menazza,Belluno,Pan y cereal,pasta fresca all'uovo; pasta ripiena; pasta essiccata; gnocchi,"Via Masi Simonetti 24/A, 32100 Belluno BL","Pastificio histórico de Belluno, operado actualmente por T.O.DO. Srl, que produce pasta fresca y seca, pasta rellena, ñoquis y platos preparados.",,+390437931358,info@pastificiomenazza.it,https://www.lapastaperme.com/,,,https://www.google.com/maps/search/?api=1&query=Pastificio%20Menazza%2C%20Via%20Masi%20Simonetti%2024%2FA%2C%2032100%20Belluno%20BL&query_place_id=ChIJ1TSPtvIHeUcReYo2LCNk198,46.160068999119,12.233785070588,,pendiente,no comprobado,,,2930,es,,,,,,it,veneto,belluno,,,,,,
latteria-di-frontin,Latteria di Frontin,Borgo Valbelluna,Lácteos y quesos,formaggi interi e scremati; caciotte; schiz; ricotta; burro; mascarpone,"Via Frontin 64, 32026 Borgo Valbelluna BL","Latteria cooperativa fundada en 1930 que recoge leche de granjas locales y elabora artesanalmente quesos de distintas curaciones, schiz, ricotta, mantequilla y mascarpone.",,+390437555166,latteriadifrontin@gmail.com,,https://www.facebook.com/LatteriaFrontin/,,https://www.google.com/maps/search/?api=1&query=Latteria%20di%20Frontin%2C%20Via%20Frontin%2064%2C%2032026%20Borgo%20Valbelluna%20BL&query_place_id=ChIJJzNnTkMEeUcRH78ocIBRBaY,46.067029619484,12.151091952674,,pendiente,no comprobado,,,2341,es,,,,,,it,veneto,belluno,,,,,,
latteria-di-lentiai,Latteria di Lentiai,Borgo Valbelluna,Lácteos y quesos,Schiz; Colderù; San Gervasio; ricotta; burro,"Via dei Martiri 59, 32026 Borgo Valbelluna BL","Cooperativa activa desde 1884 que transforma leche de sus socios en quesos frescos, semicurados y curados, schiz, ricotta y mantequilla con métodos tradicionales.",Lun-Sáb 08:00-12:00 y 16:00-19:00,+390437750584,info@latterialentiai.it,https://www.latterialentiai.it/,,,https://www.google.com/maps/search/?api=1&query=Latteria%20di%20Lentiai%2C%20Via%20dei%20Martiri%2059%2C%2032026%20Borgo%20Valbelluna%20BL&query_place_id=ChIJu7MgnrACeUcRYA4CMkxrgBQ,46.045674796237,12.025986710575,,,no comprobado,,,2343,es,,,,,,it,veneto,belluno,,,,,,
lattebusche-busche,Lattebusche — stabilimento di Busche,Cesiomaggiore,Lácteos y quesos,Piave DOP; Montasio DOP; formaggi freschi e stagionati; yogurt,"Via Nazionale 59, 32030 Cesiomaggiore BL","Planta principal de la cooperativa Lattebusche, que recoge leche de montaña y elabora quesos DOP, quesos frescos y curados y otros derivados lácteos.",,+3904393191,info@lattebusche.it,https://www.lattebusche.com/,,,https://www.google.com/maps/search/?api=1&query=Lattebusche%20%E2%80%94%20stabilimento%20di%20Busche%2C%20Via%20Nazionale%2059%2C%2032030%20Cesiomaggiore%20BL&query_place_id=ChIJAQAA6Ur9eEcRHJf9sLjB4YE,46.041611794402,11.984659988426,,,sí,ecommerce,,2306,es,,,,,,it,veneto,belluno,,,,,,
lattebusche-caseificio-comelico,Lattebusche — Caseificio del Comelico,Comelico Superiore,Lácteos y quesos,Val Comelico fresco e mezzano; formaggi di montagna,"Largo Calvi 2, 32040 Comelico Superiore BL",Caseificio de la cooperativa Lattebusche en Padola que transforma leche local en los quesos de montaña Val Comelico fresco y mezzano.,,,info@lattebusche.it,https://www.lattebusche.com/,,,https://www.google.com/maps/search/?api=1&query=Lattebusche%20%E2%80%94%20Caseificio%20del%20Comelico%2C%20Largo%20Calvi%202%2C%2032040%20Comelico%20Superiore%20BL&query_place_id=ChIJw2h6tjfFeUcRKJpMx3Hf_W0,46.601012091432,12.480575122163,,,sí,ecommerce,,2303,es,,,,,,it,veneto,belluno,,,,,,
il-colle-del-tiglio,Il Colle del Tiglio,Limana,Lácteos y quesos,yogurt; ricotta; formaggi freschi e stagionati,"Via Valpiana 82, 32020 Limana BL","Granja de vacas bruno-alpinas en semilibertad que transforma su leche en yogur, ricotta y quesos blandos, frescos, semicurados y curados.",,+393930908988,sandamianocoop@libero.it,,,,https://www.google.com/maps/search/?api=1&query=Il%20Colle%20del%20Tiglio%2C%20Via%20Valpiana%2082%2C%2032020%20Limana%20BL&query_place_id=ChIJvX_Yk4wFeUcRb6EQx6KZKKQ,46.070680301186,12.22637477047,,pendiente,no comprobado,,Carne,2106,es,,,,,,it,veneto,belluno,,,,,,
latteria-di-livinallongo,Latteria di Livinallongo,Livinallongo del Col di Lana,Lácteos y quesos,Fodom; Renaz; Contrin; Col di Lana; ricotta,"Via Renaz 57, 32020 Livinallongo del Col di Lana BL","Cooperativa de ganaderos de montaña que transforma leche local en Fodom, Renaz, Contrin, Col di Lana, caciotte y ricotta en su caseificio de Renaz.",,+39043679237,,https://latterialivinallongo.com/,,,,46.498462146178,11.90192701746,,,sí,ecommerce,,2345,es,,,,,,it,veneto,belluno,,,,,,
