slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
saint-roque,Saint Roque,Beaumont,Carne,,"1 Chemin des Sources Bournoncle Saint Julien, 43100 Beaumont",,,,,https://la-ferme-joel-lolita.fr,,,https://www.google.com/maps/search/?api=1&query=45.324567%2C3.335903&query_place_id=ChIJp-8gCKVF9kcRDbgJrw5w4f8,45.324567,3.335903,,pendiente,no comprobado,,,1678,,,,,,,fr,auvergne-rhone-alpes,haute-loire,,,,,,
les-ruches-de-julia,Les Ruches de Julia,Sanssac-l'Église,Miel,Miel et produits apicoles,"1 Les Pradeaux, 43320 Sanssac-l'Église",Un rucher biologique à Sanssac-l'Église produit du miel et des produits apicoles sous l’identité Les Ruches de Julia.,,,,https://commande.kuupanda.com/producteur/8706/part/boutique/retrait_particulier,,,https://www.google.com/maps/search/?api=1&query=45.0531772%2C3.7745718&query_place_id=ChIJEzJmItX99UcRRE70uY44NLI,45.0531772,3.7745718,,,sí,marketplace,,1529,fr,,,,,,fr,auvergne-rhone-alpes,haute-loire,,,,,,
gaec-de-l-echo,GAEC de L'Echo,Alleyras,Lácteos y quesos,"Fromages frais et tommes de chèvre et de vache, faisselle et fromage blanc battu","3 rue Jean-Pierre Richard, Pourcheresse, 43580 Alleyras",Une ferme laitière mixte dotée d’un atelier caprin sur place fabrique des fromages de chèvre et de vache frais et affinés ainsi que d’autres produits laitiers fermiers.,,+33640430887,ombret.serge@orange.fr,,,,https://www.google.com/maps/search/?api=1&query=GAEC%20de%20L%27Echo%2C%203%20rue%20Jean-Pierre%20Richard%2C%20Pourcheresse%2C%2043580%20Alleyras&query_place_id=ChIJ0y5vwU9TsxIRjWBj-NedZHU,44.89014416248,3.6606788635254,,pendiente,no comprobado,,,1082,fr,,,,,,fr,auvergne-rhone-alpes,haute-loire,,,,,,
la-ferme-du-blot,La Ferme du Blot,Cerzat,Lácteos y quesos,"Fromages aux artisous, yaourts, desserts lactés, lait cru, lentilles vertes du Puy AOP, farine de lentille et viande d'agneau","Le Chambon, 43380 Cerzat","Une ferme familiale laitière et ovine produit des fromages artisou et des produits laitiers frais, ainsi que des lentilles vertes du Puy, de la farine de lentilles et de la viande d’agneau.",Lun–ven 18:00–20:00; sam 08:30–12:30,+33471772193,pascaldenis6564@neuf.fr,https://www.gaec-lerocher-dublot.fr/,https://www.facebook.com/La-ferme-du-blot-1772115326357745/,,,45.160844,3.479721,,,no comprobado,,Carne|Legumbres y cereales,1325,fr,,,,,,fr,auvergne-rhone-alpes,haute-loire,,,,,,
la-ferme-aux-fromages,La Ferme aux Fromages,Chanaleilles,Lácteos y quesos,"Fromages fermiers de vache, lait cru et charcuteries","Le Falzet, 43170 Chanaleilles",Une ferme laitière sur le chemin de Saint-Jacques fabrique des fromages fermiers au lait de vache et de la charcuterie et accueille les randonneurs pour des dégustations et des visites de la ferme.,Haute saison: tous les jours,+33471744479,daniel.delcros123@orange.fr,,,,https://www.google.com/maps/search/?api=1&query=La%20Ferme%20aux%20Fromages%2C%20Le%20Falzet%2C%2043170%20Chanaleilles&query_place_id=ChIJFQS0tvRLsxIRZ7HW9VDuWoM,44.891147481055,3.4946823120117,,pendiente,no comprobado,,Conservas,1280,fr,,,,,,fr,auvergne-rhone-alpes,haute-loire,,,,,,
la-ferme-d-adrien,La Ferme d'Adrien,Chanaleilles,Lácteos y quesos,"Fromages de chèvre et confitures artisanales, dont gelée de foin","Chazeaux, 43170 Chanaleilles","Une ferme caprine près du chemin de Saint-Jacques fabrique des fromages fermiers et des conserves originales à partir de sa propre production, avec vente directe et repas à la ferme.",,+33622250256,lesfromagesdadrien43@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=La%20Ferme%20d%27Adrien%2C%20Chazeaux%2C%2043170%20Chanaleilles&query_place_id=ChIJS_y3oNZJsxIRuqDMM5y0YnI,44.855138675414,3.4940814971924,,pendiente,no comprobado,,Conservas,1285,fr,,,,,,fr,auvergne-rhone-alpes,haute-loire,,,,,,
brasserie-barbaroux,Brasserie Barbaroux,Chassagnes,Cerveza,,Le Bourg 43230 Chassagnes,,,,,,,,,45.21680,3.55010,,pendiente,no comprobado,,,1792,,,,,,,fr,auvergne-rhone-alpes,haute-loire,,,,,,
la-brasserie-des-plantes,La Brasserie des Plantes,Saint-Didier-en-Velay,Destilados y licores,,La Borie 43140 Saint-Didier-en-Velay,,,,,https://www.labrasseriedesplantes.com,,https://www.instagram.com/labrasseriedesplantes/,,45.30640,4.28580,,pendiente,no comprobado,,,1793,,,,,,,fr,auvergne-rhone-alpes,haute-loire,,,,,,
au-carre-croquant,Au Carré Croquant,Le Puy-en-Velay,Chocolate,,18 Rue Pannessac 43000 Le Puy-en-Velay,,,,aucarrecroquant@gmail.com,https://aucarrecroquant.fr,,https://www.instagram.com/aucarrecroquant/,,45.02830,3.89730,,pendiente,no comprobado,,,1794,,,,,,,fr,auvergne-rhone-alpes,haute-loire,,,,,,
mademoiselle-macaron,Mademoiselle Macaron,Espaly-Saint-Marcel,Dulces y repostería,,Avenue de Paradis 43000 Espaly-Saint-Marcel,,,,,https://www.mademoiselle-macaron.fr,,,,45.04420,3.85540,,pendiente,no comprobado,,,1795,,,,,,,fr,auvergne-rhone-alpes,haute-loire,,,,,,
