slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales
domaine-billon-christophe,Domaine Billon Christophe,Ampuis,Vino,,"115 Chemin des Corendies, 69420 Ampuis",,,,,https://www.domainebillonchristophe.com,,,,45.503004,4.811830,,pendiente,no comprobado,,
domaine-de-bonserine,Domaine de Bonserine,Ampuis,Vino,,"2 Chemin de la Viallière, 69420 Ampuis",,,,,https://domainedebonserine.fr/,,,,45.502059,4.830881,,pendiente,no comprobado,,
domaine-guigal-et-fils,Domaine Guigal et Fils,Ampuis,Vino,,"Château d'Ampuis, 69420 Ampuis",,,,,https://www.guigal.com,,,,45.485920,4.813115,,pendiente,no comprobado,,
chateau-de-pravins,Château de Pravins,Blacé,Vino,Vins,"227 Rte de Pravins, 69460 Blacé",An organic winery in Blacé producing vins under the Château de Pravins identity.,,,,https://chateaudepravins.com/,,,https://www.google.com/maps/search/?api=1&query=Ch%C3%A2teau%20de%20Pravins%2C%20227%20Rte%20de%20Pravins%2C%2069460%20Blac%C3%A9,46.0348397,4.6557107,,verificado,no comprobado,,
domaine-emile-cheysson,Domaine Emile Cheysson,Chiroubles,Vino,,"24 Rue des Écoles, 69115 Chiroubles",,,,,https://www.domainecheysson.com,,,,46.180703,4.665529,,pendiente,no comprobado,,
domaine-gardot,Domaine Gardot,Chiroubles,Vino,,"10 Allée des Géraniums, 69115 Chiroubles",,,,,https://domaine-gardot.fr/,,,,46.185915,4.666334,,pendiente,no comprobado,,
domaine-du-vieux-bourg,Domaine du Vieux Bourg,Corcelles-en-Beaujolais,Vino,,"880 Rue de la Mairie, 69220 Corcelles-en-Beaujolais",,,,,https://www.closvieuxbourg.fr,,,,46.160597,4.724859,,pendiente,no comprobado,,
baptiste-aufranc,Baptiste Aufranc,Fleurie,Vino,,"196 Route de Frediere, 69820 Fleurie",,,,,https://www.domaine-aufranc.fr,,,,46.199965,4.689814,,pendiente,no comprobado,,
earl-gelin,EARL Gelin,Lancié,Vino,,"40 Rue de la Serve, 69220 Lancié",,,,,https://www.domainedesnugues.com/,,,,46.173985,4.714678,,pendiente,no comprobado,,
coquard-pierre-et-fils,Coquard Pierre et Fils,Marcy,Vino,,"478 Chemin de Champ Fleury, 69480 Marcy",,,,,https://www.domainedechampfleury.com,,,,45.910033,4.671403,,pendiente,no comprobado,,
la-ferme-du-botton,La Ferme du Botton,Propières,Carne,,"528 Chemin du Botton, 69790 Propières",,,,,https://www.ferme-du-botton.fr,,,,46.178215,4.428871,,pendiente,no comprobado,,
chateau-des-ravatys,Château des Ravatys,Saint-Lager,Vino,Vins,"44 Mnt de la Chapelle, 69220 Saint-Lager",An organic winery in Saint-Lager producing vins under the Château des Ravatys identity.,,,,https://chateaudesravatys.com/,,,https://www.google.com/maps/search/?api=1&query=Ch%C3%A2teau%20des%20Ravatys%2C%2044%20Mnt%20de%20la%20Chapelle%2C%2069220%20Saint-Lager,46.113328,4.6726219,,verificado,sí,ecommerce,
domaine-des-grottes,Domaine des Grottes,Saint-Étienne-des-Oullières,Vino,Vins,"993 La Grange Masson, 69460 Saint-Étienne-des-Oullières",An organic winery in Saint-Étienne-des-Oullières producing vins under the Domaine des Grottes identity.,,,info@domainedesgrottes.com,https://www.domainedesgrottes.com/,https://www.facebook.com/profile.php?id=100063686510568,https://www.instagram.com/romaindesgrottes/,https://www.google.com/maps/search/?api=1&query=Domaine%20des%20Grottes%2C%20993%20La%20Grange%20Masson%2C%2069460%20Saint-%C3%89tienne-des-Oulli%C3%A8res,46.0642104,4.6306347,,verificado,sí,ecommerce,
beroujon-david,Beroujon David,Salles-Arbuissonnas-en-Beaujolais,Vino,,"Lieu Dit le Tang, 69460 Salles-Arbuissonnas-en-Beaujolais",,,,,https://www.domaineberoujon.com,,,,46.044900,4.631700,,pendiente,no comprobado,,
combe-morguiere,Combe Morguiere,Salles-Arbuissonnas-en-Beaujolais,Vino,,"181 Rue de la Voute, 69460 Salles-Arbuissonnas-en-Beaujolais",,,,,https://www.beaujolias-combemorguiere.com,,,,46.040932,4.633912,,pendiente,no comprobado,,
clos-saint-marc,Clos Saint Marc,Taluyers,Vino,,"60 Route de des Fontaines, 69440 Taluyers",,,,,https://www.clos-st-marc.com,,,,45.641517,4.731835,,pendiente,no comprobado,,
dumas-bernard,Dumas Bernard,Ternand,Vino,,"1600 Route de Sainte Paule, 69620 Ternand",,,,,https://www.domainedumas.fr,,,,45.951552,4.548169,,pendiente,no comprobado,,
de-vermont-yannick,De Vermont Yannick,Vaux-en-Beaujolais,Vino,,"139 Impasse du Clos, 69460 Vaux-en-Beaujolais",,,,,https://www.lesvinsyannickdevermont.com,,,,46.055755,4.589686,,pendiente,no comprobado,,
bodillard-michele,Bodillard Michele,Villié-Morgon,Vino,,"1217 Route d'Avenas, 69910 Villié-Morgon",,,,,https://www.vignoblesbodillard.com,,,,46.166344,4.659502,,pendiente,no comprobado,,
domaine-du-cret-de-bine,Domaine du Crêt de Bine,Sarcey,Vino,Vins,"CHEMIN DU MARTIN LES ACCACIAS, 69490 SARCEY","An organic producer in Sarcey, offering Vins under the Domaine du Crêt de Bine identity.",,+33771860824,contact@vin-bio-cret-de-bine.fr,https://www.vin-bio-cret-de-bine.fr,https://facebook.com/DOMAINEDUCRETDEBINE,https://instagram.com/Florence_subrin_dodille,https://www.google.com/maps/search/?api=1&query=Domaine%20du%20Cr%C3%AAt%20de%20Bine%2C%20CHEMIN%20DU%20MARTIN%20LES%20ACCACIAS%2C%2069490%20SARCEY,45.889814,4.540213,,verificado,no comprobado,,
