slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
la-platane,La Platane,Chalon,Carne,,"1479 Route Departemental 46, 38122 Chalon",,,,,http://fermedelaplatane.fr/,,,https://www.google.com/maps/search/?api=1&query=45.442830%2C4.931503&query_place_id=ChIJESwxQgAn9UcRYooRq7VJ1fw,45.442830,4.931503,,pendiente,no comprobado,,,1380,,,,,,,fr,auvergne-rhone-alpes,isere,,,,,,
a-la-crecia,A la Crecia,Lans-en-Vercors,Carne,,"436 Chemin des Clements, 38250 Lans-en-Vercors",,,,,https://gite-en-vercors.com/la_ferme.php,,,https://www.google.com/maps/search/?api=1&query=45.114543%2C5.586026&query_place_id=ChIJ5_XsG0OSikcRCXYaDLCm5uw,45.114543,5.586026,,pendiente,no comprobado,,,2,,,,,,,fr,auvergne-rhone-alpes,isere,,,,,,
jamais-sans-mes-bottes,Jamais Sans Mes Bottes,Montbonnot-Saint-Martin,Fruta y verdura,Fruits et légumes biologiques,"561 Chem. des Communaux, 38330 Montbonnot-Saint-Martin",Une ferme biologique située à Montbonnot-Saint-Martin produit des fruits et légumes biologiques sous l’identité Jamais Sans Mes Bottes.,,,,http://jamaissansmesbottes.fr/,,,https://www.google.com/maps/search/?api=1&query=45.2211554%2C5.8262192&query_place_id=ChIJ9wfSAtdfikcRnV40Xe5yUnk,45.2211554,5.8262192,,,no comprobado,,,1184,fr,,,,,,fr,auvergne-rhone-alpes,isere,,,,,,
le-rucher-poete,Le Rucher Poète,Porte-des-Bonnevaux,Miel,Miel et produits apicoles,"290 Chem. des Brigandières, 38260 Porte-des-Bonnevaux",Un rucher biologique à Porte-des-Bonnevaux produit du miel et des produits apicoles sous l’identité Le Rucher Poète.,,,,https://commande.granvillage.com/producteur/1856/particulier,,,https://www.google.com/maps/search/?api=1&query=45.43483%2C5.22126&query_place_id=ChIJXybQWX3VikcRkLcbpZeM-Vc,45.43483,5.22126,,,sí,marketplace,,1461,fr,,,,,,fr,auvergne-rhone-alpes,isere,,,,,,
dirrig-remy-domaine-du-bane,Dirrig Remy Domaine du Bane,Saint-Sauveur,Vino,,"1 Impasse du Bane, 38160 Saint-Sauveur",,,,,http://domainedubane.com/fr/,,,https://www.google.com/maps/search/?api=1&query=45.147001%2C5.339472&query_place_id=ChIJPQsqUQC5ikcRl1aUU2BqOI0,45.147001,5.339472,,pendiente,no comprobado,,,472,,,,,,,fr,auvergne-rhone-alpes,isere,,,,,,
monteymond-nature,Monteymond Nature,Saint-Mury-Monteymond,Té e infusiones,"Infusions, fruits et préparations","1313 RTE DE PRELONG, 38190 Saint-Mury-Monteymond",,,+33682197529,monteymond.nature@gmail.com,https://www.monteymond-nature.fr,https://www.facebook.com/MonteymondNature,https://www.instagram.com/monteymond_nature,https://www.google.com/maps/search/?api=1&query=45.219597%2C5.924891&query_place_id=ChIJF9RKt_JdikcRld9VkLjQgWM,45.219597,5.924891,,,no comprobado,,,1591,,,,,,,fr,auvergne-rhone-alpes,isere,,,,,,
la-ferme-du-perroux,La Ferme du Perroux,Villeneuve-de-Marc,Carne,Viande bovine et porcine,"1376 RTE DU PERROUX, 38440 Villeneuve-de-Marc",,,+33776690239,mathieulaupin@yahoo.fr,http://www.lafermeduperroux.fr,,,https://www.google.com/maps/search/?api=1&query=45.455528%2C5.11871899&query_place_id=ChIJC8N8gPgq9UcRN274rWfytkU,45.455528,5.11871899,,,no comprobado,,,1341,,,,,,,fr,auvergne-rhone-alpes,isere,,,,,,
brasserie-thetys,Brasserie Thétys,Saint-Clair-de-la-Tour,Cerveza,bières artisanales,ZA LA CORDERIE 450 RUE DU SERPENTIN 38110 SAINT-CLAIR-DE-LA-TOUR,,,,,https://brasserie-thetys.com/,,,https://www.google.com/maps/search/?api=1&query=45.571662%2C5.470327&query_place_id=ChIJfSuIStcji0cRVGl7fnujYsQ,45.571662,5.470327,,,no comprobado,,,209,,,,,,,fr,auvergne-rhone-alpes,isere,,,,,,
brasserie-mandrin-brasserie-artisanale-du-dauphine,Brasserie Mandrin (Brasserie Artisanale du Dauphiné),Saint-Martin-d'Hères,Cerveza,,,,,,,https://mandrin.biz/,,,,45.1782,5.7646,,pendiente,no comprobado,,,181,,,,,,,fr,auvergne-rhone-alpes,isere,,,,,,
pisciculture-charles-murgat-beaufort,Pisciculture Charles Murgat,Beaufort,Pescado,Trout,,,,+33474791898,contact@charlesmurgat.com,https://www.charlesmurgat.com/,,,,45.326700,5.121610,,,sí,ecommerce,,1638,,,,,,,fr,auvergne-rhone-alpes,isere,,,,,,
l-arbre-a-miel,L'ARBRE A MIEL,Lancey,Miel,,"rue Auguste Bois, 38190 Lancey",,,,,https://arbre-a-miel.com/,,,,,,,pendiente,sí,ecommerce,,1876,,,,,,,fr,auvergne-rhone-alpes,isere,,,,,,
ferme-de-sainte-luce,Ferme de Sainte-Luce,Sainte-Luce,Lácteos y quesos,,"455 route des Fontanious, 38970 Sainte-Luce, France",,,+33476301604,contact@fermedesainteluce.com,https://www.fermedesainteluce.com,,,,44.85119780000001,5.9099821,,pendiente,no comprobado,,,1935,,,,,,,fr,auvergne-rhone-alpes,isere,,,,,,
