slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
domaine-de-pratavone,Domaine de Pratavone,Cognocoli-Monticchi,Vino,,"Domaine de Pratavone, 20123 Cognocoli-Monticchi",,,,,https://domainepratavone.com,,,https://www.google.com/maps/search/?api=1&query=41.760688%2C8.867062&query_place_id=ChIJSTXwHno42hIRsim-zoNWe7w,41.760688,8.867062,,pendiente,no comprobado,,,549,,,,,,
domaine-mondoloni,Domaine Mondoloni,Sartène,Vino,Vins,"Vallée de Tizzano, 20100 Sartène",Un domaine viticole biologique situé à Sartène produit des vins sous l’identité Domaine Mondoloni.,,,vin@domainemondoloni.com,https://domainemondoloni.com/,https://www.facebook.com/domainemondoloni/,https://www.instagram.com/domainemondoloni/,https://www.google.com/maps/search/?api=1&query=41.5597653%2C8.8778498&query_place_id=ChIJhbakFf_L2xIRdWywKZJu7lk,41.5597653,8.8778498,,,no comprobado,,,631,fr,,,,,
oliu-di-balchiria,Oliu di Balchiria,Sartène,Aceite,Huile d'olive,"Unnamed Road, 20100 Sartène",Une ferme biologique et un moulin à Sartène produisent de l’huile d’olive sous l’identité Oliu di Balchiria.,,,,https://oliudibalchiria.fr/,https://www.facebook.com/100064367910555,https://www.instagram.com/domainealbaconca,,41.5845528,8.8625477,,,sí,ecommerce,,1610,fr,,,,,
domaine-de-granajolo,Domaine de Granajolo,Zonza,Vino,,"La Testa, 20144 Zonza",,,,,https://www.granajolo.com,,,https://www.google.com/maps/search/?api=1&query=Domaine%20de%20Granajolo%2C%20La%20Testa%2C%2020144%20Zonza&query_place_id=ChIJ2QYalwCQ2RIR5KO2xSxIprA,41.696312,9.372438,,pendiente,no comprobado,,,520,,,,,,
bizzz-de-corse,Bizzz de Corse,Peri,Miel,Miels corses,"Pattara, 20167 Peri",,,+33617822926,bizzzdecorse@gmail.com,https://www.bizzzdecorse.corsica,,https://www.instagram.com/bizzzdecorse,,42.0061045,8.8895377,,,no comprobado,,,99,,,,,,
domaine-santa-cristina,Domaine Santa Cristina,Figari,Vino,Vins,"Lieu dit Maccioco, 20114 Figari",,,,domaine.santacristina@hotmail.com,,,https://instagram.com/domaine_santa_cristina,,41.54646069,9.12016979,,,no comprobado,,,655,,,,,,
brasserie-alba,Brasserie Alba,Ajaccio,Cerveza,,Zone Industrielle du Vazzio 20090 Ajaccio,,,,,,,,,41.92280,8.70580,,pendiente,no comprobado,,,1779,,,,,,
maison-coca-mariani,Maison Coca Mariani,Ajaccio,Destilados y licores,,Boulevard Danielle Casanova 20000 Ajaccio,,,,Contact@cocamariani.com,https://www.cocamariani.com,,https://www.instagram.com/maisoncocamariani/,,41.92280,8.70580,,pendiente,no comprobado,,,1780,,,,,,
moulin-a-huile-i-mezzane,Moulin à Huile I Mezzane,Petreto-Bicchisano,Aceite,,Lieu-dit Mezzane 20140 Petreto-Bicchisano,,,,,,,,,41.76570,8.96290,,pendiente,no comprobado,,,1781,,,,,,
l-aghjara,L'Aghjara,Bastelica,Conservas,,Le Village 20119 Bastelica,,,,,,,,,41.97810,9.05530,,pendiente,no comprobado,,,1782,,,,,,
le-jardin-des-abeilles,Le Jardin des Abeilles,Ocana,Miel,,Pont de Rose 20117 Ocana,,,,,https://www.lejardindesabeilles.com,,,,41.95470,8.90340,,pendiente,no comprobado,,,1783,,,,,,
la-ferme-d-alzetta,LA FERME D'ALZETTA,Porto-Vecchio,Fruta y verdura,,,,,+33495700232,,https://www.fermedalzetta.com/,https://www.facebook.com/fermedalzetta/,,,,,,pendiente,no comprobado,,,1889,,,,,,
