slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
imkerei-arzberg,Imkerei Grabein,Arzberg,Miel,"Bio-Honig, Honiglikör und Apfelsaft","Hauptstraße 20, 04886 Arzberg",Bio-Imkerei mit eigenen Honigen sowie Honiglikör und Apfelsaft aus den Streuobstwiesen des Betriebs.,,+493422240562,info@imkerei-grabein.de,https://imkerei-grabein.de/,,,,51.527457,13.123908,,,no comprobado,,Destilados y licores|Bebidas sin alcohol,1386,de,,,,,,de,ostdeutschland,sachsen,,,,,,
weises-willy-erben-oelmuehle-bobritzsch-hilbersdorf,Ölmühle Willy Weise’s Erben,Bobritzsch-Hilbersdorf,Aceite,"Lein-, Raps-, Sonnenblumen-, Mohn- und Leindotteröl","Bobritzschtalstraße 131, 09627 Bobritzsch-Hilbersdorf",Familiengeführte Ölmühle für kaltgepresste Speiseöle aus regionalen Ölsaaten mit Hofladen und eigenem Versandhandel.,Mo-Fr 07:30-16:30,+49373256204,info@oelmuehle-bobritzsch.de,https://oelmuehle-bobritzsch.de/,,,,50.880053,13.446475,,,sí,ecommerce,,2286,de,,,,,,de,ostdeutschland,sachsen,,,,,,
mellis-hofladen-chemnitz,Mellis Hofladen,Chemnitz,Conservas,"Konfitüren, Gelees, Gartengemüse und Eier","Einsiedler Weg 2, OT Kleinolbersdorf-Altenhain, 09128 Chemnitz","Kleiner Familienbetrieb mit hausgemachten Konfitüren und Gelees, saisonalem Gartengemüse und Eiern der eigenen Hühner.",Mo-Su 09:00-18:00,+4917645608023,info@mellis-hofladen.de,https://www.mellis-hofladen.de/,,,,50.784513,12.999521,,,no,,Fruta y verdura|Huevos,1725,de,,,,,,de,ostdeutschland,sachsen,,,,,,
hofladen-bioobst-goernitz-coswig,Hofladen Bioobst Görnitz,Coswig,Fruta y verdura,"Bio-Äpfel, Beeren und Demeter-Direktsäfte","Cliebener Straße 99, 01640 Coswig",Bio-Obstbaubetrieb mit eigenen Äpfeln und Beeren sowie Direktsäften aus der betriebseigenen Ernte.,"Mo-Fr 09:00-18:00; Sa 09:00-12:00; Su,PH off",+49352378810,info@bioobst-goernitz.de,https://www.bioobst-goernitz.de/verkauf/hofladen-in-coswig.php,,,,51.143014,13.547076,,,no,,Bebidas sin alcohol,1281,de,,,,,,de,ostdeutschland,sachsen,,,,,,
bionaturhof-frankenhausen-crimmitschau,BioNaturHof Frankenhausen,Crimmitschau,Fruta y verdura,Bio-Obst und -Gemüse,"Leipziger Straße 215, 08451 Crimmitschau","Ökologischer Landwirtschaftsbetrieb mit Gemüsebeeten, Gewächshäusern, Obstbau und Schafhaltung; 2026 weiterhin als regionaler Schulobst- und Gemüsebetrieb belegt.",,+493762705192,office@bionaturhof.de,https://www.bionaturhof.de,https://www.facebook.com/biohoffranke/,,,50.838807,12.390473,,pendiente,no comprobado,,,283,de,,,,,,de,ostdeutschland,sachsen,,,,,,
bienentau-erlebnisimkerei-schulze-schmiedgen-crottendorf,Bienentau - Erlebnisimkerei Schulze & Schmiedgen,Crottendorf,Miel,"Bio-Honig, Propolis, Gelée royale und Honigspezialitäten","Hauptstraße 5, OT Walthersdorf, 09474 Crottendorf","Bio-Erlebnisimkerei mit eigenen Honigen, Propolis, Gelée royale und veredelten Honigspezialitäten.",,+4937336736067,info@bienentau.de,https://www.bienentau.de/,,,,50.539304,12.947990,,,sí,ecommerce,Vino|Destilados y licores,196,de,sí,,,,,de,ostdeutschland,sachsen,,,,,,
schaeferei-drutschmann-dippoldiswalde,Schäferei Drutschmann,Dippoldiswalde,Carne,Lamm- und Schaffleisch,"Am Dorfbach 10, OT Reichstädt, 01744 Dippoldiswalde",Schäfereibetrieb mit Fleisch und Wurst von den eigenen Schafen sowie buchbaren Hof- und Schäfereiangeboten.,Th-Fr 10:00-19:00; Sa 10:00-12:00,+493504613973,info@schaeferei-drutschmann.de,https://www.schaeferei-drutschmann.de/,,,,50.885432,13.643917,,,no,,,1987,de,sí,,,,,de,ostdeutschland,sachsen,,,,,,
hofladen-weixdorf-dresden,Agrarcentrum Grünberg – Hofladen Weixdorf,Dresden,Fruta y verdura,"Beerenobst, Gemüse, Eier sowie Fleisch und Wurst","Pastor-Roller-Straße 42, 01108 Dresden","Hofladen des Agrarcentrums Grünberg mit Erzeugnissen des landwirtschaftlichen Betriebs; die aktuelle Betriebsidentität ist belegt, die eigene Website jedoch nicht zugänglich.","Tu-Fr 09:00-18:00; Sa 08:00-12:00; Mo,Su,PH off",+493518881314,info@hofladen-weixdorf.de,https://www.hofladen-weixdorf.de,https://www.facebook.com/hofladenweixdorf,,,51.151500,13.800400,,pendiente,no comprobado,,Huevos|Carne,1332,de,,,,,,de,ostdeutschland,sachsen,,,,,,
imkerei-dresdner-honig-dresden,Dresdner Honig – Imkerei Robin Kromat,Dresden,Miel,Dresdner Stadthonig,"Bautzner Landstraße 177, 01324 Dresden",Imkerei von Robin Kromat mit Honigen aus verschiedenen Dresdner Stadtteilen und naturnaher Bienenhaltung.,,+491703011079,kromat@dresdner-honig.de,https://www.dresdner-honig.de/,,,,51.061172,13.858480,,,no comprobado,,,1395,de,,,,,,de,ostdeutschland,sachsen,,,,,,
limousinhof-klemm-frauenstein,Limousinhof Klemm,Frauenstein,Carne,Limousin-Rindfleisch und Wild aus eigener Jagd,"Reichenauer Weg 18, 09623 Frauenstein","Landwirtschaftsbetrieb mit Limousin-Rindern, Wild aus eigener Jagd und handwerklich verarbeiteten Fleisch- und Wurstwaren.",,+491701858210,limousin-hof.mklemm@t-online.de,https://www.limousinhof-klemm.de,,,,50.799273,13.544584,,,sí,,,1638,de,,,,,,de,ostdeutschland,sachsen,,,,,,
