slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
domaine-vayssette,Domaine Vayssette,Gaillac,Vino,,"2738 Chemin des Cretes, 81600 Gaillac",,,,,https://www.vins-gaillac-vayssette.com,,,https://www.google.com/maps/search/?api=1&query=43.943489%2C1.888691&query_place_id=ChIJkzeoCmnNrRIRaP-3FxV8npI,43.943489,1.888691,,pendiente,no comprobado,,,664,,,,,,,fr,occitanie,tarn
les-balsamines,Les Balsamines,Gaillac,Vino,,"Saint Martin de Grezes, 81600 Gaillac",,,,,http://www.chateaubalsamine.fr/,,,https://www.google.com/maps/search/?api=1&query=43.9229836%2C1.8835277&query_place_id=ChIJP8dcLnHSrRIROosl17ZOgG4,43.9229836,1.8835277,,pendiente,no comprobado,,,1479,,,,,,,fr,occitanie,tarn
earl-calmet,EARL Calmet,Lagrave,Vino,,"60 Chemin de Prat Castel, 81150 Lagrave",,,,,https://www.domainecalmet.com,,,https://www.google.com/maps/search/?api=1&query=43.887138%2C1.973167&query_place_id=ChIJJZjyQPXQrRIRAc9Nr3Utnc0,43.887138,1.973167,,pendiente,no comprobado,,,687,,,,,,,fr,occitanie,tarn
famille-balaran,Famille Balaran,Sainte-Croix,Vino,,"32 Route de la Salamandrie Domaine d'Escausses, 81150 Sainte-Croix",,,,,https://www.famillebalaran.com,,,https://www.google.com/maps/search/?api=1&query=43.971008%2C2.057415&query_place_id=ChIJWzGpT3rErRIRO-EiJ9c1GA8,43.971008,2.057415,,pendiente,no comprobado,,,767,,,,,,,fr,occitanie,tarn
chateau-d-escabes,Château d'Escabes,Lisle-sur-Tarn,Vino,Vins,"Escabes, 81310 Lisle-sur-Tarn",,,+33768702706,chateau.escabes81@gmail.com,,https://www.facebook.com/chateauescabes81?locale=fr_FR,https://www.instagram.com/chateau.descabes/,,43.849509,1.798526,,,no comprobado,,,301,,,,,,,fr,occitanie,tarn
brasserie-margot,Brasserie Margot,Albi,Cerveza,,15 Rue Jean Le Rond d'Alembert 81000 Albi,,,,,http://brasserie-margot-albi.fr,,https://www.instagram.com/brasseriemargot,,43.92900,2.13230,,pendiente,no comprobado,,,1825,,,,,,,fr,occitanie,tarn
distillerie-castan,Distillerie Castan,Villeneuve-sur-Vère,Destilados y licores,,Le Cimetière 81130 Villeneuve-sur-Vère,,,,contact@distillerie-castan.com,https://www.distillerie-castan.com,,https://www.instagram.com/ladistilleriecastan,,44.00680,2.03070,,pendiente,sí,ecommerce,,1826,,,,,,,fr,occitanie,tarn
domaine-les-3-tetus,Domaine Les 3 Têtus,Cahuzac-sur-Vère,Vino,,1850 Route de Cordes 81140 Cahuzac-sur-Vère,,,,,https://www.les3tetus.fr,,,,43.99160,1.90590,,pendiente,no comprobado,,,1827,,,,,,,fr,occitanie,tarn
chocolaterie-l-azteque,Chocolaterie L'Aztèque,Lavaur,Chocolate,,14 Rue des Goutisses 81500 Lavaur,,,,,,,,,,,,pendiente,no comprobado,,,1828,,,,,,,fr,occitanie,tarn
les-sauces-morin,Les Sauces Morin,Marssac-sur-Tarn,Condimentos,,23 Avenue de la Pélatié 81150 Marssac-sur-Tarn,,,,,http://www.lessaucesmorin.fr,,https://www.instagram.com/lessaucesmorin,,43.91220,2.03480,,pendiente,no comprobado,,,1829,,,,,,,fr,occitanie,tarn
ferme-bio-de-grange-basse,FERME BIO DE GRANGE BASSE,Soreze,Carne,,,,,,,https://viande-bio.fr/,,,,43.4409,2.0807,,pendiente,sí,ecommerce,,1926,,,,,,,fr,occitanie,tarn
