producer_id,field,source_locale,source_hash,text,origin,engine,engine_version,prompt_version,glossary_version
2,descripcion,es,aee988b7a28616776be28fc14d257d84580d8984cd70c32aa4050a32e5f32d4f,"Handwerkliche Käserei, die den Käse Le Petit Mont mit gewaschener Rinde herstellt.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
34,descripcion,es,2929df5765d0c855ed55953d34eae79c1aad8681e1b456da18821c1a3866e859,"Kelterei, Mosterei und Brennerei, die regionales Obst von Hochstammbäumen verarbeitet.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
38,descripcion,es,5f4cace652a3efd3a148491a84c130f45764f169ff1b0b81730e9c68dfb34d92,"Imkereiprojekt, das Produkte aus den eigenen Bienenstöcken und Ernten anbietet.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
41,descripcion,es,d738fe7d3fd45f0bea877d6bc9363467d6b710842fda0b1eb93fa9c18304553b,"Handwerklicher Eishersteller, der Eis und Sorbets ohne Farb- und Konservierungsstoffe herstellt.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
49,descripcion,es,183d17081a713b679745d852bb4f94662a32f134d798078d376b849472132795,"Zertifizierter Senfhersteller, der in Couthuin Würzmittel und Aufstriche herstellt.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
54,descripcion,es,eb0735ce058e6f2b7a722940675d2778f716b1a7ea528983ef35b144e9521f73,"Handwerkliche Konservenmanufaktur, die belgische Rezepte und lokale Zutaten zu Aufstrichen verarbeitet.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
65,descripcion,en,42645b750fa53e2368901a19d3c900e70a9e39b0e81635a6a7abb31cc9b6bd75,"Brauerei, die an ihrem Standort in Waimes Bier braut.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
72,descripcion,en,8d25d42af4c6d23812ec53cd9e04af03cd646d28974d29f667c0cf295bccdec5,"Schaffarm, die aus der eigenen, im Freien gehaltenen Herde Rohmilchkäse und Joghurt herstellt.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
112,descripcion,en,ffbd11b7ef78652706c753404fc04a64bcea0204859fb25ef97c5f533594881f,"Brauerei, die an ihrem Standort in Liège Bier braut.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
115,descripcion,en,77e0280f7c0a4d956748d00d60964bb2ca502ce90b65ce3853126ff50da99824,"Brauerei, die an ihrem Standort in Juprelle Bier braut.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
