slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
mahala-naturala-leaburu,Mahala Naturala,Leaburu,Lácteos y quesos,"Lácteos, yogur, queso y cerdo campero","Mahala Baserria, 20491 Leaburu, Gipuzkoa",Caserío productor de Leaburu que elabora lácteos naturales y productos de cerdo campero con materia prima propia y de proximidad.,Consultar web o venta directa,+34943670724,info@mahala.eus,https://mahala.eus/es/inicio/,,,https://www.google.com/maps/search/?api=1&query=Mahala%20Naturala%2C%20Mahala%20Baserria%2C%2020491%20Leaburu%2C%20Gipuzkoa&query_place_id=ChIJcaft0Y5MUA0RLrvUPtYwpUU,43.1223702,-2.048107,/productores/es/pais-vasco/guipuzcoa/mahala-naturala-leaburu.webp,verificado,no,,,8289,es,,,,,
borda-baserria-olaberria,Borda Baserria,Olaberria,Carne,Carne de vacuno de raza pirenaica,"Errekalde Auzoa, Borda-Baserria, 20212 Olaberria, Gipuzkoa","Baserriko haragia de Borda Baserria en Olaberria, con carne de vacuno de raza pirenaica y venta directa desde el caserío.",Consultar web o venta directa,+34620868605,info@baserritarra.com,https://www.borda.eus/,,,https://www.google.com/maps/search/?api=1&query=Borda%20Baserria%2C%20Errekalde%20Auzoa%2C%2020212%20Olaberria%2C%20Gipuzkoa&query_place_id=ChIJreSKUxE3UA0Rf_3aAcDgtwY,43.0229988,-2.1987593,,verificado,no,,,2584,es,,,,,
txumitxa-ibarrako-piparrak-ibarra,Txumitxa Ibarrako Piparrak,Ibarra,Conservas,Guindillas de Ibarra y piparras,"Euskal Herria Kalea, 30, 20400 Ibarra, Gipuzkoa","Productor y elaborador de guindillas de Ibarra, vinculado a la tradición local de piparras y conserva vegetal de Tolosaldea.",Consultar web o venta directa,+34943671158,,https://www.txumitxa.com/,,,https://www.google.com/maps/search/?api=1&query=Txumitxa%20Ibarrako%20Piparrak%2C%20Euskal%20Herria%20Kalea%2C%2030%2C%2020400%20Ibarra%2C%20Gipuzkoa&query_place_id=ChIJx9-LAZ5MUA0RJjgK1HZMvnY,43.132185,-2.066424,/productores/es/pais-vasco/guipuzcoa/txumitxa-ibarrako-piparrak-ibarra.webp,verificado,no,,,11999,es,,,,,
tolosako-babarrun-elkartea-tolosa,Tolosako Babarrun Elkartea,Tolosa,Legumbres,Alubia de Tolosa,"Polígono Laskorain Goikoa, San Esteban 29-A, 20400 Tolosa, Gipuzkoa","Asociación de productores de la Alubia de Tolosa, referente local para esta legumbre amparada y cultivada en Gipuzkoa.",Consultar web o venta directa,+34943650253,,https://www.alubiasdetolosa.com/,,,https://www.google.com/maps/search/?api=1&query=Tolosako%20Babarrun%20Elkartea%2C%20San%20Esteban%2029-A%2C%2020400%20Tolosa%2C%20Gipuzkoa&query_place_id=ChIJEwz79WpLUA0RwoywGwTp2gQ,43.1333323,-2.0845318,/productores/es/pais-vasco/guipuzcoa/tolosako-babarrun-elkartea-tolosa.webp,parcial,sí,ecommerce,,11855,es,,,,,
agerre-txakolina-getaria,Agerre Txakolina,Getaria,Vino,Txakolí de Getaria,"Askizu Auzoa 22, 20808 Getaria, Gipuzkoa","Bodega familiar de Getaria integrada en la DO Getariako Txakolina, centrada en txakolí elaborado con uva hondarrabi zuri.",Consultar web o venta directa,+34943140446,agerre@agerretxakolina.com,https://www.agerretxakolina.com/,,https://www.instagram.com/txakoli_agerre/,https://www.google.com/maps/search/?api=1&query=Agerre%20Txakolina%2C%20Askizu%20Auzoa%2022%2C%2020808%20Getaria%2C%20Gipuzkoa&query_place_id=ChIJ71iAv1bPUQ0RHihiw8Zswis,43.3056429,-2.2231188,/productores/es/pais-vasco/guipuzcoa/agerre-txakolina-getaria.webp,verificado,sí,email|telefono,,401,es,,,,,
ameztoi-txakolina-getaria,Ameztoi Txakolina,Getaria,Vino,"Txakolí, espumoso y destilados","Eitzaga Auzoa 10, 20808 Getaria, Gipuzkoa","Bodega getariarra de txakolí con viñedo propio y gama de blancos, espumosos y elaboraciones vinculadas a la uva local.",Consultar web o venta directa,+34943140918,ameztoi@txakoliameztoi.com,https://www.txakoliameztoi.com/,,https://www.instagram.com/txakoliameztoi/,https://www.google.com/maps/search/?api=1&query=Ameztoi%20Txakolina%2C%20Eitzaga%20Auzoa%2010%2C%2020808%20Getaria%2C%20Gipuzkoa&query_place_id=ChIJe75Y35XIUQ0RYtvyZZEH0IA,43.2938165,-2.1989151,/productores/es/pais-vasco/guipuzcoa/ameztoi-txakolina-getaria.webp,verificado,no,,,737,es,,,,,
talai-berri-zarautz,Talai Berri,Zarautz,Vino,"Txakolí de Getaria, orujo y vinagre","Talaimendi Bidea, 20800 Zarautz, Gipuzkoa",Bodega de Zarautz situada en Talaimendi que produce txakolí de Getaria y elaboraciones derivadas como orujo y vinagre.,Consultar web o venta directa,+34943132750,info@talaiberri.com,https://www.talaiberri.com/,,https://www.instagram.com/talaiberri/,https://www.google.com/maps/search/?api=1&query=Talai%20Berri%20Txakolina%2C%20Talaimendi%20Bidea%2C%2020800%20Zarautz%2C%20Gipuzkoa&query_place_id=ChIJMwnesDzIUQ0Rq9DoVYnXDWc,43.2872758,-2.1461317,/productores/es/pais-vasco/guipuzcoa/talai-berri-zarautz.webp,verificado,sí,ecommerce,,11743,es,,,,,
gaintza-txakolina-getaria,Gaintza Txakolina,Getaria,Vino,Txakolí y visitas de bodega,"Akerregi Auzoa 105, 20808 Getaria, Gipuzkoa","Bodega de Getaria con tienda y visitas, dedicada a txakolí de producción propia en la zona histórica de la denominación.",Consultar web o venta directa,+34943140032,info@gaintza.com,https://www.gaintza.com/,,https://www.instagram.com/gaintza/,https://www.google.com/maps/search/?api=1&query=Gaintza%20Txakolina%2C%20Akerregi%20Auzoa%20105%2C%2020808%20Getaria%2C%20Gipuzkoa&query_place_id=ChIJib9vFKTIUQ0RuchCy2W77gM,43.3028008,-2.2104594,/productores/es/pais-vasco/guipuzcoa/gaintza-txakolina-getaria.webp,verificado,sí,ecommerce,,6367,es,,,,,
txomin-etxaniz-getaria,Txomin Etxaniz,Getaria,Vino,"Txakolí, espumoso y vendimia tardía","Eitzaga Auzoa 21, 20808 Getaria, Gipuzkoa","Bodega histórica de Getaria especializada en txakolí, con viñedos familiares y elaboración ligada a la costa guipuzcoana.",Consultar web o venta directa,+34943140702,txakoli@txominetxaniz.com,https://www.txominetxaniz.com/,,https://www.instagram.com/txakolitxominetxaniz/,https://www.google.com/maps/search/?api=1&query=Txomin%20Etxaniz%2C%20Eitzaga%20Auzoa%2021%2C%2020808%20Getaria%2C%20Gipuzkoa&query_place_id=ChIJWRrPW5_IUQ0RWjEiRQd44nI,43.2960394,-2.1942006,/productores/es/pais-vasco/guipuzcoa/txomin-etxaniz-getaria.webp,verificado,no,,,11996,es,,,,,
hiruzta-hondarribia,Hiruzta,Hondarribia,Vino,Txakolí de Hondarribia y espumosos,"Barrio Jaizubia 266, 20280 Hondarribia, Gipuzkoa","Bodega de Hondarribia que recupera la tradición local del txakolí con viñedo propio, visitas y elaboraciones espumosas.",Consultar web o venta directa,+34943104060,reservas@hiruzta.com,https://www.hiruzta.com/,,https://www.instagram.com/hiruztabodega/,https://www.google.com/maps/search/?api=1&query=Hiruzta%2C%20Barrio%20Jaizubia%20266%2C%2020280%20Hondarribia%2C%20Gipuzkoa&query_place_id=ChIJYZPb0S0IUQ0Re4AkK59lka4,43.3496417,-1.8241419,/productores/es/pais-vasco/guipuzcoa/hiruzta-hondarribia.webp,verificado,sí,ecommerce,,6830,es,,,,,
katxina-txakolina-orio,Katxiña Txakolina,Orio,Vino,Txakolí de Getaria,"Ortzaika Auzoa 20, 20810 Orio, Gipuzkoa","Bodega de Orio dedicada al txakolí de Getaria, con elaboración propia y un proyecto vinculado al caserío Katxiña.",Consultar web o venta directa,+34943580166,info@bodegakatxina.com,https://www.bodegakatxina.com/,,https://www.instagram.com/bodega_katxina/,https://www.google.com/maps/search/?api=1&query=Katxi%C3%B1a%20Txakolina%2C%20Ortzaika%20Auzoa%2020%2C%2020810%20Orio%2C%20Gipuzkoa&query_place_id=ChIJoRY_gq63UQ0RagNKKhGzT4c,43.2789809,-2.1079571,/productores/es/pais-vasco/guipuzcoa/katxina-txakolina-orio.webp,verificado,no,,,7434,es,,,,,
rezabal-txakolina-zarautz,Rezabal Txakolina,Zarautz,Vino,Txakolí de Getaria,"Asti Auzoa 628, 20800 Zarautz, Gipuzkoa",Bodega de Zarautz con txakolí de producción propia y viñedos cercanos al litoral de Urola Kosta.,Consultar web o venta directa,+34943580899,info@txakolirezabal.com,https://www.txakolirezabal.com/,,,https://www.google.com/maps/search/?api=1&query=Rezabal%20Txakolina%2C%20Asti%20Auzoa%20628%2C%2020800%20Zarautz%2C%20Gipuzkoa&query_place_id=ChIJF72RGS3IUQ0RAhfdT24ZIwo,43.2720964,-2.1529042,/productores/es/pais-vasco/guipuzcoa/rezabal-txakolina-zarautz.webp,verificado,sí,ecommerce,,11101,es,,,,,
petritegi-astigarraga,Petritegi Sagardotegia,Astigarraga,Sidra,"Sidra natural, Euskal Sagardoa, zumo y vinagre","Petritegi Bidea 8, 20115 Astigarraga, Gipuzkoa","Sidrería y bodega familiar de Astigarraga con producción propia de sidra natural, productos de manzana y visitas.",Consultar web o venta directa,+34943457188,,https://www.petritegi.com/es,,https://www.instagram.com/petritegi/,https://www.google.com/maps/search/?api=1&query=Petritegi%20Sagardotegia%2C%20Petritegi%20Bidea%208%2C%2020115%20Astigarraga%2C%20Gipuzkoa&query_place_id=ChIJm579YA2vUQ0RiSkDjDmv8eM,43.290406,-1.941229,/productores/es/pais-vasco/guipuzcoa/petritegi-astigarraga.webp,verificado,sí,ecommerce,,10165,es,,,,,
zapiain-astigarraga,Zapiain,Astigarraga,Sidra,"Sidra natural, Euskal Sagardoa, sidra de hielo y vinagre","Kale Nagusia 96, 20115 Astigarraga, Gipuzkoa","Productor histórico de Astigarraga que elabora sidra natural, Euskal Sagardoa y productos derivados de manzana.",Consultar web o venta directa,+34943330033,info@zapiain.eus,https://www.zapiain.eus/,,https://www.instagram.com/zapiainsagardoa/,https://www.google.com/maps/search/?api=1&query=Zapiain%2C%20Kale%20Nagusia%2096%2C%2020115%20Astigarraga%2C%20Gipuzkoa&query_place_id=ChIJMQ7lIwavUQ0RftXrPv-Wrus,43.2821854,-1.9422089,/productores/es/pais-vasco/guipuzcoa/zapiain-astigarraga.webp,verificado,sí,ecommerce,,12419,es,,,,,
bereziartua-astigarraga,Bereziartua Sagardoak,Astigarraga,Sidra,Sidra natural del País Vasco,"Iparralde Bidea 16, 20115 Astigarraga, Gipuzkoa",Sidrería familiar de Astigarraga con varias generaciones de elaboración de sidra natural vasca y venta de producción propia.,Consultar web o venta directa,+34943555798,bereziartua@bereziartuasagardoa.com,https://www.bereziartuasagardoa.com/,,,https://www.google.com/maps/search/?api=1&query=Bereziartua%20Sagardoak%2C%20Iparralde%20Bidea%2016%2C%2020115%20Astigarraga%2C%20Gipuzkoa&query_place_id=ChIJ0R2hIBivUQ0Rs679mup3gTs,43.2841722,-1.9308823,/productores/es/pais-vasco/guipuzcoa/bereziartua-astigarraga.webp,verificado,sí,ecommerce,,1160,es,,,,,
astarbe-astigarraga,Astarbe Sagardotegia,Astigarraga,Sidra,Sidra natural y sagardo ecológico,"Txoritokieta Bidea 13, 20115 Astigarraga, Gipuzkoa",Casa sidrera de Astigarraga que produce sidra natural y elaboraciones de manzana con sello local y venta directa.,Consultar web o venta directa,+34943551527,,https://astarbe.eus/,,https://www.instagram.com/astarbesagar/,https://www.google.com/maps/search/?api=1&query=Astarbe%20Sagardotegia%2C%20Txoritokieta%20Bidea%2013%2C%2020115%20Astigarraga%2C%20Gipuzkoa&query_place_id=ChIJwx-BEAavUQ0RlrU3oW4Xb0Q,43.283924,-1.945763,/productores/es/pais-vasco/guipuzcoa/astarbe-astigarraga.webp,verificado,sí,ecommerce,,1013,es,,,,,
