slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
25-degrees-south-distillery,25 Degrees South Distillery,Tshwane,Destilados y licores,destilados,206 Fountain Rd,,,+27834193333,cheers@25degreessouth.co.za,https://www.25degreessouth.co.za/,https://www.facebook.com/2348405308718518,,,-25.7317385,28.2995045,,pendiente,no comprobado,,,2,,,,,,,za,gauteng,tshwane
battlefield-distillery,Battlefield Distillery,Centurion,Destilados y licores,destilados,67 Regency Dr,,,+27691086823,sales1@bat-distel.co.za,http://www.bat-distel.co.za/,https://www.facebook.com/105343481254709,,,-25.86084,28.25464,,pendiente,no comprobado,,,79,,,,,,,za,gauteng,tshwane
bronberg-wynlandgoed,Bronberg Wynlandgoed,Tshwane,Vino,,"Plot 49 Zwavelpoort, Hv Lynnwoodweg & Boschkop Afdraai",,,+27764586182,,http://www.bronbergwynlandgoed.co.za,https://www.facebook.com/117474151666522,,,-25.8105528,28.3800469,,pendiente,no comprobado,,,139,,,,,,,za,gauteng,tshwane
brutal-fruit,Brutal Fruit,Soshanguve,Cerveza,,,,,+27860121414,,https://linktr.ee/brutalfruitza,https://www.facebook.com/131305372370,,,-25.512295,28.0934683,,pendiente,no comprobado,,,141,,,,,,,za,gauteng,tshwane
cbw-centurion-beerworx,CBW Centurion Beerworx,Centurion,Cerveza,,"Labora Yard, 301 Edward Avenue Hennopspark, Zwartkop",,,+27834070743,johan@beerworx.beer,https://centurionbeerworx.beer/,https://www.facebook.com/245013548701883,,,-25.86313,28.16774,,pendiente,no comprobado,,,168,,,,,,,za,gauteng,tshwane
chicken-little,Chicken Little,Tshwane,Carne,,644 25th Ave,,,+27824154627,pieter@chickenlittle.co.za,http://www.chickenlittle.co.za/,https://www.facebook.com/599429096825589,,,-25.7097275,28.2289735,,pendiente,no comprobado,,,174,,,,,,,za,gauteng,tshwane
drayman-s-brewery-and-distillery,Drayman's Brewery and Distillery,Tshwane,Cerveza,,222 Dykor St,,,+27128048800,info@draymans.co.za,http://www.draymans.com,https://www.facebook.com/991415284239031,,,-25.7309433,28.2936861,,pendiente,no comprobado,,,270,,,,,,,za,gauteng,tshwane
earthbound-distillery,Earthbound Distillery,Centurion,Destilados y licores,destilados,5 Bellingham St,,,+27126651483,info@earthbounddistillery.com,http://www.earthbounddistillery.com/,https://www.facebook.com/114180980327783,,,-25.868569,28.194167,,pendiente,no comprobado,,,279,,,,,,,za,gauteng,tshwane
hazeldean-brewing-co,Hazeldean Brewing Co.,Tshwane,Cerveza,,Cnr Ridge & Oukraal,,,+27836698588,admin@hazeldeanbrewing.co.za,http://www.hazeldeanbrewing.co.za/,https://www.facebook.com/1705508373004081,,,-25.7714915,28.4026016,,pendiente,no comprobado,,,397,,,,,,,za,gauteng,tshwane
koi-emporium-international,Koi Emporium International,Tshwane,Pescado,pescado de acuicultura,123 Wekker Rd,,,+27795907376,gordon@koiemporium.com,http://www.koiemporium.com/,https://www.facebook.com/109287145433614,,,-25.82654,28.29567,,pendiente,no comprobado,,,480,,,,,,,za,gauteng,tshwane
kq-dairy-melkery,KQ Dairy / Melkery,Pretoria,Lácteos y quesos,leche y productos lácteos,"Plot 40, Edel Eta Street, Bashewa",,,+27825616245,,,https://www.facebook.com/111524670587467,,,-25.9222276,28.4293556,,pendiente,no comprobado,,,483,,,,,,,za,gauteng,tshwane
preworth-fish-farming-company,Preworth Fish Farming Company,Tshwane,Pescado,pescado de acuicultura,23 2nd St,,,+27829517919,noel@preworth.co.za,http://www.preworth.co.za/,https://www.facebook.com/378769609411861,,,-25.8651623,28.5097415,,pendiente,no comprobado,,,719,,,,,,,za,gauteng,tshwane
stadspoort-gin,Stadspoort Gin,Centurion,Destilados y licores,destilados,106 Migmatite Dr,,,+27823795935,rudy@stadspoort.co.za,https://stadspoort.co.za/shop/stadspoort-gin/,https://www.facebook.com/640195192986916,,,-25.8616455,28.1749453,,pendiente,no comprobado,,,847,,,,,,,za,gauteng,tshwane
the-bush-vine-winery-and-bar,The Bush Vine Winery and Bar,Tshwane,Vino,,Rosemary Hill,,,+27828681641,info@bushvinebar.co.za,http://www.bushvinebar.co.za/,https://www.facebook.com/1423870904414695,,,-25.6746335,28.2010611,,pendiente,no comprobado,,,897,,,,,,,za,gauteng,tshwane
