slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
at-hops-end-brewery,At Hops End Brewery,Johannesburg,Cerveza,,4 North Rd,,,+27614226595,info@hopsend.co.za,http://www.hopsend.co.za/,https://www.facebook.com/2001192866760682,,,-26.1297356,28.2880499,,pendiente,no comprobado,,,52,,,,,,,za,gauteng,ekurhuleni
better-water-and-honey,Better Water and Honey,Brakpan,Otros,,169 Voortrekker Rd,,,+27637134226,admin@betterwaterandhoney.co.za,http://betterwaterandhoney.co.za/,https://www.facebook.com/137561706811798,,,-26.2308252,28.3786109,,pendiente,no comprobado,,,95,,,,,,,za,gauteng,ekurhuleni
chalmar-beef,Chalmar Beef,Ekurhuleni,Carne,,R25 Bapsfontein,,,+27119641880,sales@chalmarbeef.co.za,http://www.chalmarbeef.co.za/,https://www.facebook.com/156033921239782,,,-26.0042619,28.4264515,,pendiente,no comprobado,,,170,,,,,,,za,gauteng,ekurhuleni
earlybird-farm,Earlybird Farm,Clayville,Carne,,15 Industry Rd,,,+27112060600,,http://www.earlybirdfarm.com,https://www.facebook.com/245115832189796,,,-25.96937,28.2358696,,pendiente,no comprobado,,,278,,,,,,,za,gauteng,ekurhuleni
eggcelerate-hatchery-egg-farm,Eggcelerate Hatchery & Egg Farm,Benoni,Huevos,,"128 Goudvis road, benoni Agricultral holdings",,,+27824295893,sales@eggcelerate.co.za,https://www.eggcelerate.co.za/,https://www.facebook.com/104397731565174,,,-26.13558,28.30807,,pendiente,no comprobado,,,294,,,,,,,za,gauteng,ekurhuleni
erasmus-distillery,Erasmus Distillery,Boksburg,Destilados y licores,destilados,5 Bartlett Rd,,,+27845007215,info@erasmusdistillery.co.za,http://www.erasmusdistillery.co.za/,https://www.facebook.com/109956663710979,,,-26.1925055,28.2631925,,pendiente,no comprobado,,,308,,,,,,,za,gauteng,ekurhuleni
fouche-chocolates,Fouche Chocolates,Kempton Park,Chocolate,,33 Kempton Rd,,,+27119755675,fouche3dprinting@gmail.com,http://www.fouchechocolates.co.za/,https://www.facebook.com/217306118448036,,,-26.103962,28.234961,,pendiente,no comprobado,,,340,,,,,,,za,gauteng,ekurhuleni
ft-hatchery-and-poultry,FT Hatchery and Poultry,Benoni,Carne,,3 Ginkgo St,,,+27812120794,,,https://www.facebook.com/110037527343592,,,-26.136498,28.3484123,,pendiente,no comprobado,,,350,,,,,,,za,gauteng,ekurhuleni
gizmmo-poultry-farm,Gizmmo Poultry Farm,Benoni,Carne,,8 Malherbe Rd,,,+27633209110,sales@gizmmopoultry.co.za,http://www.gizmmopoultry.co.za/,https://www.facebook.com/593395670834177,,,-26.1233345,28.406518,,pendiente,no comprobado,,,365,,,,,,,za,gauteng,ekurhuleni
highveld-honey-farms,Highveld Honey Farms,Benoni,Otros,,185 Uys St,,,+27118491990,info@highveldhoney.co.za,http://www.highveldhoney.co.za/,https://www.facebook.com/688468204827564,,,-26.1416077,28.3325539,,pendiente,no comprobado,,,405,,,,,,,za,gauteng,ekurhuleni
