slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
naturhof-wolfsberg-alfter,Naturhof Wolfsberg,Alfter,Fruta y verdura,,"Raiffeisenstraße 51, 53347 Alfter",Ökologischer Obstbaubetrieb in Alfter mit eigenem Hofladen und Bio-Obst aus eigenem Anbau.,Mo-Fr 09:00-18:30; Sa 09:00-16:00; Su off,+4922896499450,info@naturhof-wolfsberg.de,https://www.naturhof-wolfsberg.de/,,,,50.699545,7.015129,,,no comprobado,,,1761,de,,,,,
hofladen-weissenbach-bad-salzuflen,Hofladen Weißenbach,Bad Salzuflen,Fruta y verdura,,"Fritz-Niewald-Weg 1, 32107 Bad Salzuflen",Demeter-Gemüsebaubetrieb mit eigenem Hofladen und Biokiste für regionales Obst und Gemüse.,"Tu 09:30-12:30,15:00-18:00, Th 09:00-12:30, Fr 09:00-13:00,15:00-18:00, Sa 09:00-12:00",+495222963720,kontakt@biokiste-weissenbach.de,https://www.hofladen-weissenbach.de/,,,,52.064991,8.725536,,,sí,ecommerce,,1333,de,,,,,
reinerts-milchtankstelle-billerbeck,Reinerts Milchtankstelle,Billerbeck,Lácteos y quesos,,"Hamern 25a, 48727 Billerbeck",Milchviehbetrieb in Billerbeck mit Milchtankstelle sowie eigenen Eiern und Nudeln im Selbstbedienungsverkauf.,24/7,+49254325357,,,,,,51.991473,7.272990,,pendiente,no comprobado,,,1913,de,,,,,
hof-schulte-schueren-bochum,Hof Schulte-Schüren,Bochum,Otros,,"Kemnader Straße 197, 44797 Bochum",Landwirtschaftlicher Familienbetrieb in Bochum mit Hofladen und Automaten für Erzeugnisse aus dem eigenen Betrieb.,"Mo, Tu, Th, Su off; PH off; We, Fr 09:00-18:00; Sa 09:00-13:00",+491746726505,info@hof-schulte-schueren.de,https://hof-schulte-schueren.de/,https://de-de.facebook.com/HofSchulteSchuren/,,,51.432616,7.231200,,,no comprobado,,,1239,de,,,,,
biohof-jacobi-borgentreich,Biohof Jacobi,Borgentreich,Lácteos y quesos,,"Mühlentor 28, 34434 Borgentreich","Ökologischer Milchviehbetrieb mit eigener Käserei, Fleischvermarktung und zertifizierter Saatguterzeugung.","Th,Fr 15:00-19:00",+4956431669,hofladen-jacobi@freenet.de,https://www.biohof-jacobi.de/hofladen/,,,,51.535388,9.284516,,,no comprobado,,Carne,238,de,,,,,
bioland-hof-schulz-bornheim,Bioland Hof Schulz,Bornheim,Fruta y verdura,,"Blutpfad 3, 53332 Bornheim",Bioland-Gemüsebaubetrieb in Bornheim mit eigenem Anbau und direkter Vermarktung ab Hof.,Fr 08:00-18:00; Sa-Th off,+4922224544,w.schulz.de@t-online.de,https://www.bioland-schulz.de/,,,,50.749371,6.995218,,,no comprobado,,,265,de,,,,,
hofladen-biohof-bursch-bornheim,Hofladen Biohof Bursch,Bornheim,Fruta y verdura,,"Weidenpeschweg 31, 53332 Bornheim",Demeter-Hof in Bornheim mit eigenem Obst- und Gemüsebau sowie direkter Vermarktung im Hofladen.,Mo-Fr 08:30-18:30; Sa 08:30-15:00,+492227919914,hofladen@biohof-bursch.de,https://www.biohof-bursch.de/,,,,50.767700,6.955914,,,no comprobado,,,1278,de,,,,,
das-buedchen-bruehl,Obst- und Gemüsehof Brühl,Brühl,Fruta y verdura,,"Otto-Wels-Straße 2-6, 50321 Brühl",Familiengeführter Obst- und Gemüsebaubetrieb in Brühl mit eigenem Anbau und Direktverkauf.,"Th,Fr 08:30-18:30; Sa 08:30-13:00",+491722938854,kontakt@obst-gemuesehof-bruehl.de,https://obst-gemuesehof-bruehl.de/,,,,50.813658,6.905607,,,no comprobado,,,753,de,,,,,
sennenhof-doerentrup,Sennenhof,Dörentrup,Carne,,"Alter Schulweg 20, 32694 Dörentrup",Landwirtschaftlicher Betrieb in Dörentrup mit eigener Schweinehaltung und direkter Vermarktung von Fleisch und Wurst.,Fr 17:00-19:00; PH off,+495265954264,andreas-woehrmeier@web.de,https://sennenhof.de/,,,,52.012491,9.048714,,,no comprobado,,,2068,de,,,,,
hofanlage-koellman-essen,Hof Ridder,Essen,Huevos,,"Rodenseelstraße 181, 45307 Essen",Landwirtschaftlicher Betrieb in Essen mit eigenen Eiern sowie saisonalem Spargel und Erdbeeren im Hofladen.,"Mo-Fr 08:30-18:00; Sa 08:00-14:00 || ""Spargelzeit Su 10:00-12:00""",+49201553976,info@bauer-ridder.de,https://bauerridder.de/,,,,51.460118,7.104280,,,no comprobado,,Fruta y verdura,1243,de,,,,,
imkerei-krizic-essen,Imkerei Krizic,Essen,Miel,,"Heßlerstraße 147, 45329 Essen",Imkerei in Essen mit Honig aus eigenen Bienenvölkern und direktem Verkauf.,"Mo 09:00-13:00; Fr 09:00-13:00,15:00-19:00",+491751549842,imkerei_altenessen@ok.de,https://honigpott.wordpress.com,,,,51.509639,7.022417,,,no comprobado,,,1408,de,,,,,
biohof-loben-euskirchen,Biohof Loben,Euskirchen,Huevos,,"Auf dem Maarpfad 6, 53881 Euskirchen","Ökologischer Betrieb mit eigenen Eiern, Apfelsaft und Fleisch im Direktverkauf.","Mo-Su 08:00-20:00 ""Eier und Apfelsaft in Selbstbedienung""; Sa 09:30-14:00 ""Fleischverkauf""",+492251148895,t.loben@web.de,https://www.biohof-loben.de/,https://www.facebook.com/Biohof-Loben-1390176297863563/,,,50.638245,6.833178,,,no comprobado,,Bebidas sin alcohol|Carne,242,de,,,,,
buellesheimer-spargel-euskirchen,Büllesheimer Spargel,Euskirchen,Fruta y verdura,,"Am Heiligenhäuschen 100, 53881 Euskirchen",Spargelbaubetrieb in Euskirchen mit eigenem Spargel und saisonalem Direktverkauf.,"Mo-Fr 09:30-18:00; Sa 09:30-15:00; Su,PH 09:30-13:00",+4922519216117,servatius@buellesheimer-spargel.de,https://buellesheimer-spargel.de/,https://www.facebook.com/spargeleuskirchen/,,,50.679613,6.837075,,,no comprobado,,,695,de,,,,,
hobby-imkerei-peters-bienenwelt-euskirchen,Hobby-Imkerei „Peters Bienenwelt“,Euskirchen,Miel,,"Lerchenweg 5, 53881 Euskirchen",Kleine Imkerei in Euskirchen mit Honig aus eigenen Bienenvölkern.,"Mo-Fr 08:30-10:00; Sa,Su off",+4922558115,imkerei@peters-bienenwelt.de,,,,,50.620857,6.857913,,pendiente,no comprobado,,,1205,de,,,,,
hubertushof-rothkopf-eifel-gemuese-euskirchen,Hubertushof - Rothkopf Eifel-Gemüse,Euskirchen,Fruta y verdura,,"Dom-Esch-Straße 86, 53881 Euskirchen","Gemüsebaubetrieb in Euskirchen mit eigenem Spargel, Erdbeeren und weiterem Gemüse im Hofladen.","Mo-Fr 09:00-12:30,14:30-18:30; Sa 09:00-14:00; Su,PH 09:00-14:00",+49225151849,info@hubertus-rothkopf.de,https://www.rothkopf-hubertushof.de/,https://facebook.com/rothkopf.eifelgemuese/,https://www.instagram.com/rothkopfeifelgemuese/,,50.680376,6.864373,,,no comprobado,,,1374,de,,,,,
huehnerhof-wershoven-euskirchen,Hühnerhof Wershoven,Euskirchen,Huevos,,"Kuchenheimer Straße 95, 53881 Euskirchen",Geflügelbetrieb in Euskirchen mit eigenen Eiern sowie daraus hergestellten Nudeln und Eierlikör.,Mo off; Tu-Sa 08:30-13:00,+4922513543,wershoven.kh@t-online.de,https://www.huehnerhof-wershoven.de/,,,,50.650406,6.826405,,,no comprobado,,,1377,de,,,,,
imkerei-wacker-euskirchen,Imkerei Wacker,Euskirchen,Miel,,"Bunggasse 8, 53881 Euskirchen",Imkerei in Euskirchen mit regionalem Honig aus eigenen Bienenvölkern.,Mo-Su 08:00-22:00,+491634180863,info@imkerei.wacker.nrw,https://imkerei-wacker.com/,,,,50.631043,6.777860,,,no comprobado,,,1427,de,,,,,
lapinchen-s-hofladen-euskirchen,Lapinchen’s Hofladen,Euskirchen,Carne,,"Dompfaffstraße 34, 53881 Euskirchen",Tierhaltungs- und Verarbeitungsbetrieb mit eigenen Kaninchen- und Lammspezialitäten aus einer Hand.,"Th, Fr 9:00-18:00; Sa 9:00-13:00",+4922551371,bestellung@lapinchen.de,https://lapinchen.de/,https://www.facebook.com/Lapinchen.Flamersheim,,,50.617745,6.851843,,,sí,email,,1620,de,,,,,
rothkopf-eifel-gemuese-euskirchen,Rothkopf Eifel-Gemüse,Euskirchen,Otros,,,,,,,,,,,,,,pendiente,no,,,1958,,,,,,
spargelhof-allofs-geldern,Spargelhof Allofs,Geldern,Fruta y verdura,,"Broecksteg 5, 47608 Geldern",Familienbetrieb in Geldern mit eigenem Walbecker Spargel und saisonalem Direktverkauf.,Mo-Sa 09:00-18:00; Su 09:00-12:00,+4928313382,mail@spargelhof-allofs.de,https://www.spargelhof-allofs.de,,,,51.504202,6.234255,,,no comprobado,,,2093,de,,,,,
spargelhof-dercks-geldern,Spargelhof Dercks,Geldern,Fruta y verdura,,"Bosserweg 6, 47608 Geldern",Spargelbaubetrieb in Geldern mit eigenem Anbau und direktem Verkauf während der Saison.,Mo-Su 07:00-18:00,+4928313776,info@spargelhof-dercks.de,https://www.spargelhof-dercks.de,,,,51.485823,6.221051,,,no comprobado,,,2095,de,,,,,
spargelhof-janssen-geldern,Spargelhof Janßen,Geldern,Fruta y verdura,,"Maasstraße 81, 47608 Geldern","Spargelbaubetrieb in Geldern mit eigenem Anbau, Hofverkauf und Vorbestellung über digitale und telefonische Kanäle.",Mo-Sa 08:00-18:00; Su 08:00-17:00,+4928313371,info@spargelhof-janssen.de,https://www.spargelhof-janssen.de,,,,51.490985,6.232868,,,sí,ecommerce|whatsapp|email|telefono,,2096,de,sí,,,,
spargelhof-kisters-geldern,Spargelhof Kisters,Geldern,Fruta y verdura,,"Kevelaerer Straße 6, 47608 Geldern",Spargelbaubetrieb in Geldern mit eigenem Walbecker Spargel und saisonalem Direktverkauf.,Mo-Su 08:30-18:00,+49283121,info@spargelhof-kisters.de,,,,,51.498792,6.243769,,pendiente,no comprobado,,,2098,de,sí,,,,
