slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
boyne-valley-cheese,Boyne Valley Cheese,Slane,Lácteos y quesos,"Boyne Valley Blue, Boyne Valley Bán","Mullagha Farm, Slane, Co. Meath","This goat farm outside Slane milks over 300 goats across four breeds and makes one blue and one white goat's-milk cheese, alongside cattle and tillage.",,,,https://boynevalleycheese.com/,,,,53.7086,-6.5434,,,sí,ecommerce,,30,en,,,,,
hugh-maguire-butchers,Hugh Maguire Butchers,Navan,Carne,"dry-aged steak, Smokin' Butcher smoked range, sausages","Navan, Co. Meath","This butcher has operated his own smokehouse and manufacturing facility in Navan since 2016, producing the Smokin' Butcher range alongside dry-aged beef.",,+35318499919,sales@thesmokinbutcher.com,https://hughmaguirebutchers.com/,https://www.facebook.com/HMButchers,https://www.instagram.com/hmbutchers,,53.653094,-6.684043,,,sí,ecommerce,,106,en,,,,,
celtic-chocolates,Celtic Chocolates,Summerhill,Chocolate,"free-from chocolate, vegan chocolate","Summerhill, Co. Meath",This family chocolate maker in Summerhill village produces free-from and vegan chocolate.,,+353469557077,info@celticchocolates.eu,https://celticchocolates.eu/,,,,53.480797,-6.732153,,,no comprobado,,,49,en,,,,,
slane-distillery,Slane Distillery,Slane,Destilados y licores,Slane Irish Whiskey triple casked blend,"Slane, Co. Meath",This whiskey distillery in Slane village in the Boyne Valley produces the triple-casked Slane Irish Whiskey.,,,,https://www.slaneirishwhiskey.com/,https://www.facebook.com/slanewhiskey,https://www.instagram.com/slanewhiskey,,53.7110106,-6.5641675,,,no comprobado,,,190,en,,,,,
finnegans-farm,Finnegan's Farm,Navan,Fruta y verdura,"fresh potatoes, prepared potato dishes","Bellew, Balrath, Navan, Co. Meath, C15WK80",This fifth-generation Boyne Valley farm at Balrath near Navan grows potatoes and prepares chilled potato dishes.,,+353419825153,,https://www.finnegansfarm.ie/,,,,53.613042,-6.506074,,,no comprobado,,,82,en,,,,,
kerrigans-mushrooms,Kerrigan's Mushrooms,Kells,Setas,mushrooms,"Cortown, Kells, Co. Meath","This family mushroom farm at Cortown outside Kells has grown, packed and distributed mushrooms since 1981.",,+353469240670,,https://www.kerrigansmushrooms.ie/,https://www.facebook.com/kerrigansmushrooms,https://www.instagram.com/kerrigansmushrooms,,53.687941,-6.864475,,,no comprobado,,,116,en,,,,,
newgrange-gold,Newgrange Gold,Slane,Aceite,"cold-pressed rapeseed oil, camelina oil, garlic and chilli rapeseed oil","Crewbane, Slane, Co. Meath",This Boyne Valley farm at Crewbane near Slane grows and first-presses its own rapeseed and camelina into culinary oils.,,+353419824273,info@newgrangegold.ie,https://newgrangegold.ie/,,,,53.708600,-6.543400,,,sí,ecommerce,,153,en,,,,,
lir-chocolates,Lir Chocolates,Navan,Chocolate,"handmade chocolates, Baileys chocolate collection","Navan, Co. Meath",This chocolate maker moved from Dublin's East Wall to Navan in 2005 and handcrafts chocolates at its own production facility there.,,+353469091046,,https://www.lirchocolates.com/,https://www.facebook.com/lirchocolates,https://www.instagram.com/lirchocolates,,53.6385619,-6.6625404,,,sí,ecommerce,,132,en,,,,,
bru-brewery,BRÚ Brewery,Trim,Cerveza,,"Unit 2, Oaktree Business Park, Dunderry Road, Trim",This brewery produces beer at its Trim unit.,,,,https://www.brubrewery.ie/,,https://www.instagram.com/brubrewery,,53.55224,-6.79341,,pendiente,no comprobado,,,39,en,,,,,
boyne-brewhouse-boann-brewery,Boyne Brewhouse (Boann Brewery),Drogheda,Cerveza,,"Boann Distillery, Lagavooren, Drogheda, Meath",This brewery produces beer at its Drogheda unit.,,,,,,https://www.instagram.com/boynebrewhouse,,53.715000,-6.352500,,pendiente,no comprobado,,,29,en,,,,,
roll-it-pastry-company,Roll It Pastry Company,Crossakiel,Pan y cereal,,,,,,,https://www.rollitpastry.com/,,,,,,,pendiente,no comprobado,,,279,,,,,,
tayto-snacks-ashbourne-snack-factory,Tayto Snacks — Ashbourne snack factory,Ashbourne,Aperitivos,,,,,,,https://taytosnacks.ie/,,,,,,,pendiente,no comprobado,,,280,,,,,,
the-cider-mill-stackallan-cidery,The Cider Mill — Stackallan cidery,Slane,Sidra,,,,,,,https://ciderireland.com/,,,,,,,pendiente,no comprobado,,,281,,,,,,
