slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
oriel-sea-salt,Oriel Sea Salt,Clogherhead,Condimentos,"natural mineral sea salt, kiln dried mineral sea salt","Port Oriel, Clogherhead, Co. Louth","Sea salt producer harvesting at Port Oriel in Clogherhead through a sealed pressurised system, and marketing an organic-certified mineral sea salt.",,,,https://orielseasalt.com/,,,,53.7917,-6.2389,,,no comprobado,,,166,en,,,,,,ie,leinster,louth
dreambeans-coffee,Dreambeans Coffee,Dundalk,Café,"single-origin coffee, coffee blends","Coes Road, Dundalk, Co. Louth, A91 XR97","Small-batch coffee roastery on Coes Road in Dundalk, hand-roasting every bean in Co. Louth since 2020.",,+353429332417,info@dreambeanscoffee.ie,https://dreambeanscoffee.ie/,https://www.facebook.com/dreambeanscoffee,https://www.instagram.com/dreambeanscoffee,,53.9999917,-6.3827962,,,sí,ecommerce|suscripcion,,73,en,,,,,,ie,leinster,louth
carlingford-brewing,Carlingford Brewing Co.,Carlingford,Cerveza,craft beer,"The Old Mill, Riverstown, Carlingford, Co. Louth, A91 D850","Brewery at the Old Mill in Riverstown outside Carlingford, brewing its own beers with a taproom on site.",,+353429397519,info@carlingfordbrewing.ie,https://carlingfordbrewing.ie/,https://www.facebook.com/carlingfordbrewing,https://www.instagram.com/the_old_mill_carlingford,,54.042940,-6.186090,,,sí,ecommerce,,45,en,,,,,,ie,leinster,louth
dundalk-bay-brewery,Dundalk Bay Brewery & Distillery,Dundalk,Cerveza,"Brewmaster craft beer, nitro stout, alcohol-free beer, Irish whiskey","Finnabair Business Park, Dundalk, Co. Louth, A91X786","Brewery and distillery at Finnabair Business Park in Dundalk making craft beers, nitro stouts and Irish whiskey.",,,info@dbbd.ie,https://dbbd.ie/,https://www.facebook.com/BrewmasterBeer,https://www.instagram.com/brewmasterbeer,,53.979715,-6.385498,,,sí,ecommerce,Destilados y licores,75,en,,,,,,ie,leinster,louth
belview-eggs,Belview Eggs,Drogheda,Huevos,free range eggs,"Belview Road, Carstown, Drogheda, Co. Louth","Family egg business at Carstown near Drogheda producing, grading and packing fresh eggs under the Bord Bia quality assurance scheme.",,+353419822512,info@belview.ie,https://www.belview.ie/,,,,53.715000,-6.352500,,pendiente,no comprobado,,,20,en,,,,,,ie,leinster,louth
spoonful-botanical,Spoonful Botanical,Tullyallen,Despensa artesanal,turmeric and ginger botanical blend,"Tullyallen, Drogheda, Co. Louth","Louth maker of a handmade botanical blend of herbs, spices and fermented fruits built around turmeric, ginger and cinnamon.",,+353851692326,info@spoonfulbotanical.com,https://spoonfulbotanical.com/,https://www.facebook.com/spoonfulbotanical1,https://www.instagram.com/spoonful_botanical,,53.738439,-6.435810,,,sí,ecommerce,,193,en,,,,,,ie,leinster,louth
nu-infusions,NU Infusions,Ardee,Bebidas sin alcohol,guayusa functional sodas,,Louth drinks maker brewing functional sodas from Amazonian guayusa leaf.,,+353861508271,hello@nuinfusions.com,https://www.nuinfusions.com/,https://www.facebook.com/NuInfusions,https://www.instagram.com/nuinfusions,,53.8525931,-6.5284929,,pendiente,sí,ecommerce,,156,en,,,,,,ie,leinster,louth
keelans-home-bakery,Keelan's Home Bakery,Dundalk,Pan y cereal,"bread, cakes, buns, confectionery","Dundalk, Co. Louth","Third-generation family bakery in Dundalk baking bread and confectionery for the north east for over sixty years, with four shops and a café.",,+353429334392,info@thehomebakery.ie,https://thehomebakery.ie/,,,,54.0048145,-6.3977926,,,sí,ecommerce,,114,en,,,,,,ie,leinster,louth
carlingford-oyster-company,Carlingford Oyster Company,Carlingford,Pescado,,,,,,,https://carlingfordoystercompany.ie/,,,,,,,pendiente,no comprobado,,,275,,,,,,,ie,leinster,louth
coole-farm,Coole Farm,Ardee,Fruta y verdura,,,,,,,https://www.coolefarm.ie/,,,,,,,pendiente,no comprobado,,,276,,,,,,,ie,leinster,louth
king-of-kefir,King of Kefir,Ardee,Bebidas sin alcohol,,,,,,,https://kingofkefir.ie/about/,,,,,,,pendiente,no comprobado,,,277,,,,,,,ie,leinster,louth
blynk-drinks,Blynk+ Drinks,Drogheda,Bebidas sin alcohol,,,,,,,https://blynkdrinks.com/,,,,,,,pendiente,no comprobado,,,278,,,,,,,ie,leinster,louth
