slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
cribbin-family-butchers,Cribbin Family Butchers,Naas,Carne,"beef, lamb, pork, chicken","Unit 16, Monread Shopping Centre, Naas, Co. Kildare","Family butchers at the Monread Centre in Naas, breaking and preparing meat in the shop.",,+353045888750,info@cribbinbutchers.ie,https://www.cribbinbutchers.ie/,,,,53.240474,-6.660540,,parcial,sí,ecommerce,,59,en,,,,,
ogorman-meats,O'Gorman Meats,Castledermot,Carne,"beef, lamb, pork","Castledermot, Co. Kildare",Family wholesale and retail butchers in Castledermot founded by James O'Gorman.,,+353599144714,,http://www.ogormanmeats.ie/,https://www.facebook.com/ogmeats,,,52.911949,-6.836838,,parcial,no comprobado,,,163,en,,,,,
nolans-of-kilcullen,Nolan's of Kilcullen,Kilcullen,Carne,"beef, lamb, pork","Main Street, Kilcullen, Co. Kildare, R56KD91","Butchers on Kilcullen's Main Street since 1886, working a farm-to-fork chain with their own cutting facilities and traceability.",,+35345481229,info@nolansofkilcullen.com,https://www.nolansofkilcullen.com/,,https://www.instagram.com/nolansofkilcullen,,53.130000,-6.745000,,verificado,no comprobado,,,154,en,,,,,
lily-obriens,Lily O'Brien's,Newbridge,Chocolate,"assorted chocolate boxes, chocolate hampers, wedding favours","Newbridge, Co. Kildare","Chocolate maker in Newbridge producing assorted boxes, hampers and favours shipped worldwide.",,+35345486800,weborders@lilyobriens.ie,https://lilyobriens.ie/,https://www.facebook.com/LilyOBriens,https://www.instagram.com/lilyobriens,,53.1656582,-6.805249,,parcial,sí,ecommerce,,130,en,,,,,
trouble-brewing,Trouble Brewing,Kill,Cerveza,,"Unit A, Old Mill Industrial Estate, Kill, W91 DR58",Brewery producing beer at its Kill unit.,,+3531520153,Info@troublebrewing.ie,https://troublebrewing.ie/,,https://www.instagram.com/troublebrewing,,53.252255,-6.539379,,parcial,no comprobado,,,221,en,,,,,
kildare-brewing,Kildare Brewing Company,Sallins,Cerveza,,Canal View,Brewery producing beer at its Sallins unit.,,+353045850500,your@email.com,https://kildarebrewing.ie/,,,,53.2489,-6.6661,,parcial,no comprobado,,,117,en,,,,,
two-sisters-brewing,Two Sisters Brewing,Kildare,Cerveza,,Kildare town,Brewery producing beer at its Kildare unit.,,,,https://twosistersbrewing.com/,,,,53.15686,-6.90903,,parcial,no comprobado,,,226,en,,,,,
rye-river-brewing,Rye River Brewing Company,Celbridge,Cerveza,,"Donaghcumper, Dublin Road, Celbridge, W23 AX07",Brewery producing beer at its Celbridge unit.,,,,https://ryeriverbrewingco.com/,,https://www.instagram.com/ryeriverbrewingco,,53.332600,-6.535000,,parcial,no comprobado,,,184,en,,,,,
the-dew-drop-brewhouse,The Dew Drop Brewhouse,Kill,Cerveza,,"The Dew Drop Inn, Main Street, Kill, W91 F634",Brewery producing beer at its Kill unit.,,,support@readymag.com,https://dewdropbrewhouse.ie/,,,,53.247822,-6.593115,,parcial,no comprobado,,,207,en,,,,,
farrington-s-brewery,Farrington's Brewery,Rathcoffey,Cerveza,,"Farrington's Mill, Long Road, Rathcoffey, W91 W017",Brewery producing beer at its Rathcoffey unit.,,,,https://farringtonsbrewery.com/,,https://www.instagram.com/farringtonsbrewery,,53.33,-6.69,,parcial,no comprobado,,,81,en,,,,,
outer-place-brewing,Outer Place Brewing,Kildare,Cerveza,,Co,Brewery producing beer at its Kildare unit.,,,,,,https://www.instagram.com/outerplacebrewing,,53.15686,-6.90903,,parcial,no comprobado,,,169,en,,,,,
