slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
aigua-de-sant-aniol-sant-aniol-de-finestres,Aigua de Sant Aniol,Sant Aniol de Finestres,Bebidas sin alcohol,"Agua mineral natural volcánica sin gas y con gas en vidrio, vidrio retornable y rPET","Can Talleda, s/n, 17154 Sant Aniol de Finestres, Girona",Empresa familiar iniciada en 1993 que envasa agua mineral natural de un acuífero volcánico situado a 120 metros de profundidad en la finca Can Talleda.,,+34972449818,santaniol@santaniol.com,https://www.santaniol.com/,,https://www.instagram.com/sant_aniol/,https://www.google.com/maps/search/?api=1&query=Aigua%20de%20Sant%20Aniol%2C%20Can%20Talleda%2C%2017154%20Sant%20Aniol%20de%20Finestres%2C%20Girona&query_place_id=ChIJ8fgvygPPuhIRVDgHRVRqvIg,42.0951579,2.5820317,/productores/es/catalunya/girona/aigua-de-sant-aniol-sant-aniol-de-finestres.webp,,sí,email|telefono,,515,es,,,,,,es,catalunya,girona,,,,,,
anxoves-callol-serrats-l-escala,Anxoves Fill de J. Callol i Serrats,L'Escala,Pescado,"Anchoas en sal, filetes de anchoa, boquerones y conservas","Carretera d'Orriols, km 20,9, 17130 L'Escala, Girona",Empresa familiar activa desde 1847 que elabora anchoas en sal y filetes mediante salazón artesanal en L'Escala.,,+34972772577,info@callolserrats.com,https://www.callolserrats.com/,https://www.facebook.com/Anxoves-Callol-Serrats-629632913864126/,https://www.instagram.com/callolserrats/,https://www.google.com/maps/search/?api=1&query=Anxoves%20Fill%20de%20J.%20Callol%20I%20Serrats%2C%20Carretera%20Orriols%2C%20Km%2020%2C%209%2C%2017130%20L'Escala%2C%20Girona&query_place_id=ChIJWxOt0TJfuhIRC26BcQwoABY,42.115204,3.1256363,/productores/es/catalunya/girona/anxoves-callol-serrats-l-escala.webp,,sí,ecommerce,,804,es,,,,,,es,catalunya,girona,,,,,,
anxoves-de-l-escala-soles-l-escala,Anxoves SOLÉS,L'Escala,Pescado,"Anchoas en sal, en aceite y en vinagre; conservas de pescado","Avinguda de la Closa d'en Llop, 40, 17130 L'Escala, Girona",Empresa familiar fundada en 1888 que mantiene una fábrica de salazón y elabora anchoas y otras conservas de pescado en L'Escala.,9:00–19:00,+34972770357,soles@anxoves.com,https://www.anxoves-soles.com/,https://www.facebook.com/anxovessoles/,https://www.instagram.com/anxoves_soles/,https://www.google.com/maps/search/?api=1&query=Anxoves%20SOL%C3%89S%20-%20L'Escala%20-%20F%C3%A0brica-Museu%2C%20Carrer%20Closa%20d'en%20Llop%2C%2040%2C%2017130%20L'Escala%2C%20Girona&query_place_id=ChIJp4uVAjFuhIRtPJKh9ZP-R4,42.122203,3.12473,/productores/es/catalunya/girona/anxoves-de-l-escala-soles-l-escala.webp,,sí,ecommerce,,805,es,,,,,,es,catalunya,girona,,,,,,
arnau-triola,Arnau Triola,Navata,Chocolate,"Xocolates bean-to-bar, torrons","Carrer Gran, 19, 17744 Navata",,,,,https://arnautriola.com/,,,,,,/productores/es/catalunya/girona/arnau-triola.webp,,no comprobado,,Dulces y repostería,12779,,,,,,,es,catalunya,girona,,,,,,
arros-estany-de-pals-pals,Arròs l'Estany de Pals,Pals,Pan y cereal,"Arroz Bahia, integral, Nembo, Bomba, Carnaroli y Akita Komachi","Carretera de Pals a Torroella, km 343, 17256 Pals, Girona","Empresa familiar que cultiva, seca de forma natural, elabora y envasa en Pals arroz de cosecha propia y distintas variedades.",,+34972636635,info@arrosestanydepals.cat,https://www.arrosestanydepals.cat/,https://www.facebook.com/arros.lestanydepals,https://www.instagram.com/arrosestanydepals/,https://www.google.com/maps/search/?api=1&query=Arr%C3%B2s%20l%27Estany%20de%20Pals%2C%20Carretera%20de%20Pals%20a%20Torroella%2C%20km%20343%2C%2017256%20Pals%2C%20Girona&query_place_id=ChIJrVgFjJBXuhIRjB0EIEKWUy0,41.9899977,3.1554181,/productores/es/catalunya/girona/arros-estany-de-pals-pals.webp,,sí,email,,944,es,,,,,,es,catalunya,girona,,,,,,
arros-moli-de-pals-pals,Arròs Molí de Pals,Pals,Pan y cereal,"Arroz perlado, cristalino e integral en formatos de 1 y 5 kg","Carretera C-31 de Pals a Torroella, km 343,9, 17256 Pals, Girona","Molino arrocero fechado en 1452 y recuperado en 1984 por la familia Parals, que cultiva, muele y comercializa arroz de Pals.",dilluns-divendres: 8:00–16:00,+34972636706,info@arrosmolidepals.com,https://www.arrosmolidepals.com/,https://www.facebook.com/arrosdepalssl/,https://www.instagram.com/arrosmolidepals/,https://www.google.com/maps/search/?api=1&query=Arr%C3%B2s%20Mol%C3%AD%20de%20Pals%2C%20Carretera%20C-31%20de%20Pals%20a%20Torroella%2C%20km%20343%2C9%2C%2017256%20Pals%2C%20Girona&query_place_id=ChIJE7vrTBxXuhIREX5IQJlolAw,41.9979618,3.1503844,/productores/es/catalunya/girona/arros-moli-de-pals-pals.webp,,sí,ecommerce,,946,es,,,,,,es,catalunya,girona,,,,,,
avicola-maria,Avícola Maria,Begur,Carne,"Canals d’aviram, elaborats avícoles","Ctra. Palafrugell–Regencós, km 1, 17255 Begur",,,+34972304300,info@avicolamaria.com,https://avicolamaria.com/,,,,,,,,no comprobado,,,12783,,,,,,,es,catalunya,girona,,,,,,
baronia-de-vilademuls,Celler Baronia de Vilademuls,Vilademuls,Vino,,"Mas Can Maura-Parets De L'Empordà, 2, 17468 Vilademuls",,,+34639205591,info@cellerbaroniadevilademuls.com,,,,,,,,pendiente,no comprobado,,,12797,,,,,,,es,catalunya,girona,,,,,,
biograssfed,Biograssfed,Vilanant,Carne,Carne ecológica de ternera alimentada con pasto,"Can Genover, veïnat de Coquells, 17743 Vilanant",,,+34630923963,eco@biograssfed.com,https://biograssfed.com/,,,,,,/productores/es/catalunya/girona/biograssfed.webp,,no comprobado,,,12812,,,,,,,es,catalunya,girona,,,,,,
cafes-cornella-fornells-de-la-selva,Cafès Cornellà,Fornells de la Selva,Café,"Café en grano, molido y en cápsulas","Carrer Llevant, 4-6, 17458 Fornells de la Selva, Girona",Tostador de café con fábrica en Fornells de la Selva y tienda online propia de cafés y suscripciones.,,+34972476300,shop@cafescornella.coffee,https://www.cafescornella.coffee/,https://www.facebook.com/Caf%C3%A8s-Cornell%C3%A0-198539730177445,https://www.instagram.com/cafescornella/,https://www.google.com/maps/search/?api=1&query=Caf%C3%A8s%20Cornell%C3%A0%2C%20Carrer%20Llevant%2C%204-6%2C%2017458%20Fornells%20de%20la%20Selva%2C%20Girona&query_place_id=ChIJexdvI43guhIRMwscIqVcz-U,41.9332925,2.7969783,/productores/es/catalunya/girona/cafes-cornella-fornells-de-la-selva.webp,,sí,ecommerce|suscripcion,,2710,es,,,,,,es,catalunya,girona,,,,,,
