slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
cal-garrigosa-abrera,Cal Garrigosa,Abrera,Vino,"Vino tinto, Vino blanco","Carrer Rebato, 70, 08630 Abrera",Celler de tradició familiar situat a Abrera,Lun–Sáb; Dom 08:00–14:00 y Dom 16:30–21:00,+34937700382,,,,https://www.instagram.com/calgarrigosa/,https://www.google.com/maps/search/?api=1&query=Cal%20Garrigosa&query_place_id=ChIJmVpQweuLpBIR3KYZnjCkocE,41.521749,1.8938121,,verificado,no,,,2777,ca,,,,,
can-pous-agricola-i-ramadera-s-l-abrera,"Can Pous Agrícola i Ramadera, S.L.",Abrera,Fruta y verdura,"Fruta de temporada, Verdura de proximidad","Carrer Disseminat, s/n, 08630 Abrera",Explotación agrícola local.,,+34937700032,,,,,https://www.google.com/maps/search/?api=1&query=Can%20Pous&query_place_id=ChIJO4lHLP-LpBIRBoGQVIhCyBA,41.5085539,1.9121387,,parcial,no,,,2988,es,,,,,
conserves-naturals-mar-tret-abrera,Conserves Naturals Mar-Tret,Abrera,Conservas,"Legumbres cocidas, Conservas vegetales, Escalivada","Calle Rebato, 57, 08630 Abrera","Empresa familiar de conserves artesanes fundada el 1977, especialitzada en llegums cuites, verdures escalivades i plats vegetarians.",,+34937773180,info@mar-tret.com,https://mar-tret.com/,https://www.facebook.com/martretconserves/,https://www.instagram.com/martretconserves/,https://www.google.com/maps/search/?api=1&query=Mar-Tret%20Teca%20S.L.&query_place_id=ChIJ0WFepWeLpBIRGE3OYha5vwg,41.5215497,1.8936509,,verificado,sí,ecommerce,,4376,ca,,,,,
granja-la-pasiega-abrera,Granja La Pasiega,Abrera,Lácteos y quesos,Leche cruda de vaca,"Carretera de Martorell a Olesa, km 4,5, 08630 Abrera",Granja familiar de Manuel Fernández y última explotación de vacuno lechero del Baix Llobregat; vende parte de su leche cruda en la pequeña tienda de la finca.,,+34620681076,,https://www.parcruraldelmontserrat.cat/ca/informacio/noticies/pln293/s-hauria-d-apostar-per-granges-familiars-petites-perque-el-producte-que-elaborem-es-de-mes-qualitat,,,https://www.google.com/maps/search/?api=1&query=La%20746%2C%20SAT&query_place_id=ChIJqTXkzfGLpBIReN2w0YZLCi8,41.5175266,1.9017802,,verificado,no,,,6563,es,,,,,
forn-de-pa-jorba-abrera-abrera,Forn de pa Jorba (Abrera),Abrera,Otros,,,,,,,,,,,,,,pendiente,no comprobado,,,6113,,,,,,
pastisseria-duch-abrera,Pastisseria Duch,Abrera,Pan y cereal,"Pasteles artesanos, Tartas personalizadas, Bombones","Avinguda Generalitat, 41, 08630 Abrera","Pastelería familiar con obrador propio desde 1969; elabora pasteles, tartas por encargo, bombones y especialidades de temporada.",Lun cerrado; Mar–Mi 09:00–14:00 y 17:00–20:00; Jue–Vie 08:00–14:00 y 17:00–20:00; Sáb–Dom 09:00–15:00,+34937700857,duchpastisseriabrera@gmail.com,https://pastisseriaduch.cat/,https://www.facebook.com/PastisseriaDuch/,https://www.instagram.com/pastisseria_duch/,https://www.google.com/maps/search/?api=1&query=Pastisseria%20Duch&query_place_id=ChIJb8qNFe6LpBIRPtGb6JUqbcA,41.5195288,1.8990622,/productores/es/catalunya/barcelona/pastisseria-duch-abrera.webp,verificado,no,,,9939,es,,,,,
embotits-salgot-aiguafreda,Embotits Salgot,Aiguafreda,Carne,"Fuet Extra Salgot, Jamón curado, Botifarra negra","Plaça Major, 14, 08591 Aiguafreda",Elaborador tradicional de embutidos y jamones.,,+34938442020,comercial@salgot.com,https://salgot.com/es/,,,,,,/productores/es/catalunya/barcelona/embotits-salgot-aiguafreda.webp,parcial,sí,ecommerce,,5370,es,,,,,
alella-vinicola-celler-marfil-alella,Alella Vinícola (Celler Marfil),Alella,Vino,"Marfil e Ivori blancos y tintos; Cava Marfil, Ona, vinos generosos y vermuts","Riera Coma Clara, 9, 08328 Alella","Bodega histórica de Alella activa desde 1906, elaboradora de vinos mediterráneos con Pansa Blanca y Garnacha, espumosos, generosos y vermuts; dispone de tienda propia.",,+34935403842,xavi@cellermarfil.com,https://cellermarfil.com/es,,https://www.instagram.com/alellamarfil1906/,https://www.google.com/maps/search/?api=1&query=Vinicola%20MARFIL%20Alella&query_place_id=ChIJ1fnBuAO6pBIRZmH5cJ_9Xgw,41.4947867,2.2958564,/productores/es/catalunya/barcelona/alella-vinicola-celler-marfil-alella.webp,verificado,sí,ecommerce,,589,es,,,,,
bouquet-dalella-alella,Bouquet d'Alella,Alella,Vino,"Vino blanco DO Alella, Vino tinto DO Alella","Carrer Sant Josep de Calassanç, 8, 08328 Alella",Celler familiar situat en una masia del s.XIV envoltat de vinyes. Vins ecològics i experiències enoturístiques.,Sáb y Dom 10:00–14:00 (visites),+34935556997,enoturisme@bouquetdalella.com,https://bouquetdalella.com,https://www.facebook.com/bouquetdalella/,https://www.instagram.com/bouquet_alella/,https://www.google.com/maps/search/?api=1&query=Bouquet%20d%27Alella&query_place_id=ChIJM4Ka9gG6pBIRnKFbJU7RWDY,41.4976655,2.2974798,/productores/es/catalunya/barcelona/bouquet-dalella-alella.webp,verificado,sí,ecommerce,,2593,ca,,,,,
alta-alella-grape-ale-alella,Alta Alella – Grape Ale,Alella,Cerveza,"Grape Ale, Cerveza sin gluten","Camí Baix de Tiana, s/n, 08328 Alella",Cerveses sense gluten elaborades amb most ecològic de Chardonnay i Mataró,Botiga del celler Lun–Dom 10:00–18:00,+34628624182,shop@altaalella.wine,https://altaalella.wine/,https://www.facebook.com/AltaAlellaCellerdelesAus/,https://www.instagram.com/artlaieta/,https://www.google.com/maps/search/?api=1&query=Art%20Laiet%C3%A0%20d%27Alta%20Alella&query_place_id=ChIJe4-8uTa6pBIRNYssygyDkFw,41.4869959,2.2874842,/productores/es/catalunya/barcelona/alta-alella-grape-ale-alella.webp,verificado,sí,ecommerce,,700,ca,,,,,
