slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales
torrons-vicens-agramunt,Torrons Vicens,Agramunt,Dulces y repostería,"Turrón de Agramunt, chocolate a la piedra y dulces tradicionales","Ctra. de Tàrrega, 1, 25310 Agramunt, Lleida, Espanya","Casa turronera de Agramunt que elabora turrón artesano desde 1775, además de chocolate y otras especialidades.",,+34973390607,torrons@vicens.com,https://www.vicens.com/,https://www.facebook.com/torronsartesans/,https://www.instagram.com/torronsvicens/,https://www.google.com/maps/search/?api=1&query=Torrons%20Vicens%20Agramunt%2C%20Ctra.%20de%20T%C3%A0rrega%2C%201%2C%2025310%20Agramunt%2C%20Lleida%2C%20Espanya&query_place_id=ChIJrQGi0h2FphIRx9b5ayJo57E,41.7863816,1.0925877,/productores/es/catalunya/lleida/torrons-vicens-agramunt.webp,verificado,sí,ecommerce,
torrons-roig-agramunt,Torrons Roig,Agramunt,Dulces y repostería,Turrón de Agramunt y dulces artesanos,"Ctra. L-303, km 19,100, 25310 Agramunt, Lleida, Espanya","Casa familiar de Agramunt que elabora turrón, chocolate y especialidades dulces de forma tradicional desde 1922.","7 gen.–11 oct.: dl.–dv. 9:00–13:00, 15:00–19:00 | 12 oct.–5 gen.: cada dia 9:00–13:30, 15:00–20:00 | Tancat: 25 des., 1 i 6 gen.; vacances: 6–28 jul.",+34973390036,info@torronsroig.com,https://torronsroig.com/,https://www.facebook.com/p/Torrons-Roig-100064343663355/,https://www.instagram.com/torronsroig/,https://www.google.com/maps/search/?api=1&query=Torrons%20Roig%20Agramunt%2C%20Ctra.%20L-303%2C%20km%2019%2C100%2C%2025310%20Agramunt%2C%20Lleida%2C%20Espanya&query_place_id=ChIJs3KzPAOFphIRXAdZHS97b50,41.7810438,1.1108627,/productores/es/catalunya/lleida/torrons-roig-agramunt.webp,verificado,sí,ecommerce,
xocolata-jolonch-agramunt,Xocolata Jolonch,Agramunt,Chocolate,Chocolate a la piedra de Agramunt,"Plaça del Pou, 8, 25310 Agramunt, Lleida, Espanya","Fábrica histórica de chocolate de Agramunt, activa desde 1770 y especializada en chocolate a la piedra elaborado artesanalmente.",dilluns–diumenge: 8:00–21:00,+34973392105,jolonch@vicens.com,https://www.xocolatajolonch.com/,,https://www.instagram.com/xocolatajolonch/,https://www.google.com/maps/search/?api=1&query=LA%20CASA%20DE%20LA%20XOCOLATA%2C%20XOCOLATA%20JOLONCH.%2C%20Pla%C3%A7a%20del%20Pou%2C%208%2C%2025310%20Agramunt%2C%20Lleida%2C%20Espanya&query_place_id=ChIJI-MfUP2EphIRJMOZC_Qi0VU,41.7857599,1.0975022,/productores/es/catalunya/lleida/xocolata-jolonch-agramunt.webp,verificado,sí,ecommerce,
torrons-i-mel-alemany-os-de-balaguer,Torrons i Mel Alemany,Os de Balaguer,Miel,"Miel, turrones y dulces artesanos","Carrer Barcelona, 4, 25610 Os de Balaguer, Lleida, Espanya","Empresa familiar de Os de Balaguer que elabora turrones y selecciona miel desde 1879, con obrador y venta directa.",,+34973438072,info@alemany.com,https://alemany.com/,https://www.facebook.com/alemany1879/,https://www.instagram.com/alemany1879/,https://www.google.com/maps/search/?api=1&query=Torrons%20i%20Mel%20Alemany%2C%20Carrer%20Barcelona%2C%204%2C%2025610%20Os%20de%20Balaguer%2C%20Lleida%2C%20Espanya&query_place_id=ChIJBY9TAKz5phIRAdXwHm-0oEo,41.8722489,0.7201896000000001,/productores/es/catalunya/lleida/torrons-i-mel-alemany-os-de-balaguer.webp,verificado,sí,ecommerce,
licors-portet-la-pobla-de-segur,Licors Portet,La Pobla de Segur,Destilados y licores,"Ratafía, licor de cassís y licores del Pirineo","Av. Sant Miquel del Pui, 4, 25500 La Pobla de Segur, Lleida, Espanya",Destilería familiar de La Pobla de Segur que elabora ratafías y licores tradicionales del Pirineo desde 1883.,"abril-octubre: dimarts-divendres 9:00–14:00; dissabte 10:00–14:00, 15:30–19:30 | novembre-març: dimarts-dijous 9:00–14:00; divendres 9:00–14:00, 16:00–19:00; dissabte 9:00–14:00",+34973680132,info@licorsportet.cat,https://licorsportet.cat/,https://www.facebook.com/RATAFIA.DELS.RAIERS/,https://www.instagram.com/ratafiaraiers/,https://www.google.com/maps/search/?api=1&query=F%C3%A0brica%20de%20licors%20Portet%201883%2C%20Av.%20Sant%20Miquel%20del%20Pui%2C%204%2C%2025500%20La%20Pobla%20de%20Segur%2C%20Lleida%2C%20Espanya&query_place_id=ChIJ__TIJLwUphIRY52bX47L4fA,42.2474081,0.968346,/productores/es/catalunya/lleida/licors-portet-la-pobla-de-segur.webp,verificado,sí,email,
lo-vilot-farm-brewery-almacelles,Lo Vilot Farm Brewery,Almacelles,Cerveza,Cerveza artesana de granja,"Carrer de Sant Josep, 19, 25100 Almacelles, Lleida, Espanya",Granja cervecera cooperativa de Almacelles que cultiva ingredientes ecológicos propios y elabora cerveza artesana de proximidad.,,+34635409999,info@cervesalovilot.com,https://www.lovilotfarmbrewery.com/,https://www.facebook.com/cervesalovilot/,https://www.instagram.com/cervesa_lo_vilot/,https://www.google.com/maps/search/?api=1&query=Cervesa%20Lo%20Vilot%2C%20Carrer%20de%20Sant%20Josep%2C%2019%2C%2025100%20Almacelles%2C%20Lleida%2C%20Espanya&query_place_id=ChIJgSQSsG8QpxIRKPiIcNwF3fo,41.73190659999999,0.4390095000000001,/productores/es/catalunya/lleida/lo-vilot-farm-brewery-almacelles.webp,verificado,sí,ecommerce,
aubagueta-biosca,Aubagueta,Biosca,Lácteos y quesos,"Coster, Segarra, Kalona, Lara y mató ecológicos de cabra","Casa Aubagueta, s/n, 25752 Biosca, Lleida, Espanya","Explotación familiar de Biosca con unas 300 cabras; elabora con leche propia los quesos ecológicos Coster, Segarra, Kalona y Lara y mató certificado por el CCPAE.",,+34660552742,formatgesecologics@aubagueta.com,https://aubagueta.com/,,,https://www.google.com/maps/search/?api=1&query=Formatgeria%20Aubagueta%2C%20Masia%20Aubagueta%2C%2025752%20Biosca%2C%20Lleida%2C%20Espanya&query_place_id=ChIJPRAaoBwypBIRnJy4nKNcwuE,41.8369226,1.3771574,/productores/es/catalunya/lleida/aubagueta-biosca.webp,verificado,no,,
tros-de-sort-sort,Tros de Sort,Sort,Lácteos y quesos,Quesos artesanos de leche de vaca,"Camí de les Vernedes, s/n, 25560 Sort, Lleida, Espanya",Quesería artesana de Sort que elabora quesos con leche de vacas de su propio rebaño y forraje producido en prados de alta montaña.,"dimarts, dijous i dissabte: 10:00–14:00, 17:00–20:00 | dimecres: 10:00–14:00, 17:15–20:00 | divendres: 10:15–14:00, 17:00–20:00",+34973621220,info@trosdesort.cat,https://trosdesort.cat/,,,https://www.google.com/maps/search/?api=1&query=Tros%20de%20Sort%2C%20Cam%C3%AD%20de%20les%20Vernedes%2C%20s%2Fn%2C%2025560%20Sort%2C%20Lleida%2C%20Espanya&query_place_id=ChIJfWy9sOAFphIRc1zziDAak6w,42.40708250000001,1.1308453,/productores/es/catalunya/lleida/tros-de-sort-sort.webp,verificado,sí,ecommerce,
formatges-camps-el-palau-d-anglesola,Formatges Camps,El Palau d'Anglesola,Lácteos y quesos,"Quesos artesanos de cabra, oveja y vaca","Carrer dels Bassots, 16, 25243 El Palau d'Anglesola, Lleida, Espanya",Empresa familiar de El Palau d'Anglesola que elabora desde 2000 más de una decena de quesos de autor mediante métodos artesanales.,dilluns-divendres: 9:00–15:00,+34606453017,formatgescamps@gmail.com,https://www.formatgescamps.com/,,https://www.instagram.com/formatgescamps/,https://www.google.com/maps/search/?api=1&query=Formatges%20Camps%20Formatgeria%2C%20Carrer%20dels%20Bassots%2C%2016%2C%2025243%20El%20Palau%20d'Anglesola%2C%20Lleida%2C%20Espanya&query_place_id=ChIJcXApv5XrphIR9doIJFDwE6g,41.6457144,0.8783286,/productores/es/catalunya/lleida/formatges-camps-el-palau-d-anglesola.webp,verificado,sí,email,
granja-godall-olius,Granja Godall,Olius,Carne,"Carne de cerdo, embutidos y elaborados artesanos","Casa Pla de Godall, s/n, 25286 Olius, Lleida, Espanya","Explotación porcina de ciclo cerrado con granjas y fábrica de pienso en Olius, que transforma su propia carne en embutidos y elaborados artesanos en el obrador de Llobera.",,+34973483111,info@granjagodall.cat,https://www.granjagodall.cat/,,,https://www.google.com/maps/search/?api=1&query=Granja%20Godall%2C%20Casa%20Pla%20de%20Godall%2C%20s%2Fn%2C%2025286%20Olius%2C%20Lleida%2C%20Espanya&query_place_id=ChIJof4ciIi1pRIR4WX9-HhFqRI,41.9598364,1.5232936,,verificado,sí,ecommerce,
