slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
boerderijwinkel-de-poldermeester,Boerderijwinkel De Poldermeester,Alkmaar,Fruta y verdura,"Aardappelen, uien en seizoensgroenten","Molenweg 10, 1646 WK Ursem","Boerderijwinkel van akkerbouwbedrijf Firma Kroon-Weel in Ursem, met aardappelen, uien en seizoensgroenten van eigen land.",,,,https://www.depoldermeester.nl/,,,,52.618530,4.873873,,,no comprobado,,,156,nl,,,,,,nl,west-nederland,noord-holland
boerderijwinkel-smit-s-boer-goed,Boerderijwinkel Smit's Boer&Goed,Alkmaar,Lácteos y quesos,Melk en boerderijzuivel,"Noordervaart 188, 1841 JD Stompetoren",Boerderijwinkel in Stompetoren met melk van de eigen koeien en zuivel die op het bedrijf wordt bereid.,,,,,,,,52.617478,4.789009,,pendiente,no comprobado,,,209,nl,,,,,,nl,west-nederland,noord-holland
boerderijwinkel-t-koehotel,Boerderijwinkel 't Koehotel,Alkmaar,Carne,Rundvlees en boomgaardfruit,"Laanweg 9, 1847 LM Zuidschermer",Rundveebedrijf en boerderijwinkel in Zuidschermer met vlees van eigen koeien en fruit uit de eigen boomgaard.,,,,https://www.boerderijwinkeltkoehotel.nl/boerderijwinkel,,,,52.597825,4.799080,,,no comprobado,,Fruta y verdura,214,nl,,,,,,nl,west-nederland,noord-holland
kaasboerderij-zeilzicht,Kaasboerderij Zeilzicht,Alkmaar,Lácteos y quesos,Boerderijkaas,"Westdijk 15, 1847 LH Zuidschermer",Kaasboerderij in Zuidschermer waar bezoekers kennismaken met het melkveebedrijf en het maken van kaas.,,,,,,,,52.607894,4.767349,,pendiente,no comprobado,,,547,nl,,,,,,nl,west-nederland,noord-holland
fruittuin-van-west,Fruittuin van West,Amsterdam,Fruta y verdura,Biologisch fruit en zelfpluk,"Tom Schreursweg 48, 1067 MC Amsterdam",Biologische fruittuin in Amsterdam waar fruit wordt geteeld en bezoekers in het seizoen zelf kunnen plukken.,,,,https://fruittuinvanwest.nl/contact/,,,,52.381729,4.774782,,,no comprobado,,,429,nl,,,,,,nl,west-nederland,noord-holland
kaasboerderij-sloten,Kaasboerderij Sloten,Amsterdam,Lácteos y quesos,Boerderijkaas,"Akersluis 6, 1066 EZ Amsterdam",Kaasboerderij aan de rand van Amsterdam waar kaas op het bedrijf wordt gemaakt en in de boerderijwinkel wordt verkocht.,,,,https://www.kaasboerderijsloten.nl/contact/,,,,52.342508,4.793481,,,no comprobado,,,530,nl,,,,,,nl,west-nederland,noord-holland
boer-joep,Boer Joep,Bergen (NH),Carne,Rundvlees van eigen dieren,"Egmondermeer 4, 1934 PN Egmond aan den Hoef",Boerderij in Egmond aan den Hoef die runderen houdt en vlees van de eigen dieren rechtstreeks verkoopt.,,,,https://www.boerjoep.nl/,,,,52.631618,4.688752,,,no comprobado,,,89,nl,,,,,,nl,west-nederland,noord-holland
eric-s-landwinkel,Eric's Landwinkel,Bergen (NH),Pan y cereal,"Desembrood, baguettes en croissants","Nesdijk 20B, 1861 MK Bergen (NH)","Landwinkel en bakkerij in Bergen waar ambachtelijk desembrood, baguettes en croissants worden gebakken.",,,,https://ericslandwinkel.nl/onze-winkel/,,,,52.659175,4.712752,,,no comprobado,,,395,nl,,,,,,nl,west-nederland,noord-holland
kaasboerderij-de-franschman,Kaasboerderij De Franschman,Bergen (NH),Lácteos y quesos,Boerderijkaas,"Herenweg 5, 1861 PA Bergen (NH)",Kaasboerderij in Bergen waar melk op het bedrijf wordt verwerkt tot kaas voor verkoop aan huis.,,,,https://kaasboerderijdefranschman.nl/,,,,52.664023,4.668924,,,no comprobado,,,489,nl,,,,,,nl,west-nederland,noord-holland
zorgboerderij-de-klompenhoeve,Zorgboerderij De Klompenhoeve,Bergen (NH),Lácteos y quesos,Geitenzuivel,"Hoeverweg 7, 1934 PK Egmond aan den Hoef",Biologische geiten- en zorgboerderij in Egmond aan den Hoef die eigen geitenmelk verwerkt tot zuivelproducten.,,,,https://www.klompenhoeve.nl/de-klompenhoeve-in-beeld/,,,,52.634883,4.678405,,,no comprobado,,,804,nl,,,,,,nl,west-nederland,noord-holland
