slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
cowporation-farmshop-alblasserdam,Cowporation Farmshop Alblasserdam,Alblasserdam,Carne,Limousin-rundvlees en eieren,"Kortland 42, 2954 LD Alblasserdam",Vleesveebedrijf en boerderijwinkel in Alblasserdam met rundvlees van de eigen Limousin-runderen en eieren van het erf.,,,,https://farmshop.nl/,,,,51.868011,4.677154,,verificado,sí,ecommerce,Huevos,297,nl,,,,,
zorgboerderij-the-buytenhof,De Buytenhof,Albrandswaard,Fruta y verdura,"Appels, peren en vruchtensap","Rijsdijk 98, 3161 EW Rhoon",Fruit- en zorgboerderij in Rhoon met appels en peren van eigen teelt en producten zoals sap van het eigen fruit.,,,,https://debuytenhof.nl/boerderij/over-de-buytenhof/,,,,51.856981,4.449276,,verificado,no comprobado,,,806,nl,,,,,
boerderijwinkel-onder-de-hooiberg,Zorgboerderij Valkendam — Onder de Hooiberg,Alphen aan den Rijn,Carne,"Vlees, eieren, groenten en yoghurt","Kortsteekterweg 32B, 2407 AH Alphen aan den Rijn","Zorgboerderij Valkendam verkoopt bij Onder de Hooiberg eieren, vlees, groenten en yoghurt die op de boerderij worden geproduceerd.",,,,,,,,52.115481,4.701351,,parcial,no comprobado,,Huevos|Fruta y verdura|Lácteos y quesos,198,nl,,,,,
boerderijwinkel-vanhier,Boerderijwinkel VanHier,Alphen aan den Rijn,Huevos,Eieren van eigen kippen,"Spookverlaat 2, 2394 MZ Hazerswoude-Rijndijk","Boerderijwinkel in Hazerswoude-Rijndijk bij een familie-melkveebedrijf, met eieren van de eigen kippen.",,,,https://www.boerderijwinkelvanhier.nl/contact,,,,52.117805,4.607315,,verificado,no comprobado,,,229,nl,,,,,
brentano-s-kaasboerderij,Brentano's Kaasboerderij,Alphen aan den Rijn,Lácteos y quesos,Kaas van eigen melk,"Ridderbuurt 57, 2402 NH Alphen aan den Rijn",Kaasboerderij in Alphen aan den Rijn waar melk van de eigen koeien tot kaas wordt verwerkt.,,,,,,,,52.154073,4.680733,,parcial,no comprobado,,,253,nl,,,,,
kaasboerderij-lena-s-hoeve,Kaasboerderij Lena's hoeve,Alphen aan den Rijn,Lácteos y quesos,Kaas van eigen melk,"Compierekade 8, 2404 NA Hazerswoude-Dorp",Melkveebedrijf en kaasboerderij in Hazerswoude-Dorp waar de eigen melk op de boerderij tot kaas wordt verwerkt.,,,,https://lenashoeve.nl/onze-boerderij/,,,,52.104413,4.637121,,verificado,no comprobado,,,519,nl,,,,,
kaasboerderij-sol,Kaasboerderij Sol,Alphen aan den Rijn,Lácteos y quesos,Goudse boerenkaas,"Voorweg 28A-1, 2391 AC Hazerswoude-Dorp",Kaasboerderij in Hazerswoude-Dorp die Goudse boerenkaas op het bedrijf maakt.,,,,,,,,52.101030,4.607357,,parcial,no comprobado,,,531,nl,,,,,
landwinkel-sonneveld,Landwinkel Sonneveld,Alphen aan den Rijn,Otros,"fruit, cheese, honey, fruit juice","Bentwoudlaan 2, 2731 BS Benthuizen",,,+31793422742,info@landwinkelsonneveld.nl,https://landwinkelsonneveld.nl,https://www.facebook.com/LandwinkelSonneveld,https://www.instagram.com/landwinkelsonneveld/,,52.073212,4.541126,/productores/nl/west-nederland/zuid-holland/landwinkel-sonneveld.webp,parcial,no comprobado,,,611,,,,,,
kaasboerderij-de-graaf,Kaasboerderij de Graaf,Bodegraven-Reeuwijk,Lácteos y quesos,Boerenkaas,"Buitenkerk 56, 2411 PC Bodegraven",Kaasboerderij in Bodegraven waar melk op het bedrijf wordt verwerkt tot boerenkaas en rechtstreeks wordt verkocht.,,,,https://kaasboerderijdegraaf.nl/,,,,52.092680,4.739539,,verificado,no comprobado,,,491,nl,,,,,
boerderijwinkel-van-kempen,Boerderijwinkel Van Kempen,Goeree-Overflakkee,Fruta y verdura,"Aardappelen, uien en bieten","Duivenwaardseweg 7, 3244 LH Nieuwe-Tonge","Akkerbouwbedrijf en boerderijwinkel in Nieuwe-Tonge met aardappelen, uien en bieten van eigen teelt.",,,,https://www.boerderijwinkelvankempen.com/,,,,51.717533,4.157918,,verificado,no comprobado,,,226,nl,,,,,
de-beestenboel-van-verweij,De Beestenboel Van Verweij,Goeree-Overflakkee,Carne,Charolais-rundvlees,"Westdijk 8, 3247 LM Dirksland",Vleesveebedrijf in Dirksland met rundvlees van de eigen Charolais-runderen.,,,,,,,,51.724798,4.080255,,parcial,no comprobado,,,306,nl,,,,,
de-mekkerstee,De Mèkkerstee,Goeree-Overflakkee,Lácteos y quesos,"cheese, dairy","Hofdijksweg 34A, 3253 KB Ouddorp",,,,info@demekkerstee.nl,https://www.demekkerstee.nl/nl,,,,51.814145,3.943224,/productores/nl/west-nederland/zuid-holland/de-mekkerstee.webp,parcial,no comprobado,,,338,,,,,,
kaasboerderij-de-westplaat,"Kaasboerderij ""De Westplaat""",Goeree-Overflakkee,Lácteos y quesos,"Kaas, zuivel en boerderij-ijs","Heuvelweg 15, 3245 LN Sommelsdijk","Boerderij in Sommelsdijk die melk van de eigen koeien verwerkt tot kaas, zuivel en ijs en ook vlees van het bedrijf verkoopt.",,,,https://www.kaasboerderijdewestplaat.nl/,,,,51.769236,4.168767,,verificado,no comprobado,,Carne,505,nl,,,,,
kaasboerderij-mulder,Kaasboerderij Mulder,Goeree-Overflakkee,Lácteos y quesos,Boerderijkaas,"Schenkeldijk 1b, 3248 LR Melissant",Melkveebedrijf en kaasboerderij in Melissant waar melk op de boerderij tot kaas wordt verwerkt.,,,,https://www.kaasboerderijmulder.nl/,,,,51.756207,4.060473,,verificado,no comprobado,,,523,nl,,,,,
landwinkel-keizer,Landwinkel Keizer,Goeree-Overflakkee,Otros,,"Damweg 1A, 3251 LB Stellendam",,,+31187492904,info@landwinkelkeizer.nl,https://landwinkelkeizer.nl,https://www.facebook.com/Landwinkel-Keizer-1506564829559039/,,,51.803233,4.011903,/productores/nl/west-nederland/zuid-holland/landwinkel-keizer.webp,parcial,no comprobado,,,602,,,,,,
landwinkel-t-zand,Landwinkel 't Zand,Goeree-Overflakkee,Otros,,"Lageweg 6, 3258 LK Den Bommel",,,+31187612300,landwinkeltzand@live.nl,https://landwinkeltzand.nl,https://www.facebook.com/landwinkelzand,,,51.697261,4.272863,,parcial,no comprobado,,,613,,,,,,
elsbroekerwei-boerderijwinkel,Elsbroekerwei Boerderijwinkel,Hillegom,Carne,Blaarkop-rundvlees,"Leidsestraat 189, 2182 DM Hillegom",Boerderijwinkel in Hillegom met rundvlees van de eigen Blaarkop-runderen.,,,,https://www.elsbroekerwei.nl/contact/,,,,52.278990,4.571826,,verificado,no comprobado,,,391,nl,,,,,
boerderijwinkel-jansen,Boerderijwinkel Jansen,Hoeksche Waard,Carne,Lamsvlees en rundvlees,"Westdijk 8, 3271 LM Mijnsheerenland",Boerderijwinkel in Mijnsheerenland met lams- en rundvlees van de eigen boerderij.,,,,,,,,51.795375,4.473207,,parcial,no comprobado,,,182,nl,,,,,
boerderijwinkel-piershil,Boerderijwinkel Piershil,Hoeksche Waard,Lácteos y quesos,Melk en boerderijzuivel,"Buitenom 7, 3265 LM Piershil",Familie-melkveebedrijf in Piershil met melk en zuivel van de eigen koeien en vlees van het bedrijf.,,,,https://boerderijwinkelpiershil.nl/contact/,,,,51.791757,4.320366,,verificado,no comprobado,,Carne,204,nl,,,,,
landwinkel-de-maashoeve,Landwinkel De Maashoeve,Hoeksche Waard,Otros,,"Zwanegatsedijk 1A, 3299 LT Maasdam",,,,landwinkelmaashoeve@kliksafe.nl,https://www.landwinkelmaashoeve.nl,,,,51.794904,4.521302,,parcial,no comprobado,,,589,,,,,,
boerderijwinkel-van-harten,Kaasboerderij Van Harten,Kaag en Braassem,Lácteos y quesos,"Kaas, boter en zuivel","Oudendijkseweg 4, 2481 KE Woubrugge","Melkveebedrijf en kaasboerderij in Woubrugge waar melk van de eigen koeien wordt verwerkt tot kaas, boter en zuivel.",,,,http://www.kaasboerderijvanharten.nl/,,,,52.159854,4.626124,,verificado,no comprobado,,,225,nl,,,,,
kaasboerderij-t-groene-hart,Kaasboerderij 't Groene Hart,Kaag en Braassem,Lácteos y quesos,Boerenkaas,"Groenwegh 17, 2355 CW Hoogmade",Kaasboerderij in Hoogmade waar boerenkaas op het melkveebedrijf wordt gemaakt.,,,,http://www.boerderijgroenehart.nl/,,,,52.156041,4.587649,,verificado,no comprobado,,,532,nl,,,,,
landwinkel-castelijn,Landwinkel Castelijn,Kaag en Braassem,Lácteos y quesos,Boerderijkaas en rundvlees,"Pastoor van der Plaatstraat 40, 2375 AL Rijpwetering",Melkveebedrijf en landwinkel in Rijpwetering met kaas van de boerderij en rundvlees van eigen dieren.,,,,https://landwinkel.nl/landwinkels/landwinkel-castelijn-rijpwetering/,,,,52.186636,4.586223,,verificado,no comprobado,,Carne,581,nl,,,,,
v-o-f-kaasboerderij-van-leeuwen,De Kleine Kazenboerderij,Kaag en Braassem,Lácteos y quesos,Kleine kazen van rauwe melk,"Doespolderkade 1, 2355 AB Hoogmade",De Kleine Kazenboerderij in Hoogmade maakt kleine kazen van rauwe melk en verkoopt ze rechtstreeks.,,,,https://www.kleine-kazenboerderij.com/,,,,52.164044,4.572393,,verificado,no comprobado,,,769,nl,,,,,
van-rijn-boerderijwinkel,Boerderij Van Rijn,Kaag en Braassem,Fruta y verdura,"Aardappelen, uien en spruiten","Kruisweg 10, 2481 KV Woubrugge","Akkerbouwbedrijf en boerderijwinkel in Woubrugge met aardappelen, uien en spruiten van eigen teelt.",,,,https://www.boerderijvanrijn.nl/,,,,52.168863,4.662120,,verificado,no comprobado,,,773,nl,,,,,
aardbeien-plukken,Indoorvolkstuin | Gezondergroen,Katwijk,Fruta y verdura,Onbespoten aardbeien en kasgroenten,"Kanaalpad Noord-West 1, 2231 NX Rijnsburg",Indoorvolkstuin Gezondergroen in Rijnsburg teelt groenten en fruit in de eigen kas en biedt zelfpluk van onbespoten aardbeien.,,,,https://gezondergroen.nl/,,,,52.196031,4.448347,,verificado,no comprobado,,,4,nl,,,,,
cornelis-hoeve-ijs-en-kaasboerderij,Cornelis Hoeve IJs en Kaasboerderij,Krimpenerwaard,Lácteos y quesos,Kaas en boerderij-ijs,"Opperduit 386, 2941 AR Lekkerkerk",Melkveebedrijf in Lekkerkerk dat melk van de eigen koeien verwerkt tot kaas en boerderij-ijs.,,,,http://www.cornelis-hoeve.nl/,,,,51.899415,4.702963,,verificado,no comprobado,,,293,nl,,,,,
kaasboerderij-de-twee-hoeven,Kaasboerderij De Twee Hoeven,Krimpenerwaard,Lácteos y quesos,Kaas van eigen melk,"Steinsedijk 37, 2851 LB Haastrecht",Melkveebedrijf en kaasboerderij in Haastrecht waar de eigen melk tot kaas wordt verwerkt.,,,,https://detweehoeven.nl/over-twee-hoeven/,,,,52.005827,4.786424,,verificado,no comprobado,,,501,nl,,,,,
kaasboerderij-jongenhoeve,Kaasboerderij Jongenhoeve,Krimpenerwaard,Lácteos y quesos,Boerderijkaas,"Benedenberg 90, 2861 LH Bergambacht",Kaasboerderij in Bergambacht waar kaas op het melkveebedrijf wordt gemaakt en rechtstreeks wordt verkocht.,,,,,,,,51.935740,4.757746,,parcial,no comprobado,,,515,nl,,,,,
kaasboerderij-van-eijk-vof,Kaasboerderij van Eijk VOF,Krimpenerwaard,Lácteos y quesos,Boerenkaas,"Oost-Vlisterdijk 4a, 2855 AC Vlist",Kaasboerderij in Vlist waar boerenkaas op het melkveebedrijf wordt gemaakt.,,,,,,,,51.986623,4.812027,,parcial,no comprobado,,,536,nl,,,,,
landwinkel-kaasboerderij-speksnijder,Landwinkel Kaasboerderij Speksnijder,Krimpenerwaard,Lácteos y quesos,"cheese, dairy","Tiendweg-West 28b, 2941 ER Lekkerkerk",,,+31180663262,info@kaasboerderijspeksnijder.nl,https://landwinkelspeksnijder.nl,,,,51.901453,4.662799,/productores/nl/west-nederland/zuid-holland/landwinkel-kaasboerderij-speksnijder.webp,parcial,no comprobado,,,601,,,,,,
farm-het-lansingerland,Farm Het Lansingerland,Lansingerland,Otros,"fresh milk, vegetables, jam, cheese","Hoeksekade 146, 2661 JL Bergschenhoek",,,+31105212912,info@boerderijhetlansingerland.nl,https://landwinkelhetlansingerland.nl,https://www.facebook.com/BoerderijHetLansingerland,,,51.979870,4.519285,/productores/nl/west-nederland/zuid-holland/farm-het-lansingerland.webp,parcial,no comprobado,,,401,,,,,,
fruitboertje,Fruitboertje,Lansingerland,Fruta y verdura,Kersen uit eigen kas,"Kleihoogt 40f, 2651 KV Berkel en Rodenrijs",Fruitkwekerij in Berkel en Rodenrijs die in de eigen kas verschillende soorten kersen teelt.,,,,https://www.fruitboertje.nl/informatie,,,,52.021219,4.469857,,verificado,no comprobado,,,422,nl,,,,,
biologische-kaasboerderij-de-vierhuizen,Biologische kaasboerderij De Vierhuizen,Leidschendam-Voorburg,Lácteos y quesos,Biologische boerderijkaas,"Ondermeerweg 10A, 2266 HZ Leidschendam",Biologische kaasboerderij in Leidschendam waar melkveehouderij en kaasproductie natuurinclusief worden gecombineerd.,,,,https://www.staatsbosbeheer.nl/wat-we-doen/natuurinclusieve-landbouw/vierhuizen,,,,52.094698,4.483290,,verificado,no comprobado,,,69,nl,,,,,
kaas-en-zuivelboerderij-van-winden,Kaas en zuivelboerderij van Winden,Midden-Delfland,Lácteos y quesos,Kaas en boerderijzuivel,"Gaagweg 36a, 2636 AK Schipluiden",Melkveebedrijf in Schipluiden dat melk op de boerderij verwerkt tot kaas en andere zuivelproducten.,,,,,,,,51.964124,4.301894,,parcial,no comprobado,,,477,nl,,,,,
kaas-en-zuivelboerderij-kuiper,Kaas- en Zuivelboerderij Kuijper,Molenlanden,Lácteos y quesos,Kaas en verse zuivel,"Heideweg 2A, 3381 KH Giessenburg",Kaas- en zuivelboerderij in Giessenburg waar melk op het bedrijf tot kaas en verse zuivel wordt verwerkt.,,,,,,,,51.865294,4.864991,,parcial,no comprobado,,,474,nl,,,,,
kaasboerderij-vof-j-p-den-besten,Kaasboerderij VOF J.P. den Besten,Molenlanden,Lácteos y quesos,Boerenkaas,"Melkweg 1c, 2967 LA Langerak",Melkveebedrijf en kaasboerderij in Langerak waar boerenkaas op het bedrijf wordt gemaakt.,,,,,,,,51.920113,4.892619,,parcial,no comprobado,,,543,nl,,,,,
riekjeshoeve,Riekjeshoeve,Molenlanden,Carne,Rundvlees en eieren,"Brandwijksedijk 28a, 2974 LC Brandwijk","Boerderij in Brandwijk met rundvlees en eieren van de eigen dieren, rechtstreeks verkrijgbaar via de webshop.",,,,https://www.riekjeshoeve.nl/boerderij,,,,51.892053,4.820586,,verificado,sí,ecommerce,Huevos,693,nl,,,,,
boerderijwinkel-kokkie-s,Boerderijwinkel Kokkie's,Nissewaard,Lácteos y quesos,Verse melk,"Hogeweg 24, 3212 LG Simonshaven","Boerderijwinkel in Simonshaven bij een melkveebedrijf, met verse melk van de eigen koeien.",,,,,,,,51.832999,4.296959,,parcial,no comprobado,,,186,nl,,,,,
