slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
boerderijwinkel-van-damme,Boerderijwinkel van Damme,Borsele,Fruta y verdura,"appels, peren, appel-perensap","Oudekamerseweg 7, 4451 NC Heinkenszand",Boerderijwinkel Van Damme verkoopt appels en peren van eigen teelt en verwerkt die tot appel- en perensap.,,+31113568019,info@boerderijwinkelvandamme.nl,https://www.boerderijwinkelvandamme.nl/,,,,51.462671,3.820656,,pendiente,no comprobado,,,221,nl,,,,,,nl,west-nederland,zeeland
kaasboerderij-ter-nisse,"Kaasboerderij ""Ter Nisse""",Borsele,Lácteos y quesos,"boerenkaas, zuivel","Zuidweg 8, 4443 AB Nisse",Kaasboerderij Ter Nisse is een actieve melkveehouderij en kaasmakerij met boerderijwinkel in Nisse.,,+31113649797,mnieuwenhuijse@hetnet.nl,,,,,51.453034,3.857072,,pendiente,no comprobado,,,534,nl,,,,,,nl,west-nederland,zeeland
pollehof,Pollehof,Borsele,Lácteos y quesos,"geitenkaas, geitenzuivel, geitenijs, lamsvlees, varkensvlees","Quistkostsedijk 8, 4434 PL Kwadendamme",Pollehof maakt geitenkaas en geitenzuivel van melk van eigen geiten en verkoopt ook eigen lams- en varkensvlees.,,+31622927393,pollehof@zeelandnet.nl,https://geitenkaasboerderijpollehof.com/,,,,51.424463,3.863481,,,sí,ecommerce,Carne|Helados,687,nl,,,,,,nl,west-nederland,zeeland
landwinkel-oude-stoof,Landwinkel Oude Stoof,Hulst,Otros,,"Zuiddijk 6, 4585 PP Hengstdijk",,,+31630632621,oudestoof@zeelandnet.nl,https://landwinkeloudestoof.nl,https://www.facebook.com/search/top,https://www.instagram.com/landwinkeloudestoof/,,51.347373,3.977522,/productores/nl/west-nederland/zeeland/landwinkel-oude-stoof.webp,pendiente,no comprobado,,,606,,,,,,,nl,west-nederland,zeeland
boerderijwinkel-in-t-anker,"Boerderijwinkel ""in 't Anker""",Kapelle,Carne,"scharrelrundvlees, scharrelvarkensvlees","Schoorse Bredeweg 1, 4423 PA Schore",In ’t Anker verkoopt natuurvriendelijk geproduceerd rund- en varkensvlees van de boerderij in Schore.,,+31113341455,info@boerderijwinkelintanker.nl,https://www.boerderijwinkelintanker.nl/,,,,51.47196032,3.98721563,,pendiente,no comprobado,,,181,nl,,,,,,nl,west-nederland,zeeland
maatschap-van-liere-dijkwels-fruit,Maatschap van Liere - Dijkwels Fruit,Kapelle,Fruta y verdura,"appels, peren","Dijkwelseweg 25, 4421 PN Kapelle",Dijkwels Fruit teelt appels en peren in de boomgaard en runt daarnaast een biologische fruitplantenkwekerij.,,+31113785950,info@dijkwelsfruit.nl,https://www.dijkwelsfruit.nl/,,,,51.481855,3.937613,,,no comprobado,,,625,nl,,,,,,nl,west-nederland,zeeland
kaasboerderij-schellach,Kaasboerderij Schellach,Middelburg,Lácteos y quesos,"Schellachkaas, Zeeuwse knopkaas, zuivel","Prooijenseweg 26, 4332 RD Middelburg",Kaasboerderij Schellach is een familiebedrijf met melkveehouderij en kaasmakerij in Middelburg; de eigen melk wordt tot kaas verwerkt.,,+31118613984,winkel@kaasboerderijschellach.nl,https://schellach.nl/,,,,51.522291,3.626711,,,no comprobado,,,529,nl,,,,,,nl,west-nederland,zeeland
landwinkel-elenbaas,Landwinkel Elenbaas,Middelburg,Otros,,,,,,,,,,,,,,pendiente,no comprobado,,,597,,,,,,,nl,west-nederland,zeeland
landwinkel-weststrate,Landwinkel Weststrate,Middelburg,Otros,,"Sandberglaan 10, 4333 SB Middelburg",,,+31118615584,info@landwinkelweststrate.nl,https://landwinkelweststrate.nl,https://www.facebook.com/Landwinkel-Weststrate-370748579651219/,https://www.instagram.com/landwinkelweststrate/,,51.509914,3.601061,/productores/nl/west-nederland/zeeland/landwinkel-weststrate.webp,pendiente,no comprobado,,,615,,,,,,,nl,west-nederland,zeeland
boerderijwinkel-bakkerij,Boerderijwinkel & Bakkerij,Noord-Beveland,Otros,,,,,,,,,,,,,,pendiente,no comprobado,,,132,,,,,,,nl,west-nederland,zeeland
boerderijwinkel-hogehoeve,boerderijwinkel hogehoeve,Noord-Beveland,Otros,,,,,,,,,,,,,,pendiente,no comprobado,,,180,,,,,,,nl,west-nederland,zeeland
landwinkel-de-plantage,Landwinkel De Plantage,Reimerswaal,Fruta y verdura,"appels, peren, sap","Kaasgat 4A, 4416 PP Kruiningen",De Plantage teelt appels en peren in de eigen boomgaard in Kruiningen en maakt sap van eigen fruit.,,+31113381627,info@deplantagefruit.nl,https://deplantagefruit.nl,https://www.facebook.com/LandwinkelDePlantage,,,51.46902635,4.04457013,/productores/nl/west-nederland/zeeland/landwinkel-de-plantage.webp,,sí,ecommerce,Bebidas sin alcohol,592,nl,,,,,,nl,west-nederland,zeeland
fruit-en-zo,Fruit en Zo,Schouwen-Duiveland,Fruta y verdura,"appels, peren","Loensweg 24, 4306 NB Nieuwerkerk",Fruit en Zo verkoopt eigen appels en peren vanuit de boerderijwinkel in Nieuwerkerk; overige groenten en aardappelen komen van telers uit de omgeving.,,+31625050061,,,,,,51.647193,3.984771,,pendiente,no comprobado,,,409,nl,,,,,,nl,west-nederland,zeeland
houtekamer-fruitbedrijf,Houtekamer Fruitbedrijf,Schouwen-Duiveland,Fruta y verdura,"appels, peren, kersen, pruimen, aardbeien, kleinfruit","Hageweg 3, 4311 NB Bruinisse",Fruitbedrijf Houtekamer teelt fruit in Bruinisse en verkoopt dit vanuit de eigen winkel en fruitstalletje.,,+31630206770,info@houtekamertraas.nl,https://www.fruitbedrijfhoutekamer.nl/,,,,51.677852,4.059509,,,no comprobado,,,462,nl,,,,,,nl,west-nederland,zeeland
kaasboerderij-de-stolpe,Kaasboerderij De Stolpe,Schouwen-Duiveland,Lácteos y quesos,"boerenkaas, zuivel, Hereford-rundvlees","Stolpweg 9, 4306 PK Nieuwerkerk",De Stolpe maakt en verkoopt kaas en zuivel en verkoopt vlees van eigen Hereford-runderen in Nieuwerkerk.,,+31111647150,info@kaasboerderij-destolpe.nl,https://www.kaasboerderij-destolpe.nl/,,,,51.672826,3.987351,,,no comprobado,,Carne,500,nl,,,,,,nl,west-nederland,zeeland
landwinkel-de-fruitgaard,Landwinkel de Fruitgaard,Schouwen-Duiveland,Fruta y verdura,,"Bouwmansweg 1, 4328 SN Burgh-Haamstede",,,+31111651610,info@defruitgaard.nl,https://defruitgaard.nl,,,,51.700125,3.752503,/productores/nl/west-nederland/zeeland/landwinkel-de-fruitgaard.webp,pendiente,no comprobado,,,583,,,,,,,nl,west-nederland,zeeland
vleesboerderij-boot,Vleesboerderij Boot,Schouwen-Duiveland,Carne,"rundvlees, varkensvlees, kip, vleespakketten","Kievitsweg 1, 4321 TR Kerkwerve",Vleesboerderij Boot verkoopt vlees van Zeeuwse bodem via de eigen boerderijwinkel en webshop.,,+31111691361,info@vleesboerderijboot.nl,https://vleesboerderijboot.nl/,,,,51.69905714,3.87516964,,,sí,ecommerce,,785,nl,,,,,,nl,west-nederland,zeeland
