slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta
coop-agricola-sta-barbara-de-casinos-coopv-casinos,"Coop. agrícola Sta. Bárbara de Casinos, COOPV.",Casinos,Aceite,aceite de oliva virgen extra,"C/ Pelayo, 8, Casinos",Cooperativa agrícola de Casinos dedicada al aceite de oliva virgen extra y productos del olivar local.,,+34962700056,admon@cooperativacasinos.com,https://www.cooperativacasinos.com,,,https://www.google.com/maps/search/?api=1&query=Bodega%20Cooperativa%20Agr%C3%ADcola%20Santa%20B%C3%A1rbara%20de%20Casinos%2C%20C.%20Pelayo%2C%208%2C%2046171%20Casinos%2C%20Valencia&query_place_id=ChIJryPd91GMYA0REyhGqfv9rb0,39.6998467,-0.7097367,/productores/comunitat-valenciana/valencia/coop-agricola-sta-barbara-de-casinos-coopv-casinos.webp,verificado,no,
caroche-aceite-de-oliva-virgen-extra-ayora,"Caroche, aceite de oliva virgen extra",Ayora,Aceite,aceite de oliva virgen extra,"Polígono San Antón, Calle 2 nave 23, Ayora",Proyecto oleícola del Valle de Ayora centrado en aceite de oliva virgen extra de producción local.,,+34676521215,info@vallayco.es,https://www.vallayco.es/,,,https://www.google.com/maps/search/?api=1&query=VALLAYCO%20CAROCHE%2C%20Pol%C3%ADgono%20San%20Ant%C3%B3n%2C%20calle%202%20nave%2023%2C%2046620%20Ayora%2C%20Valencia&query_place_id=ChIJl0sTRa05YQ0RegcIHlse5E8,39.0512506,-1.0481002,/productores/comunitat-valenciana/valencia/caroche-aceite-de-oliva-virgen-extra-ayora.webp,verificado,sí,ecommerce
oli-oli-requena,Oli Oli,Requena,Aceite,aceite de oliva virgen extra,"Polígono catastral 14, Parcela 598, Requena","Productor de aceite de oliva virgen extra en el entorno de Requena, con elaboración de proximidad.",,+34670346798,info@olioli.es,https://www.olioli.es,,https://www.instagram.com/oliolibio/,https://www.google.com/maps/search/?api=1&query=OlioliBio%2C%20Pol%C3%ADgono%20catastral%2014%20Parcela%20598%2C%2046390%20Requena%2C%20Valencia&query_place_id=ChIJv7pERcjOYA0RjpBYZycnF-k,39.5553921,-1.1144538,,verificado,sí,ecommerce
la-alcublana-alcublas,La Alcublana,Alcublas,Aceite,aceite de oliva virgen extra,"C/ San Antonio Abad 33, Alcublas",Elaboración local de aceite de oliva y productos del olivar en la comarca de La Serranía.,,+34689704658,pedidos@laalcublana.com,https://www.laalcublana.com,,https://www.instagram.com/laalcublanacoop/,https://www.google.com/maps/search/?api=1&query=Cooperativa%20La%20Alcublana%2C%20C.%20de%20San%20Antonio%20Abad%2C%2033%2C%2046172%20Alcublas%2C%20Valencia&query_place_id=ChIJrY13DHKPYA0RoEkIpw1qkN8,39.7982026,-0.7052644,/productores/comunitat-valenciana/valencia/la-alcublana-alcublas.webp,verificado,sí,ecommerce
la-cooperativa-de-chelva-chelva,La Cooperativa de Chelva,Chelva,Aceite,aceite de oliva,"Plaza Polígono, Chelva",Cooperativa local ligada al cultivo del olivo y al aceite de la zona de Chelva.,,+34962100826,cooperativachelva@gmail.com,,,https://www.instagram.com/cooperativa_chelva/,https://www.google.com/maps/search/?api=1&query=AGRICOLA%20CAT%C3%93LICA%20DE%20CHELVA%20SCV%2C%20Pla%C3%A7a%20Poligono%2030%20Rs%2C%20171%2C%2046176%20Chelva%2C%20Valencia&query_place_id=ChIJWZ2nv-e7YA0R7wIrXc9n8Ps,39.7515861,-1.0040328,,verificado,no,
horno-de-lena-el-puente-chiva,Horno de leña El Puente,Chiva,Pan y cereal,pan de horno de leña y bollería tradicional,"Av. Arrabal, 53, Chiva",Horno tradicional de Chiva especializado en pan cocido a leña y repostería artesana.,,+34962520337,hornoelpuente@gmail.com,https://www.hornoelpuente.com/,,https://www.instagram.com/hornoelpuente/,https://www.google.com/maps/search/?api=1&query=Horno%20De%20Le%C3%B1a%20El%20Puente%2C%20San%20Isidro%2C%2040%20(esq%2C%20Calle%20Antonio%20Machado%2C%2033%2C%2046370%20Chiva%2C%20Valencia&query_place_id=ChIJPzBqxoj6YA0RJvxvWCmtTwQ,39.4724136,-0.7192993,/productores/comunitat-valenciana/valencia/horno-de-lena-el-puente-chiva.webp,verificado,sí,ecommerce
horno-carmen-los-pedrones-requena,Horno Carmen Los Pedrones,Requena,Pan y cereal,pan artesano y dulces de horno,"Calle San Isidro, 40, Los Pedrones, Requena",Obrador familiar de Los Pedrones con panadería y repostería de elaboración local.,,+34649900430,hornocarmenlospedrones@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=Horno%20%26%20Boller%C3%ADa%20Carmen.%2C%20Carretera%20Almansa%2C%2035%2C%2046355%20Los%20Pedrones%2C%20Valencia&query_place_id=ChIJRQwRSMfXYA0RgNW-vhWyNKw,39.3356152,-1.0835112,,parcial,no,
horno-iranzo-requena,Horno Iranzo,Requena,Pan y cereal,pan artesano y repostería,"Av. de Arrabal, 53, Requena",Horno artesano de Requena con producción diaria de pan y dulces tradicionales.,,+34962304066,crianzo@gmail.com,https://iranzo.weebly.com/,,,https://www.google.com/maps/search/?api=1&query=PAN%20IRANZO%2C%20Av.%20de%20Arrabal%2C%2053%2C%2046340%20Requena%2C%20Valencia&query_place_id=ChIJAb9HhiXOYA0R89vbYsmrtfA,39.4884209,-1.1068924,,verificado,no,
horno-artesano-a-lena-la-marieta-venta-del-moro,Horno Artesano a leña La Marieta,Venta del Moro,Pan y cereal,pan de leña y bollería,"C/ Almansa 35, Los Pedrones, Venta del Moro","Horno artesano a leña en Los Pedrones, orientado a panadería tradicional de cercanía.",,+34610021370,migueyestrella@hotmail.com,,,,https://www.google.com/maps/search/?api=1&query=Horno%20Artesano%20a%20le%C3%B1a%20La%20Marieta%2C%20C%2F%20Almansa%2035%2C%20Los%20Pedrones%2C%20Venta%20del%20Moro%2C%20Valencia,39.3356172,-1.0835081,,parcial,no,
horno-la-marcona-titaguas,Horno La Marcona,Titaguas,Pan y cereal,pan y repostería artesana,"C. Fuente, 28, Titaguas",Horno local de Titaguas dedicado a panadería y repostería de elaboración artesana.,,+34961634019,jean.daniel.lechapelier@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=Horno%20La%20Marcona%2C%20C.%20Fuente%2C%2028%2C%2046178%20Titaguas%2C%20Valencia&query_place_id=ChIJDcYN0BOvYA0RMWM5ztXPi_Q,39.8664744,-1.0821278,,parcial,no,
